t_read_host_s,line_text
0.1603722,"HELLO_EVENT,Nano33IoT_Command_Path_V1,1000000,533655612"
0.9213525,"RX_EVENT,0,0,534408772,32768,32768,32768,32768"
0.9213525,"OK_EVENT,SET_NEUTRAL"
0.9521177,"COMMIT_EVENT,0,0,534408772,534422242,26569,1500,1500,1500,1500,1500,1500,1500,1500"
6.2313622,"RX_EVENT,0,0,539720363,32768,32768,32768,32768"
6.2313622,"COMMIT_EVENT,0,0,539720363,539722242,26834,1500,1500,1500,1500,1500,1500,1500,1500"
6.2467774,"RX_EVENT,1,0,539735276,32768,32768,32768,32768"
6.262394,"COMMIT_EVENT,1,0,539735276,539742242,26835,1500,1500,1500,1500,1500,1500,1500,1500"
6.262394,"RX_EVENT,2,0,539750600,32768,32768,32768,32768"
6.2911961,"COMMIT_EVENT,2,0,539750600,539762242,26836,1500,1500,1500,1500,1500,1500,1500,1500"
6.3061583,"RX_EVENT,3,0,539795017,32768,32768,32768,32768"
6.3198887,"COMMIT_EVENT,3,0,539795017,539802242,26838,1500,1500,1500,1500,1500,1500,1500,1500"
6.3198887,"RX_EVENT,4,0,539809966,32768,32768,32768,32768"
6.3337291,"COMMIT_EVENT,4,0,539809966,539822242,26839,1500,1500,1500,1500,1500,1500,1500,1500"
6.3337291,"RX_EVENT,5,0,539823882,32768,32768,32768,32768"
6.3450932,"COMMIT_EVENT,5,0,539823882,539842242,26840,1500,1500,1500,1500,1500,1500,1500,1500"
6.3678089,"RX_EVENT,6,0,539848870,32768,32768,32768,32768"
6.3799802,"COMMIT_EVENT,6,0,539848870,539862242,26841,1500,1500,1500,1500,1500,1500,1500,1500"
6.3799802,"RX_EVENT,7,0,539871587,32768,32768,32768,32768"
6.3907671,"COMMIT_EVENT,7,0,539871587,539882242,26842,1500,1500,1500,1500,1500,1500,1500,1500"
6.4136953,"RX_EVENT,8,0,539904614,32768,32768,32768,32768"
6.4383842,"COMMIT_EVENT,8,0,539904614,539922242,26844,1500,1500,1500,1500,1500,1500,1500,1500"
6.4383842,"RX_EVENT,9,0,539928659,32768,32768,32768,32768"
6.4524586,"COMMIT_EVENT,9,0,539928659,539942242,26845,1500,1500,1500,1500,1500,1500,1500,1500"
6.4795848,"RX_EVENT,10,0,539956260,32768,32768,32768,32768"
6.4795848,"COMMIT_EVENT,10,0,539956260,539962242,26846,1500,1500,1500,1500,1500,1500,1500,1500"
6.4947064,"RX_EVENT,11,0,539983443,32768,32768,32768,32768"
6.5080147,"RX_EVENT,12,0,539998600,32768,32768,32768,32768"
6.5222814,"COMMIT_EVENT,12,0,539998600,540002242,26848,1500,1500,1500,1500,1500,1500,1500,1500"
6.5356879,"RX_EVENT,13,0,540026096,32768,32768,32768,32768"
6.5487967,"COMMIT_EVENT,13,0,540026096,540042242,26850,1500,1500,1500,1500,1500,1500,1500,1500"
6.5619644,"RX_EVENT,14,0,540052643,32768,32768,32768,32768"
6.5860371,"COMMIT_EVENT,14,0,540052643,540062242,26851,1500,1500,1500,1500,1500,1500,1500,1500"
6.5860371,"RX_EVENT,15,0,540076239,32768,32768,32768,32768"
6.5976443,"COMMIT_EVENT,15,0,540076239,540082242,26852,1500,1500,1500,1500,1500,1500,1500,1500"
6.6089945,"RX_EVENT,16,0,540101409,32768,32768,32768,32768"
6.6089945,"COMMIT_EVENT,16,0,540101409,540102242,26853,1500,1500,1500,1500,1500,1500,1500,1500"
6.6410557,"RX_EVENT,17,0,540122789,32768,32768,32768,32768"
6.6632606,"COMMIT_EVENT,17,0,540122789,540142242,26855,1500,1500,1500,1500,1500,1500,1500,1500"
6.6775179,"RX_EVENT,18,0,540154127,32768,32768,32768,32768"
6.6775179,"COMMIT_EVENT,18,0,540154127,540162242,26856,1500,1500,1500,1500,1500,1500,1500,1500"
6.6896343,"RX_EVENT,19,0,540181295,32768,32768,32768,32768"
6.6896343,"COMMIT_EVENT,19,0,540181295,540182242,26857,1500,1500,1500,1500,1500,1500,1500,1500"
6.7236476,"RX_EVENT,20,0,540203798,32768,32768,32768,32768"
6.740167,"COMMIT_EVENT,20,0,540203798,540222242,26859,1500,1500,1500,1500,1500,1500,1500,1500"
6.740167,"RX_EVENT,21,0,540227438,32768,32768,32768,32768"
6.7553648,"COMMIT_EVENT,21,0,540227438,540242242,26860,1500,1500,1500,1500,1500,1500,1500,1500"
6.771839,"RX_EVENT,22,0,540259510,32768,32768,32768,32768"
6.7884284,"COMMIT_EVENT,22,0,540259510,540262242,26861,1500,1500,1500,1500,1500,1500,1500,1500"
6.7884284,"RX_EVENT,23,0,540275779,32768,32768,32768,32768"
6.8029453,"COMMIT_EVENT,23,0,540275779,540282242,26862,1500,1500,1500,1500,1500,1500,1500,1500"
6.8182635,"RX_EVENT,24,0,540306867,32768,32768,32768,32768"
6.8331604,"RX_EVENT,25,0,540322332,32768,32768,32768,32768"
6.8480324,"COMMIT_EVENT,24,0,540306867,540322242,26864,1500,1500,1500,1500,1500,1500,1500,1500"
6.8625064,"COMMIT_EVENT,25,0,540322332,540342242,26865,1500,1500,1500,1500,1500,1500,1500,1500"
6.8625064,"RX_EVENT,26,0,540351974,32768,32768,32768,32768"
6.8787875,"COMMIT_EVENT,26,0,540351974,540362242,26866,1500,1500,1500,1500,1500,1500,1500,1500"
6.8958073,"RX_EVENT,27,0,540382904,32768,32768,32768,32768"
6.9123396,"RX_EVENT,28,0,540399816,32768,32768,32768,32768"
6.9300842,"COMMIT_EVENT,28,0,540399816,540402242,26868,1500,1500,1500,1500,1500,1500,1500,1500"
6.9624285,"RX_EVENT,29,0,540434363,32768,32768,32768,32768"
6.9624285,"COMMIT_EVENT,29,0,540434363,540442242,26870,1500,1500,1500,1500,1500,1500,1500,1500"
6.9624285,"RX_EVENT,30,0,540449717,32768,32768,32768,32768"
6.9624285,"COMMIT_EVENT,30,0,540449717,540462242,26871,1500,1500,1500,1500,1500,1500,1500,1500"
6.9889572,"RX_EVENT,31,0,540478592,32768,32768,32768,32768"
7.0018668,"COMMIT_EVENT,31,0,540478592,540482242,26872,1500,1500,1500,1500,1500,1500,1500,1500"
7.0174824,"RX_EVENT,32,0,540505708,32768,32768,32768,32768"
7.0367175,"RX_EVENT,33,0,540521324,32768,32768,32768,32768"
7.0367175,"COMMIT_EVENT,33,0,540521324,540522242,26874,1500,1500,1500,1500,1500,1500,1500,1500"
7.0837989,"RX_EVENT,34,0,540560253,32768,32768,32768,32768"
7.0837989,"COMMIT_EVENT,34,0,540560253,540562242,26876,1500,1500,1500,1500,1500,1500,1500,1500"
7.1088089,"RX_EVENT,35,0,540588577,32768,32768,32768,32768"
7.1274541,"COMMIT_EVENT,35,0,540588577,540602242,26878,1500,1500,1500,1500,1500,1500,1500,1500"
7.1274541,"RX_EVENT,36,0,540613566,32768,32768,32768,32768"
7.1533895,"COMMIT_EVENT,36,0,540613566,540622242,26879,1500,1500,1500,1500,1500,1500,1500,1500"
7.1533895,"RX_EVENT,37,0,540631572,32768,32768,32768,32768"
7.1533895,"COMMIT_EVENT,37,0,540631572,540642242,26880,1500,1500,1500,1500,1500,1500,1500,1500"
7.1736821,"RX_EVENT,38,0,540657574,32768,32768,32768,32768"
7.1736821,"COMMIT_EVENT,38,0,540657574,540662242,26881,1500,1500,1500,1500,1500,1500,1500,1500"
7.1985679,"RX_EVENT,39,0,540677764,32768,32768,32768,32768"
7.1985679,"COMMIT_EVENT,39,0,540677764,540682242,26882,1500,1500,1500,1500,1500,1500,1500,1500"
7.2246259,"RX_EVENT,40,0,540702603,32768,32768,32768,32768"
7.2246259,"COMMIT_EVENT,40,0,540702603,540722242,26884,1500,1500,1500,1500,1500,1500,1500,1500"
7.2442699,"RX_EVENT,41,0,540728790,32768,32768,32768,32768"
7.2720442,"COMMIT_EVENT,41,0,540728790,540742242,26885,1500,1500,1500,1500,1500,1500,1500,1500"
7.2720442,"RX_EVENT,42,0,540748341,32768,32768,32768,32768"
7.2720442,"COMMIT_EVENT,42,0,540748341,540762242,26886,1500,1500,1500,1500,1500,1500,1500,1500"
7.2946187,"RX_EVENT,43,0,540776688,32768,32768,32768,32768"
7.2946187,"COMMIT_EVENT,43,0,540776688,540782242,26887,1500,1500,1500,1500,1500,1500,1500,1500"
7.3217398,"RX_EVENT,44,0,540798928,32768,32768,32768,32768"
7.3217398,"COMMIT_EVENT,44,0,540798928,540802242,26888,1500,1500,1500,1500,1500,1500,1500,1500"
7.3504826,"RX_EVENT,45,0,540826188,32768,32768,32768,32768"
7.3504826,"COMMIT_EVENT,45,0,540826188,540842242,26890,1500,1500,1500,1500,1500,1500,1500,1500"
7.3784831,"RX_EVENT,46,0,540855122,32768,32768,32768,32768"
7.3784831,"COMMIT_EVENT,46,0,540855122,540862242,26891,1500,1500,1500,1500,1500,1500,1500,1500"
7.3995472,"RX_EVENT,47,0,540882956,32768,32768,32768,32768"
7.4234489,"COMMIT_EVENT,47,0,540882956,540902242,26893,1500,1500,1500,1500,1500,1500,1500,1500"
7.4234489,"RX_EVENT,48,0,540903989,32768,32768,32768,32768"
