case_id,primitive_id,start_state_family,W_layer,environment_mode,candidate_index,candidate_weight_label,duration_s,completed_full_duration,termination_cause,floor_violation,wall_violation,altitude_delta_m,speed_initial_m_s,speed_final_m_s,minimum_speed_m_s,minimum_floor_margin_m,minimum_wall_margin_m,minimum_ceiling_margin_m,yaw_delta_deg,roll_delta_deg,pitch_delta_deg,trajectory_integrated_updraft_gain_m,saturation_fraction,max_abs_command_norm,max_abs_surface_rad,selection_score,selected_for_plot
same_start_glide,glide,inflight_nominal,W0,dry_air,1,glide_robust_anchor_attitude_heavy_ref_pitch_up_001,0.8,True,completed_full_duration,False,False,-0.38994930065288913,5.5,5.021638030057034,5.021638030057034,1.3781675756258056,0.245800888367377,1.3114200551436683,-7.395899796548242,-11.10156053242736,19.789647021360512,0.0,0.65,1.0,0.48004221135159103,1.7977605462490578,True
same_start_recovery,recovery,inflight_nominal,W0,dry_air,7,recovery_robust_anchor_balanced_agile_ref_right_bias_007,0.8,True,completed_full_duration,False,False,-0.26800782367464016,5.5,4.590076632283902,4.590076632283902,1.4608127643409996,0.3689619845516878,1.3114200551436683,-8.181691612177419,-15.870496713115505,22.532566629371136,0.0,0.7,1.0,0.5600492465768562,1.8434854658956508,True
same_start_lift_entry,lift_entry,inflight_nominal,W0,dry_air,0,lift_entry_robust_anchor_nominal_ref_nominal_000,0.8,True,completed_full_duration,False,False,-0.3066258699282052,5.5,4.741628864102159,4.741628864102159,1.4356870645017157,0.32003646036949807,1.3114200551436683,-8.699046580770775,-15.448440329918913,22.281682701398996,0.0,0.65,1.0,0.5600492465768562,1.8533605901395678,True
same_start_lift_dwell_arc,lift_dwell_arc,inflight_nominal,W0,dry_air,5,lift_dwell_arc_robust_anchor_surface_aggressive_ref_agile_pitch_up_005,0.8,True,completed_full_duration,False,False,-0.16698562316052357,5.5,4.1170781686060245,4.1170781686060245,1.5076983736393097,0.5189707513865445,1.3114200551436683,-1.9516484894475334,-7.9052030149878085,26.036321475757035,0.0,0.7,1.0,0.5600492465768562,1.928896976151754,True
same_start_mild_turn_left,mild_turn_left,inflight_nominal,W0,dry_air,7,mild_turn_left_robust_anchor_balanced_agile_ref_right_bias_007,0.8,True,completed_full_duration,False,False,-0.4305983624217573,5.5,5.109502812064047,5.109502812064047,1.354276371755438,0.22850537531428827,1.3114200551436683,-8.880610584778925,-15.65607548987276,18.714082929890633,0.0,0.8,1.0,0.5600492465768562,1.6563122676255841,True
same_start_mild_turn_right,mild_turn_right,inflight_nominal,W0,dry_air,1,mild_turn_right_robust_anchor_attitude_heavy_ref_pitch_up_001,0.8,True,completed_full_duration,False,False,-0.23544200902555823,5.5,4.519316393625354,4.519316393625354,1.467940487257049,0.3924448407405965,1.3114200551436683,-1.9903864016173065,-7.619218860351464,25.33859690125597,0.0,0.75,1.0,0.5600492465768562,1.823556648611956,True
same_start_energy_retaining_bank,energy_retaining_bank,inflight_nominal,W0,dry_air,7,energy_retaining_bank_robust_anchor_balanced_agile_ref_right_bias_007,0.8,True,completed_full_duration,False,False,-0.2785488375372067,5.5,4.738654767027828,4.738654767027828,1.4321586137916067,0.337307100667827,1.3114200551436683,1.5915936743231183,-2.6335643116239518,24.87590906648217,0.0,0.675,1.0,0.5350293265554723,1.8497725951854656,True
same_start_safe_exit_or_recovery_handoff,safe_exit_or_recovery_handoff,inflight_nominal,W0,dry_air,0,safe_exit_or_recovery_handoff_robust_anchor_nominal_ref_nominal_000,0.8,True,completed_full_duration,False,False,-0.2989857397531144,5.5,4.686135170300176,4.686135170300176,1.4408543327571244,0.3351403724271744,1.3114200551436683,-9.327426765431667,-16.40319932199146,22.40575461421826,0.0,0.725,1.0,0.5600492465768562,1.8009478158269068,True
