fan_layout,layout_branch_id,family,target_heading_deg,direction_sign,start_class,trial_count,success_count,success_rate,nominal_pass_count,nominal_pass_rate,failure_label_distribution_json,min_true_margin_m_min,min_true_margin_m_median,energy_residual_m_median,heading_error_deg_median,lift_dwell_fraction_median
four_fan,four_fan_branch,canyon_steep_bank,15.0,-1,all,1471,51,0.03467029231815092,51,0.03467029231815092,"{""success"": 51, ""target_miss"": 290, ""true_safety_violation"": 1130}",-0.147023605387119,-0.0326515827230461,0.0219304372588702,13.956746915669225,1.0
four_fan,four_fan_branch,canyon_steep_bank,15.0,1,all,1471,45,0.030591434398368457,45,0.030591434398368457,"{""success"": 45, ""target_miss"": 296, ""true_safety_violation"": 1130}",-0.1422110644069985,-0.0338678299829755,0.0262062088525865,14.28169515813391,1.0
four_fan,four_fan_branch,canyon_steep_bank,30.0,-1,all,1471,1,0.0006798096532970768,1,0.0006798096532970768,"{""success"": 1, ""target_miss"": 367, ""true_safety_violation"": 1103}",-0.1375844813910349,-0.0336930188779493,0.0048517750916379,28.8045115688968,1.0
four_fan,four_fan_branch,canyon_steep_bank,30.0,1,all,1471,0,0.0,0,0.0,"{""target_miss"": 348, ""true_safety_violation"": 1123}",-0.1416906942214943,-0.0329528471235956,0.0201515997692531,29.09021465813303,1.0
four_fan,four_fan_branch,canyon_steep_bank,45.0,-1,all,1471,0,0.0,0,0.0,"{""target_miss"": 364, ""true_safety_violation"": 1107}",-0.138968682570165,-0.0293872746322723,0.0013980438376748,43.77783231755352,1.0
four_fan,four_fan_branch,canyon_steep_bank,45.0,1,all,1471,0,0.0,0,0.0,"{""target_miss"": 339, ""true_safety_violation"": 1132}",-0.134726681555132,-0.0343229413949384,0.0133407027929797,44.09070501774784,1.0
four_fan,four_fan_branch,canyon_steep_bank,60.0,-1,all,1471,0,0.0,0,0.0,"{""target_miss"": 350, ""true_safety_violation"": 1121}",-0.1408350466156913,-0.0313172048361005,-0.0053692882945264,58.63839470627197,1.0
four_fan,four_fan_branch,canyon_steep_bank,60.0,1,all,1471,0,0.0,0,0.0,"{""target_miss"": 365, ""true_safety_violation"": 1106}",-0.1385003072682566,-0.0279863736714397,0.0109214302879721,59.1707462943034,1.0
four_fan,four_fan_branch,canyon_steep_bank,90.0,-1,all,1471,0,0.0,0,0.0,"{""target_miss"": 361, ""true_safety_violation"": 1110}",-0.1334849715232255,-0.0331091497700244,-0.0136424175759879,88.52116985308669,1.0
four_fan,four_fan_branch,canyon_steep_bank,90.0,1,all,1471,0,0.0,0,0.0,"{""target_miss"": 344, ""true_safety_violation"": 1127}",-0.1366213867947312,-0.0315022011766448,0.0010302710868241,88.95841519788186,1.0
four_fan,four_fan_branch,canyon_steep_bank,120.0,-1,all,1471,0,0.0,0,0.0,"{""target_miss"": 344, ""true_safety_violation"": 1127}",-0.132749675167406,-0.0348922622559531,-0.0189324912285941,118.70760810778356,1.0
four_fan,four_fan_branch,canyon_steep_bank,120.0,1,all,1471,0,0.0,0,0.0,"{""target_miss"": 343, ""true_safety_violation"": 1128}",-0.1293126560266069,-0.0320339769762622,-0.0066729883805241,119.0862490309322,1.0
four_fan,four_fan_branch,canyon_steep_bank,150.0,-1,all,1471,0,0.0,0,0.0,"{""target_miss"": 340, ""true_safety_violation"": 1131}",-0.1368099644046481,-0.0333139128626527,-0.0295476705608521,148.42585011512006,1.0
four_fan,four_fan_branch,canyon_steep_bank,150.0,1,all,1471,0,0.0,0,0.0,"{""target_miss"": 352, ""true_safety_violation"": 1119}",-0.1460324488714333,-0.0303564632053365,-0.0150578328688002,148.74064464196542,1.0
four_fan,four_fan_branch,canyon_steep_bank,180.0,-1,all,1471,0,0.0,0,0.0,"{""target_miss"": 370, ""true_safety_violation"": 1101}",-0.130269801932612,-0.032784565414953,-0.0475168867729114,178.38690950978287,1.0
four_fan,four_fan_branch,canyon_steep_bank,180.0,1,all,1471,0,0.0,0,0.0,"{""target_miss"": 350, ""true_safety_violation"": 1121}",-0.1378934324914988,-0.0323007594153113,-0.0225391756744732,178.78519740009676,1.0
four_fan,four_fan_branch,wingover_lite,15.0,-1,all,1471,70,0.04758667573079538,70,0.04758667573079538,"{""success"": 70, ""target_miss"": 299, ""true_safety_violation"": 1102}",-0.1443269297334986,-0.0320924567858513,0.0144270889876034,13.592632826232734,1.0
four_fan,four_fan_branch,wingover_lite,15.0,1,all,1471,52,0.03535010197144799,52,0.03535010197144799,"{""success"": 52, ""target_miss"": 264, ""true_safety_violation"": 1155}",-0.1437455716468783,-0.0320359257166501,0.0132638455183276,13.88415010506497,1.0
four_fan,four_fan_branch,wingover_lite,30.0,-1,all,1471,0,0.0,0,0.0,"{""target_miss"": 349, ""true_safety_violation"": 1122}",-0.1376082581873881,-0.0312517146688915,-0.0056335591090816,27.989113896946577,1.0
four_fan,four_fan_branch,wingover_lite,30.0,1,all,1471,0,0.0,0,0.0,"{""target_miss"": 329, ""true_safety_violation"": 1142}",-0.1356596254099118,-0.0344813002822705,0.002467958003975,28.50823166882549,1.0
four_fan,four_fan_branch,wingover_lite,45.0,-1,all,1471,0,0.0,0,0.0,"{""target_miss"": 316, ""true_safety_violation"": 1155}",-0.1370842187277494,-0.0343297401650355,-0.0103458587549543,42.76314220086821,1.0
four_fan,four_fan_branch,wingover_lite,45.0,1,all,1471,0,0.0,0,0.0,"{""target_miss"": 327, ""true_safety_violation"": 1144}",-0.1376362195941887,-0.0343277965499284,-0.0082537910799578,43.21194161630237,1.0
four_fan,four_fan_branch,wingover_lite,60.0,-1,all,1471,0,0.0,0,0.0,"{""target_miss"": 357, ""true_safety_violation"": 1114}",-0.1363673768319477,-0.0334450390548131,-0.0096870172735936,57.58808005431023,1.0
four_fan,four_fan_branch,wingover_lite,60.0,1,all,1471,0,0.0,0,0.0,"{""target_miss"": 327, ""true_safety_violation"": 1144}",-0.1396111335722309,-0.0345447803186715,-0.0067873254871075,58.2550587275407,1.0
four_fan,four_fan_branch,wingover_lite,90.0,-1,all,1471,0,0.0,0,0.0,"{""target_miss"": 345, ""true_safety_violation"": 1126}",-0.1398111055827986,-0.0331454582153233,-0.0205776023669406,87.22810845941144,1.0
four_fan,four_fan_branch,wingover_lite,90.0,1,all,1471,0,0.0,0,0.0,"{""target_miss"": 338, ""true_safety_violation"": 1133}",-0.1336476096071885,-0.0314883217667052,-0.0146177116891426,88.0798648968651,1.0
four_fan,four_fan_branch,wingover_lite,120.0,-1,all,1471,0,0.0,0,0.0,"{""target_miss"": 346, ""true_safety_violation"": 1125}",-0.1384837952749578,-0.0311423133162591,-0.0307375369906286,117.11881999734896,1.0
