layout_branch_id,fan_layout,test_environment_mode,radius_bin_m,azimuth_bin_deg,trial_count,success_count,success_rate,nominal_pass_count,nominal_pass_rate,median_heading_error_deg,median_energy_residual_m,median_lift_dwell_fraction,min_true_margin_m_min
four_fan_branch,four_fan,W1_four_fan,"r[0.00,0.25)","az[-120.00,-90.00)",870,19,0.021839080459770115,19,0.021839080459770115,82.58893007479202,0.0340261004408528,1.0,-0.1340598697975128
four_fan_branch,four_fan,W1_four_fan,"r[0.00,0.25)","az[-150.00,-120.00)",857,12,0.014002333722287048,12,0.014002333722287048,60.5659995171021,0.0414800206227323,1.0,-0.1343368648669578
four_fan_branch,four_fan,W1_four_fan,"r[0.00,0.25)","az[-180.00,-150.00)",812,9,0.011083743842364532,9,0.011083743842364532,66.4077454066282,0.03878476485030985,1.0,-0.137930853452493
four_fan_branch,four_fan,W1_four_fan,"r[0.00,0.25)","az[-30.00,0.00)",812,12,0.014778325123152709,12,0.014778325123152709,61.601709551235686,0.039999264351005356,1.0,-0.1374443756597259
four_fan_branch,four_fan,W1_four_fan,"r[0.00,0.25)","az[-60.00,-30.00)",787,17,0.021601016518424398,17,0.021601016518424398,61.651567256629015,0.0435040990018036,1.0,-0.1338111888913395
four_fan_branch,four_fan,W1_four_fan,"r[0.00,0.25)","az[-90.00,-60.00)",772,10,0.012953367875647668,10,0.012953367875647668,61.99575432261045,0.037166157037217,1.0,-0.1363400133329289
four_fan_branch,four_fan,W1_four_fan,"r[0.00,0.25)","az[0.00,30.00)",802,10,0.012468827930174564,10,0.012468827930174564,61.04598921192437,0.0420315623484046,1.0,-0.1365567611296292
four_fan_branch,four_fan,W1_four_fan,"r[0.00,0.25)","az[120.00,150.00)",834,11,0.013189448441247002,11,0.013189448441247002,85.06573729514511,0.042181048616674655,1.0,-0.1285822185163327
four_fan_branch,four_fan,W1_four_fan,"r[0.00,0.25)","az[150.00,180.00)",826,14,0.01694915254237288,14,0.01694915254237288,76.0010025528111,0.0415803452422913,1.0,-0.1403882122907402
four_fan_branch,four_fan,W1_four_fan,"r[0.00,0.25)","az[30.00,60.00)",822,16,0.019464720194647202,16,0.019464720194647202,63.14267130653769,0.045139005720264955,1.0,-0.1409636688801727
four_fan_branch,four_fan,W1_four_fan,"r[0.00,0.25)","az[60.00,90.00)",821,7,0.008526187576126675,7,0.008526187576126675,75.88566018342775,0.045342246762897,1.0,-0.1323550710499565
four_fan_branch,four_fan,W1_four_fan,"r[0.00,0.25)","az[90.00,120.00)",808,17,0.02103960396039604,17,0.02103960396039604,62.18037041544693,0.04256878105801215,1.0,-0.147023605387119
four_fan_branch,four_fan,W1_four_fan,"r[0.25,0.50)","az[-120.00,-90.00)",780,19,0.02435897435897436,19,0.02435897435897436,63.77664930177054,0.02490721485836265,1.0,-0.135214159166642
four_fan_branch,four_fan,W1_four_fan,"r[0.25,0.50)","az[-150.00,-120.00)",726,15,0.02066115702479339,15,0.02066115702479339,79.94637389096408,0.0452249565478071,1.0,-0.1448966732324068
four_fan_branch,four_fan,W1_four_fan,"r[0.25,0.50)","az[-180.00,-150.00)",708,15,0.0211864406779661,15,0.0211864406779661,62.99435664527117,0.0378740136603115,1.0,-0.1385833612929865
four_fan_branch,four_fan,W1_four_fan,"r[0.25,0.50)","az[-30.00,0.00)",714,13,0.018207282913165267,13,0.018207282913165267,82.6687440100932,0.034161455552279105,1.0,-0.1336620954726037
four_fan_branch,four_fan,W1_four_fan,"r[0.25,0.50)","az[-60.00,-30.00)",700,18,0.025714285714285714,18,0.025714285714285714,66.36561218614443,0.03892755399609865,1.0,-0.1412253145522164
four_fan_branch,four_fan,W1_four_fan,"r[0.25,0.50)","az[-90.00,-60.00)",716,16,0.0223463687150838,16,0.0223463687150838,72.44861617708632,0.0271491845701241,1.0,-0.1375114524530456
four_fan_branch,four_fan,W1_four_fan,"r[0.25,0.50)","az[0.00,30.00)",698,7,0.01002865329512894,7,0.01002865329512894,63.04379032807492,0.04655168658341255,1.0,-0.1382641975723775
four_fan_branch,four_fan,W1_four_fan,"r[0.25,0.50)","az[120.00,150.00)",747,12,0.01606425702811245,12,0.01606425702811245,61.16883553902177,0.045760148481988,1.0,-0.138968682570165
four_fan_branch,four_fan,W1_four_fan,"r[0.25,0.50)","az[150.00,180.00)",715,13,0.01818181818181818,13,0.01818181818181818,81.80292728496809,0.0479615341576371,1.0,-0.1340727503854504
four_fan_branch,four_fan,W1_four_fan,"r[0.25,0.50)","az[30.00,60.00)",759,9,0.011857707509881422,9,0.011857707509881422,85.68112337151145,0.0468693247272087,1.0,-0.1329693619833305
four_fan_branch,four_fan,W1_four_fan,"r[0.25,0.50)","az[60.00,90.00)",833,17,0.02040816326530612,17,0.02040816326530612,60.570224162117725,0.041545626711624,1.0,-0.1434775648376094
four_fan_branch,four_fan,W1_four_fan,"r[0.25,0.50)","az[90.00,120.00)",786,11,0.013994910941475827,11,0.013994910941475827,68.01942446212794,0.03841542719493635,1.0,-0.137391464368811
four_fan_branch,four_fan,W1_four_fan,"r[0.50,0.75)","az[-120.00,-90.00)",436,10,0.022935779816513763,10,0.022935779816513763,84.58414663855932,0.0281945305093012,1.0,-0.1369228824117012
four_fan_branch,four_fan,W1_four_fan,"r[0.50,0.75)","az[-150.00,-120.00)",387,11,0.028423772609819122,11,0.028423772609819122,60.35661406177928,0.0340667724656871,1.0,-0.1242304037288573
four_fan_branch,four_fan,W1_four_fan,"r[0.50,0.75)","az[-180.00,-150.00)",384,6,0.015625,6,0.015625,63.447782935976235,0.04867369007653915,1.0,-0.1295421044255671
four_fan_branch,four_fan,W1_four_fan,"r[0.50,0.75)","az[-30.00,0.00)",319,3,0.009404388714733543,3,0.009404388714733543,63.06565055248342,0.0172291466709042,1.0,-0.1292047669674128
four_fan_branch,four_fan,W1_four_fan,"r[0.50,0.75)","az[-60.00,-30.00)",326,5,0.015337423312883436,5,0.015337423312883436,86.27295495261491,0.027655500218894,1.0,-0.1259763015521215
four_fan_branch,four_fan,W1_four_fan,"r[0.50,0.75)","az[-90.00,-60.00)",424,5,0.01179245283018868,5,0.01179245283018868,79.79538956577954,0.00984900515809965,1.0,-0.1338925561215971
four_fan_branch,four_fan,W1_four_fan,"r[0.50,0.75)","az[0.00,30.00)",392,3,0.007653061224489796,3,0.007653061224489796,81.04744827206034,0.013998092674408949,1.0,-0.1301093186871718
four_fan_branch,four_fan,W1_four_fan,"r[0.50,0.75)","az[120.00,150.00)",636,16,0.025157232704402517,16,0.025157232704402517,60.180412951606016,0.03320910097794735,1.0,-0.1314087314075882
four_fan_branch,four_fan,W1_four_fan,"r[0.50,0.75)","az[150.00,180.00)",417,11,0.026378896882494004,11,0.026378896882494004,84.38093783969316,0.0351281693855991,1.0,-0.124193568381907
four_fan_branch,four_fan,W1_four_fan,"r[0.50,0.75)","az[30.00,60.00)",552,5,0.009057971014492754,5,0.009057971014492754,79.24632114633711,0.021659321381415103,1.0,-0.1376082581873881
four_fan_branch,four_fan,W1_four_fan,"r[0.50,0.75)","az[60.00,90.00)",603,13,0.02155887230514096,13,0.02155887230514096,69.5517621154251,0.0162885424316563,1.0,-0.1386700034765171
four_fan_branch,four_fan,W1_four_fan,"r[0.50,0.75)","az[90.00,120.00)",665,9,0.013533834586466165,9,0.013533834586466165,61.86656935740862,0.0215730787779904,1.0,-0.1318419376241291
four_fan_branch,four_fan,W1_four_fan,"r[0.75,1.00)","az[-120.00,-90.00)",1179,30,0.02544529262086514,30,0.02544529262086514,65.9463494131231,-0.0021537354958329,1.0,-0.1334698013180544
four_fan_branch,four_fan,W1_four_fan,"r[0.75,1.00)","az[-150.00,-120.00)",913,23,0.025191675794085433,23,0.025191675794085433,61.76204756683468,0.0097939316933093,1.0,-0.137220060796122
four_fan_branch,four_fan,W1_four_fan,"r[0.75,1.00)","az[-180.00,-150.00)",830,11,0.01325301204819277,11,0.01325301204819277,83.73584890760729,0.01375582468749285,1.0,-0.144441319316301
four_fan_branch,four_fan,W1_four_fan,"r[0.75,1.00)","az[-30.00,0.00)",911,9,0.009879253567508232,9,0.009879253567508232,84.4940800806221,0.0039865520298967,1.0,-0.1295207172228245
four_fan_branch,four_fan,W1_four_fan,"r[0.75,1.00)","az[-60.00,-30.00)",1022,13,0.012720156555772993,13,0.012720156555772993,64.21297074856663,-0.00191982909606265,1.0,-0.1397456921240181
four_fan_branch,four_fan,W1_four_fan,"r[0.75,1.00)","az[-90.00,-60.00)",1172,19,0.016211604095563138,19,0.016211604095563138,62.901140915632695,-0.0038780850252503997,1.0,-0.1335045535196641
four_fan_branch,four_fan,W1_four_fan,"r[0.75,1.00)","az[0.00,30.00)",1138,22,0.019332161687170474,22,0.019332161687170474,61.247628397434326,0.012620759401427099,1.0,-0.1359671928018313
four_fan_branch,four_fan,W1_four_fan,"r[0.75,1.00)","az[120.00,150.00)",1228,40,0.03257328990228013,40,0.03257328990228013,79.00343403236764,0.0152169716359826,1.0,-0.1360442583009771
four_fan_branch,four_fan,W1_four_fan,"r[0.75,1.00)","az[150.00,180.00)",962,19,0.01975051975051975,19,0.01975051975051975,80.042896068468,0.030965349719822052,1.0,-0.1375844813910349
four_fan_branch,four_fan,W1_four_fan,"r[0.75,1.00)","az[30.00,60.00)",1278,16,0.012519561815336464,16,0.012519561815336464,84.53998589033078,0.0111331711072557,1.0,-0.1345867692106628
four_fan_branch,four_fan,W1_four_fan,"r[0.75,1.00)","az[60.00,90.00)",1132,12,0.01060070671378092,12,0.01060070671378092,78.00863021526294,0.0097311880272312,1.0,-0.1396111335722309
four_fan_branch,four_fan,W1_four_fan,"r[0.75,1.00)","az[90.00,120.00)",1300,24,0.018461538461538463,24,0.018461538461538463,60.42127938917267,0.010766142722760299,1.0,-0.1416208850769287
four_fan_branch,four_fan,W1_four_fan,"r[1.00,1.25)","az[-120.00,-90.00)",1061,27,0.02544769085768143,27,0.02544769085768143,77.81084153828485,-0.007985179027711,1.0,-0.1354007598038631
four_fan_branch,four_fan,W1_four_fan,"r[1.00,1.25)","az[-150.00,-120.00)",865,29,0.03352601156069364,29,0.03352601156069364,66.8067834793088,0.0019588317882393,1.0,-0.1368701071107789
four_fan_branch,four_fan,W1_four_fan,"r[1.00,1.25)","az[-180.00,-150.00)",531,6,0.011299435028248588,6,0.011299435028248588,63.06367954536959,0.011040994136263,1.0,-0.1436957856996441
four_fan_branch,four_fan,W1_four_fan,"r[1.00,1.25)","az[-30.00,0.00)",685,6,0.008759124087591242,6,0.008759124087591242,62.698628563730935,-0.0027976334854136,1.0,-0.1256392053053039
four_fan_branch,four_fan,W1_four_fan,"r[1.00,1.25)","az[-60.00,-30.00)",1002,9,0.008982035928143712,9,0.008982035928143712,61.9384309094396,-0.01348700930120355,1.0,-0.138626060051223
four_fan_branch,four_fan,W1_four_fan,"r[1.00,1.25)","az[-90.00,-60.00)",912,16,0.017543859649122806,16,0.017543859649122806,62.06836019367702,-0.0113304926311519,1.0,-0.1333786423449323
