split,stage_fit_group,count,alpha_min_deg,alpha_max_deg,cm_residual_mean,cm_residual_mae,cm_fit_residual_mae,cd_residual_mean,cl_residual_mean,cy_residual_mean,cl_roll_residual_mean,cn_yaw_residual_mean,q_hat_mean
train,attached,616,-85.03312318,11.98868338,0.07295908921,0.08370319796,0.05812124713,-0.03041413638,-0.04756294945,-0.2118258699,0.01172439227,-0.002942603185,0.0007723172529
train,transition_before_post_stall,1506,12.00396587,19.9953895,0.03837841149,0.04757004894,0.0414203899,0.0280590657,0.04110874175,-0.1140509555,-0.01323819358,0.007772197365,-0.00940457607
train,transition_after_post_stall,349,12.01733841,19.99768859,0.02955515002,0.05424487348,0.06006827111,0.02939367198,-0.058111284,0.08627912142,-0.006157751358,0.004619909793,-0.025263011
train,post_stall,377,20.00697316,31.68231237,0.005127045886,0.05491086574,0.03834479681,0.05358538113,-0.0565916059,-0.06650266932,-0.02050483524,0.01134181678,-0.01952219201
heldout,attached,306,5.419424549,11.99568616,0.05244424588,0.06677614859,0.05612067397,-0.02798660957,-0.01522450164,-0.2516676857,0.01240642952,-0.003171286152,0.003976539017
heldout,transition_before_post_stall,1028,12.0205735,19.97585043,0.03136238331,0.04584022252,0.04590308168,0.02275770063,-0.01064361167,-0.06593627698,-0.01124023495,0.001877808901,-0.01365540308
heldout,transition_after_post_stall,175,12.14478243,19.99679576,0.03922049827,0.05510344041,0.06330547055,0.02350445879,-0.03722568795,0.08228426892,-0.003265594617,0.01322532766,-0.02484143762
heldout,post_stall,231,20.00142096,23.961464,-0.01804502825,0.04799850564,0.02651286834,0.0684920767,0.04609219513,-0.01579253325,-0.04342830314,0.006268356931,-0.02387652364
