candidate_id,baseline_model_id,term,regime_family,split,fit_sample_count,fit_used_sample_count,fit_coefficient,fit_sign,parameter_keys_json,baseline_dy_mae_m,candidate_dy_mae_m,delta_dy_mae_m,baseline_roll_mae_deg,candidate_roll_mae_deg,delta_roll_mae_deg,baseline_yaw_mae_deg,candidate_yaw_mae_deg,delta_yaw_mae_deg,baseline_dx_mae_m,candidate_dx_mae_m,delta_dx_mae_m,baseline_altitude_loss_mae_m,candidate_altitude_loss_mae_m,delta_altitude_loss_mae_m,baseline_sink_mae_m_s,candidate_sink_mae_m_s,delta_sink_mae_m_s,baseline_pitch_mae_deg,candidate_pitch_mae_deg,delta_pitch_mae_deg,accepted,acceptance_reason
transition_Cn_r,primary_longitudinal,Cn_r,transition,heldout,5180,5175,0.2696939947,positive,"[""transition_yaw_moment_r_hat_coeff""]",1.612228602,1.748024684,0.1357960826,28.15740301,35.65035046,7.492947451,27.09823695,60.52103743,33.42280049,0.4075358813,0.6012405612,0.19370468,0.3434580162,0.4420407848,0.09858276859,0.3088797992,0.390338838,0.08145903882,5.437063205,16.58634337,11.14928017,False,rejected_lateral_metrics_not_all_improved
post_stall_Cn_r,primary_longitudinal,Cn_r,post_stall,train,891,891,0.2529090273,positive,"[""post_stall_yaw_moment_r_hat_rbf_20_coeff""]",1.5767532,1.678629237,0.1018760368,26.02720489,35.24673404,9.219529156,23.51136807,32.74689341,9.235525333,0.630121907,0.6431859732,0.01306406626,0.6965684563,0.7268351028,0.03026664645,0.447312174,0.4732812697,0.02596909569,5.822187899,7.398821963,1.576634065,,
post_stall_Cn_r,primary_longitudinal,Cn_r,post_stall,heldout,891,891,0.2529090273,positive,"[""post_stall_yaw_moment_r_hat_rbf_20_coeff""]",1.612228602,1.740195078,0.1279664759,28.15740301,38.56104899,10.40364598,27.09823695,40.77020525,13.67196831,0.4075358813,0.4550021771,0.04746629584,0.3434580162,0.3967976054,0.05333958921,0.3088797992,0.3530406425,0.04416084336,5.437063205,8.448028202,3.010964997,False,rejected_lateral_metrics_not_all_improved
after_CY_beta_attached_CY_p,attached_CY_beta,CY_p,attached,train,2311,2306,-2.599832231,negative,"[""side_force_p_hat_coeff""]",0.925019832,0.8949995644,-0.03002026753,23.61924086,24.64783668,1.028595816,11.11679661,9.652024818,-1.464771793,0.6610246887,0.673104981,0.01208029222,0.6531462909,0.652826047,-0.0003202439189,0.4151265194,0.4138481324,-0.001278386944,5.57712839,5.656313221,0.07918483177,,
after_CY_beta_attached_CY_p,attached_CY_beta,CY_p,attached,heldout,2311,2306,-2.599832231,negative,"[""side_force_p_hat_coeff""]",0.8052553084,0.7637011168,-0.04155419159,23.55741848,24.23854634,0.68112786,10.63681631,8.226313748,-2.410502566,0.3639996583,0.3831935606,0.01919390228,0.2353459658,0.2358693768,0.0005234110299,0.219214658,0.2193937844,0.0001791264157,5.129029656,5.361593203,0.2325635466,False,rejected_lateral_metrics_not_all_improved
after_CY_beta_transition_CY_p,attached_CY_beta,CY_p,transition,train,5180,5180,3,positive,"[""transition_side_force_p_hat_coeff""]",0.925019832,0.9515077217,0.02648788975,23.61924086,23.62279278,0.00355191839,11.11679661,11.81893718,0.7021405704,0.6610246887,0.6582587804,-0.002765908375,0.6531462909,0.653253453,0.0001071621362,0.4151265194,0.4152394668,0.0001129473872,5.57712839,5.589615979,0.01248758978,,
after_CY_beta_transition_CY_p,attached_CY_beta,CY_p,transition,heldout,5180,5180,3,positive,"[""transition_side_force_p_hat_coeff""]",0.8052553084,0.8487341893,0.04347888097,23.55741848,23.84852688,0.2911084076,10.63681631,12.16513608,1.528319762,0.3639996583,0.3562920073,-0.007707650985,0.2353459658,0.2457593648,0.01041339898,0.219214658,0.2279594171,0.008744759124,5.129029656,5.142978183,0.01394852657,False,rejected_lateral_metrics_not_all_improved
after_CY_beta_post_stall_CY_p,attached_CY_beta,CY_p,post_stall,train,891,891,2.602340024,positive,"[""post_stall_side_force_p_hat_rbf_20_coeff""]",0.925019832,0.9407164923,0.01569666028,23.61924086,23.64296593,0.0237250731,11.11679661,11.51852547,0.4017288581,0.6610246887,0.6599352574,-0.001089431311,0.6531462909,0.6528922758,-0.0002540151132,0.4151265194,0.4148790142,-0.0002475051459,5.57712839,5.575216852,-0.001911537194,,
after_CY_beta_post_stall_CY_p,attached_CY_beta,CY_p,post_stall,heldout,891,891,2.602340024,positive,"[""post_stall_side_force_p_hat_rbf_20_coeff""]",0.8052553084,0.8285831596,0.02332785119,23.55741848,23.6445534,0.08713492241,10.63681631,11.42576959,0.7889532751,0.3639996583,0.3609733346,-0.003026323641,0.2353459658,0.2407000962,0.00535413044,0.219214658,0.2236632021,0.004448544133,5.129029656,5.116370461,-0.01265919508,False,rejected_lateral_metrics_not_all_improved
after_CY_beta_attached_CY_r,attached_CY_beta,CY_r,attached,train,2311,2310,3,positive,"[""side_force_r_hat_coeff""]",0.925019832,1.465481479,0.5404616466,23.61924086,20.90006195,-2.719178913,11.11679661,23.27975359,12.16295698,0.6610246887,0.5602159696,-0.1008087191,0.6531462909,0.7199472472,0.06680095634,0.4151265194,0.4670925159,0.05196599655,5.57712839,5.82875132,0.2516229308,,
after_CY_beta_attached_CY_r,attached_CY_beta,CY_r,attached,heldout,2311,2310,3,positive,"[""side_force_r_hat_coeff""]",0.8052553084,1.338257034,0.5330017253,23.55741848,22.37774564,-1.179672841,10.63681631,24.17230881,13.5354925,0.3639996583,0.3268893576,-0.03711030068,0.2353459658,0.3276382121,0.09229224632,0.219214658,0.2972534285,0.0780387705,5.129029656,5.96008181,0.8310521537,False,rejected_lateral_metrics_not_all_improved
after_CY_beta_transition_CY_r,attached_CY_beta,CY_r,transition,train,5180,5180,-3,negative,"[""transition_side_force_r_hat_coeff""]",0.925019832,0.8302028236,-0.09481700838,23.61924086,22.9837529,-0.6354879636,11.11679661,8.757241779,-2.359554832,0.6610246887,0.665007138,0.003982449264,0.6531462909,0.6527756202,-0.0003706706845,0.4151265194,0.4145460015,-0.000580517881,5.57712839,5.511977154,-0.06515123596,,
after_CY_beta_transition_CY_r,attached_CY_beta,CY_r,transition,heldout,5180,5180,-3,negative,"[""transition_side_force_r_hat_coeff""]",0.8052553084,0.6948813634,-0.110373945,23.55741848,22.93169612,-0.6257223568,10.63681631,7.816602436,-2.820213878,0.3639996583,0.3731433114,0.009143653157,0.2353459658,0.2305984451,-0.004747520637,0.219214658,0.2151372713,-0.004077386696,5.129029656,5.555905977,0.4268763209,True,heldout_lateral_improved_with_longitudinal_tolerance
after_CY_beta_post_stall_CY_r,attached_CY_beta,CY_r,post_stall,train,891,891,-4,negative,"[""post_stall_side_force_r_hat_rbf_20_coeff""]",0.925019832,0.8097219846,-0.1152978474,23.61924086,22.96791012,-0.6513307394,11.11679661,8.642061573,-2.474735038,0.6610246887,0.6648548886,0.003830199891,0.6531462909,0.6552506959,0.00210440503,0.4151265194,0.4166890219,0.00156250255,5.57712839,5.586737334,0.009608944072,,
after_CY_beta_post_stall_CY_r,attached_CY_beta,CY_r,post_stall,heldout,891,891,-4,negative,"[""post_stall_side_force_r_hat_rbf_20_coeff""]",0.8052553084,0.6296929394,-0.175562369,23.55741848,23.07829885,-0.4791196258,10.63681631,8.268597821,-2.368218493,0.3639996583,0.3715532085,0.007553550271,0.2353459658,0.2342639494,-0.001082016383,0.219214658,0.2178716265,-0.001343031444,5.129029656,5.859000304,0.7299706479,False,rejected_longitudinal_metrics_degraded
after_CY_beta_attached_Cl_beta,attached_CY_beta,Cl_beta,attached,train,2311,2309,0.04680967832,positive,"[""roll_moment_beta_coeff""]",0.925019832,1.031565108,0.1065452762,23.61924086,34.64232199,11.02308112,11.11679661,14.97108512,3.854288509,0.6610246887,0.6256431972,-0.03538149153,0.6531462909,0.6890257897,0.03587949887,0.4151265194,0.4402253958,0.02509887645,5.57712839,5.997574762,0.4204463721,,
after_CY_beta_attached_Cl_beta,attached_CY_beta,Cl_beta,attached,heldout,2311,2309,0.04680967832,positive,"[""roll_moment_beta_coeff""]",0.8052553084,0.9223954642,0.1171401558,23.55741848,35.42497757,11.86755909,10.63681631,14.1639845,3.527168184,0.3639996583,0.3508378024,-0.01316185583,0.2353459658,0.2738215082,0.03847554238,0.219214658,0.2522556061,0.03304094812,5.129029656,5.162997936,0.03396827962,False,rejected_lateral_metrics_not_all_improved
after_CY_beta_transition_Cl_beta,attached_CY_beta,Cl_beta,transition,train,5180,5177,0.09806785545,positive,"[""transition_roll_moment_beta_coeff""]",0.925019832,0.9559481757,0.03092834368,23.61924086,29.37409302,5.754852163,11.11679661,12.55234372,1.43554711,0.6610246887,0.6473704739,-0.01365421482,0.6531462909,0.6536063569,0.0004600659947,0.4151265194,0.4155198628,0.0003933434629,5.57712839,5.775294333,0.1981659431,,
after_CY_beta_transition_Cl_beta,attached_CY_beta,Cl_beta,transition,heldout,5180,5177,0.09806785545,positive,"[""transition_roll_moment_beta_coeff""]",0.8052553084,0.8335082335,0.02825292515,23.55741848,29.64851656,6.091098085,10.63681631,11.73516539,1.098349079,0.3639996583,0.3479754857,-0.01602417258,0.2353459658,0.2426084569,0.007262491108,0.219214658,0.2252220348,0.006007376877,5.129029656,4.960009587,-0.1690200695,False,rejected_lateral_metrics_not_all_improved
after_CY_beta_post_stall_Cl_beta,attached_CY_beta,Cl_beta,post_stall,train,891,891,0.09326907074,positive,"[""post_stall_roll_moment_beta_rbf_20_coeff""]",0.925019832,0.9434873148,0.01846748287,23.61924086,27.52617303,3.906932172,11.11679661,12.01869459,0.9018979763,0.6610246887,0.6546040659,-0.006420622826,0.6531462909,0.65440301,0.001256719083,0.4151265194,0.4164012836,0.001274764208,5.57712839,5.682677091,0.1055487016,,
after_CY_beta_post_stall_Cl_beta,attached_CY_beta,Cl_beta,post_stall,heldout,891,891,0.09326907074,positive,"[""post_stall_roll_moment_beta_rbf_20_coeff""]",0.8052553084,0.8277457215,0.0224904131,23.55741848,29.4097916,5.852373125,10.63681631,11.81449606,1.177679745,0.3639996583,0.3532354542,-0.0107642041,0.2353459658,0.2429371172,0.007591151403,0.219214658,0.2256842413,0.006469583354,5.129029656,4.962662011,-0.1663676448,False,rejected_lateral_metrics_not_all_improved
after_CY_beta_attached_Cl_p,attached_CY_beta,Cl_p,attached,train,2311,2302,0.2540595967,positive,"[""roll_moment_p_hat_coeff""]",0.925019832,0.8727809872,-0.05223884475,23.61924086,30.20096595,6.581725092,11.11679661,9.898289757,-1.218506854,0.6610246887,0.6483903346,-0.01263435418,0.6531462909,0.6465504202,-0.006595870624,0.4151265194,0.411663372,-0.003463147384,5.57712839,5.891233771,0.3141053809,,
after_CY_beta_attached_Cl_p,attached_CY_beta,Cl_p,attached,heldout,2311,2302,0.2540595967,positive,"[""roll_moment_p_hat_coeff""]",0.8052553084,0.734897037,-0.07035827134,23.55741848,31.21997686,7.662558381,10.63681631,9.277007556,-1.359808758,0.3639996583,0.3640444172,4.475896e-05,0.2353459658,0.2355628624,0.0002168965961,0.219214658,0.2197670286,0.0005523706256,5.129029656,5.839343368,0.7103137122,False,rejected_lateral_metrics_not_all_improved
after_CY_beta_transition_Cl_p,attached_CY_beta,Cl_p,transition,train,5180,5160,0.4840154048,positive,"[""transition_roll_moment_p_hat_coeff""]",0.925019832,0.9490124468,0.02399261483,23.61924086,30.86203565,7.242794791,11.11679661,11.36561916,0.2488225438,0.6610246887,0.6438558523,-0.01716883643,0.6531462909,0.6646207053,0.01147441439,0.4151265194,0.424762769,0.009636249676,5.57712839,6.301799843,0.7246714534,,
after_CY_beta_transition_Cl_p,attached_CY_beta,Cl_p,transition,heldout,5180,5160,0.4840154048,positive,"[""transition_roll_moment_p_hat_coeff""]",0.8052553084,0.8542216295,0.04896632111,23.55741848,37.11066651,13.55324803,10.63681631,12.24251433,1.605698017,0.3639996583,0.3563850326,-0.00761462566,0.2353459658,0.2716112322,0.03626526637,0.219214658,0.2482199861,0.02900532818,5.129029656,5.290346573,0.1613169166,False,rejected_lateral_metrics_not_all_improved
after_CY_beta_post_stall_Cl_p,attached_CY_beta,Cl_p,post_stall,train,891,891,0.5565415357,positive,"[""post_stall_roll_moment_p_hat_rbf_20_coeff""]",0.925019832,0.9465390099,0.02151917795,23.61924086,30.54346392,6.924223061,11.11679661,11.54612488,0.4293282698,0.6610246887,0.652414767,-0.008609921764,0.6531462909,0.6521309883,-0.001015302533,0.4151265194,0.4135962987,-0.00153022062,5.57712839,6.046576758,0.4694483679,,
after_CY_beta_post_stall_Cl_p,attached_CY_beta,Cl_p,post_stall,heldout,891,891,0.5565415357,positive,"[""post_stall_roll_moment_p_hat_rbf_20_coeff""]",0.8052553084,0.8160105939,0.0107552855,23.55741848,37.17379873,13.61638026,10.63681631,12.36325172,1.726435407,0.3639996583,0.3486360305,-0.01536362779,0.2353459658,0.2518301227,0.0164841569,0.219214658,0.2322466149,0.01303195692,5.129029656,6.816134494,1.687104838,False,rejected_lateral_metrics_not_all_improved
after_CY_beta_attached_Cl_r,attached_CY_beta,Cl_r,attached,train,2311,2297,-0.5865576288,negative,"[""roll_moment_r_hat_coeff""]",0.925019832,0.7026441226,-0.2223757094,23.61924086,10.59278108,-13.02645978,11.11679661,6.911034908,-4.205761703,0.6610246887,0.6993288289,0.03830414018,0.6531462909,0.5994888185,-0.05365747237,0.4151265194,0.3853882723,-0.02973824703,5.57712839,5.960442847,0.383314457,,
after_CY_beta_attached_Cl_r,attached_CY_beta,Cl_r,attached,heldout,2311,2297,-0.5865576288,negative,"[""roll_moment_r_hat_coeff""]",0.8052553084,0.578613669,-0.2266416393,23.55741848,8.652451135,-14.90496734,10.63681631,6.207589964,-4.42922635,0.3639996583,0.3798675982,0.01586793991,0.2353459658,0.2306906356,-0.004655330147,0.219214658,0.2137815673,-0.00543309066,5.129029656,7.296706284,2.167676628,False,rejected_longitudinal_metrics_degraded
after_CY_beta_transition_Cl_r,attached_CY_beta,Cl_r,transition,train,5180,5174,-0.76876089,negative,"[""transition_roll_moment_r_hat_coeff""]",0.925019832,0.8503014431,-0.0747183889,23.61924086,12.9702018,-10.64903906,11.11679661,8.678532788,-2.438263823,0.6610246887,0.6688845121,0.007859823405,0.6531462909,0.6489092594,-0.004237031438,0.4151265194,0.410850893,-0.004275626395,5.57712839,5.92703685,0.3499084605,,
after_CY_beta_transition_Cl_r,attached_CY_beta,Cl_r,transition,heldout,5180,5174,-0.76876089,negative,"[""transition_roll_moment_r_hat_coeff""]",0.8052553084,0.7318912536,-0.07336405471,23.55741848,8.013072032,-15.54434645,10.63681631,7.968713086,-2.668103229,0.3639996583,0.3771090166,0.01310935837,0.2353459658,0.2283781929,-0.006967772877,0.219214658,0.2129884267,-0.006226231245,5.129029656,5.756368485,0.6273388293,False,rejected_longitudinal_metrics_degraded
after_CY_beta_post_stall_Cl_r,attached_CY_beta,Cl_r,post_stall,train,891,891,-0.7583725585,negative,"[""post_stall_roll_moment_r_hat_rbf_20_coeff""]",0.925019832,0.8605031534,-0.06451667853,23.61924086,13.69503212,-9.924208741,11.11679661,8.85438064,-2.262415971,0.6610246887,0.6702183235,0.009193634753,0.6531462909,0.6510945761,-0.00205171474,0.4151265194,0.4129118438,-0.002214675609,5.57712839,5.699578823,0.1224504334,,
after_CY_beta_post_stall_Cl_r,attached_CY_beta,Cl_r,post_stall,heldout,891,891,-0.7583725585,negative,"[""post_stall_roll_moment_r_hat_rbf_20_coeff""]",0.8052553084,0.7237653022,-0.08149000615,23.55741848,10.68727205,-12.87014642,10.63681631,8.397214638,-2.239601676,0.3639996583,0.3754756863,0.01147602798,0.2353459658,0.2274600928,-0.007885872995,0.219214658,0.2122281175,-0.006986540462,5.129029656,6.005934631,0.8769049752,False,rejected_longitudinal_metrics_degraded
after_CY_beta_attached_Cn_beta,attached_CY_beta,Cn_beta,attached,train,2311,2311,-0.04434441041,negative,"[""yaw_moment_beta_coeff""]",0.925019832,0.612677521,-0.312342311,23.61924086,15.65038877,-7.968852091,11.11679661,8.615422369,-2.501374242,0.6610246887,0.6650743606,0.00404967188,0.6531462909,0.5983837059,-0.05476258499,0.4151265194,0.3792566214,-0.03586989799,5.57712839,5.713685547,0.136557157,,
after_CY_beta_attached_Cn_beta,attached_CY_beta,Cn_beta,attached,heldout,2311,2311,-0.04434441041,negative,"[""yaw_moment_beta_coeff""]",0.8052553084,0.500445307,-0.3048100014,23.55741848,14.9945906,-8.562827873,10.63681631,9.262512092,-1.374304223,0.3639996583,0.3624016502,-0.001598008104,0.2353459658,0.2101625705,-0.02518339529,0.219214658,0.1961392667,-0.02307539122,5.129029656,6.023751609,0.8947219534,False,rejected_longitudinal_metrics_degraded
after_CY_beta_transition_Cn_beta,attached_CY_beta,Cn_beta,transition,train,5180,5173,-0.03776790749,negative,"[""transition_yaw_moment_beta_coeff""]",0.925019832,0.8854552474,-0.03956458454,23.61924086,21.79741334,-1.821827524,11.11679661,9.643004838,-1.473791773,0.6610246887,0.6652726289,0.004247940167,0.6531462909,0.6521378194,-0.001008471444,0.4151265194,0.4141300684,-0.0009964509665,5.57712839,5.536388709,-0.04073968106,,
after_CY_beta_transition_Cn_beta,attached_CY_beta,Cn_beta,transition,heldout,5180,5173,-0.03776790749,negative,"[""transition_yaw_moment_beta_coeff""]",0.8052553084,0.7639336119,-0.04132169644,23.55741848,21.71771444,-1.839704033,10.63681631,9.230488373,-1.406327942,0.3639996583,0.3700391514,0.006039493079,0.2353459658,0.2318558428,-0.00349012302,0.219214658,0.2162089428,-0.003005715195,5.129029656,5.63533546,0.5063058043,False,rejected_longitudinal_metrics_degraded
after_CY_beta_post_stall_Cn_beta,attached_CY_beta,Cn_beta,post_stall,train,891,889,-0.04606358647,negative,"[""post_stall_yaw_moment_beta_rbf_20_coeff""]",0.925019832,0.8843497478,-0.04067008418,23.61924086,21.67491356,-1.944327298,11.11679661,9.73625121,-1.380545401,0.6610246887,0.6661509174,0.005126228634,0.6531462909,0.6525862941,-0.0005599968153,0.4151265194,0.4144665089,-0.0006600104233,5.57712839,5.563553555,-0.0135748342,,
after_CY_beta_post_stall_Cn_beta,attached_CY_beta,Cn_beta,post_stall,heldout,891,889,-0.04606358647,negative,"[""post_stall_yaw_moment_beta_rbf_20_coeff""]",0.8052553084,0.7387595355,-0.06649577287,23.55741848,21.34434149,-2.213076984,10.63681631,10.14112292,-0.4956933952,0.3639996583,0.375137541,0.01113788269,0.2353459658,0.2315132081,-0.003832757679,0.219214658,0.215800013,-0.003414644996,5.129029656,5.928904766,0.7998751104,False,rejected_longitudinal_metrics_degraded
after_CY_beta_attached_Cn_p,attached_CY_beta,Cn_p,attached,train,2311,2311,-0.03325912662,negative,"[""yaw_moment_p_hat_coeff""]",0.925019832,0.9263648746,0.001345042646,23.61924086,23.42823974,-0.1910011187,11.11679661,10.59685382,-0.5199427917,0.6610246887,0.6617970914,0.0007724026249,0.6531462909,0.6546026833,0.001456392462,0.4151265194,0.41617234,0.001045820668,5.57712839,5.583236973,0.006108583636,,
after_CY_beta_attached_Cn_p,attached_CY_beta,Cn_p,attached,heldout,2311,2311,-0.03325912662,negative,"[""yaw_moment_p_hat_coeff""]",0.8052553084,0.809860323,0.004605014645,23.55741848,23.36845168,-0.1889667979,10.63681631,9.654810168,-0.9820061463,0.3639996583,0.36555715,0.001557491708,0.2353459658,0.2345798028,-0.0007661629964,0.219214658,0.2186074319,-0.0006072260881,5.129029656,5.299338257,0.1703086011,False,rejected_lateral_metrics_not_all_improved
after_CY_beta_transition_Cn_p,attached_CY_beta,Cn_p,transition,train,5180,5174,-0.1346594419,negative,"[""transition_yaw_moment_p_hat_coeff""]",0.925019832,0.911558809,-0.013461023,23.61924086,22.96505282,-0.6541880416,11.11679661,10.47725941,-0.6395372044,0.6610246887,0.6634339155,0.002409226783,0.6531462909,0.6529631176,-0.0001831732795,0.4151265194,0.4149685685,-0.0001579508746,5.57712839,5.559771984,-0.01735640546,,
after_CY_beta_transition_Cn_p,attached_CY_beta,Cn_p,transition,heldout,5180,5174,-0.1346594419,negative,"[""transition_yaw_moment_p_hat_coeff""]",0.8052553084,0.7861695641,-0.01908574431,23.55741848,22.34604721,-1.211371268,10.63681631,9.267579479,-1.369236835,0.3639996583,0.3686076106,0.004607952339,0.2353459658,0.2330843619,-0.002261603849,0.219214658,0.2173017773,-0.001912880646,5.129029656,5.365988606,0.2369589499,True,heldout_lateral_improved_with_longitudinal_tolerance
after_CY_beta_post_stall_Cn_p,attached_CY_beta,Cn_p,post_stall,train,891,891,-0.04705124517,negative,"[""post_stall_yaw_moment_p_hat_rbf_20_coeff""]",0.925019832,0.9216358196,-0.003384012355,23.61924086,23.45418205,-0.1650588084,11.11679661,10.95804669,-0.158749918,0.6610246887,0.6616536174,0.0006289286132,0.6531462909,0.6532279897,8.169880404e-05,0.4151265194,0.4152110795,8.456013784e-05,5.57712839,5.579083409,0.001955019455,,
after_CY_beta_post_stall_Cn_p,attached_CY_beta,Cn_p,post_stall,heldout,891,891,-0.04705124517,negative,"[""post_stall_yaw_moment_p_hat_rbf_20_coeff""]",0.8052553084,0.8017679931,-0.003487315299,23.55741848,23.32542872,-0.2319897591,10.63681631,10.27639187,-0.3604244464,0.3639996583,0.3649625145,0.0009628562597,0.2353459658,0.234705833,-0.0006401327354,0.219214658,0.2186861509,-0.0005285070373,5.129029656,5.138225502,0.009195846003,True,heldout_lateral_improved_with_longitudinal_tolerance
after_CY_beta_attached_Cn_r,attached_CY_beta,Cn_r,attached,train,2311,2309,0.2907670767,positive,"[""yaw_moment_r_hat_coeff""]",0.925019832,1.267252829,0.3422329973,23.61924086,16.99330626,-6.625934598,11.11679661,111.8590008,100.7422042,0.6610246887,0.6237249447,-0.03729974408,0.6531462909,0.6549443345,0.001798043581,0.4151265194,0.5336601033,0.118533584,5.57712839,19.81996952,14.24284113,,
after_CY_beta_attached_Cn_r,attached_CY_beta,Cn_r,attached,heldout,2311,2309,0.2907670767,positive,"[""yaw_moment_r_hat_coeff""]",0.8052553084,1.173317716,0.3680624078,23.55741848,15.48773182,-8.069686655,10.63681631,85.31081473,74.67399842,0.3639996583,0.6360223698,0.2720227116,0.2353459658,0.4874741699,0.2521282041,0.219214658,0.4334850222,0.2142703642,5.129029656,26.32457146,21.19554181,False,rejected_lateral_metrics_not_all_improved
after_CY_beta_transition_Cn_r,attached_CY_beta,Cn_r,transition,train,5180,5175,0.2696939947,positive,"[""transition_yaw_moment_r_hat_coeff""]",0.925019832,1.130089443,0.2050696106,23.61924086,33.6728562,10.05361534,11.11679661,26.74453142,15.62773481,0.6610246887,0.6415382727,-0.01948641608,0.6531462909,0.6902017193,0.03705542846,0.4151265194,0.4472540197,0.03212750029,5.57712839,7.971856573,2.394728184,,
after_CY_beta_transition_Cn_r,attached_CY_beta,Cn_r,transition,heldout,5180,5175,0.2696939947,positive,"[""transition_yaw_moment_r_hat_coeff""]",0.8052553084,1.011332546,0.206077238,23.55741848,33.35065455,9.793236077,10.63681631,26.00414678,15.36733047,0.3639996583,0.3860699314,0.02207027316,0.2353459658,0.3094974196,0.07415145378,0.219214658,0.2804786734,0.0612640154,5.129029656,8.335784828,3.206755172,False,rejected_lateral_metrics_not_all_improved
after_CY_beta_post_stall_Cn_r,attached_CY_beta,Cn_r,post_stall,train,891,891,0.2529090273,positive,"[""post_stall_yaw_moment_r_hat_rbf_20_coeff""]",0.925019832,1.080983342,0.15596351,23.61924086,31.97404408,8.354803215,11.11679661,20.85967734,9.742880731,0.6610246887,0.6342116629,-0.02681302588,0.6531462909,0.6711034915,0.01795720063,0.4151265194,0.430627692,0.01550117267,5.57712839,6.736371,1.15924261,,
after_CY_beta_post_stall_Cn_r,attached_CY_beta,Cn_r,post_stall,heldout,891,891,0.2529090273,positive,"[""post_stall_yaw_moment_r_hat_rbf_20_coeff""]",0.8052553084,1.021342588,0.2160872796,23.55741848,33.51779038,9.960371907,10.63681631,28.71227015,18.07545384,0.3639996583,0.3410575437,-0.02294211458,0.2353459658,0.2799211265,0.04457516073,0.219214658,0.2562469033,0.03703224536,5.129029656,8.226521426,3.09749177,False,rejected_lateral_metrics_not_all_improved
