surface_scale,selected,objective,dx_mae_m,dy_mae_m,altitude_loss_mae_m,sink_rate_mae_m_s,final_theta_mae_deg,final_phi_mae_deg,final_psi_mae_deg
0,True,39.25756832,0.6496642154,1.602411082,0.6720457349,0.3991022979,11.25134167,22.52990334,26.44371103
0.25,False,39.25756832,0.6496642154,1.602411082,0.6720457349,0.3991022979,11.25134167,22.52990334,26.44371103
0.5,False,39.25756832,0.6496642154,1.602411082,0.6720457349,0.3991022979,11.25134167,22.52990334,26.44371103
0.75,False,39.25756832,0.6496642154,1.602411082,0.6720457349,0.3991022979,11.25134167,22.52990334,26.44371103
1,False,39.25756832,0.6496642154,1.602411082,0.6720457349,0.3991022979,11.25134167,22.52990334,26.44371103
