event_id,surface_index,surface_name,command_level_norm,scheduled_start_s,scheduled_end_s,direction_group,sweep_polarity,sweep_phase,sweep_step_index,sweep_step_count
1,1,Aileron_L,0,11.1990738,13.1990738,positive_first,positive,outbound,1,11
2,1,Aileron_L,0.2,13.1990738,15.1990738,positive_first,positive,outbound,2,11
3,1,Aileron_L,0.4,15.1990738,17.1990738,positive_first,positive,outbound,3,11
4,1,Aileron_L,0.6,17.1990738,19.1990738,positive_first,positive,outbound,4,11
5,1,Aileron_L,0.8,19.1990738,21.1990738,positive_first,positive,outbound,5,11
6,1,Aileron_L,1,21.1990738,23.1990738,positive_first,positive,outbound,6,11
7,1,Aileron_L,0.8,23.1990738,25.1990738,positive_first,positive,return,7,11
8,1,Aileron_L,0.6,25.1990738,27.1990738,positive_first,positive,return,8,11
9,1,Aileron_L,0.4,27.1990738,29.1990738,positive_first,positive,return,9,11
10,1,Aileron_L,0.2,29.1990738,31.1990738,positive_first,positive,return,10,11
11,1,Aileron_L,0,31.1990738,33.1990738,positive_first,positive,return,11,11
12,1,Aileron_L,-0,33.1990738,35.1990738,positive_first,negative,outbound,1,11
13,1,Aileron_L,-0.2,35.1990738,37.1990738,positive_first,negative,outbound,2,11
14,1,Aileron_L,-0.4,37.1990738,39.1990738,positive_first,negative,outbound,3,11
15,1,Aileron_L,-0.6,39.1990738,41.1990738,positive_first,negative,outbound,4,11
16,1,Aileron_L,-0.8,41.1990738,43.1990738,positive_first,negative,outbound,5,11
17,1,Aileron_L,-1,43.1990738,45.1990738,positive_first,negative,outbound,6,11
18,1,Aileron_L,-0.8,45.1990738,47.1990738,positive_first,negative,return,7,11
19,1,Aileron_L,-0.6,47.1990738,49.1990738,positive_first,negative,return,8,11
20,1,Aileron_L,-0.4,49.1990738,51.1990738,positive_first,negative,return,9,11
21,1,Aileron_L,-0.2,51.1990738,53.1990738,positive_first,negative,return,10,11
22,1,Aileron_L,-0,53.1990738,55.1990738,positive_first,negative,return,11,11
23,1,Aileron_L,-0,55.1990738,57.1990738,negative_first,negative,outbound,1,11
24,1,Aileron_L,-0.2,57.1990738,59.1990738,negative_first,negative,outbound,2,11
25,1,Aileron_L,-0.4,59.1990738,61.1990738,negative_first,negative,outbound,3,11
26,1,Aileron_L,-0.6,61.1990738,63.1990738,negative_first,negative,outbound,4,11
27,1,Aileron_L,-0.8,63.1990738,65.1990738,negative_first,negative,outbound,5,11
28,1,Aileron_L,-1,65.1990738,67.1990738,negative_first,negative,outbound,6,11
29,1,Aileron_L,-0.8,67.1990738,69.1990738,negative_first,negative,return,7,11
30,1,Aileron_L,-0.6,69.1990738,71.1990738,negative_first,negative,return,8,11
31,1,Aileron_L,-0.4,71.1990738,73.1990738,negative_first,negative,return,9,11
32,1,Aileron_L,-0.2,73.1990738,75.1990738,negative_first,negative,return,10,11
33,1,Aileron_L,-0,75.1990738,77.1990738,negative_first,negative,return,11,11
34,1,Aileron_L,0,77.1990738,79.1990738,negative_first,positive,outbound,1,11
35,1,Aileron_L,0.2,79.1990738,81.1990738,negative_first,positive,outbound,2,11
36,1,Aileron_L,0.4,81.1990738,83.1990738,negative_first,positive,outbound,3,11
37,1,Aileron_L,0.6,83.1990738,85.1990738,negative_first,positive,outbound,4,11
38,1,Aileron_L,0.8,85.1990738,87.1990738,negative_first,positive,outbound,5,11
39,1,Aileron_L,1,87.1990738,89.1990738,negative_first,positive,outbound,6,11
40,1,Aileron_L,0.8,89.1990738,91.1990738,negative_first,positive,return,7,11
41,1,Aileron_L,0.6,91.1990738,93.1990738,negative_first,positive,return,8,11
42,1,Aileron_L,0.4,93.1990738,95.1990738,negative_first,positive,return,9,11
43,1,Aileron_L,0.2,95.1990738,97.1990738,negative_first,positive,return,10,11
44,1,Aileron_L,0,97.1990738,99.1990738,negative_first,positive,return,11,11
45,2,Aileron_R,0,99.1990738,101.1990738,positive_first,positive,outbound,1,11
46,2,Aileron_R,0.2,101.1990738,103.1990738,positive_first,positive,outbound,2,11
47,2,Aileron_R,0.4,103.1990738,105.1990738,positive_first,positive,outbound,3,11
48,2,Aileron_R,0.6,105.1990738,107.1990738,positive_first,positive,outbound,4,11
49,2,Aileron_R,0.8,107.1990738,109.1990738,positive_first,positive,outbound,5,11
50,2,Aileron_R,1,109.1990738,111.1990738,positive_first,positive,outbound,6,11
51,2,Aileron_R,0.8,111.1990738,113.1990738,positive_first,positive,return,7,11
52,2,Aileron_R,0.6,113.1990738,115.1990738,positive_first,positive,return,8,11
53,2,Aileron_R,0.4,115.1990738,117.1990738,positive_first,positive,return,9,11
54,2,Aileron_R,0.2,117.1990738,119.1990738,positive_first,positive,return,10,11
55,2,Aileron_R,0,119.1990738,121.1990738,positive_first,positive,return,11,11
56,2,Aileron_R,-0,121.1990738,123.1990738,positive_first,negative,outbound,1,11
57,2,Aileron_R,-0.2,123.1990738,125.1990738,positive_first,negative,outbound,2,11
58,2,Aileron_R,-0.4,125.1990738,127.1990738,positive_first,negative,outbound,3,11
59,2,Aileron_R,-0.6,127.1990738,129.1990738,positive_first,negative,outbound,4,11
60,2,Aileron_R,-0.8,129.1990738,131.1990738,positive_first,negative,outbound,5,11
61,2,Aileron_R,-1,131.1990738,133.1990738,positive_first,negative,outbound,6,11
62,2,Aileron_R,-0.8,133.1990738,135.1990738,positive_first,negative,return,7,11
63,2,Aileron_R,-0.6,135.1990738,137.1990738,positive_first,negative,return,8,11
64,2,Aileron_R,-0.4,137.1990738,139.1990738,positive_first,negative,return,9,11
65,2,Aileron_R,-0.2,139.1990738,141.1990738,positive_first,negative,return,10,11
66,2,Aileron_R,-0,141.1990738,143.1990738,positive_first,negative,return,11,11
67,2,Aileron_R,-0,143.1990738,145.1990738,negative_first,negative,outbound,1,11
68,2,Aileron_R,-0.2,145.1990738,147.1990738,negative_first,negative,outbound,2,11
69,2,Aileron_R,-0.4,147.1990738,149.1990738,negative_first,negative,outbound,3,11
70,2,Aileron_R,-0.6,149.1990738,151.1990738,negative_first,negative,outbound,4,11
71,2,Aileron_R,-0.8,151.1990738,153.1990738,negative_first,negative,outbound,5,11
72,2,Aileron_R,-1,153.1990738,155.1990738,negative_first,negative,outbound,6,11
73,2,Aileron_R,-0.8,155.1990738,157.1990738,negative_first,negative,return,7,11
74,2,Aileron_R,-0.6,157.1990738,159.1990738,negative_first,negative,return,8,11
75,2,Aileron_R,-0.4,159.1990738,161.1990738,negative_first,negative,return,9,11
76,2,Aileron_R,-0.2,161.1990738,163.1990738,negative_first,negative,return,10,11
77,2,Aileron_R,-0,163.1990738,165.1990738,negative_first,negative,return,11,11
78,2,Aileron_R,0,165.1990738,167.1990738,negative_first,positive,outbound,1,11
79,2,Aileron_R,0.2,167.1990738,169.1990738,negative_first,positive,outbound,2,11
80,2,Aileron_R,0.4,169.1990738,171.1990738,negative_first,positive,outbound,3,11
81,2,Aileron_R,0.6,171.1990738,173.1990738,negative_first,positive,outbound,4,11
82,2,Aileron_R,0.8,173.1990738,175.1990738,negative_first,positive,outbound,5,11
83,2,Aileron_R,1,175.1990738,177.1990738,negative_first,positive,outbound,6,11
84,2,Aileron_R,0.8,177.1990738,179.1990738,negative_first,positive,return,7,11
85,2,Aileron_R,0.6,179.1990738,181.1990738,negative_first,positive,return,8,11
86,2,Aileron_R,0.4,181.1990738,183.1990738,negative_first,positive,return,9,11
87,2,Aileron_R,0.2,183.1990738,185.1990738,negative_first,positive,return,10,11
88,2,Aileron_R,0,185.1990738,187.1990738,negative_first,positive,return,11,11
89,3,Rudder,0,187.1990738,189.1990738,positive_first,positive,outbound,1,11
90,3,Rudder,0.2,189.1990738,191.1990738,positive_first,positive,outbound,2,11
91,3,Rudder,0.4,191.1990738,193.1990738,positive_first,positive,outbound,3,11
92,3,Rudder,0.6,193.1990738,195.1990738,positive_first,positive,outbound,4,11
93,3,Rudder,0.8,195.1990738,197.1990738,positive_first,positive,outbound,5,11
94,3,Rudder,1,197.1990738,199.1990738,positive_first,positive,outbound,6,11
95,3,Rudder,0.8,199.1990738,201.1990738,positive_first,positive,return,7,11
96,3,Rudder,0.6,201.1990738,203.1990738,positive_first,positive,return,8,11
97,3,Rudder,0.4,203.1990738,205.1990738,positive_first,positive,return,9,11
98,3,Rudder,0.2,205.1990738,207.1990738,positive_first,positive,return,10,11
99,3,Rudder,0,207.1990738,209.1990738,positive_first,positive,return,11,11
100,3,Rudder,-0,209.1990738,211.1990738,positive_first,negative,outbound,1,11
101,3,Rudder,-0.2,211.1990738,213.1990738,positive_first,negative,outbound,2,11
102,3,Rudder,-0.4,213.1990738,215.1990738,positive_first,negative,outbound,3,11
103,3,Rudder,-0.6,215.1990738,217.1990738,positive_first,negative,outbound,4,11
