event_id,surface_index,surface_name,command_level_norm,scheduled_start_s,scheduled_end_s,direction_group,sweep_polarity,sweep_phase,sweep_step_index,sweep_step_count
50,2,Aileron_R,1,72.6938949,73.9438949,positive_first,positive,outbound,6,11
51,2,Aileron_R,0.75,73.9438949,75.1938949,positive_first,positive,return,7,11
52,2,Aileron_R,0.5,75.1938949,76.4438949,positive_first,positive,return,8,11
53,2,Aileron_R,0.3,76.4438949,77.6938949,positive_first,positive,return,9,11
54,2,Aileron_R,0.15,77.6938949,78.9438949,positive_first,positive,return,10,11
55,2,Aileron_R,0,78.9438949,80.1938949,positive_first,positive,return,11,11
56,2,Aileron_R,-0,80.1938949,81.4438949,positive_first,negative,outbound,1,11
57,2,Aileron_R,-0.15,81.4438949,82.6938949,positive_first,negative,outbound,2,11
58,2,Aileron_R,-0.3,82.6938949,83.9438949,positive_first,negative,outbound,3,11
59,2,Aileron_R,-0.5,83.9438949,85.1938949,positive_first,negative,outbound,4,11
60,2,Aileron_R,-0.75,85.1938949,86.4438949,positive_first,negative,outbound,5,11
61,2,Aileron_R,-1,86.4438949,87.6938949,positive_first,negative,outbound,6,11
62,2,Aileron_R,-0.75,87.6938949,88.9438949,positive_first,negative,return,7,11
63,2,Aileron_R,-0.5,88.9438949,90.1938949,positive_first,negative,return,8,11
64,2,Aileron_R,-0.3,90.1938949,91.4438949,positive_first,negative,return,9,11
65,2,Aileron_R,-0.15,91.4438949,92.6938949,positive_first,negative,return,10,11
66,2,Aileron_R,-0,92.6938949,93.9438949,positive_first,negative,return,11,11
67,2,Aileron_R,-0,93.9438949,95.1938949,negative_first,negative,outbound,1,11
68,2,Aileron_R,-0.15,95.1938949,96.4438949,negative_first,negative,outbound,2,11
69,2,Aileron_R,-0.3,96.4438949,97.6938949,negative_first,negative,outbound,3,11
70,2,Aileron_R,-0.5,97.6938949,98.9438949,negative_first,negative,outbound,4,11
71,2,Aileron_R,-0.75,98.9438949,100.1938949,negative_first,negative,outbound,5,11
72,2,Aileron_R,-1,100.1938949,101.4438949,negative_first,negative,outbound,6,11
73,2,Aileron_R,-0.75,101.4438949,102.6938949,negative_first,negative,return,7,11
74,2,Aileron_R,-0.5,102.6938949,103.9438949,negative_first,negative,return,8,11
75,2,Aileron_R,-0.3,103.9438949,105.1938949,negative_first,negative,return,9,11
76,2,Aileron_R,-0.15,105.1938949,106.4438949,negative_first,negative,return,10,11
77,2,Aileron_R,-0,106.4438949,107.6938949,negative_first,negative,return,11,11
78,2,Aileron_R,0,107.6938949,108.9438949,negative_first,positive,outbound,1,11
79,2,Aileron_R,0.15,108.9438949,110.1938949,negative_first,positive,outbound,2,11
80,2,Aileron_R,0.3,110.1938949,111.4438949,negative_first,positive,outbound,3,11
81,2,Aileron_R,0.5,111.4438949,112.6938949,negative_first,positive,outbound,4,11
82,2,Aileron_R,0.75,112.6938949,113.9438949,negative_first,positive,outbound,5,11
83,2,Aileron_R,1,113.9438949,115.1938949,negative_first,positive,outbound,6,11
84,2,Aileron_R,0.75,115.1938949,116.4438949,negative_first,positive,return,7,11
85,2,Aileron_R,0.5,116.4438949,117.6938949,negative_first,positive,return,8,11
86,2,Aileron_R,0.3,117.6938949,118.9438949,negative_first,positive,return,9,11
87,2,Aileron_R,0.15,118.9438949,120.1938949,negative_first,positive,return,10,11
88,2,Aileron_R,0,120.1938949,121.4438949,negative_first,positive,return,11,11
89,3,Rudder,0,121.4438949,122.6938949,positive_first,positive,outbound,1,11
90,3,Rudder,0.15,122.6938949,123.9438949,positive_first,positive,outbound,2,11
91,3,Rudder,0.3,123.9438949,125.1938949,positive_first,positive,outbound,3,11
92,3,Rudder,0.5,125.1938949,126.4438949,positive_first,positive,outbound,4,11
93,3,Rudder,0.75,126.4438949,127.6938949,positive_first,positive,outbound,5,11
94,3,Rudder,1,127.6938949,128.9438949,positive_first,positive,outbound,6,11
95,3,Rudder,0.75,128.9438949,130.1938949,positive_first,positive,return,7,11
96,3,Rudder,0.5,130.1938949,131.4438949,positive_first,positive,return,8,11
97,3,Rudder,0.3,131.4438949,132.6938949,positive_first,positive,return,9,11
98,3,Rudder,0.15,132.6938949,133.9438949,positive_first,positive,return,10,11
99,3,Rudder,0,133.9438949,135.1938949,positive_first,positive,return,11,11
100,3,Rudder,-0,135.1938949,136.4438949,positive_first,negative,outbound,1,11
101,3,Rudder,-0.15,136.4438949,137.6938949,positive_first,negative,outbound,2,11
102,3,Rudder,-0.3,137.6938949,138.9438949,positive_first,negative,outbound,3,11
103,3,Rudder,-0.5,138.9438949,140.1938949,positive_first,negative,outbound,4,11
104,3,Rudder,-0.75,140.1938949,141.4438949,positive_first,negative,outbound,5,11
105,3,Rudder,-1,141.4438949,142.6938949,positive_first,negative,outbound,6,11
106,3,Rudder,-0.75,142.6938949,143.9438949,positive_first,negative,return,7,11
107,3,Rudder,-0.5,143.9438949,145.1938949,positive_first,negative,return,8,11
108,3,Rudder,-0.3,145.1938949,146.4438949,positive_first,negative,return,9,11
109,3,Rudder,-0.15,146.4438949,147.6938949,positive_first,negative,return,10,11
110,3,Rudder,-0,147.6938949,148.9438949,positive_first,negative,return,11,11
111,3,Rudder,-0,148.9438949,150.1938949,negative_first,negative,outbound,1,11
112,3,Rudder,-0.15,150.1938949,151.4438949,negative_first,negative,outbound,2,11
113,3,Rudder,-0.3,151.4438949,152.6938949,negative_first,negative,outbound,3,11
114,3,Rudder,-0.5,152.6938949,153.9438949,negative_first,negative,outbound,4,11
115,3,Rudder,-0.75,153.9438949,155.1938949,negative_first,negative,outbound,5,11
116,3,Rudder,-1,155.1938949,156.4438949,negative_first,negative,outbound,6,11
117,3,Rudder,-0.75,156.4438949,157.6938949,negative_first,negative,return,7,11
118,3,Rudder,-0.5,157.6938949,158.9438949,negative_first,negative,return,8,11
119,3,Rudder,-0.3,158.9438949,160.1938949,negative_first,negative,return,9,11
120,3,Rudder,-0.15,160.1938949,161.4438949,negative_first,negative,return,10,11
121,3,Rudder,-0,161.4438949,162.6938949,negative_first,negative,return,11,11
122,3,Rudder,0,162.6938949,163.9438949,negative_first,positive,outbound,1,11
123,3,Rudder,0.15,163.9438949,165.1938949,negative_first,positive,outbound,2,11
124,3,Rudder,0.3,165.1938949,166.4438949,negative_first,positive,outbound,3,11
125,3,Rudder,0.5,166.4438949,167.6938949,negative_first,positive,outbound,4,11
126,3,Rudder,0.75,167.6938949,168.9438949,negative_first,positive,outbound,5,11
127,3,Rudder,1,168.9438949,170.1938949,negative_first,positive,outbound,6,11
128,3,Rudder,0.75,170.1938949,171.4438949,negative_first,positive,return,7,11
129,3,Rudder,0.5,171.4438949,172.6938949,negative_first,positive,return,8,11
130,3,Rudder,0.3,172.6938949,173.9438949,negative_first,positive,return,9,11
131,3,Rudder,0.15,173.9438949,175.1938949,negative_first,positive,return,10,11
132,3,Rudder,0,175.1938949,176.4438949,negative_first,positive,return,11,11
133,4,Elevator,0,176.4438949,177.6938949,positive_first,positive,outbound,1,11
134,4,Elevator,0.15,177.6938949,178.9438949,positive_first,positive,outbound,2,11
135,4,Elevator,0.3,178.9438949,180.1938949,positive_first,positive,outbound,3,11
136,4,Elevator,0.5,180.1938949,181.4438949,positive_first,positive,outbound,4,11
137,4,Elevator,0.75,181.4438949,182.6938949,positive_first,positive,outbound,5,11
138,4,Elevator,1,182.6938949,183.9438949,positive_first,positive,outbound,6,11
139,4,Elevator,0.75,183.9438949,185.1938949,positive_first,positive,return,7,11
140,4,Elevator,0.5,185.1938949,186.4438949,positive_first,positive,return,8,11
141,4,Elevator,0.3,186.4438949,187.6938949,positive_first,positive,return,9,11
142,4,Elevator,0.15,187.6938949,188.9438949,positive_first,positive,return,10,11
143,4,Elevator,0,188.9438949,190.1938949,positive_first,positive,return,11,11
144,4,Elevator,-0,190.1938949,191.4438949,positive_first,negative,outbound,1,11
145,4,Elevator,-0.15,191.4438949,192.6938949,positive_first,negative,outbound,2,11
146,4,Elevator,-0.3,192.6938949,193.9438949,positive_first,negative,outbound,3,11
147,4,Elevator,-0.5,193.9438949,195.1938949,positive_first,negative,outbound,4,11
148,4,Elevator,-0.75,195.1938949,196.4438949,positive_first,negative,outbound,5,11
149,4,Elevator,-1,196.4438949,197.6938949,positive_first,negative,outbound,6,11
150,4,Elevator,-0.75,197.6938949,198.9438949,positive_first,negative,return,7,11
151,4,Elevator,-0.5,198.9438949,200.1938949,positive_first,negative,return,8,11
152,4,Elevator,-0.3,200.1938949,201.4438949,positive_first,negative,return,9,11
153,4,Elevator,-0.15,201.4438949,202.6938949,positive_first,negative,return,10,11
154,4,Elevator,-0,202.6938949,203.9438949,positive_first,negative,return,11,11
155,4,Elevator,-0,203.9438949,205.1938949,negative_first,negative,outbound,1,11
156,4,Elevator,-0.15,205.1938949,206.4438949,negative_first,negative,outbound,2,11
157,4,Elevator,-0.3,206.4438949,207.6938949,negative_first,negative,outbound,3,11
158,4,Elevator,-0.5,207.6938949,208.9438949,negative_first,negative,outbound,4,11
159,4,Elevator,-0.75,208.9438949,210.1938949,negative_first,negative,outbound,5,11
160,4,Elevator,-1,210.1938949,211.4438949,negative_first,negative,outbound,6,11
161,4,Elevator,-0.75,211.4438949,212.6938949,negative_first,negative,return,7,11
162,4,Elevator,-0.5,212.6938949,213.9438949,negative_first,negative,return,8,11
163,4,Elevator,-0.3,213.9438949,215.1938949,negative_first,negative,return,9,11
164,4,Elevator,-0.15,215.1938949,216.4438949,negative_first,negative,return,10,11
165,4,Elevator,-0,216.4438949,217.6938949,negative_first,negative,return,11,11
166,4,Elevator,0,217.6938949,218.9438949,negative_first,positive,outbound,1,11
167,4,Elevator,0.15,218.9438949,220.1938949,negative_first,positive,outbound,2,11
168,4,Elevator,0.3,220.1938949,221.4438949,negative_first,positive,outbound,3,11
169,4,Elevator,0.5,221.4438949,222.6938949,negative_first,positive,outbound,4,11
170,4,Elevator,0.75,222.6938949,223.9438949,negative_first,positive,outbound,5,11
171,4,Elevator,1,223.9438949,225.1938949,negative_first,positive,outbound,6,11
172,4,Elevator,0.75,225.1938949,226.4438949,negative_first,positive,return,7,11
173,4,Elevator,0.5,226.4438949,227.6938949,negative_first,positive,return,8,11
174,4,Elevator,0.3,227.6938949,228.9438949,negative_first,positive,return,9,11
175,4,Elevator,0.15,228.9438949,230.1938949,negative_first,positive,return,10,11
176,4,Elevator,0,230.1938949,231.4438949,negative_first,positive,return,11,11
