t_read_host_s,line_text
0.1510562,"HELLO_EVENT,Nano33IoT_Command_Path_V1,1000000,2958590904"
0.9177253,"RX_EVENT,0,0,2959350751,32768,32768,32768,32768"
0.9177253,"OK_EVENT,SET_NEUTRAL"
0.9177253,"COMMIT_EVENT,0,0,2959350751,2959362249,147816,1500,1500,1500,1500,1500,1500,1500,1500"
6.2171737,"RX_EVENT,0,0,2964654682,32768,32768,32768,32768"
6.2171737,"COMMIT_EVENT,0,0,2964654682,2964662249,148081,1500,1500,1500,1500,1500,1500,1500,1500"
6.2413023,"RX_EVENT,1,0,2964667254,32768,32768,32768,32768"
6.2526463,"RX_EVENT,2,0,2964678640,32768,32768,32768,32768"
6.2526463,"COMMIT_EVENT,2,0,2964678640,2964682249,148082,1500,1500,1500,1500,1500,1500,1500,1500"
6.2647756,"RX_EVENT,3,0,2964702448,32768,32768,32768,32768"
6.2898415,"RX_EVENT,4,0,2964714737,32768,32768,32768,32768"
6.2898415,"COMMIT_EVENT,4,0,2964714737,2964722249,148084,1500,1500,1500,1500,1500,1500,1500,1500"
6.3036316,"RX_EVENT,5,0,2964739683,32768,32768,32768,32768"
6.3159254,"COMMIT_EVENT,5,0,2964739683,2964742249,148085,1500,1500,1500,1500,1500,1500,1500,1500"
6.3298618,"RX_EVENT,6,0,2964765719,32768,32768,32768,32768"
6.342654,"RX_EVENT,7,0,2964779730,32768,32768,32768,32768"
6.342654,"COMMIT_EVENT,7,0,2964779730,2964782250,148087,1500,1500,1500,1500,1500,1500,1500,1500"
6.382786,"RX_EVENT,8,0,2964805210,32768,32768,32768,32768"
6.3962798,"RX_EVENT,9,0,2964818966,32768,32768,32768,32768"
6.3962798,"COMMIT_EVENT,9,0,2964818966,2964822249,148089,1500,1500,1500,1500,1500,1500,1500,1500"
6.4105777,"RX_EVENT,10,0,2964846186,32768,32768,32768,32768"
6.4255722,"RX_EVENT,11,0,2964860477,32768,32768,32768,32768"
6.4255722,"COMMIT_EVENT,11,0,2964860477,2964862249,148091,1500,1500,1500,1500,1500,1500,1500,1500"
6.4397548,"RX_EVENT,12,0,2964875636,32768,32768,32768,32768"
6.4527149,"COMMIT_EVENT,12,0,2964875636,2964882249,148092,1500,1500,1500,1500,1500,1500,1500,1500"
6.4653261,"RX_EVENT,13,0,2964902541,32768,32768,32768,32768"
6.4909237,"RX_EVENT,14,0,2964915190,32768,32768,32768,32768"
6.4909237,"COMMIT_EVENT,14,0,2964915190,2964922250,148094,1500,1500,1500,1500,1500,1500,1500,1500"
6.5151639,"RX_EVENT,15,0,2964940753,32768,32768,32768,32768"
6.5151639,"COMMIT_EVENT,15,0,2964940753,2964942249,148095,1500,1500,1500,1500,1500,1500,1500,1500"
6.5276232,"RX_EVENT,16,0,2964964962,32768,32768,32768,32768"
6.5498542,"RX_EVENT,17,0,2964977431,32768,32768,32768,32768"
6.5498542,"COMMIT_EVENT,17,0,2964977431,2964982249,148097,1500,1500,1500,1500,1500,1500,1500,1500"
6.5623347,"RX_EVENT,18,0,2964999640,32768,32768,32768,32768"
6.5623347,"COMMIT_EVENT,18,0,2964999640,2965002249,148098,1500,1500,1500,1500,1500,1500,1500,1500"
6.6008661,"RX_EVENT,19,0,2965022851,32768,32768,32768,32768"
6.6008661,"RX_EVENT,20,0,2965035663,32768,32768,32768,32768"
6.6133963,"COMMIT_EVENT,20,0,2965035663,2965042249,148100,1500,1500,1500,1500,1500,1500,1500,1500"
6.6277986,"RX_EVENT,21,0,2965063465,32768,32768,32768,32768"
6.641198,"RX_EVENT,22,0,2965077645,32768,32768,32768,32768"
6.6527402,"COMMIT_EVENT,22,0,2965077645,2965082249,148102,1500,1500,1500,1500,1500,1500,1500,1500"
