surface_index,surface_name,neutral_deg,min_deflection_deg,max_deflection_deg,positive_range_deg,negative_range_deg,positive_full_commanded,negative_full_commanded,positive_full_valid,negative_full_valid,positive_full_deflection_deg,negative_full_deflection_deg,deadband_positive_norm,deadband_negative_norm,gain_positive_deg_per_norm,gain_negative_deg_per_norm,hysteresis_deg,return_hysteresis_deg,repeatability_std_deg,fit_rmse_deg,command_levels_norm,settled_deflection_deg
1,Aileron_L,-10.4824474447717,-22.3632673719303,40.3808674365524,40.3808674365524,22.3632673719303,1,1,1,1,40.3808674365524,-8.18868481396528,1,0.6,NaN,14.6327129476802,4.90235185890386,2.54385374555786,0,18.1904624307814,[0 0.2 0.4 0.6 0.8 1 0.8 0.6 0.4 0.2 0 0 -0.2 -0.4 -0.6 -0.8 -1 -0.8 -0.6 -0.4 -0.2 0 0 -0.2 -0.4 -0.6 -0.8 -1 -0.8 -0.6 -0.4 -0.2 0 0 0.2 0.4 0.6 0.8 1 0.8 0.6 0.4 0.2 0],[10.3632413318894 8.2493801519742 29.4774524993974 2.22012351230343 6.73662573284452 38.8941420929874 34.465657274373 1.26720189873746 29.6877039257105 -3.60208871221252 -6.15342544867428 -7.52724638464727 20.725862871317 -1.74465668025039 -22.7872043597416 2.57029233857379 -10.4302784938457 4.65398318720807 -19.6591195859959 -5.867261578853 17.4027471468537 0.157156897751829 0 15.7683188740565 -7.59560771533361 -22.3632673719303 2.78631584577566 -8.18868481396528 3.14099210431852 -19.8194136263725 -5.67189937186781 18.6968145588425 -0.352313598533538 1.69047284000989 11.1791627665736 31.0252310001455 1.85793701315289 22.0009241418842 40.3808674365524 32.6187108922625 -0.0443120097298006 30.9031079049083 -5.32523629082358 -7.09428657199283]
2,Aileron_R,0,NaN,NaN,NaN,NaN,1,1,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,[0 0.2 0.4 0.6 0.8 1 0.8 0.6 0.4 0.2 0 0 -0.2 -0.4 -0.6 -0.8 -1 -0.8 -0.6 -0.4 -0.2 0 0 -0.2 -0.4 -0.6 -0.8 -1 -0.8 -0.6 -0.4 -0.2 0 0 0.2 0.4 0.6 0.8 1 0.8 0.6 0.4 0.2 0],[-8.86323506511176 6.68223642905766 -79.397030302308 -10.0362344245962 -22.8452437800848 -66.8895923287429 -63.3122827915092 -0.655560944560097 -9.95416093821641 4.4236684549152 34.4331863762298 34.1055937323496 -12.193139040816 13.2037339892313 11.0858994252604 48.2019751435642 9.02636802055142 -7.65333014498082 49.7533704767558 -22.3875172206247 -17.8828123610348 5.9029287028811 16.8940765496295 -24.9275885114872 8.58211353265846 14.5699174139981 45.5377060341974 0.641388297027934 -41.7831260479408 44.0918961721325 -12.0517540707951 -15.9975610093916 17.317139420965 21.7750390230332 70.6806670624922 -79.0486857070012 9.49185419282614 -14.9463095532083 -60.1774995591851 -62.9953075239021 -60.8922830484528 -26.0994058273205 3.97317217152195 37.063381869771]
3,Rudder,1.86358589516561,-28.6548250873589,0.764190999311987,0.764190999311987,28.6548250873589,1,1,0,0,NaN,NaN,NaN,NaN,NaN,NaN,2.65513445368138,1.34910095068447,0.476979215367103,13.3621493827038,[0 0.2 0.4 0.6 0.8 1 0.8 0.6 0.4 0.2 0 0 -0.2 -0.4 -0.6 -0.8 -1 -0.8 -0.6 -0.4 -0.2 0 0 -0.2 -0.4 -0.6 -0.8 -1 -0.8 -0.6 -0.4 -0.2 0 0 0.2 0.4 0.6 0.8 1 0.8 0.6 0.4 0.2 0],[-2.58014729484339 -15.1153315930231 3.39925723502989 -12.3992500689485 -27.7390466785813 -29.4676744682041 -28.6548250873589 -30.0503173146364 -23.0460036748814 -24.1490497710148 -12.9239870711129 -20.7144150586892 -0.0423866004119944 2.48415147189552 2.51358504682954 15.7753439151055 18.0611868269165 23.4856294244101 30.7435170331195 2.89028060611952 16.722952068683 1.00203607766339 -1.33611652681608 -2.39160676224578 7.88330880014185 0.764190999311987 15.7046500673484 9.22713990400755 11.8009605385919 31.831435283746 4.4414774096239 16.4907498666632 -0.674550475342234 0.674550475342234 -1.18400177693056 6.72266622027449 -9.74411561526711 -30.8736929753739 -32.0682355875818 -30.5128641915752 -33.451272078939 -16.2223125673171 -8.03282305452871 -12.1345845497485]
4,Elevator,-0.542132068705133,-3.20829298548925,1.10628501023807,1.10628501023807,3.20829298548925,1,1,1,1,-1.09893990830708,-2.89297940001146,NaN,0.8,NaN,-0.653356275021963,0.104421001845206,0.651295637638611,0.444880452420387,1.39324682247129,[0 0.2 0.4 0.6 0.8 1 0.8 0.6 0.4 0.2 0 0 -0.2 -0.4 -0.6 -0.8 -1 -0.8 -0.6 -0.4 -0.2 0 0 -0.2 -0.4 -0.6 -0.8 -1 -0.8 -0.6 -0.4 -0.2 0 0 0.2 0.4 0.6 0.8 1 0.8 0.6 0.4 0.2 0],[0.414618326381044 0.653189840605335 -1.19666631596 -1.46847555177038 -2.50458945262406 -1.1182601082836 -0.915863809056138 -2.07351044646672 -1.46725378043462 -0.524561579155293 0.878975912513175 1.10628501023807 -1.04969245280692 -1.35921161844498 0.127535199016406 -0.61256119279754 -2.66064172571608 -3.13799136811122 -0.601581275928683 0.420454854579816 -0.909364543662019 -0.552420079315202 -0.414618326381044 -0.107294690962037 -1.1298356751703 0.210605593126427 -0.514871184031555 -3.12531707430683 -3.20829298548925 -0.475809666348293 0.368210479519175 -1.00860748627268 -0.544634575961362 -0.438661133947619 -0.00570592722498275 -1.06659389662448 -1.52342609360546 -1.70146154346172 -1.07961970833056 -1.13780362326387 -2.06711513812188 -1.66272692602065 -0.500006901792088 0.923707147237706]
