event_id,surface_index,surface_name,command_level_norm,direction_group,sweep_polarity,sweep_phase,sweep_step_index,sweep_step_count,settled_deflection_deg,fitted_deflection_deg,implementation_error_deg,valid,rejection_reason
21,1,Aileron_L,-0.2,positive_first,negative,return,10,11,17.4027471468537,0,17.4027471468537,0,unstable_final_window
22,1,Aileron_L,-0,positive_first,negative,return,11,11,0.157156897751829,0,0.157156897751829,0,unstable_final_window
23,1,Aileron_L,-0,negative_first,negative,outbound,1,11,0,0,0,1,
24,1,Aileron_L,-0.2,negative_first,negative,outbound,2,11,15.7683188740565,0,15.7683188740565,0,unstable_final_window
25,1,Aileron_L,-0.4,negative_first,negative,outbound,3,11,-7.59560771533361,0,-7.59560771533361,0,unstable_final_window
26,1,Aileron_L,-0.6,negative_first,negative,outbound,4,11,-22.3632673719303,0,-22.3632673719303,1,
27,1,Aileron_L,-0.8,negative_first,negative,outbound,5,11,2.78631584577566,-2.92654258953603,5.71285843531169,0,unstable_final_window
28,1,Aileron_L,-1,negative_first,negative,outbound,6,11,-8.18868481396528,-5.85308517907207,-2.33559963489321,1,
29,1,Aileron_L,-0.8,negative_first,negative,return,7,11,3.14099210431852,-2.92654258953603,6.06753469385455,0,unstable_final_window
30,1,Aileron_L,-0.6,negative_first,negative,return,8,11,-19.8194136263725,0,-19.8194136263725,1,
31,1,Aileron_L,-0.4,negative_first,negative,return,9,11,-5.67189937186781,0,-5.67189937186781,0,unstable_final_window
32,1,Aileron_L,-0.2,negative_first,negative,return,10,11,18.6968145588425,0,18.6968145588425,0,unstable_final_window
33,1,Aileron_L,-0,negative_first,negative,return,11,11,-0.352313598533538,0,-0.352313598533538,0,unstable_final_window
34,1,Aileron_L,0,negative_first,positive,outbound,1,11,1.69047284000989,0,1.69047284000989,1,
35,1,Aileron_L,0.2,negative_first,positive,outbound,2,11,11.1791627665736,0,11.1791627665736,0,unstable_final_window
36,1,Aileron_L,0.4,negative_first,positive,outbound,3,11,31.0252310001455,0,31.0252310001455,0,unstable_final_window
37,1,Aileron_L,0.6,negative_first,positive,outbound,4,11,1.85793701315289,0,1.85793701315289,0,unstable_final_window
38,1,Aileron_L,0.8,negative_first,positive,outbound,5,11,22.0009241418842,0,22.0009241418842,0,unstable_final_window
39,1,Aileron_L,1,negative_first,positive,outbound,6,11,40.3808674365524,0,40.3808674365524,1,
40,1,Aileron_L,0.8,negative_first,positive,return,7,11,32.6187108922625,0,32.6187108922625,0,unstable_final_window
41,1,Aileron_L,0.6,negative_first,positive,return,8,11,-0.0443120097298006,0,-0.0443120097298006,0,unstable_final_window
42,1,Aileron_L,0.4,negative_first,positive,return,9,11,30.9031079049083,0,30.9031079049083,0,unstable_final_window
43,1,Aileron_L,0.2,negative_first,positive,return,10,11,-5.32523629082358,0,-5.32523629082358,0,unstable_final_window
44,1,Aileron_L,0,negative_first,positive,return,11,11,-7.09428657199283,0,-7.09428657199283,0,unstable_final_window
45,2,Aileron_R,0,positive_first,positive,outbound,1,11,-8.86323506511176,0,-8.86323506511176,0,unstable_final_window
46,2,Aileron_R,0.2,positive_first,positive,outbound,2,11,6.68223642905766,0,6.68223642905766,0,unstable_final_window
47,2,Aileron_R,0.4,positive_first,positive,outbound,3,11,-79.397030302308,0,-79.397030302308,0,unstable_final_window
48,2,Aileron_R,0.6,positive_first,positive,outbound,4,11,-10.0362344245962,0,-10.0362344245962,0,unstable_final_window
49,2,Aileron_R,0.8,positive_first,positive,outbound,5,11,-22.8452437800848,0,-22.8452437800848,0,unstable_final_window
50,2,Aileron_R,1,positive_first,positive,outbound,6,11,-66.8895923287429,0,-66.8895923287429,0,unstable_final_window
51,2,Aileron_R,0.8,positive_first,positive,return,7,11,-63.3122827915092,0,-63.3122827915092,0,unstable_final_window
52,2,Aileron_R,0.6,positive_first,positive,return,8,11,-0.655560944560097,0,-0.655560944560097,0,unstable_final_window
53,2,Aileron_R,0.4,positive_first,positive,return,9,11,-9.95416093821641,0,-9.95416093821641,0,unstable_final_window
54,2,Aileron_R,0.2,positive_first,positive,return,10,11,4.4236684549152,0,4.4236684549152,0,unstable_final_window
55,2,Aileron_R,0,positive_first,positive,return,11,11,34.4331863762298,0,34.4331863762298,0,unstable_final_window
56,2,Aileron_R,-0,positive_first,negative,outbound,1,11,34.1055937323496,0,34.1055937323496,0,unstable_final_window
57,2,Aileron_R,-0.2,positive_first,negative,outbound,2,11,-12.193139040816,0,-12.193139040816,0,unstable_final_window
58,2,Aileron_R,-0.4,positive_first,negative,outbound,3,11,13.2037339892313,0,13.2037339892313,0,unstable_final_window
59,2,Aileron_R,-0.6,positive_first,negative,outbound,4,11,11.0858994252604,0,11.0858994252604,0,unstable_final_window
60,2,Aileron_R,-0.8,positive_first,negative,outbound,5,11,48.2019751435642,0,48.2019751435642,0,unstable_final_window
61,2,Aileron_R,-1,positive_first,negative,outbound,6,11,9.02636802055142,0,9.02636802055142,0,unstable_final_window
62,2,Aileron_R,-0.8,positive_first,negative,return,7,11,-7.65333014498082,0,-7.65333014498082,0,unstable_final_window
63,2,Aileron_R,-0.6,positive_first,negative,return,8,11,49.7533704767558,0,49.7533704767558,0,unstable_final_window
64,2,Aileron_R,-0.4,positive_first,negative,return,9,11,-22.3875172206247,0,-22.3875172206247,0,unstable_final_window
65,2,Aileron_R,-0.2,positive_first,negative,return,10,11,-17.8828123610348,0,-17.8828123610348,0,unstable_final_window
66,2,Aileron_R,-0,positive_first,negative,return,11,11,5.9029287028811,0,5.9029287028811,0,unstable_final_window
67,2,Aileron_R,-0,negative_first,negative,outbound,1,11,16.8940765496295,0,16.8940765496295,0,unstable_final_window
68,2,Aileron_R,-0.2,negative_first,negative,outbound,2,11,-24.9275885114872,0,-24.9275885114872,0,unstable_final_window
69,2,Aileron_R,-0.4,negative_first,negative,outbound,3,11,8.58211353265846,0,8.58211353265846,0,unstable_final_window
70,2,Aileron_R,-0.6,negative_first,negative,outbound,4,11,14.5699174139981,0,14.5699174139981,0,unstable_final_window
71,2,Aileron_R,-0.8,negative_first,negative,outbound,5,11,45.5377060341974,0,45.5377060341974,0,unstable_final_window
72,2,Aileron_R,-1,negative_first,negative,outbound,6,11,0.641388297027934,0,0.641388297027934,0,unstable_final_window
73,2,Aileron_R,-0.8,negative_first,negative,return,7,11,-41.7831260479408,0,-41.7831260479408,0,unstable_final_window
74,2,Aileron_R,-0.6,negative_first,negative,return,8,11,44.0918961721325,0,44.0918961721325,0,unstable_final_window
75,2,Aileron_R,-0.4,negative_first,negative,return,9,11,-12.0517540707951,0,-12.0517540707951,0,unstable_final_window
76,2,Aileron_R,-0.2,negative_first,negative,return,10,11,-15.9975610093916,0,-15.9975610093916,0,unstable_final_window
77,2,Aileron_R,-0,negative_first,negative,return,11,11,17.317139420965,0,17.317139420965,0,unstable_final_window
78,2,Aileron_R,0,negative_first,positive,outbound,1,11,21.7750390230332,0,21.7750390230332,0,unstable_final_window
79,2,Aileron_R,0.2,negative_first,positive,outbound,2,11,70.6806670624922,0,70.6806670624922,0,unstable_final_window
80,2,Aileron_R,0.4,negative_first,positive,outbound,3,11,-79.0486857070012,0,-79.0486857070012,0,unstable_final_window
81,2,Aileron_R,0.6,negative_first,positive,outbound,4,11,9.49185419282614,0,9.49185419282614,0,unstable_final_window
82,2,Aileron_R,0.8,negative_first,positive,outbound,5,11,-14.9463095532083,0,-14.9463095532083,0,unstable_final_window
83,2,Aileron_R,1,negative_first,positive,outbound,6,11,-60.1774995591851,0,-60.1774995591851,0,unstable_final_window
84,2,Aileron_R,0.8,negative_first,positive,return,7,11,-62.9953075239021,0,-62.9953075239021,0,unstable_final_window
85,2,Aileron_R,0.6,negative_first,positive,return,8,11,-60.8922830484528,0,-60.8922830484528,0,unstable_final_window
86,2,Aileron_R,0.4,negative_first,positive,return,9,11,-26.0994058273205,0,-26.0994058273205,0,unstable_final_window
87,2,Aileron_R,0.2,negative_first,positive,return,10,11,3.97317217152195,0,3.97317217152195,0,unstable_final_window
88,2,Aileron_R,0,negative_first,positive,return,11,11,37.063381869771,0,37.063381869771,0,unstable_final_window
89,3,Rudder,0,positive_first,positive,outbound,1,11,-2.58014729484339,0,-2.58014729484339,0,unstable_final_window
90,3,Rudder,0.2,positive_first,positive,outbound,2,11,-15.1153315930231,0,-15.1153315930231,0,unstable_final_window
91,3,Rudder,0.4,positive_first,positive,outbound,3,11,3.39925723502989,0,3.39925723502989,0,unstable_final_window
92,3,Rudder,0.6,positive_first,positive,outbound,4,11,-12.3992500689485,0,-12.3992500689485,1,
93,3,Rudder,0.8,positive_first,positive,outbound,5,11,-27.7390466785813,0,-27.7390466785813,0,unstable_final_window
94,3,Rudder,1,positive_first,positive,outbound,6,11,-29.4676744682041,0,-29.4676744682041,0,unstable_final_window
95,3,Rudder,0.8,positive_first,positive,return,7,11,-28.6548250873589,0,-28.6548250873589,1,
96,3,Rudder,0.6,positive_first,positive,return,8,11,-30.0503173146364,0,-30.0503173146364,0,unstable_final_window
97,3,Rudder,0.4,positive_first,positive,return,9,11,-23.0460036748814,0,-23.0460036748814,0,unstable_final_window
98,3,Rudder,0.2,positive_first,positive,return,10,11,-24.1490497710148,0,-24.1490497710148,0,unstable_final_window
99,3,Rudder,0,positive_first,positive,return,11,11,-12.9239870711129,0,-12.9239870711129,0,unstable_final_window
100,3,Rudder,-0,positive_first,negative,outbound,1,11,-20.7144150586892,0,-20.7144150586892,0,unstable_final_window
101,3,Rudder,-0.2,positive_first,negative,outbound,2,11,-0.0423866004119944,0,-0.0423866004119944,0,unstable_final_window
102,3,Rudder,-0.4,positive_first,negative,outbound,3,11,2.48415147189552,0,2.48415147189552,0,unstable_final_window
103,3,Rudder,-0.6,positive_first,negative,outbound,4,11,2.51358504682954,0,2.51358504682954,0,unstable_final_window
104,3,Rudder,-0.8,positive_first,negative,outbound,5,11,15.7753439151055,0,15.7753439151055,0,unstable_final_window
105,3,Rudder,-1,positive_first,negative,outbound,6,11,18.0611868269165,0,18.0611868269165,0,unstable_final_window
106,3,Rudder,-0.8,positive_first,negative,return,7,11,23.4856294244101,0,23.4856294244101,0,unstable_final_window
107,3,Rudder,-0.6,positive_first,negative,return,8,11,30.7435170331195,0,30.7435170331195,0,unstable_final_window
108,3,Rudder,-0.4,positive_first,negative,return,9,11,2.89028060611952,0,2.89028060611952,0,unstable_final_window
109,3,Rudder,-0.2,positive_first,negative,return,10,11,16.722952068683,0,16.722952068683,0,unstable_final_window
110,3,Rudder,-0,positive_first,negative,return,11,11,1.00203607766339,0,1.00203607766339,0,unstable_final_window
111,3,Rudder,-0,negative_first,negative,outbound,1,11,-1.33611652681608,0,-1.33611652681608,0,unstable_final_window
112,3,Rudder,-0.2,negative_first,negative,outbound,2,11,-2.39160676224578,0,-2.39160676224578,0,unstable_final_window
113,3,Rudder,-0.4,negative_first,negative,outbound,3,11,7.88330880014185,0,7.88330880014185,0,unstable_final_window
114,3,Rudder,-0.6,negative_first,negative,outbound,4,11,0.764190999311987,0,0.764190999311987,1,
115,3,Rudder,-0.8,negative_first,negative,outbound,5,11,15.7046500673484,0,15.7046500673484,0,unstable_final_window
116,3,Rudder,-1,negative_first,negative,outbound,6,11,9.22713990400755,0,9.22713990400755,0,unstable_final_window
117,3,Rudder,-0.8,negative_first,negative,return,7,11,11.8009605385919,0,11.8009605385919,0,unstable_final_window
118,3,Rudder,-0.6,negative_first,negative,return,8,11,31.831435283746,0,31.831435283746,0,unstable_final_window
119,3,Rudder,-0.4,negative_first,negative,return,9,11,4.4414774096239,0,4.4414774096239,0,unstable_final_window
120,3,Rudder,-0.2,negative_first,negative,return,10,11,16.4907498666632,0,16.4907498666632,0,unstable_final_window
121,3,Rudder,-0,negative_first,negative,return,11,11,-0.674550475342234,0,-0.674550475342234,1,
122,3,Rudder,0,negative_first,positive,outbound,1,11,0.674550475342234,0,0.674550475342234,1,
123,3,Rudder,0.2,negative_first,positive,outbound,2,11,-1.18400177693056,0,-1.18400177693056,0,unstable_final_window
124,3,Rudder,0.4,negative_first,positive,outbound,3,11,6.72266622027449,0,6.72266622027449,0,unstable_final_window
125,3,Rudder,0.6,negative_first,positive,outbound,4,11,-9.74411561526711,0,-9.74411561526711,1,
126,3,Rudder,0.8,negative_first,positive,outbound,5,11,-30.8736929753739,0,-30.8736929753739,0,unstable_final_window
127,3,Rudder,1,negative_first,positive,outbound,6,11,-32.0682355875818,0,-32.0682355875818,0,unstable_final_window
128,3,Rudder,0.8,negative_first,positive,return,7,11,-30.5128641915752,0,-30.5128641915752,0,unstable_final_window
129,3,Rudder,0.6,negative_first,positive,return,8,11,-33.451272078939,0,-33.451272078939,0,unstable_final_window
130,3,Rudder,0.4,negative_first,positive,return,9,11,-16.2223125673171,0,-16.2223125673171,0,unstable_final_window
131,3,Rudder,0.2,negative_first,positive,return,10,11,-8.03282305452871,0,-8.03282305452871,0,unstable_final_window
132,3,Rudder,0,negative_first,positive,return,11,11,-12.1345845497485,0,-12.1345845497485,0,unstable_final_window
133,4,Elevator,0,positive_first,positive,outbound,1,11,0.414618326381044,0,0.414618326381044,1,
134,4,Elevator,0.2,positive_first,positive,outbound,2,11,0.653189840605335,0,0.653189840605335,1,
135,4,Elevator,0.4,positive_first,positive,outbound,3,11,-1.19666631596,0,-1.19666631596,1,
136,4,Elevator,0.6,positive_first,positive,outbound,4,11,-1.46847555177038,0,-1.46847555177038,1,
137,4,Elevator,0.8,positive_first,positive,outbound,5,11,-2.50458945262406,0,-2.50458945262406,1,
138,4,Elevator,1,positive_first,positive,outbound,6,11,-1.1182601082836,0,-1.1182601082836,1,
139,4,Elevator,0.8,positive_first,positive,return,7,11,-0.915863809056138,0,-0.915863809056138,1,
140,4,Elevator,0.6,positive_first,positive,return,8,11,-2.07351044646672,0,-2.07351044646672,1,
141,4,Elevator,0.4,positive_first,positive,return,9,11,-1.46725378043462,0,-1.46725378043462,1,
142,4,Elevator,0.2,positive_first,positive,return,10,11,-0.524561579155293,0,-0.524561579155293,1,
143,4,Elevator,0,positive_first,positive,return,11,11,0.878975912513175,0,0.878975912513175,1,
144,4,Elevator,-0,positive_first,negative,outbound,1,11,1.10628501023807,0,1.10628501023807,1,
145,4,Elevator,-0.2,positive_first,negative,outbound,2,11,-1.04969245280692,0,-1.04969245280692,1,
146,4,Elevator,-0.4,positive_first,negative,outbound,3,11,-1.35921161844498,0,-1.35921161844498,1,
147,4,Elevator,-0.6,positive_first,negative,outbound,4,11,0.127535199016406,0,0.127535199016406,1,
148,4,Elevator,-0.8,positive_first,negative,outbound,5,11,-0.61256119279754,0,-0.61256119279754,1,
149,4,Elevator,-1,positive_first,negative,outbound,6,11,-2.66064172571608,0.130671255004393,-2.79131298072048,1,
150,4,Elevator,-0.8,positive_first,negative,return,7,11,-3.13799136811122,0,-3.13799136811122,1,
151,4,Elevator,-0.6,positive_first,negative,return,8,11,-0.601581275928683,0,-0.601581275928683,1,
152,4,Elevator,-0.4,positive_first,negative,return,9,11,0.420454854579816,0,0.420454854579816,1,
153,4,Elevator,-0.2,positive_first,negative,return,10,11,-0.909364543662019,0,-0.909364543662019,1,
154,4,Elevator,-0,positive_first,negative,return,11,11,-0.552420079315202,0,-0.552420079315202,1,
155,4,Elevator,-0,negative_first,negative,outbound,1,11,-0.414618326381044,0,-0.414618326381044,1,
156,4,Elevator,-0.2,negative_first,negative,outbound,2,11,-0.107294690962037,0,-0.107294690962037,1,
157,4,Elevator,-0.4,negative_first,negative,outbound,3,11,-1.1298356751703,0,-1.1298356751703,1,
158,4,Elevator,-0.6,negative_first,negative,outbound,4,11,0.210605593126427,0,0.210605593126427,1,
159,4,Elevator,-0.8,negative_first,negative,outbound,5,11,-0.514871184031555,0,-0.514871184031555,1,
160,4,Elevator,-1,negative_first,negative,outbound,6,11,-3.12531707430683,0.130671255004393,-3.25598832931122,1,
161,4,Elevator,-0.8,negative_first,negative,return,7,11,-3.20829298548925,0,-3.20829298548925,1,
162,4,Elevator,-0.6,negative_first,negative,return,8,11,-0.475809666348293,0,-0.475809666348293,1,
163,4,Elevator,-0.4,negative_first,negative,return,9,11,0.368210479519175,0,0.368210479519175,1,
164,4,Elevator,-0.2,negative_first,negative,return,10,11,-1.00860748627268,0,-1.00860748627268,1,
165,4,Elevator,-0,negative_first,negative,return,11,11,-0.544634575961362,0,-0.544634575961362,1,
166,4,Elevator,0,negative_first,positive,outbound,1,11,-0.438661133947619,0,-0.438661133947619,1,
167,4,Elevator,0.2,negative_first,positive,outbound,2,11,-0.00570592722498275,0,-0.00570592722498275,1,
168,4,Elevator,0.4,negative_first,positive,outbound,3,11,-1.06659389662448,0,-1.06659389662448,1,
169,4,Elevator,0.6,negative_first,positive,outbound,4,11,-1.52342609360546,0,-1.52342609360546,1,
170,4,Elevator,0.8,negative_first,positive,outbound,5,11,-1.70146154346172,0,-1.70146154346172,1,
171,4,Elevator,1,negative_first,positive,outbound,6,11,-1.07961970833056,0,-1.07961970833056,1,
172,4,Elevator,0.8,negative_first,positive,return,7,11,-1.13780362326387,0,-1.13780362326387,1,
173,4,Elevator,0.6,negative_first,positive,return,8,11,-2.06711513812188,0,-2.06711513812188,1,
174,4,Elevator,0.4,negative_first,positive,return,9,11,-1.66272692602065,0,-1.66272692602065,1,
175,4,Elevator,0.2,negative_first,positive,return,10,11,-0.500006901792088,0,-0.500006901792088,1,
176,4,Elevator,0,negative_first,positive,return,11,11,0.923707147237706,0,0.923707147237706,1,
