frame_number,t_capture_host_s,state_ready_host_s,subject_name,surface_index,surface_name,raw_surface_angle_rad,raw_surface_angle_deg,surface_angle_rad,surface_angle_deg,surface_rate_radps,surface_rate_degps,state_filter_enabled,state_filter_cutoff_hz,quality_flag
4534571,6.55792670999283,6.5728394,Rudder,3,Rudder,-0.00454134935118633,-0.260200151117451,-0.00444160330081766,-0.254485123408228,-0.202661615995574,-11.6116552658473,1,20,ok
4534571,6.55792670999283,6.5728394,Elevator,4,Elevator,-0.0146216673565189,-0.837759828972742,-0.014555247224306,-0.833954235722241,-0.134950820399958,-7.73211245074554,1,20,ok
4534577,6.58698582000629,6.6018041,Aileron_L,1,Aileron_L,0.00411502852975065,0.235773767330637,0.00400826467227056,0.229656648892491,0.137919845847561,7.90222507816014,1,20,ok
4534577,6.58698582000629,6.6018041,Aileron_R,2,Aileron_R,0.00069889638550924,0.0400438132066276,0.000845253206064545,0.0484294413274001,-0.189066886549164,-10.8327346449458,1,20,ok
4534577,6.58698582000629,6.6018041,Rudder,3,Rudder,0.00719676274522074,0.412344131458133,0.00689477486771661,0.395041500613032,0.390114431009152,22.3519104239719,1,20,ok
4534577,6.58698582000629,6.6018041,Elevator,4,Elevator,-0.00682040919638416,-0.390780661505026,-0.00702110981962045,-0.402279960162111,0.259269378903729,14.8550411681619,1,20,ok
4534583,6.61676201501445,6.6313148,Aileron_L,1,Aileron_L,-0.0116570954580033,-0.667902371124711,-0.0112856432636819,-0.646619728099219,-0.513628686666126,-29.4287559828164,1,20,ok
4534583,6.61676201501445,6.6313148,Aileron_R,2,Aileron_R,0.0257486001759673,1.47528611845273,0.0251580996830971,1.44145293241088,0.816519587891434,46.7831262759404,1,20,ok
4534583,6.61676201501445,6.6313148,Rudder,3,Rudder,0.00371914107608262,0.213091087073278,0.00379444072642299,0.217405439236591,-0.104121233100625,-5.96570721436365,1,20,ok
4534583,6.61676201501445,6.6313148,Elevator,4,Elevator,0.00814932488804354,0.466921921965817,0.0077896082129012,0.446311674659682,0.497401297528647,28.4989950727224,1,20,ok
4534588,6.64275994249869,6.6575095,Aileron_L,1,Aileron_L,-0.000820250641877518,-0.0469968999224785,-0.00121919949941063,-0.0698549857006917,0.387201778694612,22.1850277391598,1,20,ok
4534588,6.64275994249869,6.6575095,Aileron_R,2,Aileron_R,0.022950029230937,1.31493981463456,0.0230342025836316,1.31976259249143,-0.0816948620521,-4.6807708034888,1,20,ok
4534588,6.64275994249869,6.6575095,Rudder,3,Rudder,0.00570174852687932,0.32668612643512,0.00562904047898716,0.322520262154263,0.0705671540039611,4.04320009667668,1,20,ok
4534588,6.64275994249869,6.6575095,Elevator,4,Elevator,-0.00547602750073661,-0.31375326428978,-0.004970331211676,-0.28477900121118,-0.490806024146054,-28.1211137431649,1,20,ok
4534593,6.67047110502286,6.6846775,Aileron_L,1,Aileron_L,0.00424293977253543,0.243102541694477,0.0040750498711426,0.233483158921801,0.191051146480561,10.9464243644718,1,20,ok
4534593,6.67047110502286,6.6846775,Aileron_R,2,Aileron_R,0.00584397816476612,0.334835284407707,0.00637235449113049,0.365109017903013,-0.601268462770702,-34.4501452710801,1,20,ok
4534593,6.67047110502286,6.6846775,Rudder,3,Rudder,-0.012753929916304,-0.730746356409857,-0.012188892129219,-0.698372075944478,-0.642987553938255,-36.8404731201024,1,20,ok
4534593,6.67047110502286,6.6846775,Elevator,4,Elevator,0.000449992307491875,0.0257826600326376,0.000283387697861404,0.016236919053387,0.189588542341148,10.8626233201851,1,20,ok
4534599,6.69882310751213,6.7136151,Aileron_L,1,Aileron_L,-0.00835536952077121,-0.478727409812435,-0.00800285767918485,-0.458529969061153,-0.425998394818792,-24.4079101024645,1,20,ok
4534599,6.69882310751213,6.7136151,Aileron_R,2,Aileron_R,-0.00847045261228718,-0.485321185249619,-0.0080495283376214,-0.461204000816664,-0.508672459174971,-29.1447850652665,1,20,ok
4534599,6.69882310751213,6.7136151,Rudder,3,Rudder,-0.0128927654496693,-0.73870104651814,-0.0128728044433175,-0.737557365099346,-0.0241221872902031,-1.38209952435276,1,20,ok
4534599,6.69882310751213,6.7136151,Elevator,4,Elevator,1.84854034128712e-05,0.00105913559815425,2.59977159675628e-05,0.00148955940192122,-0.00907837046047281,-0.52015231224133,1,20,ok
4534605,6.72744943498838,6.7420336,Aileron_L,1,Aileron_L,0.00209123027716851,0.119818668871729,0.00181467387767142,0.103973154383212,0.342954630313694,19.6498528814441,1,20,ok
4534605,6.72744943498838,6.7420336,Aileron_R,2,Aileron_R,-0.0130773206959298,-0.749275283215863,-0.0129395699493497,-0.741382746812049,-0.170823226129349,-9.78744990002057,1,20,ok
4534605,6.72744943498838,6.7420336,Rudder,3,Rudder,0.00432936419241248,0.248054296200299,0.00385806160004298,0.221050646783952,0.584457299220132,33.4869365509283,1,20,ok
4534605,6.72744943498838,6.7420336,Elevator,4,Elevator,-0.00931580859397707,-0.533756515186588,-0.00905986310102636,-0.519091918655116,-0.317395265757784,-18.1854091653542,1,20,ok
4534610,6.75494455500227,6.7694292,Aileron_L,1,Aileron_L,-0.00939158838955567,-0.538098377645606,-0.00903766185920141,-0.517819881198597,-0.394700431618095,-22.6146689037088,1,20,ok
4534610,6.75494455500227,6.7694292,Aileron_R,2,Aileron_R,0.0188259271991207,1.07864617393016,0.0178226799144645,1.0211643387114,1.11882580793524,64.1039968050035,1,20,ok
4534610,6.75494455500227,6.7694292,Rudder,3,Rudder,-0.00715498884011945,-0.409950663002048,-0.00680716450422958,-0.390021796543618,-0.38789523736887,-22.2247599944615,1,20,ok
4534610,6.75494455500227,6.7694292,Elevator,4,Elevator,-0.00837211142678251,-0.479686650367888,-0.00839383263569271,-0.480931183964364,0.0242235882221003,1.38790936978915,1,20,ok
4534617,6.78571634250196,6.8006919,Aileron_L,1,Aileron_L,0.0036949291106656,0.211703843641166,0.00342852260965598,0.196439875498467,0.405117332523632,23.2115133612021,1,20,ok
4534617,6.78571634250196,6.8006919,Aileron_R,2,Aileron_R,0.00666684755882629,0.381982227777842,0.00690026322974102,0.395355960593471,-0.354949048209646,-20.3370824045983,1,20,ok
4534617,6.78571634250196,6.8006919,Rudder,3,Rudder,-0.00429280706394586,-0.245959727028044,-0.00434541545838307,-0.248973965996256,0.0800001964744986,4.58367361820614,1,20,ok
4534617,6.78571634250196,6.8006919,Elevator,4,Elevator,-0.00304426794610979,-0.174423705019051,-0.00315619793853994,-0.180836821186229,0.170208984356401,9.75225643883002,1,20,ok
4534623,6.81589958002433,6.8306212,Aileron_L,1,Aileron_L,0.0038982128378815,0.223351143254325,0.00388763103413803,0.222744850560189,0.015210708398721,0.871509394650905,1,20,ok
4534623,6.81589958002433,6.8306212,Aileron_R,2,Aileron_R,0.0057657239030946,0.330351645485017,0.00579128430817111,0.331816148818545,-0.0367415497011592,-2.10513573064657,1,20,ok
4534623,6.81589958002433,6.8306212,Rudder,3,Rudder,-0.00153636063481422,-0.0880269801848945,-0.00159964674353352,-0.0916530071163169,0.0909699866627922,5.21219629813938,1,20,ok
4534623,6.81589958002433,6.8306212,Elevator,4,Elevator,-0.0178956006237732,-1.02534238759389,-0.0175635318321756,-1.00631624732734,-0.477328977150301,-27.3489358300088,1,20,ok
4534628,6.84463916750363,6.8590498,Aileron_L,1,Aileron_L,0.0230356162307088,1.31984358850267,0.0225184162023555,1.29021020971398,0.648262094284788,37.1426820208302,1,20,ok
4534628,6.84463916750363,6.8590498,Aileron_R,2,Aileron_R,0.00749944600333174,0.429686604677162,0.00745330740085759,0.427043057482761,0.0578304435957223,3.31344034540425,1,20,ok
4534628,6.84463916750363,6.8590498,Rudder,3,Rudder,0.0253053071380291,1.44988729829135,0.0245785861401,1.40824925222647,0.910877127324143,52.1894150506739,1,20,ok
4534628,6.84463916750363,6.8590498,Elevator,4,Elevator,0.00239618174204992,0.137291100765766,0.00185705638131139,0.10640149296698,0.675743457607702,38.7172481544988,1,20,ok
4534634,6.87421967252193,6.8891634,Aileron_L,1,Aileron_L,-0.00448664261843978,-0.257065686220124,-0.00383036519510505,-0.219463759673323,-0.890748193148278,-51.0361120763002,1,20,ok
4534634,6.87421967252193,6.8891634,Aileron_R,2,Aileron_R,0.0140507258024685,0.80504728757701,0.0138903952222611,0.795861022004244,0.217612505852152,12.4682781545942,1,20,ok
4534634,6.87421967252193,6.8891634,Rudder,3,Rudder,-0.0122696313019204,-0.702998089781643,-0.0113741452614051,-0.651690519047238,-1.21541979689894,-69.6384246989569,1,20,ok
4534634,6.87421967252193,6.8891634,Elevator,4,Elevator,0.00485831919733926,0.278361185534925,0.00478538245460802,0.274182218004994,0.0989951345146215,5.67200340001768,1,20,ok
4534641,6.90640428251175,6.920891,Aileron_L,1,Aileron_L,0.00509018066360145,0.291645868983464,0.00493389663522459,0.282691453752167,0.272312196205038,15.6023395524871,1,20,ok
4534641,6.90640428251175,6.920891,Aileron_R,2,Aileron_R,-0.0016691429295812,-0.0956348452691048,-0.00139654668484823,-0.0800162309347904,-0.474976764110116,-27.2141639502905,1,20,ok
4534641,6.90640428251175,6.920891,Rudder,3,Rudder,-5.7274717025102e-05,-0.00328159955834443,-0.000255541296818595,-0.0146414377990054,0.345463374206008,19.7935933183529,1,20,ok
4534641,6.90640428251175,6.920891,Elevator,4,Elevator,0.00431576909024312,0.247275354223945,0.00432399650922921,0.247746750608135,-0.0143356077803892,-0.821369822571209,1,20,ok
4534648,6.94471337500678,6.9590007,Aileron_L,1,Aileron_L,5.32790424783158e-05,0.00305266427050573,9.28844041485632e-05,0.00532188434030011,-0.126367186372372,-7.24030644807999,1,20,ok
4534648,6.94471337500678,6.9590007,Aileron_R,2,Aileron_R,-0.00138279229028271,-0.0792281621764282,-0.001382903904799,-0.0792345572171443,0.000356123811886104,0.0204043914051846,1,20,ok
4534648,6.94471337500678,6.9590007,Rudder,3,Rudder,0.0290850226767723,1.66644904642134,0.0288469291105997,1.65280728995044,0.759675275815867,43.5261871046859,1,20,ok
4534648,6.94471337500678,6.9590007,Elevator,4,Elevator,-0.00359276881073312,-0.205850489621244,-0.00352852563908579,-0.202169627023317,-0.204978025760686,-11.7443757690112,1,20,ok
4534655,6.97755663751131,6.9921191,Aileron_L,1,Aileron_L,-0.00428977969166633,-0.245786271373412,-0.00421909662946662,-0.241736430226308,-0.131289668102237,-7.52234387593153,1,20,ok
4534655,6.97755663751131,6.9921191,Aileron_R,2,Aileron_R,-0.00388232422123069,-0.222440792577933,-0.00384201388080152,-0.220131180200606,-0.0748741077614589,-4.28997036953931,1,20,ok
4534655,6.97755663751131,6.9921191,Rudder,3,Rudder,0.00146234092549147,0.0837859632399159,0.00190399616250847,0.10909094432084,-0.820348859811661,-47.0025273955774,1,20,ok
4534655,6.97755663751131,6.9921191,Elevator,4,Elevator,0.0045594374454665,0.26123652257914,0.00442899578138345,0.253762765754518,0.242287787925155,13.8820676756721,1,20,ok
4534662,7.01068183002359,7.0258657,Aileron_L,1,Aileron_L,-0.00532509875747422,-0.305105684293632,-0.00530788218134237,-0.304119247143611,-0.0328688067691132,-1.88324390550122,1,20,ok
4534662,7.01068183002359,7.0258657,Aileron_R,2,Aileron_R,-4.98419896572955e-05,-0.00285573564989773,-0.000108872812849548,-0.00623795267999675,0.112697943312126,6.4571165115894,1,20,ok
4534662,7.01068183002359,7.0258657,Rudder,3,Rudder,0.0387770357941166,2.22176049303061,0.0382030518225194,2.18887363394993,1.09581417969288,62.7855276269925,1,20,ok
4534662,7.01068183002359,7.0258657,Elevator,4,Elevator,-0.00081961872457148,-0.0469606937278413,-0.000737916195308497,-0.0422794836255282,-0.155981341837539,-8.93707257007835,1,20,ok
4534669,7.04735938749877,7.062119,Aileron_L,1,Aileron_L,-0.00872774308903601,-0.500062843676235,-0.00869367649168673,-0.49811097142575,-0.0923124260015354,-5.2891124065017,1,20,ok
4534669,7.04735938749877,7.062119,Aileron_R,2,Aileron_R,0.00798375164866139,0.45743527414891,0.00790313779141139,0.452816440358215,0.21844449728375,12.5159477522159,1,20,ok
4534669,7.04735938749877,7.062119,Rudder,3,Rudder,0.0237236882271974,1.35926720990261,0.0238679229381367,1.36753125009872,-0.390841971799363,-22.3935954406746,1,20,ok
4534669,7.04735938749877,7.062119,Elevator,4,Elevator,-0.000496740999573753,-0.0284611627866859,-0.000499143441809125,-0.0285988125872966,0.00651005055778237,0.372998421377717,1,20,ok
4534677,7.08658490001738,7.1006085,Aileron_L,1,Aileron_L,0.000972276729869215,0.0557073531402872,0.000902371411311442,0.0517020734214093,0.24463792279181,14.016720484818,1,20,ok
4534677,7.08658490001738,7.1006085,Aileron_R,2,Aileron_R,-0.00924152014207902,-0.529500100426269,-0.00911752794524823,-0.522395870855309,-0.433918249725409,-24.8616843629696,1,20,ok
4534677,7.08658490001738,7.1006085,Rudder,3,Rudder,0.0179543940119684,1.02871100060075,0.0179971613535757,1.03116138877584,-0.14966691848258,-8.57528276178039,1,20,ok
4534677,7.08658490001738,7.1006085,Elevator,4,Elevator,-0.00807172381251053,-0.4624757078521,-0.00801695801435454,-0.459337858756096,-0.191656248442329,-10.9810941530562,1,20,ok
4534684,7.12396292998678,7.1384882,Aileron_L,1,Aileron_L,-0.00979719385084543,-0.561337858724966,-0.00969959198450088,-0.555745683710823,-0.283641577806323,-16.2514653027339,1,20,ok
4534684,7.12396292998678,7.1384882,Aileron_R,2,Aileron_R,-0.0105993663196511,-0.607298955629119,-0.0105858489301665,-0.606524466261615,-0.0392829955489984,-2.25074985158881,1,20,ok
4534684,7.12396292998678,7.1384882,Rudder,3,Rudder,0.0165191823630924,0.946479430412138,0.0165326645471207,0.947251902655578,-0.0391806846870734,-2.24488787100216,1,20,ok
4534684,7.12396292998678,7.1384882,Elevator,4,Elevator,-0.00393389327674631,-0.225395481812454,-0.00397113915814717,-0.227529513620968,0.108240558946516,6.20172719977237,1,20,ok
4534691,7.15964068999968,7.1745441,Aileron_L,1,Aileron_L,-0.00553647625242837,-0.317216722638552,-0.00558349843673378,-0.319910895342739,0.115368609079687,6.61013438856075,1,20,ok
4534691,7.15964068999968,7.1745441,Aileron_R,2,Aileron_R,0.00506535649270079,0.290223548760944,0.00488857690900435,0.280094824711059,0.433727505134177,24.8507555029271,1,20,ok
4534691,7.15964068999968,7.1745441,Rudder,3,Rudder,0.0224550353537487,1.28657875458685,0.0223881424712258,1.28274607473883,0.164121231881936,9.40345391532284,1,20,ok
4534691,7.15964068999968,7.1745441,Elevator,4,Elevator,0.0109120982338169,0.625217174429868,0.0107439928106805,0.615585443170892,0.412445511251473,23.6313870738249,1,20,ok
4534698,7.19194376249921,7.2065596,Aileron_L,1,Aileron_L,-0.0105285528454764,-0.60324164242625,-0.0104431978107518,-0.598351159176337,-0.150440778476695,-8.61962167337721,1,20,ok
4534698,7.19194376249921,7.2065596,Aileron_R,2,Aileron_R,0.00965709414779381,0.553310737029072,0.00957478626584551,0.548594842772773,0.145070081395811,8.31190339759929,1,20,ok
4534698,7.19194376249921,7.2065596,Rudder,3,Rudder,0.0183638672904896,1.05217209128339,0.0184333290434657,1.05615195656651,-0.122428398345636,-7.01463051775137,1,20,ok
4534698,7.19194376249921,7.2065596,Elevator,4,Elevator,-0.000414758850996844,-0.0237639316778145,-0.000222151134915194,-0.012728322444682,-0.339476808150564,-19.4505883495997,1,20,ok
4534704,7.22034823500619,7.2346039,Aileron_L,1,Aileron_L,0.00103329223410586,0.0592032840179099,0.000709971572347978,0.0406783746698061,0.392655395390963,22.4974969589428,1,20,ok
4534704,7.22034823500619,7.2346039,Aileron_R,2,Aileron_R,0.0350029638775715,2.00552210063372,0.0342865902144931,1.964476913185,0.869996932439971,49.8471524181385,1,20,ok
4534704,7.22034823500619,7.2346039,Rudder,3,Rudder,0.00381772100818267,0.218739301127297,0.00422947826527853,0.242331254142773,-0.500056840509786,-28.6511464778573,1,20,ok
4534704,7.22034823500619,7.2346039,Elevator,4,Elevator,0.00306518874537653,0.175622378521075,0.00297257637858461,0.170316080773181,0.112472692908302,6.4442106141167,1,20,ok
4534711,7.2570335599944,7.2722681,Aileron_L,1,Aileron_L,0.0043622681814286,0.249939555900067,0.00432592169435564,0.24785705559066,0.0985666645496514,5.64745387937677,1,20,ok
4534711,7.2570335599944,7.2722681,Aileron_R,2,Aileron_R,-0.0170929756294531,-0.979355362887635,-0.0165816626322779,-0.95005928613931,-1.38661039156997,-79.4469232659418,1,20,ok
4534711,7.2570335599944,7.2722681,Rudder,3,Rudder,-0.0137867504153988,-0.789922612002585,-0.0136074586729871,-0.779649951860847,-0.486214499776108,-27.8580387752355,1,20,ok
4534711,7.2570335599944,7.2722681,Elevator,4,Elevator,0.00226022753506028,0.129501498498211,0.00226731660279045,0.129907672159832,-0.0192245748407805,-1.10148700131011,1,20,ok
4534720,7.30159692250641,7.315448,Aileron_L,1,Aileron_L,-0.00190562336649513,-0.109184176241683,-0.00188257989970353,-0.107863882849174,-0.139318517366951,-7.98236305314634,1,20,ok
4534720,7.30159692250641,7.315448,Aileron_R,2,Aileron_R,0.00801812863493545,0.459404930374793,0.00792716171299013,0.45419290967203,0.549976998227252,31.5113608276955,1,20,ok
4534720,7.30159692250641,7.315448,Rudder,3,Rudder,0.014849874165149,0.850835115963397,0.0147446425415576,0.844805788060298,0.636219971212984,36.4527191924387,1,20,ok
4534720,7.30159692250641,7.315448,Elevator,4,Elevator,0.00762947807145764,0.437136893382134,0.00760964947541476,0.436000798515207,0.119881727308718,6.86871701552776,1,20,ok
4534726,7.33409343250554,7.3480986,Aileron_L,1,Aileron_L,0.00185114430881406,0.106062756164707,0.0017882453520075,0.102458911403916,0.112960599516951,6.47216560358881,1,20,ok
4534726,7.33409343250554,7.3480986,Aileron_R,2,Aileron_R,-0.0209188050702336,-1.19855924298125,-0.0204328609786457,-1.17071669745395,-0.872709798448805,-50.0025881908292,1,20,ok
4534726,7.33409343250554,7.3480986,Rudder,3,Rudder,-0.000133864614737966,-0.00766987745063023,0.000116781262329724,0.00669107345770328,-0.450136377094545,-25.7909146128267,1,20,ok
4534726,7.33409343250554,7.3480986,Elevator,4,Elevator,-0.000741382232757548,-0.0424780729429932,-0.000600699323852094,-0.0344175360130872,-0.252653247979093,-14.4759647894742,1,20,ok
4534733,7.3648030325092,7.3786649,Aileron_L,1,Aileron_L,-0.00100677458189669,-0.0576839344637281,-0.000947835030452371,-0.0543069469195747,-0.0890952790702015,-5.1047834652628,1,20,ok
4534733,7.3648030325092,7.3786649,Aileron_R,2,Aileron_R,0.0123726274253229,0.708899332958814,0.0116808467521365,0.669263220036519,1.04572211057651,59.9154634795471,1,20,ok
4534733,7.3648030325092,7.3786649,Rudder,3,Rudder,0.0120218680799558,0.688802302844507,0.0117708213992409,0.674418387578778,0.379491759434323,21.7432761755806,1,20,ok
4534733,7.3648030325092,7.3786649,Elevator,4,Elevator,0.0037969101130586,0.217546924668798,0.00370417620282959,0.212233662994931,0.140180123680197,8.03172945849718,1,20,ok
4534738,7.39210075250949,7.4070202,Aileron_L,1,Aileron_L,0.00255874319800453,0.146605186103467,0.00244521363014449,0.140100421015143,0.124297877645459,7.12174379151829,1,20,ok
4534738,7.39210075250949,7.4070202,Aileron_R,2,Aileron_R,0.00675009157645334,0.386751758657585,0.00690973053724342,0.395898397356711,-0.174780758790158,-10.0141998187701,1,20,ok
4534738,7.39210075250949,7.4070202,Rudder,3,Rudder,0.0112769071002012,0.646119182802643,0.0112928981528104,0.647035402627121,-0.0175078082134803,-1.0031235191569,1,20,ok
4534738,7.39210075250949,7.4070202,Elevator,4,Elevator,0.00712455954731528,0.408207192950802,0.00701382063954936,0.401862320907926,0.121242522697273,6.94668484807284,1,20,ok
4534743,7.41600773499932,7.4311099,Aileron_L,1,Aileron_L,-0.00614620194124127,-0.352151431268238,-0.00572027034040401,-0.327747348179013,-0.341552262985241,-19.5695031521967,1,20,ok
4534743,7.41600773499932,7.4311099,Aileron_R,2,Aileron_R,0.0197226338870475,1.13002368260952,0.0190874160478205,1.09362838135039,0.509377773450064,29.1851965964596,1,20,ok
4534743,7.41600773499932,7.4311099,Rudder,3,Rudder,-0.013056033634355,-0.748055624429393,-0.0118489008389946,-0.67889200994341,-0.967993304954051,-55.4619309707872,1,20,ok
4534743,7.41600773499932,7.4311099,Elevator,4,Elevator,-0.010589027673241,-0.606706594823943,-0.00971634152520551,-0.556705361701981,-0.699802334814729,-40.0957202782849,1,20,ok
4534748,7.44399113999005,7.4587827,Aileron_L,1,Aileron_L,-0.00528890466013809,-0.303031915272986,-0.00530171762828857,-0.303766044271044,0.0149571759496055,0.856983055346973,1,20,ok
