episode_id,episode_index,paired_episode_index,replicate_id,common_random_key,launch_state_seed,environment_seed,policy_id,governor_config_id,memory_lambda,uses_memory_features,updates_belief,W_layer,environment_mode,episode_counted_for_claim,primitive_count,episode_duration_s,continuation_valid,episode_terminal_useful,hard_failure,termination_cause,no_viable_primitive,x_y_terminal,governor_rejection_count,prediction_actual_agreement_rate,belief_update_count_before,belief_update_count_after,observed_lift_evidence_m_s,energy_residual_m,lift_dwell_time_s,minimum_wall_margin_m,floor_margin_m,ceiling_margin_m,minimum_speed_m_s,claim_status
v49_r003_context_plus_memory_lambda_0_8_p00002_rep00,16,2,0,v410_run003_seed00713_r00_e00002,713085,1426099,context_plus_memory_lambda_0_8,v410_cfg_002_b0.05_h0.72_tb0,0.8,True,True,W1,gaussian_single,True,1,0.6,False,False,True,hard_failure,False,False,25,0.6666666666666666,2,3,-0.01032195130501856,-1.4432273142690286,0.0,0.1362337128210036,0.05013086969371383,1.6066418160372575,3.6396791428927884,simulation_only_paired_full_loop_validation_episode
v49_r003_context_plus_memory_lambda_0_95_p00002_rep00,17,2,0,v410_run003_seed00713_r00_e00002,713085,1426099,context_plus_memory_lambda_0_95,v410_cfg_002_b0.05_h0.72_tb0,0.95,True,True,W1,gaussian_single,True,1,0.6,False,False,True,hard_failure,False,False,25,0.6666666666666666,2,3,-0.01032195130501856,-1.4432273142690286,0.0,0.1362337128210036,0.05013086969371383,1.6066418160372575,3.6396791428927884,simulation_only_paired_full_loop_validation_episode
v49_r003_no_memory_baseline_p00003_rep00,18,3,0,v410_run003_seed00713_r00_e00003,713122,1426140,no_memory_baseline,v410_cfg_002_b0.05_h0.72_tb0,0.0,False,False,W1,gaussian_four,True,0,0.0,False,False,False,no_viable_primitive,True,False,58,0.0,0,0,0.09548997228703339,0.0,0.0,0.0,0.0,0.0,0.0,simulation_only_paired_full_loop_validation_episode
v49_r003_static_map_baseline_p00003_rep00,19,3,0,v410_run003_seed00713_r00_e00003,713122,1426140,static_map_baseline,v410_cfg_002_b0.05_h0.72_tb0,0.8,True,False,W1,gaussian_four,True,0,0.0,False,False,False,no_viable_primitive,True,False,58,0.0,0,0,0.09548997228703339,0.0,0.0,0.0,0.0,0.0,0.0,simulation_only_paired_full_loop_validation_episode
v49_r003_context_only_without_memory_p00003_rep00,20,3,0,v410_run003_seed00713_r00_e00003,713122,1426140,context_only_without_memory,v410_cfg_002_b0.05_h0.72_tb0,0.0,False,False,W1,gaussian_four,True,0,0.0,False,False,False,no_viable_primitive,True,False,58,0.0,0,0,0.09548997228703339,0.0,0.0,0.0,0.0,0.0,0.0,simulation_only_paired_full_loop_validation_episode
v49_r003_context_plus_memory_lambda_0_5_p00003_rep00,21,3,0,v410_run003_seed00713_r00_e00003,713122,1426140,context_plus_memory_lambda_0_5,v410_cfg_002_b0.05_h0.72_tb0,0.5,True,True,W1,gaussian_four,True,0,0.0,False,False,False,no_viable_primitive,True,False,58,0.0,3,4,0.09548997228703339,0.0,0.0,0.0,0.0,0.0,0.0,simulation_only_paired_full_loop_validation_episode
v49_r003_context_plus_memory_lambda_0_8_p00003_rep00,22,3,0,v410_run003_seed00713_r00_e00003,713122,1426140,context_plus_memory_lambda_0_8,v410_cfg_002_b0.05_h0.72_tb0,0.8,True,True,W1,gaussian_four,True,0,0.0,False,False,False,no_viable_primitive,True,False,58,0.0,3,4,0.09548997228703339,0.0,0.0,0.0,0.0,0.0,0.0,simulation_only_paired_full_loop_validation_episode
v49_r003_context_plus_memory_lambda_0_95_p00003_rep00,23,3,0,v410_run003_seed00713_r00_e00003,713122,1426140,context_plus_memory_lambda_0_95,v410_cfg_002_b0.05_h0.72_tb0,0.95,True,True,W1,gaussian_four,True,0,0.0,False,False,False,no_viable_primitive,True,False,58,0.0,3,4,0.09548997228703339,0.0,0.0,0.0,0.0,0.0,0.0,simulation_only_paired_full_loop_validation_episode
v49_r003_no_memory_baseline_p00004_rep00,24,4,0,v410_run003_seed00713_r00_e00004,713159,1426181,no_memory_baseline,v410_cfg_002_b0.05_h0.72_tb0,0.0,False,False,W2,annular_gp_single,True,1,0.6,False,False,True,hard_failure,False,False,25,0.6666666666666666,0,0,0.0001057001193183,0.06818085861701184,0.0,0.1408437846892181,1.103480617556758,1.9283385238262303,2.9922728739875257,simulation_only_paired_full_loop_validation_episode
v49_r003_static_map_baseline_p00004_rep00,25,4,0,v410_run003_seed00713_r00_e00004,713159,1426181,static_map_baseline,v410_cfg_002_b0.05_h0.72_tb0,0.8,True,False,W2,annular_gp_single,True,1,0.6,False,False,True,hard_failure,False,False,25,0.6666666666666666,0,0,0.0001057001193183,0.06818085861701184,0.0,0.1408437846892181,1.103480617556758,1.9283385238262303,2.9922728739875257,simulation_only_paired_full_loop_validation_episode
v49_r003_context_only_without_memory_p00004_rep00,26,4,0,v410_run003_seed00713_r00_e00004,713159,1426181,context_only_without_memory,v410_cfg_002_b0.05_h0.72_tb0,0.0,False,False,W2,annular_gp_single,True,1,0.6,False,False,True,hard_failure,False,False,25,0.6666666666666666,0,0,0.0001057001193183,0.06818085861701184,0.0,0.1408437846892181,1.103480617556758,1.9283385238262303,2.9922728739875257,simulation_only_paired_full_loop_validation_episode
v49_r003_context_plus_memory_lambda_0_5_p00004_rep00,27,4,0,v410_run003_seed00713_r00_e00004,713159,1426181,context_plus_memory_lambda_0_5,v410_cfg_002_b0.05_h0.72_tb0,0.5,True,True,W2,annular_gp_single,True,1,0.6,False,False,True,hard_failure,False,False,25,0.6666666666666666,4,5,0.0001057001193183,0.06818085861701184,0.0,0.1408437846892181,1.103480617556758,1.9283385238262303,2.9922728739875257,simulation_only_paired_full_loop_validation_episode
v49_r003_context_plus_memory_lambda_0_8_p00004_rep00,28,4,0,v410_run003_seed00713_r00_e00004,713159,1426181,context_plus_memory_lambda_0_8,v410_cfg_002_b0.05_h0.72_tb0,0.8,True,True,W2,annular_gp_single,True,1,0.6,False,False,True,hard_failure,False,False,25,0.6666666666666666,4,5,0.0001057001193183,0.06818085861701184,0.0,0.1408437846892181,1.103480617556758,1.9283385238262303,2.9922728739875257,simulation_only_paired_full_loop_validation_episode
v49_r003_context_plus_memory_lambda_0_95_p00004_rep00,29,4,0,v410_run003_seed00713_r00_e00004,713159,1426181,context_plus_memory_lambda_0_95,v410_cfg_002_b0.05_h0.72_tb0,0.95,True,True,W2,annular_gp_single,True,1,0.6,False,False,True,hard_failure,False,False,25,0.6666666666666666,4,5,0.0001057001193183,0.06818085861701184,0.0,0.1408437846892181,1.103480617556758,1.9283385238262303,2.9922728739875257,simulation_only_paired_full_loop_validation_episode
v49_r003_no_memory_baseline_p00005_rep00,30,5,0,v410_run003_seed00713_r00_e00005,713196,1426222,no_memory_baseline,v410_cfg_002_b0.05_h0.72_tb0,0.0,False,False,W2,annular_gp_four,True,0,0.0,False,False,False,no_viable_primitive,True,False,58,0.0,0,0,0.12106545419201428,0.0,0.0,0.0,0.0,0.0,0.0,simulation_only_paired_full_loop_validation_episode
v49_r003_static_map_baseline_p00005_rep00,31,5,0,v410_run003_seed00713_r00_e00005,713196,1426222,static_map_baseline,v410_cfg_002_b0.05_h0.72_tb0,0.8,True,False,W2,annular_gp_four,True,0,0.0,False,False,False,no_viable_primitive,True,False,58,0.0,0,0,0.12106545419201428,0.0,0.0,0.0,0.0,0.0,0.0,simulation_only_paired_full_loop_validation_episode
v49_r003_context_only_without_memory_p00005_rep00,32,5,0,v410_run003_seed00713_r00_e00005,713196,1426222,context_only_without_memory,v410_cfg_002_b0.05_h0.72_tb0,0.0,False,False,W2,annular_gp_four,True,0,0.0,False,False,False,no_viable_primitive,True,False,58,0.0,0,0,0.12106545419201428,0.0,0.0,0.0,0.0,0.0,0.0,simulation_only_paired_full_loop_validation_episode
v49_r003_context_plus_memory_lambda_0_5_p00005_rep00,33,5,0,v410_run003_seed00713_r00_e00005,713196,1426222,context_plus_memory_lambda_0_5,v410_cfg_002_b0.05_h0.72_tb0,0.5,True,True,W2,annular_gp_four,True,0,0.0,False,False,False,no_viable_primitive,True,False,58,0.0,5,6,0.12106545419201428,0.0,0.0,0.0,0.0,0.0,0.0,simulation_only_paired_full_loop_validation_episode
v49_r003_context_plus_memory_lambda_0_8_p00005_rep00,34,5,0,v410_run003_seed00713_r00_e00005,713196,1426222,context_plus_memory_lambda_0_8,v410_cfg_002_b0.05_h0.72_tb0,0.8,True,True,W2,annular_gp_four,True,0,0.0,False,False,False,no_viable_primitive,True,False,58,0.0,5,6,0.12106545419201428,0.0,0.0,0.0,0.0,0.0,0.0,simulation_only_paired_full_loop_validation_episode
v49_r003_context_plus_memory_lambda_0_95_p00005_rep00,35,5,0,v410_run003_seed00713_r00_e00005,713196,1426222,context_plus_memory_lambda_0_95,v410_cfg_002_b0.05_h0.72_tb0,0.95,True,True,W2,annular_gp_four,True,0,0.0,False,False,False,no_viable_primitive,True,False,58,0.0,5,6,0.12106545419201428,0.0,0.0,0.0,0.0,0.0,0.0,simulation_only_paired_full_loop_validation_episode
v49_r003_no_memory_baseline_p00006_rep00,36,6,0,v410_run003_seed00713_r00_e00006,713233,1426263,no_memory_baseline,v410_cfg_002_b0.05_h0.72_tb0,0.0,False,False,W3,w3_randomised_single,True,1,0.6,False,False,True,hard_failure,False,False,25,0.6666666666666666,0,0,1.588939058118143e-05,-0.9013510627114086,0.0,0.10364853351090586,0.4821144085702963,1.6730293408967238,5.701227545534813,simulation_only_paired_full_loop_validation_episode
v49_r003_static_map_baseline_p00006_rep00,37,6,0,v410_run003_seed00713_r00_e00006,713233,1426263,static_map_baseline,v410_cfg_002_b0.05_h0.72_tb0,0.8,True,False,W3,w3_randomised_single,True,1,0.6,False,False,True,hard_failure,False,False,25,0.6666666666666666,0,0,1.588939058118143e-05,-0.9013510627114086,0.0,0.10364853351090586,0.4821144085702963,1.6730293408967238,5.701227545534813,simulation_only_paired_full_loop_validation_episode
v49_r003_context_only_without_memory_p00006_rep00,38,6,0,v410_run003_seed00713_r00_e00006,713233,1426263,context_only_without_memory,v410_cfg_002_b0.05_h0.72_tb0,0.0,False,False,W3,w3_randomised_single,True,1,0.6,False,False,True,hard_failure,False,False,25,0.6666666666666666,0,0,1.588939058118143e-05,-0.9013510627114086,0.0,0.10364853351090586,0.4821144085702963,1.6730293408967238,5.701227545534813,simulation_only_paired_full_loop_validation_episode
v49_r003_context_plus_memory_lambda_0_5_p00006_rep00,39,6,0,v410_run003_seed00713_r00_e00006,713233,1426263,context_plus_memory_lambda_0_5,v410_cfg_002_b0.05_h0.72_tb0,0.5,True,True,W3,w3_randomised_single,True,1,0.6,False,False,True,hard_failure,False,False,25,0.6666666666666666,6,7,1.588939058118143e-05,-0.9013510627114086,0.0,0.10364853351090586,0.4821144085702963,1.6730293408967238,5.701227545534813,simulation_only_paired_full_loop_validation_episode
v49_r003_context_plus_memory_lambda_0_8_p00006_rep00,40,6,0,v410_run003_seed00713_r00_e00006,713233,1426263,context_plus_memory_lambda_0_8,v410_cfg_002_b0.05_h0.72_tb0,0.8,True,True,W3,w3_randomised_single,True,1,0.6,False,False,True,hard_failure,False,False,25,0.6666666666666666,6,7,1.588939058118143e-05,-0.9013510627114086,0.0,0.10364853351090586,0.4821144085702963,1.6730293408967238,5.701227545534813,simulation_only_paired_full_loop_validation_episode
v49_r003_context_plus_memory_lambda_0_95_p00006_rep00,41,6,0,v410_run003_seed00713_r00_e00006,713233,1426263,context_plus_memory_lambda_0_95,v410_cfg_002_b0.05_h0.72_tb0,0.95,True,True,W3,w3_randomised_single,True,1,0.6,False,False,True,hard_failure,False,False,25,0.6666666666666666,6,7,1.588939058118143e-05,-0.9013510627114086,0.0,0.10364853351090586,0.4821144085702963,1.6730293408967238,5.701227545534813,simulation_only_paired_full_loop_validation_episode
v49_r003_no_memory_baseline_p00007_rep00,42,7,0,v410_run003_seed00713_r00_e00007,713270,1426304,no_memory_baseline,v410_cfg_002_b0.05_h0.72_tb0,0.0,False,False,W3,w3_randomised_four,True,1,0.6,False,False,True,hard_failure,False,False,25,0.6666666666666666,0,0,0.12565679305620636,0.5773395324346549,0.5400000000000001,0.10926183629590946,1.3955404973498746,1.1032563759038205,2.998838437629502,simulation_only_paired_full_loop_validation_episode
v49_r003_static_map_baseline_p00007_rep00,43,7,0,v410_run003_seed00713_r00_e00007,713270,1426304,static_map_baseline,v410_cfg_002_b0.05_h0.72_tb0,0.8,True,False,W3,w3_randomised_four,True,1,0.6,False,False,True,hard_failure,False,False,25,0.6666666666666666,0,0,0.12565679305620636,0.5773395324346549,0.5400000000000001,0.10926183629590946,1.3955404973498746,1.1032563759038205,2.998838437629502,simulation_only_paired_full_loop_validation_episode
v49_r003_context_only_without_memory_p00007_rep00,44,7,0,v410_run003_seed00713_r00_e00007,713270,1426304,context_only_without_memory,v410_cfg_002_b0.05_h0.72_tb0,0.0,False,False,W3,w3_randomised_four,True,1,0.6,False,False,True,hard_failure,False,False,25,0.6666666666666666,0,0,0.12565679305620636,0.5773395324346549,0.5400000000000001,0.10926183629590946,1.3955404973498746,1.1032563759038205,2.998838437629502,simulation_only_paired_full_loop_validation_episode
v49_r003_context_plus_memory_lambda_0_5_p00007_rep00,45,7,0,v410_run003_seed00713_r00_e00007,713270,1426304,context_plus_memory_lambda_0_5,v410_cfg_002_b0.05_h0.72_tb0,0.5,True,True,W3,w3_randomised_four,True,1,0.6,False,False,True,hard_failure,False,False,25,0.6666666666666666,7,8,0.12565679305620636,0.5773395324346549,0.5400000000000001,0.10926183629590946,1.3955404973498746,1.1032563759038205,2.998838437629502,simulation_only_paired_full_loop_validation_episode
v49_r003_context_plus_memory_lambda_0_8_p00007_rep00,46,7,0,v410_run003_seed00713_r00_e00007,713270,1426304,context_plus_memory_lambda_0_8,v410_cfg_002_b0.05_h0.72_tb0,0.8,True,True,W3,w3_randomised_four,True,1,0.6,False,False,True,hard_failure,False,False,25,0.6666666666666666,7,8,0.12565679305620636,0.5773395324346549,0.5400000000000001,0.10926183629590946,1.3955404973498746,1.1032563759038205,2.998838437629502,simulation_only_paired_full_loop_validation_episode
v49_r003_context_plus_memory_lambda_0_95_p00007_rep00,47,7,0,v410_run003_seed00713_r00_e00007,713270,1426304,context_plus_memory_lambda_0_95,v410_cfg_002_b0.05_h0.72_tb0,0.95,True,True,W3,w3_randomised_four,True,1,0.6,False,False,True,hard_failure,False,False,25,0.6666666666666666,7,8,0.12565679305620636,0.5773395324346549,0.5400000000000001,0.10926183629590946,1.3955404973498746,1.1032563759038205,2.998838437629502,simulation_only_paired_full_loop_validation_episode
v49_r003_no_memory_baseline_p00008_rep00,48,8,0,v410_run003_seed00713_r00_e00008,713307,1426345,no_memory_baseline,v410_cfg_002_b0.05_h0.72_tb0,0.0,False,False,W0,dry_air,True,2,1.25,False,False,True,hard_failure,False,False,30,0.5,0,0,0.0,0.011080322983258561,0.0,0.8616406990075092,2.7885462726735204,0.30037340434322113,2.9572819638555043,simulation_only_paired_full_loop_validation_episode
v49_r003_static_map_baseline_p00008_rep00,49,8,0,v410_run003_seed00713_r00_e00008,713307,1426345,static_map_baseline,v410_cfg_002_b0.05_h0.72_tb0,0.8,True,False,W0,dry_air,True,2,1.25,False,False,True,hard_failure,False,False,30,0.5,0,0,0.0,0.011080322983258561,0.0,0.8616406990075092,2.7885462726735204,0.30037340434322113,2.9572819638555043,simulation_only_paired_full_loop_validation_episode
v49_r003_context_only_without_memory_p00008_rep00,50,8,0,v410_run003_seed00713_r00_e00008,713307,1426345,context_only_without_memory,v410_cfg_002_b0.05_h0.72_tb0,0.0,False,False,W0,dry_air,True,2,1.25,False,False,True,hard_failure,False,False,30,0.5,0,0,0.0,0.011080322983258561,0.0,0.8616406990075092,2.7885462726735204,0.30037340434322113,2.9572819638555043,simulation_only_paired_full_loop_validation_episode
v49_r003_context_plus_memory_lambda_0_5_p00008_rep00,51,8,0,v410_run003_seed00713_r00_e00008,713307,1426345,context_plus_memory_lambda_0_5,v410_cfg_002_b0.05_h0.72_tb0,0.5,True,True,W0,dry_air,True,2,1.25,False,False,True,hard_failure,False,False,30,0.5,8,9,0.0,0.011080322983258561,0.0,0.8616406990075092,2.7885462726735204,0.30037340434322113,2.9572819638555043,simulation_only_paired_full_loop_validation_episode
v49_r003_context_plus_memory_lambda_0_8_p00008_rep00,52,8,0,v410_run003_seed00713_r00_e00008,713307,1426345,context_plus_memory_lambda_0_8,v410_cfg_002_b0.05_h0.72_tb0,0.8,True,True,W0,dry_air,True,2,1.25,False,False,True,hard_failure,False,False,30,0.5,8,9,0.0,0.011080322983258561,0.0,0.8616406990075092,2.7885462726735204,0.30037340434322113,2.9572819638555043,simulation_only_paired_full_loop_validation_episode
v49_r003_context_plus_memory_lambda_0_95_p00008_rep00,53,8,0,v410_run003_seed00713_r00_e00008,713307,1426345,context_plus_memory_lambda_0_95,v410_cfg_002_b0.05_h0.72_tb0,0.95,True,True,W0,dry_air,True,2,1.25,False,False,True,hard_failure,False,False,30,0.5,8,9,0.0,0.011080322983258561,0.0,0.8616406990075092,2.7885462726735204,0.30037340434322113,2.9572819638555043,simulation_only_paired_full_loop_validation_episode
v49_r003_no_memory_baseline_p00009_rep00,54,9,0,v410_run003_seed00713_r00_e00009,713344,1426386,no_memory_baseline,v410_cfg_002_b0.05_h0.72_tb0,0.0,False,False,W1,gaussian_single,True,0,0.0,False,False,False,no_viable_primitive,True,False,58,0.0,0,0,-0.011335763022912816,0.0,0.0,0.0,0.0,0.0,0.0,simulation_only_paired_full_loop_validation_episode
v49_r003_static_map_baseline_p00009_rep00,55,9,0,v410_run003_seed00713_r00_e00009,713344,1426386,static_map_baseline,v410_cfg_002_b0.05_h0.72_tb0,0.8,True,False,W1,gaussian_single,True,0,0.0,False,False,False,no_viable_primitive,True,False,58,0.0,0,0,-0.011335763022912816,0.0,0.0,0.0,0.0,0.0,0.0,simulation_only_paired_full_loop_validation_episode
v49_r003_context_only_without_memory_p00009_rep00,56,9,0,v410_run003_seed00713_r00_e00009,713344,1426386,context_only_without_memory,v410_cfg_002_b0.05_h0.72_tb0,0.0,False,False,W1,gaussian_single,True,0,0.0,False,False,False,no_viable_primitive,True,False,58,0.0,0,0,-0.011335763022912816,0.0,0.0,0.0,0.0,0.0,0.0,simulation_only_paired_full_loop_validation_episode
v49_r003_context_plus_memory_lambda_0_5_p00009_rep00,57,9,0,v410_run003_seed00713_r00_e00009,713344,1426386,context_plus_memory_lambda_0_5,v410_cfg_002_b0.05_h0.72_tb0,0.5,True,True,W1,gaussian_single,True,0,0.0,False,False,False,no_viable_primitive,True,False,58,0.0,9,10,-0.011335763022912816,0.0,0.0,0.0,0.0,0.0,0.0,simulation_only_paired_full_loop_validation_episode
v49_r003_context_plus_memory_lambda_0_8_p00009_rep00,58,9,0,v410_run003_seed00713_r00_e00009,713344,1426386,context_plus_memory_lambda_0_8,v410_cfg_002_b0.05_h0.72_tb0,0.8,True,True,W1,gaussian_single,True,0,0.0,False,False,False,no_viable_primitive,True,False,58,0.0,9,10,-0.011335763022912816,0.0,0.0,0.0,0.0,0.0,0.0,simulation_only_paired_full_loop_validation_episode
v49_r003_context_plus_memory_lambda_0_95_p00009_rep00,59,9,0,v410_run003_seed00713_r00_e00009,713344,1426386,context_plus_memory_lambda_0_95,v410_cfg_002_b0.05_h0.72_tb0,0.95,True,True,W1,gaussian_single,True,0,0.0,False,False,False,no_viable_primitive,True,False,58,0.0,9,10,-0.011335763022912816,0.0,0.0,0.0,0.0,0.0,0.0,simulation_only_paired_full_loop_validation_episode
v49_r003_no_memory_baseline_p00010_rep00,60,10,0,v410_run003_seed00713_r00_e00010,713381,1426427,no_memory_baseline,v410_cfg_002_b0.05_h0.72_tb0,0.0,False,False,W1,gaussian_four,True,0,0.0,False,False,False,no_viable_primitive,True,False,58,0.0,0,0,0.09046758087204015,0.0,0.0,0.0,0.0,0.0,0.0,simulation_only_paired_full_loop_validation_episode
v49_r003_static_map_baseline_p00010_rep00,61,10,0,v410_run003_seed00713_r00_e00010,713381,1426427,static_map_baseline,v410_cfg_002_b0.05_h0.72_tb0,0.8,True,False,W1,gaussian_four,True,0,0.0,False,False,False,no_viable_primitive,True,False,58,0.0,0,0,0.09046758087204015,0.0,0.0,0.0,0.0,0.0,0.0,simulation_only_paired_full_loop_validation_episode
