primitive_id,controller_family,controller_mode,feedback_mode,controller_id,controller_version,lqr_reference_id,linearisation_id,linearisation_source,reduced_order_lqr,lqr_state_mask_json,zero_position_gain_expansion_status,full_state_care_status,full_state_care_message,full_controllability_rank,full_state_size,reduced_controllability_rank,reduced_state_size,care_residual_norm,lqr_Q_weights_json,lqr_R_weights_json,lqr_gain_checksum,lqr_synthesis_status,lqr_blocked_reason,lqr_closed_loop_eigenvalue_summary,sampled_data_check_status,sampled_data_spectral_radius,command_clip_check_status,saturation_summary,latency_actuator_survival_status,tuning_stage,controller_claim_status,reference_state_vector,reference_command_vector,k_gain_matrix_json,linearisation_primitive_id,linearisation_linearisation_id,linearisation_linearisation_source,linearisation_reference,linearisation_state_mask,linearisation_zero_position_gain_states,linearisation_full_controllability_rank,linearisation_full_state_size,linearisation_reduced_controllability_rank,linearisation_reduced_state_size,linearisation_finite_ab_check,linearisation_reduced_order_lqr,linearisation_gain_expansion_policy,linearisation_reference_state_vector,linearisation_reference_command_vector,linearisation_reference_id,linearisation_reference_note
glide,lqr,lqr_local_feedback,lqr_state_feedback,lqr_glide_ce03674d8b3f,time_invariant_reduced_order_lqr_v1,lqr_ref_b1b53cd4ddc3,lqr_lin_6cc4f4ed2a6a,straight_trim_plus_primitive_reference_bias,True,"[""phi"",""theta"",""psi"",""u"",""v"",""w"",""p"",""q"",""r"",""delta_a"",""delta_e"",""delta_r""]",zero_position_gains_verified,unsuitable_use_reduced_order,LinAlgError:The associated Hamiltonian pencil has eigenvalues too close to the imaginary axis,15,15,12,12,8.699737353154876e-14,"{""grouping"":""diagonal_grouped_log_scaled"",""q_attitude"":4.0,""q_rates"":1.5,""q_surfaces"":0.15,""q_velocity"":2.0,""state_mask"":[""phi"",""theta"",""psi"",""u"",""v"",""w"",""p"",""q"",""r"",""delta_a"",""delta_e"",""delta_r""]}","{""command_names"":[""delta_a_cmd"",""delta_e_cmd"",""delta_r_cmd""],""grouping"":""diagonal_grouped_log_scaled"",""r_aileron"":1.3,""r_elevator"":0.9,""r_rudder"":1.4}",ede449d630bec5d2eb658a30848a13fb739cc560ec2e166e83f2c1adef412c66,solved,,"{""count"":12,""max_abs_imag"":54.513052606238524,""max_real"":-1.5558539716767212,""min_real"":-63.18107267604796}",sampled_stable,0.9693620740694345,passed,"{""max_abs_reference_norm"":0.022644230752501885,""reference_saturated"":false}",survives_nominal_latency_actuator_lag,W0_W1,simulation_only,"[0.0,0.0,0.0,0.0,-0.04716286502821539,0.0,6.482818095890033,0.0,0.47230237729735697,0.0,0.0,0.0,0.0,-0.011856491496375332,0.0]","[0.0,-0.011856491496375332,0.0]","[[0.0,0.0,0.0,3.2535051087309115,3.431497635456046e-15,1.5935006061552794,9.202410129953926e-16,0.2876446291236906,-4.764407751439401e-16,0.5701296439433018,-1.1330449225810662e-16,0.0015067293455789618,4.256925682390953,3.046257573188613e-16,-0.19589749037854554],[0.0,0.0,0.0,2.807276517535714e-15,6.697104572099047,7.779925896527338e-16,-1.2850044930606852,2.4565305999024475e-15,0.2081854814035364,2.0928853364650023e-16,0.9181756000257365,-1.8038552841172573e-15,4.4001498279391085e-16,4.752120061560141,-2.1791641861282038e-15],[0.0,0.0,0.0,-1.084493571775426,3.7340928090565565e-15,0.7065927113557773,-6.239272463208914e-16,-0.599377854623571,-3.360573915998772e-16,-0.05621975257237987,-2.4701429075244406e-17,1.110060066731635,-0.18190481249436374,-1.400891262510988e-15,1.4025702945429392]]",glide,lqr_lin_6cc4f4ed2a6a,straight_trim_plus_primitive_reference_bias,"{'primitive_id': 'glide', 'reference_id': 'lqr_ref_b1b53cd4ddc3', 'reference_state_vector': (0.0, 0.0, 0.0, 0.0, -0.04716286502821539, 0.0, 6.482818095890033, 0.0, 0.47230237729735697, 0.0, 0.0, 0.0, 0.0, -0.011856491496375332, 0.0), 'reference_command_vector': (0.0, -0.011856491496375332, 0.0), 'linearisation_source': 'straight_trim_plus_primitive_reference_bias', 'reference_note': 'trim_with_small_glide_pitch_bias'}","[""phi"",""theta"",""psi"",""u"",""v"",""w"",""p"",""q"",""r"",""delta_a"",""delta_e"",""delta_r""]","[""x_w"",""y_w"",""z_w""]",15,15,12,12,finite,True,expand_reduced_gain_to_3x15_with_zero_position_gains,"[0.0,0.0,0.0,0.0,-0.04716286502821539,0.0,6.482818095890033,0.0,0.47230237729735697,0.0,0.0,0.0,0.0,-0.011856491496375332,0.0]","[0.0,-0.011856491496375332,0.0]",lqr_ref_b1b53cd4ddc3,trim_with_small_glide_pitch_bias
recovery,lqr,lqr_local_feedback,lqr_state_feedback,lqr_recovery_8505a48ecc94,time_invariant_reduced_order_lqr_v1,lqr_ref_ebf0342400ac,lqr_lin_6b0fc35b6657,straight_trim_plus_primitive_reference_bias,True,"[""phi"",""theta"",""psi"",""u"",""v"",""w"",""p"",""q"",""r"",""delta_a"",""delta_e"",""delta_r""]",zero_position_gains_verified,unsuitable_use_reduced_order,LinAlgError:Failed to find a finite solution.,15,15,12,12,5.3170084895073465e-14,"{""grouping"":""diagonal_grouped_log_scaled"",""q_attitude"":6.0,""q_rates"":2.0,""q_surfaces"":0.2,""q_velocity"":2.2,""state_mask"":[""phi"",""theta"",""psi"",""u"",""v"",""w"",""p"",""q"",""r"",""delta_a"",""delta_e"",""delta_r""]}","{""command_names"":[""delta_a_cmd"",""delta_e_cmd"",""delta_r_cmd""],""grouping"":""diagonal_grouped_log_scaled"",""r_aileron"":1.1,""r_elevator"":0.8,""r_rudder"":1.2}",664d13ac7a60aafb8c4db6c139c3e8f865a75feb5401967362bce7d997ef9844,solved,,"{""count"":12,""max_abs_imag"":62.036338132210226,""max_real"":-1.5173918366961607,""min_real"":-69.84051756827068}",sampled_stable,0.9701080356441578,passed,"{""max_abs_reference_norm"":0.022644230752501885,""reference_saturated"":false}",survives_nominal_latency_actuator_lag,W0_W1,simulation_only,"[0.0,0.0,0.0,0.0,0.002837134971784609,0.0,6.482818095890033,0.0,0.47230237729735697,0.0,0.0,0.0,0.0,-0.011856491496375332,0.0]","[0.0,-0.011856491496375332,0.0]","[[0.0,0.0,0.0,4.146826239291913,-4.183501042739077e-15,2.0961571400339767,3.2117935346999976e-15,0.35694150550363596,-1.7677992569592658e-16,0.7631357671388213,-6.855471100531632e-16,0.024752291256597062,5.057771353294724,-1.20840412836387e-15,-0.20676409011302233],[0.0,0.0,0.0,-9.710860553677862e-15,7.805594087818006,-9.380723413188883e-15,-1.4191015517700547,1.0918328221438065e-15,0.22574813171660726,-1.860510849749089e-16,1.1506339044323337,-2.2628345531496062e-16,-1.6615556765003213e-15,5.416890484956404,7.993112689415612e-16],[0.0,0.0,0.0,-1.2409704028498711,-4.07677345047294e-15,0.9860433428240314,7.821019549522181e-16,-0.6834158248559854,3.1751032233057264e-16,-0.06655775344715821,-4.691884615882595e-16,1.3497968558381743,-0.18953374927027047,5.328741792943742e-16,1.6113494836047921]]",recovery,lqr_lin_6b0fc35b6657,straight_trim_plus_primitive_reference_bias,"{'primitive_id': 'recovery', 'reference_id': 'lqr_ref_ebf0342400ac', 'reference_state_vector': (0.0, 0.0, 0.0, 0.0, 0.002837134971784609, 0.0, 6.482818095890033, 0.0, 0.47230237729735697, 0.0, 0.0, 0.0, 0.0, -0.011856491496375332, 0.0), 'reference_command_vector': (0.0, -0.011856491496375332, 0.0), 'linearisation_source': 'straight_trim_plus_primitive_reference_bias', 'reference_note': 'trim_with_level_attitude_recovery_bias'}","[""phi"",""theta"",""psi"",""u"",""v"",""w"",""p"",""q"",""r"",""delta_a"",""delta_e"",""delta_r""]","[""x_w"",""y_w"",""z_w""]",15,15,12,12,finite,True,expand_reduced_gain_to_3x15_with_zero_position_gains,"[0.0,0.0,0.0,0.0,0.002837134971784609,0.0,6.482818095890033,0.0,0.47230237729735697,0.0,0.0,0.0,0.0,-0.011856491496375332,0.0]","[0.0,-0.011856491496375332,0.0]",lqr_ref_ebf0342400ac,trim_with_level_attitude_recovery_bias
lift_entry,lqr,lqr_local_feedback,lqr_state_feedback,lqr_lift_entry_388a98db2f76,time_invariant_reduced_order_lqr_v1,lqr_ref_7e1b23f83605,lqr_lin_9452c77e669f,straight_trim_plus_primitive_reference_bias,True,"[""phi"",""theta"",""psi"",""u"",""v"",""w"",""p"",""q"",""r"",""delta_a"",""delta_e"",""delta_r""]",zero_position_gains_verified,solved,full_state_care_solved,15,15,12,12,1.2094442130699002e-13,"{""grouping"":""diagonal_grouped_log_scaled"",""q_attitude"":4.5,""q_rates"":1.8,""q_surfaces"":0.15,""q_velocity"":2.5,""state_mask"":[""phi"",""theta"",""psi"",""u"",""v"",""w"",""p"",""q"",""r"",""delta_a"",""delta_e"",""delta_r""]}","{""command_names"":[""delta_a_cmd"",""delta_e_cmd"",""delta_r_cmd""],""grouping"":""diagonal_grouped_log_scaled"",""r_aileron"":1.1,""r_elevator"":0.9,""r_rudder"":1.2}",d0e43e84336c49f0d3087001692f13af36b4202dfa1146f6b3a46903cf2e19df,solved,,"{""count"":12,""max_abs_imag"":60.23836355016302,""max_real"":-1.5343669477495037,""min_real"":-68.20416530405626}",sampled_stable,0.9697787377132326,passed,"{""max_abs_reference_norm"":0.022644230752501885,""reference_saturated"":false}",survives_nominal_latency_actuator_lag,W0_W1,simulation_only,"[0.0,0.0,0.0,0.0,0.00783713497178461,0.0,6.482818095890033,0.0,0.47230237729735697,0.0,0.0,0.0,0.0,-0.011856491496375332,0.0]","[0.0,-0.011856491496375332,0.0]","[[0.0,0.0,0.0,3.7973755143744596,-6.776168145719402e-17,1.850864804963246,9.17738100966992e-16,0.3482088120809517,-6.055895252134298e-16,0.7125200272259956,-3.284150182288541e-16,0.010538379256149142,4.855434767797526,-4.205258608741027e-16,-0.21175643289709373],[0.0,0.0,0.0,-1.0877209223868428e-14,7.383878368775531,-2.187699266082918e-14,-1.4383524487562647,-5.609370487209231e-15,0.23529549035975306,5.281474956428448e-17,1.0211299614195888,-7.616324844179889e-16,-5.139760521794589e-16,5.055910876426304,-6.555433390588007e-15],[0.0,0.0,0.0,-1.311837108789434,3.37025381632217e-15,0.780880603935457,-8.890105230508875e-16,-0.7924687996695268,2.536606674856245e-16,-0.0652810546543041,6.812245961570414e-16,1.312166086697185,-0.19411006348900262,-4.916575042941005e-15,1.584459433810091]]",lift_entry,lqr_lin_9452c77e669f,straight_trim_plus_primitive_reference_bias,"{'primitive_id': 'lift_entry', 'reference_id': 'lqr_ref_7e1b23f83605', 'reference_state_vector': (0.0, 0.0, 0.0, 0.0, 0.00783713497178461, 0.0, 6.482818095890033, 0.0, 0.47230237729735697, 0.0, 0.0, 0.0, 0.0, -0.011856491496375332, 0.0), 'reference_command_vector': (0.0, -0.011856491496375332, 0.0), 'linearisation_source': 'straight_trim_plus_primitive_reference_bias', 'reference_note': 'trim_with_small_lift_entry_pitch_bias'}","[""phi"",""theta"",""psi"",""u"",""v"",""w"",""p"",""q"",""r"",""delta_a"",""delta_e"",""delta_r""]","[""x_w"",""y_w"",""z_w""]",15,15,12,12,finite,True,expand_reduced_gain_to_3x15_with_zero_position_gains,"[0.0,0.0,0.0,0.0,0.00783713497178461,0.0,6.482818095890033,0.0,0.47230237729735697,0.0,0.0,0.0,0.0,-0.011856491496375332,0.0]","[0.0,-0.011856491496375332,0.0]",lqr_ref_7e1b23f83605,trim_with_small_lift_entry_pitch_bias
lift_dwell_arc,lqr,lqr_local_feedback,lqr_state_feedback,lqr_lift_dwell_arc_de4b2f378472,time_invariant_reduced_order_lqr_v1,lqr_ref_79f6696bab8a,lqr_lin_3f4fd2690552,straight_trim_plus_primitive_reference_bias,True,"[""phi"",""theta"",""psi"",""u"",""v"",""w"",""p"",""q"",""r"",""delta_a"",""delta_e"",""delta_r""]",zero_position_gains_verified,solved,full_state_care_solved,15,15,12,12,1.2118229321068567e-13,"{""grouping"":""diagonal_grouped_log_scaled"",""q_attitude"":5.0,""q_rates"":2.1,""q_surfaces"":0.18,""q_velocity"":2.2,""state_mask"":[""phi"",""theta"",""psi"",""u"",""v"",""w"",""p"",""q"",""r"",""delta_a"",""delta_e"",""delta_r""]}","{""command_names"":[""delta_a_cmd"",""delta_e_cmd"",""delta_r_cmd""],""grouping"":""diagonal_grouped_log_scaled"",""r_aileron"":0.9,""r_elevator"":1.0,""r_rudder"":1.1}",cd1101a55f047912a77ee86a00d7ad1afad98b9532c3a6d6c4fe903646172e83,solved,,"{""count"":12,""max_abs_imag"":66.50469466057305,""max_real"":-1.517358127720331,""min_real"":-73.85744364713939}",sampled_stable,0.9701086896713417,passed,"{""max_abs_reference_norm"":0.022644230752501885,""reference_saturated"":false}",survives_nominal_latency_actuator_lag,W0_W1,simulation_only,"[0.0,0.0,0.0,0.22,-0.0021628650282153918,0.0,6.482818095890033,0.0,0.47230237729735697,0.0,0.0,0.0,0.0,-0.011856491496375332,0.0]","[0.0,-0.011856491496375332,0.0]","[[0.0,0.0,0.0,4.4233029429334465,1.3607628123192186e-16,2.130318781541497,-9.413471354240365e-16,0.38029058230466684,-9.90453458017684e-16,0.8904542862434024,-2.6757321063103374e-16,0.023691583339857415,5.528936220162608,-6.693064820720276e-16,-0.22700699506188862],[0.0,0.0,0.0,7.273438482073495e-15,6.9794745675910566,2.332121592655333e-14,-1.2703381908029467,2.132563565688535e-15,0.20089196524658276,2.291071287802015e-17,1.0381333691582788,3.9477289483675926e-16,-6.023758338648248e-16,5.098921734476342,-1.0258838889021242e-15],[0.0,0.0,0.0,-1.3522526024271115,3.1661307130486085e-15,0.9123235570933437,-4.492867796825668e-16,-0.7319912279091583,-6.427516665428596e-17,-0.06946519429034478,1.9630359945330502e-16,1.4303008326523312,-0.18573299595972706,-9.326217171837493e-16,1.6748624570321282]]",lift_dwell_arc,lqr_lin_3f4fd2690552,straight_trim_plus_primitive_reference_bias,"{'primitive_id': 'lift_dwell_arc', 'reference_id': 'lqr_ref_79f6696bab8a', 'reference_state_vector': (0.0, 0.0, 0.0, 0.22, -0.0021628650282153918, 0.0, 6.482818095890033, 0.0, 0.47230237729735697, 0.0, 0.0, 0.0, 0.0, -0.011856491496375332, 0.0), 'reference_command_vector': (0.0, -0.011856491496375332, 0.0), 'linearisation_source': 'straight_trim_plus_primitive_reference_bias', 'reference_note': 'trim_with_moderate_bank_dwell_bias'}","[""phi"",""theta"",""psi"",""u"",""v"",""w"",""p"",""q"",""r"",""delta_a"",""delta_e"",""delta_r""]","[""x_w"",""y_w"",""z_w""]",15,15,12,12,finite,True,expand_reduced_gain_to_3x15_with_zero_position_gains,"[0.0,0.0,0.0,0.22,-0.0021628650282153918,0.0,6.482818095890033,0.0,0.47230237729735697,0.0,0.0,0.0,0.0,-0.011856491496375332,0.0]","[0.0,-0.011856491496375332,0.0]",lqr_ref_79f6696bab8a,trim_with_moderate_bank_dwell_bias
mild_turn_left,lqr,lqr_local_feedback,lqr_state_feedback,lqr_mild_turn_left_e0125cc51e35,time_invariant_reduced_order_lqr_v1,lqr_ref_6ae488e738f1,lqr_lin_c2ac064b3265,straight_trim_plus_primitive_reference_bias,True,"[""phi"",""theta"",""psi"",""u"",""v"",""w"",""p"",""q"",""r"",""delta_a"",""delta_e"",""delta_r""]",zero_position_gains_verified,solved,full_state_care_solved,15,15,12,12,7.548101393098462e-14,"{""grouping"":""diagonal_grouped_log_scaled"",""q_attitude"":5.0,""q_rates"":2.1,""q_surfaces"":0.18,""q_velocity"":2.0,""state_mask"":[""phi"",""theta"",""psi"",""u"",""v"",""w"",""p"",""q"",""r"",""delta_a"",""delta_e"",""delta_r""]}","{""command_names"":[""delta_a_cmd"",""delta_e_cmd"",""delta_r_cmd""],""grouping"":""diagonal_grouped_log_scaled"",""r_aileron"":0.9,""r_elevator"":1.1,""r_rudder"":1.0}",e8998a23bbe76d1fb5e10f8c696e9cf58ef81179f0185b68fac2670872ad0670,solved,,"{""count"":12,""max_abs_imag"":66.50596957666055,""max_real"":-1.5173506957506664,""min_real"":-73.85831457811184}",sampled_stable,0.9701088338677217,passed,"{""max_abs_reference_norm"":0.022644230752501885,""reference_saturated"":false}",survives_nominal_latency_actuator_lag,W0_W1,simulation_only,"[0.0,0.0,0.0,-0.2,-0.01716286502821539,0.0,6.482818095890033,0.0,0.47230237729735697,0.0,0.0,0.0,0.0,-0.011856491496375332,0.0]","[0.0,-0.011856491496375332,0.0]","[[0.0,0.0,0.0,4.401618644770261,1.1390736261438297e-15,2.1208711299197502,9.0568414209744e-16,0.3638126150134362,-1.0345998795856292e-15,0.8900367331614373,2.1084893452375655e-16,0.03183166679438953,5.527507834818632,-2.36144973449515e-16,-0.2168659276810614],[0.0,0.0,0.0,1.7937933543836893e-14,6.490467439178964,1.279789348871917e-14,-1.1517703432115418,5.095606898587309e-15,0.1810245501213356,-7.338554669410573e-17,0.9791848997815216,-2.461335266837845e-16,-1.9320952373142136e-16,4.92598095681134,1.674784424940911e-15],[0.0,0.0,0.0,-1.3800206127556605,1.188617395776962e-16,0.9755588579094466,-1.7629903083799309e-16,-0.7173092342423494,2.771481948081388e-16,-0.07305021462594757,-1.7283151380770487e-16,1.4854280330390426,-0.19517933491295525,1.842262867435002e-15,1.7173924780151424]]",mild_turn_left,lqr_lin_c2ac064b3265,straight_trim_plus_primitive_reference_bias,"{'primitive_id': 'mild_turn_left', 'reference_id': 'lqr_ref_6ae488e738f1', 'reference_state_vector': (0.0, 0.0, 0.0, -0.2, -0.01716286502821539, 0.0, 6.482818095890033, 0.0, 0.47230237729735697, 0.0, 0.0, 0.0, 0.0, -0.011856491496375332, 0.0), 'reference_command_vector': (0.0, -0.011856491496375332, 0.0), 'linearisation_source': 'straight_trim_plus_primitive_reference_bias', 'reference_note': 'trim_with_left_mild_turn_bank_bias'}","[""phi"",""theta"",""psi"",""u"",""v"",""w"",""p"",""q"",""r"",""delta_a"",""delta_e"",""delta_r""]","[""x_w"",""y_w"",""z_w""]",15,15,12,12,finite,True,expand_reduced_gain_to_3x15_with_zero_position_gains,"[0.0,0.0,0.0,-0.2,-0.01716286502821539,0.0,6.482818095890033,0.0,0.47230237729735697,0.0,0.0,0.0,0.0,-0.011856491496375332,0.0]","[0.0,-0.011856491496375332,0.0]",lqr_ref_6ae488e738f1,trim_with_left_mild_turn_bank_bias
mild_turn_right,lqr,lqr_local_feedback,lqr_state_feedback,lqr_mild_turn_right_e7a3c535c6af,time_invariant_reduced_order_lqr_v1,lqr_ref_ab87ac0a8c3e,lqr_lin_0e6abc9a6907,straight_trim_plus_primitive_reference_bias,True,"[""phi"",""theta"",""psi"",""u"",""v"",""w"",""p"",""q"",""r"",""delta_a"",""delta_e"",""delta_r""]",zero_position_gains_verified,solved,full_state_care_solved,15,15,12,12,7.548101393098462e-14,"{""grouping"":""diagonal_grouped_log_scaled"",""q_attitude"":5.0,""q_rates"":2.1,""q_surfaces"":0.18,""q_velocity"":2.0,""state_mask"":[""phi"",""theta"",""psi"",""u"",""v"",""w"",""p"",""q"",""r"",""delta_a"",""delta_e"",""delta_r""]}","{""command_names"":[""delta_a_cmd"",""delta_e_cmd"",""delta_r_cmd""],""grouping"":""diagonal_grouped_log_scaled"",""r_aileron"":0.9,""r_elevator"":1.1,""r_rudder"":1.0}",e8998a23bbe76d1fb5e10f8c696e9cf58ef81179f0185b68fac2670872ad0670,solved,,"{""count"":12,""max_abs_imag"":66.50596957666055,""max_real"":-1.5173506957506664,""min_real"":-73.85831457811184}",sampled_stable,0.9701088338677217,passed,"{""max_abs_reference_norm"":0.022644230752501885,""reference_saturated"":false}",survives_nominal_latency_actuator_lag,W0_W1,simulation_only,"[0.0,0.0,0.0,0.2,-0.01716286502821539,0.0,6.482818095890033,0.0,0.47230237729735697,0.0,0.0,0.0,0.0,-0.011856491496375332,0.0]","[0.0,-0.011856491496375332,0.0]","[[0.0,0.0,0.0,4.401618644770261,1.1390736261438297e-15,2.1208711299197502,9.0568414209744e-16,0.3638126150134362,-1.0345998795856292e-15,0.8900367331614373,2.1084893452375655e-16,0.03183166679438953,5.527507834818632,-2.36144973449515e-16,-0.2168659276810614],[0.0,0.0,0.0,1.7937933543836893e-14,6.490467439178964,1.279789348871917e-14,-1.1517703432115418,5.095606898587309e-15,0.1810245501213356,-7.338554669410573e-17,0.9791848997815216,-2.461335266837845e-16,-1.9320952373142136e-16,4.92598095681134,1.674784424940911e-15],[0.0,0.0,0.0,-1.3800206127556605,1.188617395776962e-16,0.9755588579094466,-1.7629903083799309e-16,-0.7173092342423494,2.771481948081388e-16,-0.07305021462594757,-1.7283151380770487e-16,1.4854280330390426,-0.19517933491295525,1.842262867435002e-15,1.7173924780151424]]",mild_turn_right,lqr_lin_0e6abc9a6907,straight_trim_plus_primitive_reference_bias,"{'primitive_id': 'mild_turn_right', 'reference_id': 'lqr_ref_ab87ac0a8c3e', 'reference_state_vector': (0.0, 0.0, 0.0, 0.2, -0.01716286502821539, 0.0, 6.482818095890033, 0.0, 0.47230237729735697, 0.0, 0.0, 0.0, 0.0, -0.011856491496375332, 0.0), 'reference_command_vector': (0.0, -0.011856491496375332, 0.0), 'linearisation_source': 'straight_trim_plus_primitive_reference_bias', 'reference_note': 'trim_with_right_mild_turn_bank_bias'}","[""phi"",""theta"",""psi"",""u"",""v"",""w"",""p"",""q"",""r"",""delta_a"",""delta_e"",""delta_r""]","[""x_w"",""y_w"",""z_w""]",15,15,12,12,finite,True,expand_reduced_gain_to_3x15_with_zero_position_gains,"[0.0,0.0,0.0,0.2,-0.01716286502821539,0.0,6.482818095890033,0.0,0.47230237729735697,0.0,0.0,0.0,0.0,-0.011856491496375332,0.0]","[0.0,-0.011856491496375332,0.0]",lqr_ref_ab87ac0a8c3e,trim_with_right_mild_turn_bank_bias
energy_retaining_bank,lqr,lqr_local_feedback,lqr_state_feedback,lqr_energy_retaining_bank_c90cfa6ec6d9,time_invariant_reduced_order_lqr_v1,lqr_ref_780d898ad5a3,lqr_lin_5e3013b08f3d,straight_trim_plus_primitive_reference_bias,True,"[""phi"",""theta"",""psi"",""u"",""v"",""w"",""p"",""q"",""r"",""delta_a"",""delta_e"",""delta_r""]",zero_position_gains_verified,solved,full_state_care_solved,15,15,12,12,7.894506852366047e-14,"{""grouping"":""diagonal_grouped_log_scaled"",""q_attitude"":4.8,""q_rates"":1.8,""q_surfaces"":0.15,""q_velocity"":2.8,""state_mask"":[""phi"",""theta"",""psi"",""u"",""v"",""w"",""p"",""q"",""r"",""delta_a"",""delta_e"",""delta_r""]}","{""command_names"":[""delta_a_cmd"",""delta_e_cmd"",""delta_r_cmd""],""grouping"":""diagonal_grouped_log_scaled"",""r_aileron"":1.0,""r_elevator"":0.9,""r_rudder"":1.2}",64f81b6fa547eae5df334945d576479d79b3176a80d690ee8cebfcad7c7c1a9b,solved,,"{""count"":12,""max_abs_imag"":61.87389357430345,""max_real"":-1.5598813448834583,""min_real"":-69.66618114674766}",sampled_stable,0.9692839975570152,passed,"{""max_abs_reference_norm"":0.022644230752501885,""reference_saturated"":false}",survives_nominal_latency_actuator_lag,W0_W1,simulation_only,"[0.0,0.0,0.0,0.16,-0.03216286502821539,0.0,6.482818095890033,0.0,0.47230237729735697,0.0,0.0,0.0,0.0,-0.011856491496375332,0.0]","[0.0,-0.011856491496375332,0.0]","[[0.0,0.0,0.0,4.061276749285485,-2.9629747265887497e-15,2.01055179971607,2.4317122610044876e-15,0.3939417419544127,-3.757269258631645e-16,0.7579965375174289,2.7169684014300735e-16,0.006744883497391797,5.034981976945048,-2.2224479261858986e-15,-0.226335220150378],[0.0,0.0,0.0,-2.2426706276175838e-14,7.645878298126082,-1.0264431574125805e-14,-1.526002689337622,7.723473282480334e-16,0.2544931465404813,-5.264492786880468e-16,1.0265861299882209,3.276326357342451e-15,-2.4693865846509984e-15,5.0747028789637785,2.3294975220403605e-15],[0.0,0.0,0.0,-1.3427883705046268,-2.2922658288993162e-15,0.7946075869353763,4.1845737115321538e-16,-0.8682762386546232,4.980124510708615e-16,-0.06489586704360287,5.1405125105197636e-17,1.3313286457856175,-0.18861268345864834,1.7471231415302706e-15,1.6055043637339608]]",energy_retaining_bank,lqr_lin_5e3013b08f3d,straight_trim_plus_primitive_reference_bias,"{'primitive_id': 'energy_retaining_bank', 'reference_id': 'lqr_ref_780d898ad5a3', 'reference_state_vector': (0.0, 0.0, 0.0, 0.16, -0.03216286502821539, 0.0, 6.482818095890033, 0.0, 0.47230237729735697, 0.0, 0.0, 0.0, 0.0, -0.011856491496375332, 0.0), 'reference_command_vector': (0.0, -0.011856491496375332, 0.0), 'linearisation_source': 'straight_trim_plus_primitive_reference_bias', 'reference_note': 'trim_with_energy_retaining_bank_bias'}","[""phi"",""theta"",""psi"",""u"",""v"",""w"",""p"",""q"",""r"",""delta_a"",""delta_e"",""delta_r""]","[""x_w"",""y_w"",""z_w""]",15,15,12,12,finite,True,expand_reduced_gain_to_3x15_with_zero_position_gains,"[0.0,0.0,0.0,0.16,-0.03216286502821539,0.0,6.482818095890033,0.0,0.47230237729735697,0.0,0.0,0.0,0.0,-0.011856491496375332,0.0]","[0.0,-0.011856491496375332,0.0]",lqr_ref_780d898ad5a3,trim_with_energy_retaining_bank_bias
