primitive_id,controller_family,controller_mode,feedback_mode,controller_id,controller_version,lqr_reference_id,linearisation_id,linearisation_source,reduced_order_lqr,lqr_state_mask_json,zero_position_gain_expansion_status,full_state_care_status,full_state_care_message,full_controllability_rank,full_state_size,reduced_controllability_rank,reduced_state_size,care_residual_norm,lqr_Q_weights_json,lqr_R_weights_json,lqr_gain_checksum,lqr_synthesis_status,lqr_blocked_reason,lqr_closed_loop_eigenvalue_summary,sampled_data_check_status,sampled_data_spectral_radius,command_clip_check_status,saturation_summary,latency_actuator_survival_status,tuning_stage,controller_claim_status,reference_state_vector,reference_command_vector,k_gain_matrix_json,selected_controller_status,selected_controller_reason,candidate_index,candidate_weight_label,registry_status,registry_claim_status,registry_path,controller_selection_status
energy_retaining_bank,lqr,lqr_local_feedback,lqr_state_feedback,lqr_energy_retaining_bank_bb4ac2b0fba8,time_invariant_reduced_order_lqr_v1,lqr_ref_780d898ad5a3,lqr_lin_5e3013b08f3d,straight_trim_plus_primitive_reference_bias,True,"[""phi"",""theta"",""psi"",""u"",""v"",""w"",""p"",""q"",""r"",""delta_a"",""delta_e"",""delta_r""]",zero_position_gains_verified,solved,full_state_care_solved,15,15,12,12,8.408958129738639e-14,"{""grouping"":""diagonal_grouped_log_scaled"",""q_attitude"":2.0,""q_rates"":1.6,""q_surfaces"":0.15,""q_velocity"":1.0,""state_mask"":[""phi"",""theta"",""psi"",""u"",""v"",""w"",""p"",""q"",""r"",""delta_a"",""delta_e"",""delta_r""]}","{""command_names"":[""delta_a_cmd"",""delta_e_cmd"",""delta_r_cmd""],""grouping"":""diagonal_grouped_log_scaled"",""r_aileron"":0.5,""r_elevator"":0.45,""r_rudder"":0.55}",f5c618486773078ba6fefa045251cbd3c8cca6b7b49b78b0efd647d915108e91,solved,,"{""count"":12,""max_abs_imag"":72.50834405624697,""max_real"":-1.1208599611873378,""min_real"":-79.39699595737451}",sampled_stable,0.9778321991065728,passed,"{""max_abs_reference_norm"":0.022644230752501885,""reference_saturated"":false}",survives_nominal_latency_actuator_lag,W0_W1,simulation_only,"[0.0,0.0,0.0,0.16,-0.03216286502821539,0.0,6.482818095890033,0.0,0.47230237729735697,0.0,0.0,0.0,0.0,-0.011856491496375332,0.0]","[0.0,-0.011856491496375332,0.0]","[[0.0,0.0,0.0,4.386090547047939,-6.7970661163136086e-15,1.8011511058579022,1.7933305226866833e-15,0.3065349323302708,1.0593527032900832e-16,1.0762777459867559,1.1303140125604243e-15,0.03956473732271495,6.16474527614443,3.1958500875579837e-15,-0.22526729975219392],[0.0,0.0,0.0,1.828440468153926e-15,7.635233021333184,5.391004688150247e-16,-1.2601635782161251,-9.658265910867582e-16,0.19335409172555856,2.4293381917095323e-16,1.3794572433269756,3.168376242276749e-15,3.550944541731093e-15,6.002469874844103,-5.142482232716925e-16],[0.0,0.0,0.0,-1.5674989082730415,-5.113087752114036e-15,0.8289394614735677,1.636314250274013e-15,-0.6299959084870373,-6.895722155949208e-17,-0.08349112197467418,1.5061524610290862e-15,1.6757120658092175,-0.20478845432017628,-4.2074854631320294e-16,1.8615516024167307]]",rejected,blocked_rollout_rows_present,0,energy_retaining_bank_qr_000,complete,simulation_only_registry_complete,03_Control/05_Results/lqr_contextual_v1_0/r6/tune_103/metrics/selected_lqr_controllers.csv,W0_W1_registry_selected
energy_retaining_bank,lqr,lqr_local_feedback,lqr_state_feedback,lqr_energy_retaining_bank_108ad202428b,time_invariant_reduced_order_lqr_v1,lqr_ref_780d898ad5a3,lqr_lin_5e3013b08f3d,straight_trim_plus_primitive_reference_bias,True,"[""phi"",""theta"",""psi"",""u"",""v"",""w"",""p"",""q"",""r"",""delta_a"",""delta_e"",""delta_r""]",zero_position_gains_verified,solved,full_state_care_solved,15,15,12,12,1.642596523037236e-13,"{""grouping"":""diagonal_grouped_log_scaled"",""q_attitude"":2.0,""q_rates"":3.2,""q_surfaces"":0.15,""q_velocity"":1.0,""state_mask"":[""phi"",""theta"",""psi"",""u"",""v"",""w"",""p"",""q"",""r"",""delta_a"",""delta_e"",""delta_r""]}","{""command_names"":[""delta_a_cmd"",""delta_e_cmd"",""delta_r_cmd""],""grouping"":""diagonal_grouped_log_scaled"",""r_aileron"":1.0,""r_elevator"":0.9,""r_rudder"":1.1}",72eae2a8feb5f75aaa70b8a20471ab326aa7d30ceee66fc2b58ec22032278699,solved,,"{""count"":12,""max_abs_imag"":72.56821838547943,""max_real"":-0.7905331711477338,""min_real"":-79.32230188279007}",sampled_stable,0.9843136689942198,passed,"{""max_abs_reference_norm"":0.022644230752501885,""reference_saturated"":false}",survives_nominal_latency_actuator_lag,W0_W1,simulation_only,"[0.0,0.0,0.0,0.16,-0.03216286502821539,0.0,6.482818095890033,0.0,0.47230237729735697,0.0,0.0,0.0,0.0,-0.011856491496375332,0.0]","[0.0,-0.011856491496375332,0.0]","[[0.0,0.0,0.0,3.7484466655702544,5.78631162846269e-15,1.2457600564787212,-2.717749052462257e-16,0.17640828388828356,-1.0852007058312905e-17,1.0707584385638678,7.1038738877146665e-16,0.0389867824023081,6.1334683114695805,3.959909010309413e-16,-0.21607194211024808],[0.0,0.0,0.0,4.383879229526646e-14,6.172804073235381,3.0761370243906034e-14,-0.8722527390383515,6.961361178775908e-15,0.1474751305099689,4.0349099863208274e-16,1.3572751781952375,9.173940963428331e-16,4.3998989003437925e-16,5.928826659068376,-5.305205547725654e-16],[0.0,0.0,0.0,-1.3882092022276693,-2.3038601946147017e-15,0.6382375460324398,1.5991590494000865e-16,-0.2830568051228739,1.5442507633085388e-16,-0.08128572684043109,1.4133680621571775e-15,1.5998447266905675,-0.1964290382820437,-4.3406227208664436e-16,1.7548767998655297]]",rejected,blocked_rollout_rows_present,1,energy_retaining_bank_qr_001,complete,simulation_only_registry_complete,03_Control/05_Results/lqr_contextual_v1_0/r6/tune_103/metrics/selected_lqr_controllers.csv,W0_W1_registry_selected
energy_retaining_bank,lqr,lqr_local_feedback,lqr_state_feedback,lqr_energy_retaining_bank_e93486e22951,time_invariant_reduced_order_lqr_v1,lqr_ref_780d898ad5a3,lqr_lin_5e3013b08f3d,straight_trim_plus_primitive_reference_bias,True,"[""phi"",""theta"",""psi"",""u"",""v"",""w"",""p"",""q"",""r"",""delta_a"",""delta_e"",""delta_r""]",zero_position_gains_verified,unsuitable_use_reduced_order,LinAlgError:Failed to find a finite solution.,15,15,12,12,7.832097549390813e-14,"{""grouping"":""diagonal_grouped_log_scaled"",""q_attitude"":2.0,""q_rates"":1.6,""q_surfaces"":0.15,""q_velocity"":2.0,""state_mask"":[""phi"",""theta"",""psi"",""u"",""v"",""w"",""p"",""q"",""r"",""delta_a"",""delta_e"",""delta_r""]}","{""command_names"":[""delta_a_cmd"",""delta_e_cmd"",""delta_r_cmd""],""grouping"":""diagonal_grouped_log_scaled"",""r_aileron"":2.0,""r_elevator"":1.8,""r_rudder"":2.2}",6f7f49fafc1d43a1f9773fe1b1c4ad4b1c40dbe0c9028fb61e4b35a966da0517,solved,,"{""count"":12,""max_abs_imag"":48.963838377490184,""max_real"":-1.1264514237322525,""min_real"":-58.41891404779486}",sampled_stable,0.9777228549782865,passed,"{""max_abs_reference_norm"":0.022644230752501885,""reference_saturated"":false}",survives_nominal_latency_actuator_lag,W0_W1,simulation_only,"[0.0,0.0,0.0,0.16,-0.03216286502821539,0.0,6.482818095890033,0.0,0.47230237729735697,0.0,0.0,0.0,0.0,-0.011856491496375332,0.0]","[0.0,-0.011856491496375332,0.0]","[[0.0,0.0,0.0,2.308677505706884,1.2308911424525741e-14,0.922943589289689,-1.858294646717604e-15,0.18353946963898662,-6.859680855218929e-16,0.4443656647139889,1.8042093799057897e-16,-0.020727311442218652,3.659241409365161,1.8627826506559591e-16,-0.1899668524410837],[0.0,0.0,0.0,1.661042384389718e-15,4.704456388636602,1.0333858254372425e-15,-0.9119218414163285,-2.1226355537410503e-15,0.14401008021712683,9.876678438181776e-17,0.6330243212672543,1.00075046889485e-15,2.0697585007288436e-16,3.805359858708493,3.0873146524679273e-15],[0.0,0.0,0.0,-0.9670909477247396,-1.8771713470674745e-15,0.36702134070854586,7.621117065099547e-16,-0.44058083174423135,-1.5471551636893278e-17,-0.047854337881097914,1.2252860623071669e-16,0.8999905776010063,-0.17269713858280336,2.525984715655577e-15,1.1972525631081763]]",rejected,blocked_rollout_rows_present,2,energy_retaining_bank_qr_002,complete,simulation_only_registry_complete,03_Control/05_Results/lqr_contextual_v1_0/r6/tune_103/metrics/selected_lqr_controllers.csv,W0_W1_registry_selected
energy_retaining_bank,lqr,lqr_local_feedback,lqr_state_feedback,lqr_energy_retaining_bank_3668bb4f36f1,time_invariant_reduced_order_lqr_v1,lqr_ref_780d898ad5a3,lqr_lin_5e3013b08f3d,straight_trim_plus_primitive_reference_bias,True,"[""phi"",""theta"",""psi"",""u"",""v"",""w"",""p"",""q"",""r"",""delta_a"",""delta_e"",""delta_r""]",zero_position_gains_verified,unsuitable_use_reduced_order,LinAlgError:The associated Hamiltonian pencil has eigenvalues too close to the imaginary axis,15,15,12,12,8.711417557453961e-14,"{""grouping"":""diagonal_grouped_log_scaled"",""q_attitude"":2.0,""q_rates"":3.2,""q_surfaces"":0.15,""q_velocity"":2.0,""state_mask"":[""phi"",""theta"",""psi"",""u"",""v"",""w"",""p"",""q"",""r"",""delta_a"",""delta_e"",""delta_r""]}","{""command_names"":[""delta_a_cmd"",""delta_e_cmd"",""delta_r_cmd""],""grouping"":""diagonal_grouped_log_scaled"",""r_aileron"":4.0,""r_elevator"":3.6,""r_rudder"":4.4}",957b467dbe4326a49f105f2375c23d0ec9755cf9fed2541a099b9f4ef4d164b2,solved,,"{""count"":12,""max_abs_imag"":48.98116652238592,""max_real"":-0.7902331055210506,""min_real"":-58.39113777842735}",sampled_stable,0.9843195761859056,passed,"{""max_abs_reference_norm"":0.022644230752501885,""reference_saturated"":false}",survives_nominal_latency_actuator_lag,W0_W1,simulation_only,"[0.0,0.0,0.0,0.16,-0.03216286502821539,0.0,6.482818095890033,0.0,0.47230237729735697,0.0,0.0,0.0,0.0,-0.011856491496375332,0.0]","[0.0,-0.011856491496375332,0.0]","[[0.0,0.0,0.0,1.9850696715438076,2.2244855606334663e-15,0.6448116118672285,-1.24175093400485e-16,0.09954330803857668,8.885798767370937e-17,0.44032597918948213,9.2885834289369e-17,-0.013057914588614822,3.6331549453839185,-6.14828661516639e-16,-0.17479957997913154],[0.0,0.0,0.0,2.7919377705468066e-15,3.792305938850293,-2.3036478725113693e-15,-0.6344290003012931,4.701993462898077e-16,0.10178460900046081,-4.045892943958525e-17,0.6125084173711008,-1.6399509358010978e-16,-6.831429572407101e-16,3.717627997122136,-1.6081870293738986e-15],[0.0,0.0,0.0,-0.8332837209296915,-1.568740710980146e-16,0.2766980388950228,3.044319378367248e-17,-0.20648672208996158,1.741012543852651e-16,-0.04464304066286503,2.8356829435914595e-18,0.8176291831783467,-0.15890870907193774,-1.3157893876695532e-15,1.0880683816099033]]",rejected,blocked_rollout_rows_present,3,energy_retaining_bank_qr_003,complete,simulation_only_registry_complete,03_Control/05_Results/lqr_contextual_v1_0/r6/tune_103/metrics/selected_lqr_controllers.csv,W0_W1_registry_selected
energy_retaining_bank,lqr,lqr_local_feedback,lqr_state_feedback,lqr_energy_retaining_bank_bdb38ca76ff2,time_invariant_reduced_order_lqr_v1,lqr_ref_780d898ad5a3,lqr_lin_5e3013b08f3d,straight_trim_plus_primitive_reference_bias,True,"[""phi"",""theta"",""psi"",""u"",""v"",""w"",""p"",""q"",""r"",""delta_a"",""delta_e"",""delta_r""]",zero_position_gains_verified,unsuitable_use_reduced_order,LinAlgError:Failed to find a finite solution.,15,15,12,12,5.204059248243197e-13,"{""grouping"":""diagonal_grouped_log_scaled"",""q_attitude"":2.0,""q_rates"":1.6,""q_surfaces"":0.15,""q_velocity"":4.0,""state_mask"":[""phi"",""theta"",""psi"",""u"",""v"",""w"",""p"",""q"",""r"",""delta_a"",""delta_e"",""delta_r""]}","{""command_names"":[""delta_a_cmd"",""delta_e_cmd"",""delta_r_cmd""],""grouping"":""diagonal_grouped_log_scaled"",""r_aileron"":0.5,""r_elevator"":0.45,""r_rudder"":0.55}",280aab34cbd092927ae42383c5b05855528bee7c549aeec64302b30e42c6b292,solved,,"{""count"":12,""max_abs_imag"":72.51012479122653,""max_real"":-1.1208448589672375,""min_real"":-79.39925738284265}",sampled_stable,0.9778324944553521,passed,"{""max_abs_reference_norm"":0.022644230752501885,""reference_saturated"":false}",survives_nominal_latency_actuator_lag,W0_W1,simulation_only,"[0.0,0.0,0.0,0.16,-0.03216286502821539,0.0,6.482818095890033,0.0,0.47230237729735697,0.0,0.0,0.0,0.0,-0.011856491496375332,0.0]","[0.0,-0.011856491496375332,0.0]","[[0.0,0.0,0.0,4.581342107182863,-9.03760685285155e-15,1.9083140531717955,3.049460025781926e-15,0.5227894520104988,-1.017714297662021e-15,1.07822453337777,6.528181299059811e-16,0.006293619868658779,6.173149056511569,-2.357805862649525e-16,-0.26333775827716477],[0.0,0.0,0.0,-5.545471838937385e-14,11.419158239570512,-1.7364214086780837e-14,-2.6104765475493297,-6.770338825135899e-15,0.4986617153862628,-9.318334894418186e-16,1.449629275207169,2.628840178467199e-15,-2.619784291832806e-16,6.217382543352808,1.2842789798221229e-14],[0.0,0.0,0.0,-2.2745473719450033,-1.6083055394721074e-14,0.570755061672344,2.660579196536962e-15,-1.9214878183144781,9.15912353730747e-16,-0.09108817693545522,-1.7751839050032936e-15,1.909864720126858,-0.2393979620701498,1.0507737107635552e-14,2.1174804818418065]]",rejected,blocked_rollout_rows_present,4,energy_retaining_bank_qr_004,complete,simulation_only_registry_complete,03_Control/05_Results/lqr_contextual_v1_0/r6/tune_103/metrics/selected_lqr_controllers.csv,W0_W1_registry_selected
energy_retaining_bank,lqr,lqr_local_feedback,lqr_state_feedback,lqr_energy_retaining_bank_31dadd3f5909,time_invariant_reduced_order_lqr_v1,lqr_ref_780d898ad5a3,lqr_lin_5e3013b08f3d,straight_trim_plus_primitive_reference_bias,True,"[""phi"",""theta"",""psi"",""u"",""v"",""w"",""p"",""q"",""r"",""delta_a"",""delta_e"",""delta_r""]",zero_position_gains_verified,unsuitable_use_reduced_order,LinAlgError:Failed to find a finite solution.,15,15,12,12,2.119420555370192e-13,"{""grouping"":""diagonal_grouped_log_scaled"",""q_attitude"":2.0,""q_rates"":3.2,""q_surfaces"":0.15,""q_velocity"":4.0,""state_mask"":[""phi"",""theta"",""psi"",""u"",""v"",""w"",""p"",""q"",""r"",""delta_a"",""delta_e"",""delta_r""]}","{""command_names"":[""delta_a_cmd"",""delta_e_cmd"",""delta_r_cmd""],""grouping"":""diagonal_grouped_log_scaled"",""r_aileron"":1.0,""r_elevator"":0.9,""r_rudder"":1.1}",563e03c9b29ea7ffd39453fda62b008b6fc6c51c4d87924031e7eb559bedafd4,solved,,"{""count"":12,""max_abs_imag"":72.56910756173241,""max_real"":-0.7905111705282192,""min_real"":-79.32343318448045}",sampled_stable,0.9843141021045275,passed,"{""max_abs_reference_norm"":0.022644230752501885,""reference_saturated"":false}",survives_nominal_latency_actuator_lag,W0_W1,simulation_only,"[0.0,0.0,0.0,0.16,-0.03216286502821539,0.0,6.482818095890033,0.0,0.47230237729735697,0.0,0.0,0.0,0.0,-0.011856491496375332,0.0]","[0.0,-0.011856491496375332,0.0]","[[0.0,0.0,0.0,3.963103918597715,4.2476091020749595e-15,1.3363297447184646,-7.926026469359272e-16,0.3411174178242986,5.238118686174651e-16,1.0729046821097947,-2.7851427742513294e-16,0.013088729319872998,6.14199337550492,1.2067074987898608e-16,-0.2476142258659626],[0.0,0.0,0.0,5.77577349218191e-14,9.155328127017192,1.506766992877026e-14,-1.8220709841349694,8.343763030382959e-15,0.2946985903233951,3.3842700516808003e-16,1.4070680969438547,-7.226276003959766e-15,1.3407861097665122e-16,6.073262848706891,-5.737747537060994e-15],[0.0,0.0,0.0,-2.0246619202139766,-9.821240618883535e-15,0.44130263104162,1.6698141138976811e-15,-1.1903916211089256,-3.512551536881856e-16,-0.08801415451685146,-1.7456069654713209e-15,1.76496845619327,-0.22510384169632963,-4.6945207121408126e-15,1.944033429947597]]",rejected,blocked_rollout_rows_present,5,energy_retaining_bank_qr_005,complete,simulation_only_registry_complete,03_Control/05_Results/lqr_contextual_v1_0/r6/tune_103/metrics/selected_lqr_controllers.csv,W0_W1_registry_selected
energy_retaining_bank,lqr,lqr_local_feedback,lqr_state_feedback,lqr_energy_retaining_bank_c99365bc465f,time_invariant_reduced_order_lqr_v1,lqr_ref_780d898ad5a3,lqr_lin_5e3013b08f3d,straight_trim_plus_primitive_reference_bias,True,"[""phi"",""theta"",""psi"",""u"",""v"",""w"",""p"",""q"",""r"",""delta_a"",""delta_e"",""delta_r""]",zero_position_gains_verified,solved,full_state_care_solved,15,15,12,12,3.737045183111786e-14,"{""grouping"":""diagonal_grouped_log_scaled"",""q_attitude"":2.0,""q_rates"":1.6,""q_surfaces"":0.15,""q_velocity"":8.0,""state_mask"":[""phi"",""theta"",""psi"",""u"",""v"",""w"",""p"",""q"",""r"",""delta_a"",""delta_e"",""delta_r""]}","{""command_names"":[""delta_a_cmd"",""delta_e_cmd"",""delta_r_cmd""],""grouping"":""diagonal_grouped_log_scaled"",""r_aileron"":2.0,""r_elevator"":1.8,""r_rudder"":2.2}",63b6ef6fd13c1eabfc34d97bb696573f0e6066837ec8307fc12d884db03a7bed,solved,,"{""count"":12,""max_abs_imag"":48.96576117855663,""max_real"":-1.1262270095604616,""min_real"":-58.42246031488479}",sampled_stable,0.9777272432854246,passed,"{""max_abs_reference_norm"":0.022644230752501885,""reference_saturated"":false}",survives_nominal_latency_actuator_lag,W0_W1,simulation_only,"[0.0,0.0,0.0,0.16,-0.03216286502821539,0.0,6.482818095890033,0.0,0.47230237729735697,0.0,0.0,0.0,0.0,-0.011856491496375332,0.0]","[0.0,-0.011856491496375332,0.0]","[[0.0,0.0,0.0,2.430658076571865,-2.1406114378631928e-15,0.9555103692727795,4.967857220814435e-16,0.36966803691434824,-4.720427223145349e-16,0.44669789953752903,1.572303553656235e-17,-0.06971235033927896,3.6710031453284415,-2.1628710408689818e-16,-0.24717897753003662],[0.0,0.0,0.0,-3.54454806491019e-15,7.282609479919021,-7.587506210716257e-15,-1.8680471627415363,-2.2513925196431442e-15,0.3964740965991505,1.760961667977905e-17,0.7042155095603865,-2.534964089921117e-15,-2.40319004540998e-16,4.105767355185576,-3.2784435362538745e-15],[0.0,0.0,0.0,-1.4843045698866326,-1.954387366937395e-15,0.2812309536373936,7.788102993076481e-16,-1.3056574220182013,-1.3795891827166569e-16,-0.05868186090865364,2.731375999699855e-17,1.15382215519983,-0.22470816139094238,-2.6823628932986246e-15,1.4956211464910514]]",rejected,blocked_rollout_rows_present,6,energy_retaining_bank_qr_006,complete,simulation_only_registry_complete,03_Control/05_Results/lqr_contextual_v1_0/r6/tune_103/metrics/selected_lqr_controllers.csv,W0_W1_registry_selected
energy_retaining_bank,lqr,lqr_local_feedback,lqr_state_feedback,lqr_energy_retaining_bank_88306a8de1d9,time_invariant_reduced_order_lqr_v1,lqr_ref_780d898ad5a3,lqr_lin_5e3013b08f3d,straight_trim_plus_primitive_reference_bias,True,"[""phi"",""theta"",""psi"",""u"",""v"",""w"",""p"",""q"",""r"",""delta_a"",""delta_e"",""delta_r""]",zero_position_gains_verified,solved,full_state_care_solved,15,15,12,12,7.459086208893352e-14,"{""grouping"":""diagonal_grouped_log_scaled"",""q_attitude"":2.0,""q_rates"":3.2,""q_surfaces"":0.15,""q_velocity"":8.0,""state_mask"":[""phi"",""theta"",""psi"",""u"",""v"",""w"",""p"",""q"",""r"",""delta_a"",""delta_e"",""delta_r""]}","{""command_names"":[""delta_a_cmd"",""delta_e_cmd"",""delta_r_cmd""],""grouping"":""diagonal_grouped_log_scaled"",""r_aileron"":4.0,""r_elevator"":3.6,""r_rudder"":4.4}",d26af1174c76ee162ae8320325ea7c56c1971de51d6979efbf380b40304512b5,solved,,"{""count"":12,""max_abs_imag"":48.982126407317374,""max_real"":-0.7900271088437283,""min_real"":-58.3929109110257}",sampled_stable,0.9843236315254994,passed,"{""max_abs_reference_norm"":0.022644230752501885,""reference_saturated"":false}",survives_nominal_latency_actuator_lag,W0_W1,simulation_only,"[0.0,0.0,0.0,0.16,-0.03216286502821539,0.0,6.482818095890033,0.0,0.47230237729735697,0.0,0.0,0.0,0.0,-0.011856491496375332,0.0]","[0.0,-0.011856491496375332,0.0]","[[0.0,0.0,0.0,2.098796717416446,-7.755415206770996e-16,0.6723895009692775,1.218251819866492e-16,0.22809527769026677,-4.946582288046996e-16,0.44238489496901234,-6.614861531765391e-17,-0.04950075289320413,3.643281197116066,3.4052507801325364e-17,-0.22011835533789945],[0.0,0.0,0.0,4.3042881695776375e-15,5.751606393206981,4.21373914481975e-15,-1.3095986782506006,6.526185436057414e-16,0.23124303759473672,3.3898929962825707e-18,0.6607962811697496,-3.2340175498945605e-16,3.783611977925041e-17,3.9181069896958634,3.314125931855181e-16],[0.0,0.0,0.0,-1.2662867797095505,-1.4117061316154672e-16,0.20865883199459948,-9.403565713197796e-17,-0.808595690900811,-2.811405150486268e-16,-0.05337493934890902,9.802809933690746e-17,1.0037173375541157,-0.20010759576172676,2.711557580608784e-16,1.3178829789631397]]",rejected,blocked_rollout_rows_present,7,energy_retaining_bank_qr_007,complete,simulation_only_registry_complete,03_Control/05_Results/lqr_contextual_v1_0/r6/tune_103/metrics/selected_lqr_controllers.csv,W0_W1_registry_selected
energy_retaining_bank,lqr,lqr_local_feedback,lqr_state_feedback,lqr_energy_retaining_bank_cd8f38dcaaac,time_invariant_reduced_order_lqr_v1,lqr_ref_780d898ad5a3,lqr_lin_5e3013b08f3d,straight_trim_plus_primitive_reference_bias,True,"[""phi"",""theta"",""psi"",""u"",""v"",""w"",""p"",""q"",""r"",""delta_a"",""delta_e"",""delta_r""]",zero_position_gains_verified,solved,full_state_care_solved,15,15,12,12,1.2079804876859465e-13,"{""grouping"":""diagonal_grouped_log_scaled"",""q_attitude"":4.0,""q_rates"":1.6,""q_surfaces"":0.15,""q_velocity"":1.0,""state_mask"":[""phi"",""theta"",""psi"",""u"",""v"",""w"",""p"",""q"",""r"",""delta_a"",""delta_e"",""delta_r""]}","{""command_names"":[""delta_a_cmd"",""delta_e_cmd"",""delta_r_cmd""],""grouping"":""diagonal_grouped_log_scaled"",""r_aileron"":0.5,""r_elevator"":0.45,""r_rudder"":0.55}",1e2cf2cbbc94e7407d9fc4ce783598c803a1d281b172cf349e751b26dcf537fa,solved,,"{""count"":12,""max_abs_imag"":72.51010046140189,""max_real"":-1.534676692962206,""min_real"":-79.39468369857921}",sampled_stable,0.9697727300454121,passed,"{""max_abs_reference_norm"":0.022644230752501885,""reference_saturated"":false}",survives_nominal_latency_actuator_lag,W0_W1,simulation_only,"[0.0,0.0,0.0,0.16,-0.03216286502821539,0.0,6.482818095890033,0.0,0.47230237729735697,0.0,0.0,0.0,0.0,-0.011856491496375332,0.0]","[0.0,-0.011856491496375332,0.0]","[[0.0,0.0,0.0,5.109289815767207,-1.6084251442533775e-14,2.467816996199185,4.963518517949957e-15,0.3787128358107288,1.1194104049710461e-15,1.0829413385788689,-2.384395933943398e-16,0.05753184630977746,6.189183343737027,-1.0177249692246929e-16,-0.21875017514247672],[0.0,0.0,0.0,6.966952863086754e-16,7.916290384012145,-3.3731816725959036e-14,-1.2526676033958148,-1.2178979680351787e-15,0.19328347738739318,-2.2435768315264497e-16,1.3829084599691006,6.02132917848763e-15,-1.13080552136077e-16,6.010898308059694,6.596400079785906e-15],[0.0,0.0,0.0,-1.398522355170499,8.723109992146591e-15,1.3176698694253381,-1.7918293492312975e-15,-0.591630310663587,-6.658216284395298e-16,-0.08227041493727108,1.8194486421649545e-15,1.691493293401793,-0.19886379558406975,5.397054610733923e-15,1.869238429555148]]",rejected,blocked_rollout_rows_present,8,energy_retaining_bank_qr_008,complete,simulation_only_registry_complete,03_Control/05_Results/lqr_contextual_v1_0/r6/tune_103/metrics/selected_lqr_controllers.csv,W0_W1_registry_selected
energy_retaining_bank,lqr,lqr_local_feedback,lqr_state_feedback,lqr_energy_retaining_bank_42584f271e27,time_invariant_reduced_order_lqr_v1,lqr_ref_780d898ad5a3,lqr_lin_5e3013b08f3d,straight_trim_plus_primitive_reference_bias,True,"[""phi"",""theta"",""psi"",""u"",""v"",""w"",""p"",""q"",""r"",""delta_a"",""delta_e"",""delta_r""]",zero_position_gains_verified,solved,full_state_care_solved,15,15,12,12,1.2848407783398907e-13,"{""grouping"":""diagonal_grouped_log_scaled"",""q_attitude"":4.0,""q_rates"":3.2,""q_surfaces"":0.15,""q_velocity"":1.0,""state_mask"":[""phi"",""theta"",""psi"",""u"",""v"",""w"",""p"",""q"",""r"",""delta_a"",""delta_e"",""delta_r""]}","{""command_names"":[""delta_a_cmd"",""delta_e_cmd"",""delta_r_cmd""],""grouping"":""diagonal_grouped_log_scaled"",""r_aileron"":1.0,""r_elevator"":0.9,""r_rudder"":1.1}",ae9887c53c8e4de7a3a37d10ae3f0614e699848a2638445dc286d65a1c429fe5,solved,,"{""count"":12,""max_abs_imag"":72.56909997825647,""max_real"":-1.1205953098723849,""min_real"":-79.32114739672188}",sampled_stable,0.977837374811814,passed,"{""max_abs_reference_norm"":0.022644230752501885,""reference_saturated"":false}",survives_nominal_latency_actuator_lag,W0_W1,simulation_only,"[0.0,0.0,0.0,0.16,-0.03216286502821539,0.0,6.482818095890033,0.0,0.47230237729735697,0.0,0.0,0.0,0.0,-0.011856491496375332,0.0]","[0.0,-0.011856491496375332,0.0]","[[0.0,0.0,0.0,4.239442726617317,5.651315246095859e-15,1.7064824739659057,-1.41454286237322e-16,0.2225460110942171,4.620636114147081e-17,1.0752676636025489,1.891240404732922e-16,0.05206252089934659,6.150096455201813,-2.146532406560452e-15,-0.2106468027345544],[0.0,0.0,0.0,-2.6747494227486353e-14,6.344076746082375,-1.7045571342973753e-14,-0.8678186575390238,-3.1663839760370678e-15,0.14768127959028005,-6.063316477248031e-16,1.359386285965625,4.533922239911909e-15,-2.385036007289391e-15,5.93407619465519,3.784071892795964e-15],[0.0,0.0,0.0,-1.2466115210591706,5.027515024521469e-15,0.994492820051347,-8.301993697140641e-16,-0.25611053845344717,-4.8473146641447944e-17,-0.08021219074488051,-1.4432876120012784e-16,1.611574363725613,-0.19149709339504944,3.096058821378516e-15,1.7609350599044125]]",rejected,blocked_rollout_rows_present,9,energy_retaining_bank_qr_009,complete,simulation_only_registry_complete,03_Control/05_Results/lqr_contextual_v1_0/r6/tune_103/metrics/selected_lqr_controllers.csv,W0_W1_registry_selected
