audit_scope,timing_requirement_tier,timing_requirement_policy,hard_100ms_required_rate,selector_decision_count,prepared_before_boundary_count,prepared_before_boundary_rate,preferred_20ms_slot_met_count,preferred_20ms_slot_met_rate,hard_100ms_boundary_met_count,hard_100ms_boundary_met_rate,hard_100ms_requirement_passed,max_decision_total_duration_s,p99_decision_total_duration_s,mean_decision_total_duration_s,mean_evaluated_candidate_count,max_evaluated_candidate_count,mean_total_library_candidate_count,max_total_library_candidate_count,mean_prefilter_skipped_candidate_count,preferred_decision_budget_s,hard_decision_budget_s,audit_status,real_time_claim_status
overall,aggregate_diagnostic,reported_only_mixed_scope,,2144,2144,1.0,1059,0.4939365671641791,1787,0.8334888059701493,,5.510077800005092,0.7462265830016993,0.07830177737879683,10.740671641791044,48,424.9141791044776,1587,414.1735074626866,0.02,0.1,profiled,offline_wallclock_profile_only_not_hardware_realtime_claim
real_flight_required:heavy_balanced,required_real_flight_candidate_aggregate,aggregate_includes_pre_release_report_inflight_scope_for_gate,,868,868,1.0,581,0.6693548387096774,859,0.9896313364055299,,5.510077800005092,0.08963354300656709,0.048907862097009584,1.7834101382488479,5,49.654377880184335,75,47.87096774193548,0.02,0.1,profiled,offline_wallclock_profile_only_not_hardware_realtime_claim
real_flight_optional_extended:light_super_light,optional_extended_library_diagnostic,limited_100ms_violations_allowed_report_rate_not_real_flight_gate,,848,848,1.0,387,0.4563679245283019,759,0.8950471698113207,,0.3242044999933569,0.2402088000051298,0.040836918749915116,5.316037735849057,10,222.5,295,217.18396226415095,0.02,0.1,profiled,offline_wallclock_profile_only_not_hardware_realtime_claim
offline_comparison:unrestricted:not_real_flight_candidate:no_cluster_no_merge,offline_unrestricted_comparison,no_real_flight_timing_restriction,,428,428,1.0,91,0.21261682242990654,169,0.39485981308411217,,1.15111550000438,0.9536090469962806,0.21214317593459833,39.654205607476634,48,1587.0,1587,1547.3457943925234,0.02,0.1,profiled,offline_wallclock_profile_only_not_hardware_realtime_claim
real_flight_required:heavy_balanced:inflight_boundary_decisions,required_real_flight_candidate,all_inflight_decisions_must_meet_100ms_for_heavy_and_balanced,1.0,788,788,1.0,558,0.7081218274111675,788,1.0,True,0.084314900006575,0.07461037998997193,0.01792616472106006,1.7461928934010151,3,49.619289340101524,75,47.87309644670051,0.02,0.1,profiled,offline_wallclock_profile_only_not_hardware_realtime_claim
real_flight_optional_extended:light_super_light:inflight_boundary_decisions,optional_extended_library_diagnostic,limited_100ms_violations_allowed_report_rate_not_real_flight_gate,,768,768,1.0,367,0.4778645833333333,707,0.9205729166666666,,0.2834072999903583,0.23451588099640525,0.03641362539053712,5.21875,10,222.5,295,217.28125,0.02,0.1,profiled,offline_wallclock_profile_only_not_hardware_realtime_claim
pre_release_initial_decisions:not_inflight_boundary_compute,pre_release_preparation,not_an_inflight_boundary_compute_gate,,200,200,1.0,45,0.225,133,0.665,,5.510077800005092,5.361768567007238,0.27531188950018987,12.96,48,426.4,1587,413.44,0.02,0.1,profiled,offline_wallclock_profile_only_not_hardware_realtime_claim
library_size_case_id:balanced_cluster,required_real_flight_candidate_case_diagnostic,case_scope_includes_pre_release_report_required_inflight_scope_for_gate,,428,428,1.0,295,0.6892523364485982,425,0.9929906542056075,,0.1464524000039091,0.08190523899975233,0.019596830374245953,1.8224299065420562,5,75.0,75,73.17757009345794,0.02,0.1,profiled,offline_wallclock_profile_only_not_hardware_realtime_claim
library_size_case_id:heavy_cluster,required_real_flight_candidate_case_diagnostic,case_scope_includes_pre_release_report_required_inflight_scope_for_gate,,440,440,1.0,286,0.65,434,0.9863636363636363,,5.510077800005092,2.7680116600005436,0.07741950204551604,1.7454545454545454,3,25.0,25,23.254545454545454,0.02,0.1,profiled,offline_wallclock_profile_only_not_hardware_realtime_claim
library_size_case_id:light_cluster,optional_extended_library_diagnostic,limited_100ms_violations_allowed_report_rate_not_real_flight_gate,,424,424,1.0,227,0.535377358490566,401,0.9457547169811321,,0.2656673000019509,0.1549791710032877,0.030724926414806262,3.641509433962264,7,150.0,150,146.35849056603774,0.02,0.1,profiled,offline_wallclock_profile_only_not_hardware_realtime_claim
library_size_case_id:no_cluster_no_merge,offline_unrestricted_comparison,no_real_flight_timing_restriction,,428,428,1.0,91,0.21261682242990654,169,0.39485981308411217,,1.15111550000438,0.9536090469962806,0.21214317593459833,39.654205607476634,48,1587.0,1587,1547.3457943925234,0.02,0.1,profiled,offline_wallclock_profile_only_not_hardware_realtime_claim
library_size_case_id:super_light_cluster,optional_extended_library_diagnostic,limited_100ms_violations_allowed_report_rate_not_real_flight_gate,,424,424,1.0,160,0.37735849056603776,358,0.8443396226415094,,0.3242044999933569,0.255405785002731,0.05094891108502396,6.990566037735849,10,295.0,295,288.00943396226415,0.02,0.1,profiled,offline_wallclock_profile_only_not_hardware_realtime_claim
launch_role:final_heldout,aggregate_diagnostic,reported_only_mixed_scope,,2144,2144,1.0,1059,0.4939365671641791,1787,0.8334888059701493,,5.510077800005092,0.7462265830016993,0.07830177737879683,10.740671641791044,48,424.9141791044776,1587,414.1735074626866,0.02,0.1,profiled,offline_wallclock_profile_only_not_hardware_realtime_claim
policy_id:no_memory_baseline,aggregate_diagnostic,reported_only_mixed_scope,,536,536,1.0,471,0.878731343283582,531,0.9906716417910447,,5.510077800005092,0.05058101500835578,0.056907274440218,10.740671641791044,48,424.9141791044776,1587,414.1735074626866,0.02,0.1,profiled,offline_wallclock_profile_only_not_hardware_realtime_claim
policy_id:spatial_flow_belief_memory_h10,aggregate_diagnostic,reported_only_mixed_scope,,536,536,1.0,208,0.3880597014925373,424,0.7910447761194029,,0.8899725999872317,0.7068507900039543,0.08072219197761586,10.740671641791044,48,424.9141791044776,1587,414.1735074626866,0.02,0.1,profiled,offline_wallclock_profile_only_not_hardware_realtime_claim
policy_id:spatial_flow_belief_memory_h3,aggregate_diagnostic,reported_only_mixed_scope,,536,536,1.0,250,0.4664179104477612,441,0.8227611940298507,,0.630663399999321,0.5543070349904153,0.06640935093278738,10.740671641791044,48,424.9141791044776,1587,414.1735074626866,0.02,0.1,profiled,offline_wallclock_profile_only_not_hardware_realtime_claim
policy_id:spatial_flow_belief_memory_h30,aggregate_diagnostic,reported_only_mixed_scope,,536,536,1.0,130,0.24253731343283583,391,0.7294776119402985,,1.15111550000438,0.9260602550009929,0.10916829216456611,10.740671641791044,48,424.9141791044776,1587,414.1735074626866,0.02,0.1,profiled,offline_wallclock_profile_only_not_hardware_realtime_claim
