envelope_cell_id,layout_branch_id,fan_layout,test_environment_mode,family,target_heading_deg,direction_sign,start_class,latency_case,radius_bin_m,speed_bin_m_s,wing_mean_bin_m_s,margin_bin_m,trial_count,evaluated_trial_count,success_count,success_fraction,nominal_pass_count,conservative_pass_count,dominant_failure_label,dominant_governor_rejection_cause,mean_heading_error_deg,median_heading_error_deg,mean_energy_residual_m,mean_lift_dwell_fraction,min_true_margin_m_min,saturation_fraction_mean,cell_status,branch_decision_scope
"cell|branch=four_fan_branch|fan=four_fan|env=W0_four_fan_branch|family=bank_yaw_energy_retaining|target=120p0|dir=-1|start=favourable|latency=nominal|radius=r[1.50,1.75)|speed=v[6.50,7.00)|wing_mean=ww_nan|margin=m[-0.25,0.00)",four_fan_branch,four_fan,W0_four_fan_branch,bank_yaw_energy_retaining,120.0,-1,favourable,nominal,"r[1.50,1.75)","v[6.50,7.00)",ww_nan,"m[-0.25,0.00)",2,2,0,0.0,0,0,true_safety_violation,none,115.66547154186159,115.66547154186159,-0.23505142326079387,0.0,-0.12210055983917467,0.0,all_failure,branch_local_only_no_cross_layout_decision_transfer
"cell|branch=four_fan_branch|fan=four_fan|env=W0_four_fan_branch|family=bank_yaw_energy_retaining|target=120p0|dir=-1|start=favourable|latency=nominal|radius=r[1.75,2.00)|speed=v[6.00,6.50)|wing_mean=ww_nan|margin=m[-0.25,0.00)",four_fan_branch,four_fan,W0_four_fan_branch,bank_yaw_energy_retaining,120.0,-1,favourable,nominal,"r[1.75,2.00)","v[6.00,6.50)",ww_nan,"m[-0.25,0.00)",1,1,0,0.0,0,0,true_safety_violation,none,112.43823373060994,112.43823373060994,-0.28388167009763077,0.0,-0.037801618573834794,0.0,all_failure,branch_local_only_no_cross_layout_decision_transfer
"cell|branch=four_fan_branch|fan=four_fan|env=W0_four_fan_branch|family=bank_yaw_energy_retaining|target=120p0|dir=-1|start=lift_sector|latency=nominal|radius=r[0.00,0.25)|speed=v[5.50,6.00)|wing_mean=ww_nan|margin=m[-0.25,0.00)",four_fan_branch,four_fan,W0_four_fan_branch,bank_yaw_energy_retaining,120.0,-1,lift_sector,nominal,"r[0.00,0.25)","v[5.50,6.00)",ww_nan,"m[-0.25,0.00)",1,1,0,0.0,0,0,true_safety_violation,none,118.93754371366543,118.93754371366543,-0.13362385764207696,0.0,-0.036880212780694865,0.0,all_failure,branch_local_only_no_cross_layout_decision_transfer
"cell|branch=four_fan_branch|fan=four_fan|env=W0_four_fan_branch|family=bank_yaw_energy_retaining|target=120p0|dir=-1|start=lift_sector|latency=nominal|radius=r[0.50,0.75)|speed=v[5.00,5.50)|wing_mean=ww_nan|margin=m[-0.25,0.00)",four_fan_branch,four_fan,W0_four_fan_branch,bank_yaw_energy_retaining,120.0,-1,lift_sector,nominal,"r[0.50,0.75)","v[5.00,5.50)",ww_nan,"m[-0.25,0.00)",1,1,0,0.0,0,0,true_safety_violation,none,119.05322996230403,119.05322996230403,-0.06076776019633945,0.0,-0.0890380439549725,0.0,all_failure,branch_local_only_no_cross_layout_decision_transfer
"cell|branch=four_fan_branch|fan=four_fan|env=W0_four_fan_branch|family=bank_yaw_energy_retaining|target=120p0|dir=-1|start=lift_sector|latency=nominal|radius=r[0.50,0.75)|speed=v[5.50,6.00)|wing_mean=ww_nan|margin=m[0.50,0.75)",four_fan_branch,four_fan,W0_four_fan_branch,bank_yaw_energy_retaining,120.0,-1,lift_sector,nominal,"r[0.50,0.75)","v[5.50,6.00)",ww_nan,"m[0.50,0.75)",1,1,0,0.0,0,0,target_miss,none,108.6178104191024,108.6178104191024,-0.2726616831442641,0.0,0.5492734933797526,0.0,all_failure,branch_local_only_no_cross_layout_decision_transfer
"cell|branch=four_fan_branch|fan=four_fan|env=W0_four_fan_branch|family=bank_yaw_energy_retaining|target=120p0|dir=-1|start=mid_arena|latency=nominal|radius=r[1.50,1.75)|speed=v[7.00,7.50)|wing_mean=ww_nan|margin=m[-0.25,0.00)",four_fan_branch,four_fan,W0_four_fan_branch,bank_yaw_energy_retaining,120.0,-1,mid_arena,nominal,"r[1.50,1.75)","v[7.00,7.50)",ww_nan,"m[-0.25,0.00)",1,1,0,0.0,0,0,true_safety_violation,none,112.11915641227566,112.11915641227566,-0.35030686239000985,0.0,-0.05216106532365394,0.0,all_failure,branch_local_only_no_cross_layout_decision_transfer
"cell|branch=four_fan_branch|fan=four_fan|env=W0_four_fan_branch|family=bank_yaw_energy_retaining|target=120p0|dir=-1|start=mid_arena|latency=nominal|radius=r[1.75,2.00)|speed=v[6.00,6.50)|wing_mean=ww_nan|margin=m[0.00,0.25)",four_fan_branch,four_fan,W0_four_fan_branch,bank_yaw_energy_retaining,120.0,-1,mid_arena,nominal,"r[1.75,2.00)","v[6.00,6.50)",ww_nan,"m[0.00,0.25)",1,1,0,0.0,0,0,target_miss,none,111.38027261446959,111.38027261446959,-0.3269393698362979,0.0,0.04443211398083918,0.0,all_failure,branch_local_only_no_cross_layout_decision_transfer
"cell|branch=four_fan_branch|fan=four_fan|env=W0_four_fan_branch|family=bank_yaw_energy_retaining|target=120p0|dir=-1|start=random_stress|latency=nominal|radius=r[4.00,4.25)|speed=v[6.00,6.50)|wing_mean=ww_nan|margin=m[-0.25,0.00)",four_fan_branch,four_fan,W0_four_fan_branch,bank_yaw_energy_retaining,120.0,-1,random_stress,nominal,"r[4.00,4.25)","v[6.00,6.50)",ww_nan,"m[-0.25,0.00)",1,1,0,0.0,0,0,true_safety_violation,none,120.57020802222544,120.57020802222544,-0.09890934732715095,0.0,-0.033028379256648144,0.0,all_failure,branch_local_only_no_cross_layout_decision_transfer
"cell|branch=four_fan_branch|fan=four_fan|env=W0_four_fan_branch|family=bank_yaw_energy_retaining|target=120p0|dir=-1|start=random_stress|latency=nominal|radius=r[4.75,5.00)|speed=v[5.00,5.50)|wing_mean=ww_nan|margin=m[-0.25,0.00)",four_fan_branch,four_fan,W0_four_fan_branch,bank_yaw_energy_retaining,120.0,-1,random_stress,nominal,"r[4.75,5.00)","v[5.00,5.50)",ww_nan,"m[-0.25,0.00)",1,1,0,0.0,0,0,true_safety_violation,none,105.00580229612133,105.00580229612133,-0.27590382220817355,0.0,-0.02425763397504721,0.0,all_failure,branch_local_only_no_cross_layout_decision_transfer
"cell|branch=four_fan_branch|fan=four_fan|env=W0_four_fan_branch|family=bank_yaw_energy_retaining|target=120p0|dir=1|start=favourable|latency=nominal|radius=r[1.50,1.75)|speed=v[6.50,7.00)|wing_mean=ww_nan|margin=m[-0.25,0.00)",four_fan_branch,four_fan,W0_four_fan_branch,bank_yaw_energy_retaining,120.0,1,favourable,nominal,"r[1.50,1.75)","v[6.50,7.00)",ww_nan,"m[-0.25,0.00)",1,1,0,0.0,0,0,true_safety_violation,none,114.51990788167727,114.51990788167727,-0.3132090394437901,0.0,-0.10791845137321499,0.0,all_failure,branch_local_only_no_cross_layout_decision_transfer
"cell|branch=four_fan_branch|fan=four_fan|env=W0_four_fan_branch|family=bank_yaw_energy_retaining|target=120p0|dir=1|start=favourable|latency=nominal|radius=r[1.75,2.00)|speed=v[6.00,6.50)|wing_mean=ww_nan|margin=m[-0.25,0.00)",four_fan_branch,four_fan,W0_four_fan_branch,bank_yaw_energy_retaining,120.0,1,favourable,nominal,"r[1.75,2.00)","v[6.00,6.50)",ww_nan,"m[-0.25,0.00)",1,1,0,0.0,0,0,true_safety_violation,none,118.13571270131663,118.13571270131663,-0.2282041122345726,0.0,-0.08567625316258898,0.0,all_failure,branch_local_only_no_cross_layout_decision_transfer
"cell|branch=four_fan_branch|fan=four_fan|env=W0_four_fan_branch|family=bank_yaw_energy_retaining|target=120p0|dir=1|start=favourable|latency=nominal|radius=r[3.00,3.25)|speed=v[6.00,6.50)|wing_mean=ww_nan|margin=m[0.00,0.25)",four_fan_branch,four_fan,W0_four_fan_branch,bank_yaw_energy_retaining,120.0,1,favourable,nominal,"r[3.00,3.25)","v[6.00,6.50)",ww_nan,"m[0.00,0.25)",1,1,0,0.0,0,0,target_miss,none,111.34111135916018,111.34111135916018,-0.3064518997010355,0.0,0.24602486768098242,0.0,all_failure,branch_local_only_no_cross_layout_decision_transfer
"cell|branch=four_fan_branch|fan=four_fan|env=W0_four_fan_branch|family=bank_yaw_energy_retaining|target=120p0|dir=1|start=lift_sector|latency=nominal|radius=r[0.00,0.25)|speed=v[6.00,6.50)|wing_mean=ww_nan|margin=m[-0.25,0.00)",four_fan_branch,four_fan,W0_four_fan_branch,bank_yaw_energy_retaining,120.0,1,lift_sector,nominal,"r[0.00,0.25)","v[6.00,6.50)",ww_nan,"m[-0.25,0.00)",1,1,0,0.0,0,0,true_safety_violation,none,117.81388750322262,117.81388750322262,-0.09807870197210011,0.0,-0.061327533031099474,0.0,all_failure,branch_local_only_no_cross_layout_decision_transfer
"cell|branch=four_fan_branch|fan=four_fan|env=W0_four_fan_branch|family=bank_yaw_energy_retaining|target=120p0|dir=1|start=lift_sector|latency=nominal|radius=r[0.50,0.75)|speed=v[5.50,6.00)|wing_mean=ww_nan|margin=m[-0.25,0.00)",four_fan_branch,four_fan,W0_four_fan_branch,bank_yaw_energy_retaining,120.0,1,lift_sector,nominal,"r[0.50,0.75)","v[5.50,6.00)",ww_nan,"m[-0.25,0.00)",1,1,0,0.0,0,0,true_safety_violation,none,121.51180394990953,121.51180394990953,-0.10583147466210319,0.0,-0.04740278060252123,0.0,all_failure,branch_local_only_no_cross_layout_decision_transfer
"cell|branch=four_fan_branch|fan=four_fan|env=W0_four_fan_branch|family=bank_yaw_energy_retaining|target=120p0|dir=1|start=lift_sector|latency=nominal|radius=r[0.75,1.00)|speed=v[6.00,6.50)|wing_mean=ww_nan|margin=m[-0.25,0.00)",four_fan_branch,four_fan,W0_four_fan_branch,bank_yaw_energy_retaining,120.0,1,lift_sector,nominal,"r[0.75,1.00)","v[6.00,6.50)",ww_nan,"m[-0.25,0.00)",1,1,0,0.0,0,0,true_safety_violation,none,120.81061555484229,120.81061555484229,-0.1194369347346056,0.0,-0.004346676975511166,0.0,all_failure,branch_local_only_no_cross_layout_decision_transfer
"cell|branch=four_fan_branch|fan=four_fan|env=W0_four_fan_branch|family=bank_yaw_energy_retaining|target=120p0|dir=1|start=mid_arena|latency=nominal|radius=r[1.00,1.25)|speed=v[7.00,7.50)|wing_mean=ww_nan|margin=m[-0.25,0.00)",four_fan_branch,four_fan,W0_four_fan_branch,bank_yaw_energy_retaining,120.0,1,mid_arena,nominal,"r[1.00,1.25)","v[7.00,7.50)",ww_nan,"m[-0.25,0.00)",1,1,0,0.0,0,0,true_safety_violation,none,117.52060574669586,117.52060574669586,-0.2782397655229536,0.0,-0.0691054583870816,0.0,all_failure,branch_local_only_no_cross_layout_decision_transfer
"cell|branch=four_fan_branch|fan=four_fan|env=W0_four_fan_branch|family=bank_yaw_energy_retaining|target=120p0|dir=1|start=mid_arena|latency=nominal|radius=r[2.25,2.50)|speed=v[6.50,7.00)|wing_mean=ww_nan|margin=m[-0.25,0.00)",four_fan_branch,four_fan,W0_four_fan_branch,bank_yaw_energy_retaining,120.0,1,mid_arena,nominal,"r[2.25,2.50)","v[6.50,7.00)",ww_nan,"m[-0.25,0.00)",1,1,0,0.0,0,0,true_safety_violation,none,115.678259504387,115.678259504387,-0.2552090385631649,0.0,-0.024321597576501652,0.0,all_failure,branch_local_only_no_cross_layout_decision_transfer
"cell|branch=four_fan_branch|fan=four_fan|env=W0_four_fan_branch|family=bank_yaw_energy_retaining|target=120p0|dir=1|start=random_stress|latency=nominal|radius=r[4.25,4.50)|speed=v[7.00,7.50)|wing_mean=ww_nan|margin=m[-0.25,0.00)",four_fan_branch,four_fan,W0_four_fan_branch,bank_yaw_energy_retaining,120.0,1,random_stress,nominal,"r[4.25,4.50)","v[7.00,7.50)",ww_nan,"m[-0.25,0.00)",1,1,0,0.0,0,0,true_safety_violation,none,118.18066562066605,118.18066562066605,-0.08604180404028261,0.0,-0.047733407734654065,0.0,all_failure,branch_local_only_no_cross_layout_decision_transfer
"cell|branch=four_fan_branch|fan=four_fan|env=W0_four_fan_branch|family=bank_yaw_energy_retaining|target=120p0|dir=1|start=random_stress|latency=nominal|radius=r[4.50,4.75)|speed=v[4.50,5.00)|wing_mean=ww_nan|margin=m[-0.25,0.00)",four_fan_branch,four_fan,W0_four_fan_branch,bank_yaw_energy_retaining,120.0,1,random_stress,nominal,"r[4.50,4.75)","v[4.50,5.00)",ww_nan,"m[-0.25,0.00)",1,1,0,0.0,0,0,true_safety_violation,none,119.50949312118905,119.50949312118905,-0.08041904210575312,0.0,-0.08940584617188319,0.0,all_failure,branch_local_only_no_cross_layout_decision_transfer
"cell|branch=four_fan_branch|fan=four_fan|env=W0_four_fan_branch|family=bank_yaw_energy_retaining|target=150p0|dir=-1|start=favourable|latency=nominal|radius=r[0.50,0.75)|speed=v[6.00,6.50)|wing_mean=ww_nan|margin=m[0.25,0.50)",four_fan_branch,four_fan,W0_four_fan_branch,bank_yaw_energy_retaining,150.0,-1,favourable,nominal,"r[0.50,0.75)","v[6.00,6.50)",ww_nan,"m[0.25,0.50)",1,1,0,0.0,0,0,target_miss,none,138.22971535382442,138.22971535382442,-0.3212207318701581,0.0,0.40582977360700045,0.0,all_failure,branch_local_only_no_cross_layout_decision_transfer
"cell|branch=four_fan_branch|fan=four_fan|env=W0_four_fan_branch|family=bank_yaw_energy_retaining|target=150p0|dir=-1|start=favourable|latency=nominal|radius=r[2.75,3.00)|speed=v[6.50,7.00)|wing_mean=ww_nan|margin=m[-0.25,0.00)",four_fan_branch,four_fan,W0_four_fan_branch,bank_yaw_energy_retaining,150.0,-1,favourable,nominal,"r[2.75,3.00)","v[6.50,7.00)",ww_nan,"m[-0.25,0.00)",2,2,0,0.0,0,0,true_safety_violation,none,141.253808777752,141.253808777752,-0.3619767119939703,0.0,-0.08283287847680487,0.0,all_failure,branch_local_only_no_cross_layout_decision_transfer
"cell|branch=four_fan_branch|fan=four_fan|env=W0_four_fan_branch|family=bank_yaw_energy_retaining|target=150p0|dir=-1|start=lift_sector|latency=nominal|radius=r[0.25,0.50)|speed=v[6.50,7.00)|wing_mean=ww_nan|margin=m[-0.25,0.00)",four_fan_branch,four_fan,W0_four_fan_branch,bank_yaw_energy_retaining,150.0,-1,lift_sector,nominal,"r[0.25,0.50)","v[6.50,7.00)",ww_nan,"m[-0.25,0.00)",1,1,0,0.0,0,0,true_safety_violation,none,150.02137568781862,150.02137568781862,-0.14659171896096623,0.0,-0.02071943840169066,0.0,all_failure,branch_local_only_no_cross_layout_decision_transfer
"cell|branch=four_fan_branch|fan=four_fan|env=W0_four_fan_branch|family=bank_yaw_energy_retaining|target=150p0|dir=-1|start=lift_sector|latency=nominal|radius=r[0.75,1.00)|speed=v[6.00,6.50)|wing_mean=ww_nan|margin=m[-0.25,0.00)",four_fan_branch,four_fan,W0_four_fan_branch,bank_yaw_energy_retaining,150.0,-1,lift_sector,nominal,"r[0.75,1.00)","v[6.00,6.50)",ww_nan,"m[-0.25,0.00)",1,1,0,0.0,0,0,true_safety_violation,none,150.99130199150034,150.99130199150034,-0.10977233673547637,0.0,-0.0006991157615169469,0.0,all_failure,branch_local_only_no_cross_layout_decision_transfer
"cell|branch=four_fan_branch|fan=four_fan|env=W0_four_fan_branch|family=bank_yaw_energy_retaining|target=150p0|dir=-1|start=lift_sector|latency=nominal|radius=r[0.75,1.00)|speed=v[7.00,7.50)|wing_mean=ww_nan|margin=m[-0.25,0.00)",four_fan_branch,four_fan,W0_four_fan_branch,bank_yaw_energy_retaining,150.0,-1,lift_sector,nominal,"r[0.75,1.00)","v[7.00,7.50)",ww_nan,"m[-0.25,0.00)",1,1,0,0.0,0,0,true_safety_violation,none,150.27005049020948,150.27005049020948,-0.010440256059424335,0.0,-0.07241630229122809,0.0,all_failure,branch_local_only_no_cross_layout_decision_transfer
"cell|branch=four_fan_branch|fan=four_fan|env=W0_four_fan_branch|family=bank_yaw_energy_retaining|target=150p0|dir=-1|start=mid_arena|latency=nominal|radius=r[1.50,1.75)|speed=v[7.00,7.50)|wing_mean=ww_nan|margin=m[-0.25,0.00)",four_fan_branch,four_fan,W0_four_fan_branch,bank_yaw_energy_retaining,150.0,-1,mid_arena,nominal,"r[1.50,1.75)","v[7.00,7.50)",ww_nan,"m[-0.25,0.00)",1,1,0,0.0,0,0,true_safety_violation,none,147.77338651679926,147.77338651679926,-0.21644369562083288,0.0,-0.1252049054276707,0.0,all_failure,branch_local_only_no_cross_layout_decision_transfer
"cell|branch=four_fan_branch|fan=four_fan|env=W0_four_fan_branch|family=bank_yaw_energy_retaining|target=150p0|dir=-1|start=mid_arena|latency=nominal|radius=r[1.75,2.00)|speed=v[6.50,7.00)|wing_mean=ww_nan|margin=m[-0.25,0.00)",four_fan_branch,four_fan,W0_four_fan_branch,bank_yaw_energy_retaining,150.0,-1,mid_arena,nominal,"r[1.75,2.00)","v[6.50,7.00)",ww_nan,"m[-0.25,0.00)",1,1,0,0.0,0,0,true_safety_violation,none,139.85266542234294,139.85266542234294,-0.34749246445295423,0.0,-0.024909679680584773,0.0,all_failure,branch_local_only_no_cross_layout_decision_transfer
"cell|branch=four_fan_branch|fan=four_fan|env=W0_four_fan_branch|family=bank_yaw_energy_retaining|target=150p0|dir=-1|start=random_stress|latency=nominal|radius=r[2.00,2.25)|speed=v[6.50,7.00)|wing_mean=ww_nan|margin=m[-0.25,0.00)",four_fan_branch,four_fan,W0_four_fan_branch,bank_yaw_energy_retaining,150.0,-1,random_stress,nominal,"r[2.00,2.25)","v[6.50,7.00)",ww_nan,"m[-0.25,0.00)",1,1,0,0.0,0,0,true_safety_violation,none,146.9494609830186,146.9494609830186,-0.07797336593564985,0.0,-0.0005879376298381089,0.0,all_failure,branch_local_only_no_cross_layout_decision_transfer
"cell|branch=four_fan_branch|fan=four_fan|env=W0_four_fan_branch|family=bank_yaw_energy_retaining|target=150p0|dir=-1|start=random_stress|latency=nominal|radius=r[3.75,4.00)|speed=v[6.00,6.50)|wing_mean=ww_nan|margin=m[-0.25,0.00)",four_fan_branch,four_fan,W0_four_fan_branch,bank_yaw_energy_retaining,150.0,-1,random_stress,nominal,"r[3.75,4.00)","v[6.00,6.50)",ww_nan,"m[-0.25,0.00)",1,1,0,0.0,0,0,true_safety_violation,none,139.51460400304862,139.51460400304862,-0.25643921892020405,0.0,-0.041165106515761885,0.0,all_failure,branch_local_only_no_cross_layout_decision_transfer
"cell|branch=four_fan_branch|fan=four_fan|env=W0_four_fan_branch|family=bank_yaw_energy_retaining|target=150p0|dir=1|start=favourable|latency=nominal|radius=r[0.25,0.50)|speed=v[6.00,6.50)|wing_mean=ww_nan|margin=m[-0.25,0.00)",four_fan_branch,four_fan,W0_four_fan_branch,bank_yaw_energy_retaining,150.0,1,favourable,nominal,"r[0.25,0.50)","v[6.00,6.50)",ww_nan,"m[-0.25,0.00)",1,1,0,0.0,0,0,true_safety_violation,none,142.12217635811524,142.12217635811524,-0.30180163577040453,0.0,-0.046596526962285445,0.0,all_failure,branch_local_only_no_cross_layout_decision_transfer
"cell|branch=four_fan_branch|fan=four_fan|env=W0_four_fan_branch|family=bank_yaw_energy_retaining|target=150p0|dir=1|start=favourable|latency=nominal|radius=r[1.00,1.25)|speed=v[6.50,7.00)|wing_mean=ww_nan|margin=m[-0.25,0.00)",four_fan_branch,four_fan,W0_four_fan_branch,bank_yaw_energy_retaining,150.0,1,favourable,nominal,"r[1.00,1.25)","v[6.50,7.00)",ww_nan,"m[-0.25,0.00)",1,1,0,0.0,0,0,true_safety_violation,none,148.54765618403277,148.54765618403277,-0.22180107666034887,0.0,-0.02567908472039182,0.0,all_failure,branch_local_only_no_cross_layout_decision_transfer
"cell|branch=four_fan_branch|fan=four_fan|env=W0_four_fan_branch|family=bank_yaw_energy_retaining|target=150p0|dir=1|start=favourable|latency=nominal|radius=r[1.75,2.00)|speed=v[6.00,6.50)|wing_mean=ww_nan|margin=m[-0.25,0.00)",four_fan_branch,four_fan,W0_four_fan_branch,bank_yaw_energy_retaining,150.0,1,favourable,nominal,"r[1.75,2.00)","v[6.00,6.50)",ww_nan,"m[-0.25,0.00)",1,1,0,0.0,0,0,true_safety_violation,none,142.91235580357582,142.91235580357582,-0.23902749829211212,0.0,-0.09004857914120645,0.0,all_failure,branch_local_only_no_cross_layout_decision_transfer
"cell|branch=four_fan_branch|fan=four_fan|env=W0_four_fan_branch|family=bank_yaw_energy_retaining|target=150p0|dir=1|start=lift_sector|latency=nominal|radius=r[0.25,0.50)|speed=v[5.00,5.50)|wing_mean=ww_nan|margin=m[-0.25,0.00)",four_fan_branch,four_fan,W0_four_fan_branch,bank_yaw_energy_retaining,150.0,1,lift_sector,nominal,"r[0.25,0.50)","v[5.00,5.50)",ww_nan,"m[-0.25,0.00)",1,1,0,0.0,0,0,true_safety_violation,none,146.3627277033789,146.3627277033789,-0.10788464608975579,0.0,-0.060809512925500186,0.0,all_failure,branch_local_only_no_cross_layout_decision_transfer
"cell|branch=four_fan_branch|fan=four_fan|env=W0_four_fan_branch|family=bank_yaw_energy_retaining|target=150p0|dir=1|start=lift_sector|latency=nominal|radius=r[0.75,1.00)|speed=v[5.00,5.50)|wing_mean=ww_nan|margin=m[-0.25,0.00)",four_fan_branch,four_fan,W0_four_fan_branch,bank_yaw_energy_retaining,150.0,1,lift_sector,nominal,"r[0.75,1.00)","v[5.00,5.50)",ww_nan,"m[-0.25,0.00)",1,1,0,0.0,0,0,true_safety_violation,none,149.09939023144423,149.09939023144423,-0.23786689675431694,0.0,-0.0395035833931372,0.0,all_failure,branch_local_only_no_cross_layout_decision_transfer
"cell|branch=four_fan_branch|fan=four_fan|env=W0_four_fan_branch|family=bank_yaw_energy_retaining|target=150p0|dir=1|start=lift_sector|latency=nominal|radius=r[0.75,1.00)|speed=v[6.50,7.00)|wing_mean=ww_nan|margin=m[-0.25,0.00)",four_fan_branch,four_fan,W0_four_fan_branch,bank_yaw_energy_retaining,150.0,1,lift_sector,nominal,"r[0.75,1.00)","v[6.50,7.00)",ww_nan,"m[-0.25,0.00)",1,1,0,0.0,0,0,true_safety_violation,none,143.587934289928,143.587934289928,-0.23230993877174733,0.0,-0.015582773721813048,0.0,all_failure,branch_local_only_no_cross_layout_decision_transfer
"cell|branch=four_fan_branch|fan=four_fan|env=W0_four_fan_branch|family=bank_yaw_energy_retaining|target=150p0|dir=1|start=mid_arena|latency=nominal|radius=r[1.00,1.25)|speed=v[6.00,6.50)|wing_mean=ww_nan|margin=m[-0.25,0.00)",four_fan_branch,four_fan,W0_four_fan_branch,bank_yaw_energy_retaining,150.0,1,mid_arena,nominal,"r[1.00,1.25)","v[6.00,6.50)",ww_nan,"m[-0.25,0.00)",1,1,0,0.0,0,0,true_safety_violation,none,145.70515002504965,145.70515002504965,-0.19255576893650517,0.0,-0.0637292739212949,0.0,all_failure,branch_local_only_no_cross_layout_decision_transfer
"cell|branch=four_fan_branch|fan=four_fan|env=W0_four_fan_branch|family=bank_yaw_energy_retaining|target=150p0|dir=1|start=mid_arena|latency=nominal|radius=r[1.25,1.50)|speed=v[6.50,7.00)|wing_mean=ww_nan|margin=m[-0.25,0.00)",four_fan_branch,four_fan,W0_four_fan_branch,bank_yaw_energy_retaining,150.0,1,mid_arena,nominal,"r[1.25,1.50)","v[6.50,7.00)",ww_nan,"m[-0.25,0.00)",1,1,0,0.0,0,0,true_safety_violation,none,148.77619063349252,148.77619063349252,-0.1951254658374486,0.0,-0.12425228359829976,0.0,all_failure,branch_local_only_no_cross_layout_decision_transfer
"cell|branch=four_fan_branch|fan=four_fan|env=W0_four_fan_branch|family=bank_yaw_energy_retaining|target=150p0|dir=1|start=random_stress|latency=nominal|radius=r[2.25,2.50)|speed=v[6.50,7.00)|wing_mean=ww_nan|margin=m[-0.25,0.00)",four_fan_branch,four_fan,W0_four_fan_branch,bank_yaw_energy_retaining,150.0,1,random_stress,nominal,"r[2.25,2.50)","v[6.50,7.00)",ww_nan,"m[-0.25,0.00)",1,1,0,0.0,0,0,true_safety_violation,none,143.1851711842604,143.1851711842604,-0.37628344458498564,0.0,-0.032285577914694746,0.0,all_failure,branch_local_only_no_cross_layout_decision_transfer
"cell|branch=four_fan_branch|fan=four_fan|env=W0_four_fan_branch|family=bank_yaw_energy_retaining|target=150p0|dir=1|start=random_stress|latency=nominal|radius=r[3.75,4.00)|speed=v[7.00,7.50)|wing_mean=ww_nan|margin=m[-0.25,0.00)",four_fan_branch,four_fan,W0_four_fan_branch,bank_yaw_energy_retaining,150.0,1,random_stress,nominal,"r[3.75,4.00)","v[7.00,7.50)",ww_nan,"m[-0.25,0.00)",1,1,0,0.0,0,0,true_safety_violation,none,149.72654444586098,149.72654444586098,-0.03517931045656475,0.0,-0.03858377367567667,0.0,all_failure,branch_local_only_no_cross_layout_decision_transfer
"cell|branch=four_fan_branch|fan=four_fan|env=W0_four_fan_branch|family=bank_yaw_energy_retaining|target=15p0|dir=-1|start=favourable|latency=nominal|radius=r[1.50,1.75)|speed=v[6.50,7.00)|wing_mean=ww_nan|margin=m[-0.25,0.00)",four_fan_branch,four_fan,W0_four_fan_branch,bank_yaw_energy_retaining,15.0,-1,favourable,nominal,"r[1.50,1.75)","v[6.50,7.00)",ww_nan,"m[-0.25,0.00)",1,1,0,0.0,0,0,true_safety_violation,none,10.382680395127817,10.382680395127817,-0.2301461876908708,0.0,-0.05367979844207049,0.0,all_failure,branch_local_only_no_cross_layout_decision_transfer
"cell|branch=four_fan_branch|fan=four_fan|env=W0_four_fan_branch|family=bank_yaw_energy_retaining|target=15p0|dir=-1|start=favourable|latency=nominal|radius=r[2.00,2.25)|speed=v[6.50,7.00)|wing_mean=ww_nan|margin=m[-0.25,0.00)",four_fan_branch,four_fan,W0_four_fan_branch,bank_yaw_energy_retaining,15.0,-1,favourable,nominal,"r[2.00,2.25)","v[6.50,7.00)",ww_nan,"m[-0.25,0.00)",1,1,0,0.0,0,0,true_safety_violation,none,7.729634297401759,7.729634297401759,-0.28151329992901974,0.0,-0.09251939042340407,0.0,all_failure,branch_local_only_no_cross_layout_decision_transfer
"cell|branch=four_fan_branch|fan=four_fan|env=W0_four_fan_branch|family=bank_yaw_energy_retaining|target=15p0|dir=-1|start=favourable|latency=nominal|radius=r[3.00,3.25)|speed=v[6.00,6.50)|wing_mean=ww_nan|margin=m[0.00,0.25)",four_fan_branch,four_fan,W0_four_fan_branch,bank_yaw_energy_retaining,15.0,-1,favourable,nominal,"r[3.00,3.25)","v[6.00,6.50)",ww_nan,"m[0.00,0.25)",1,1,0,0.0,0,0,target_miss,none,6.027660303800042,6.027660303800042,-0.34016857449523386,0.0,0.16776432349783166,0.0,all_failure,branch_local_only_no_cross_layout_decision_transfer
"cell|branch=four_fan_branch|fan=four_fan|env=W0_four_fan_branch|family=bank_yaw_energy_retaining|target=15p0|dir=-1|start=lift_sector|latency=nominal|radius=r[0.25,0.50)|speed=v[6.00,6.50)|wing_mean=ww_nan|margin=m[-0.25,0.00)",four_fan_branch,four_fan,W0_four_fan_branch,bank_yaw_energy_retaining,15.0,-1,lift_sector,nominal,"r[0.25,0.50)","v[6.00,6.50)",ww_nan,"m[-0.25,0.00)",1,1,0,0.0,0,0,true_safety_violation,none,14.956361170137598,14.956361170137598,-0.1688453093267146,0.0,-0.060711968426367724,0.0,all_failure,branch_local_only_no_cross_layout_decision_transfer
