cluster_key,representative_rank,trial_descriptor_id,sim_real_match_key,layout_branch_id,fan_layout,test_environment_mode,family,target_heading_deg,direction_sign,start_class,latency_case,success_flag,failure_label,governor_rejection_cause,robustness_label,heading_error_deg,energy_residual_m,lift_dwell_fraction,min_true_margin_m,saturation_fraction,w_wing_mean_m_s,delta_w_lr_m_s,physics_priority_level,candidate_role,branch_decision_scope
"cluster|branch=four_fan_branch|fan=four_fan|env=W1_four_fan|family=bank_yaw_energy_retaining|target=180p0|dir=1|start=mid_arena|latency=nominal|radius=r[1.50,1.75)|speed=v[6.00,6.50)|wing_mean=ww_nan|margin=m[-0.25,0.00)",1,trial_descriptor_id_v1|branch=four_fan_branch|fan_layout=four_fan|fan_config=four_fan_nominal_updraft|test_env=W1_four_fan|paired_env=W0_four_fan_branch|candidate=s008_four_fan_W1_four_fan_bank_yaw_energy_retaining_180p0_dp1_s008_four_fan_pilot_001315|sample=s008_four_fan_pilot_001315|paired_sample=s008_four_fan_bank_yaw_energy_retaining_180p0_dp1_mid_arena_001315|seed=1000891226|replay_seed=20261946|latency=nominal,dense_trial_match_key_v1|branch=four_fan_branch|fan_layout=four_fan|fan_config=four_fan_nominal_updraft|test_env=W1_four_fan|paired_env=W0_four_fan_branch|candidate=s008_four_fan_W1_four_fan_bank_yaw_energy_retaining_180p0_dp1_s008_four_fan_pilot_001315|sample=s008_four_fan_pilot_001315|paired_sample=s008_four_fan_bank_yaw_energy_retaining_180p0_dp1_mid_arena_001315|seed=1000891226|replay_seed=20261946|latency=nominal,four_fan_branch,four_fan,W1_four_fan,bank_yaw_energy_retaining,180.0,1,mid_arena,nominal,False,true_safety_violation,none,not_evaluated,178.2114796424869,-0.008550338865865648,1.0,-0.06337635048096502,0.0,,,target_steering_future_target_priority,failure_representative,branch_local_only_no_cross_layout_decision_transfer
"cluster|branch=four_fan_branch|fan=four_fan|env=W1_four_fan|family=bank_yaw_energy_retaining|target=180p0|dir=1|start=mid_arena|latency=nominal|radius=r[3.00,3.25)|speed=v[6.50,7.00)|wing_mean=ww_nan|margin=m[-0.25,0.00)",1,trial_descriptor_id_v1|branch=four_fan_branch|fan_layout=four_fan|fan_config=four_fan_nominal_updraft|test_env=W1_four_fan|paired_env=W0_four_fan_branch|candidate=s008_four_fan_W1_four_fan_bank_yaw_energy_retaining_180p0_dp1_s008_four_fan_pilot_001314|sample=s008_four_fan_pilot_001314|paired_sample=s008_four_fan_bank_yaw_energy_retaining_180p0_dp1_mid_arena_001314|seed=733396573|replay_seed=20260858|latency=nominal,dense_trial_match_key_v1|branch=four_fan_branch|fan_layout=four_fan|fan_config=four_fan_nominal_updraft|test_env=W1_four_fan|paired_env=W0_four_fan_branch|candidate=s008_four_fan_W1_four_fan_bank_yaw_energy_retaining_180p0_dp1_s008_four_fan_pilot_001314|sample=s008_four_fan_pilot_001314|paired_sample=s008_four_fan_bank_yaw_energy_retaining_180p0_dp1_mid_arena_001314|seed=733396573|replay_seed=20260858|latency=nominal,four_fan_branch,four_fan,W1_four_fan,bank_yaw_energy_retaining,180.0,1,mid_arena,nominal,False,true_safety_violation,none,not_evaluated,176.46217317876327,-0.021897151963812256,1.0,-0.004809380438404745,0.0,,,target_steering_future_target_priority,failure_representative,branch_local_only_no_cross_layout_decision_transfer
"cluster|branch=four_fan_branch|fan=four_fan|env=W1_four_fan|family=bank_yaw_energy_retaining|target=180p0|dir=1|start=random_stress|latency=nominal|radius=r[3.00,3.25)|speed=v[5.50,6.00)|wing_mean=ww_nan|margin=m[-0.25,0.00)",1,trial_descriptor_id_v1|branch=four_fan_branch|fan_layout=four_fan|fan_config=four_fan_nominal_updraft|test_env=W1_four_fan|paired_env=W0_four_fan_branch|candidate=s008_four_fan_W1_four_fan_bank_yaw_energy_retaining_180p0_dp1_s008_four_fan_pilot_001320|sample=s008_four_fan_pilot_001320|paired_sample=s008_four_fan_bank_yaw_energy_retaining_180p0_dp1_random_stress_001320|seed=554708006|replay_seed=20261947|latency=nominal,dense_trial_match_key_v1|branch=four_fan_branch|fan_layout=four_fan|fan_config=four_fan_nominal_updraft|test_env=W1_four_fan|paired_env=W0_four_fan_branch|candidate=s008_four_fan_W1_four_fan_bank_yaw_energy_retaining_180p0_dp1_s008_four_fan_pilot_001320|sample=s008_four_fan_pilot_001320|paired_sample=s008_four_fan_bank_yaw_energy_retaining_180p0_dp1_random_stress_001320|seed=554708006|replay_seed=20261947|latency=nominal,four_fan_branch,four_fan,W1_four_fan,bank_yaw_energy_retaining,180.0,1,random_stress,nominal,False,true_safety_violation,none,not_evaluated,171.22140881219298,0.1798852886918909,1.0,-0.07722026955363148,0.0,,,target_steering_future_target_priority,failure_representative,branch_local_only_no_cross_layout_decision_transfer
"cluster|branch=four_fan_branch|fan=four_fan|env=W1_four_fan|family=bank_yaw_energy_retaining|target=180p0|dir=1|start=random_stress|latency=nominal|radius=r[3.50,3.75)|speed=v[7.00,7.50)|wing_mean=ww_nan|margin=m[-0.25,0.00)",1,trial_descriptor_id_v1|branch=four_fan_branch|fan_layout=four_fan|fan_config=four_fan_nominal_updraft|test_env=W1_four_fan|paired_env=W0_four_fan_branch|candidate=s008_four_fan_W1_four_fan_bank_yaw_energy_retaining_180p0_dp1_s008_four_fan_pilot_001319|sample=s008_four_fan_pilot_001319|paired_sample=s008_four_fan_bank_yaw_energy_retaining_180p0_dp1_random_stress_001319|seed=14345492|replay_seed=20260859|latency=nominal,dense_trial_match_key_v1|branch=four_fan_branch|fan_layout=four_fan|fan_config=four_fan_nominal_updraft|test_env=W1_four_fan|paired_env=W0_four_fan_branch|candidate=s008_four_fan_W1_four_fan_bank_yaw_energy_retaining_180p0_dp1_s008_four_fan_pilot_001319|sample=s008_four_fan_pilot_001319|paired_sample=s008_four_fan_bank_yaw_energy_retaining_180p0_dp1_random_stress_001319|seed=14345492|replay_seed=20260859|latency=nominal,four_fan_branch,four_fan,W1_four_fan,bank_yaw_energy_retaining,180.0,1,random_stress,nominal,False,true_safety_violation,none,not_evaluated,180.97769977854563,-0.0486659994642018,1.0,-0.0406081611253263,0.0,,,target_steering_future_target_priority,failure_representative,branch_local_only_no_cross_layout_decision_transfer
"cluster|branch=four_fan_branch|fan=four_fan|env=W1_four_fan|family=bank_yaw_energy_retaining|target=30p0|dir=-1|start=favourable|latency=nominal|radius=r[0.50,0.75)|speed=v[6.00,6.50)|wing_mean=ww_nan|margin=m[-0.25,0.00)",1,trial_descriptor_id_v1|branch=four_fan_branch|fan_layout=four_fan|fan_config=four_fan_nominal_updraft|test_env=W1_four_fan|paired_env=W0_four_fan_branch|candidate=s008_four_fan_W1_four_fan_bank_yaw_energy_retaining_30p0_dm1_s008_four_fan_pilot_001182|sample=s008_four_fan_pilot_001182|paired_sample=s008_four_fan_bank_yaw_energy_retaining_30p0_dm1_favourable_001182|seed=1945226687|replay_seed=20261892|latency=nominal,dense_trial_match_key_v1|branch=four_fan_branch|fan_layout=four_fan|fan_config=four_fan_nominal_updraft|test_env=W1_four_fan|paired_env=W0_four_fan_branch|candidate=s008_four_fan_W1_four_fan_bank_yaw_energy_retaining_30p0_dm1_s008_four_fan_pilot_001182|sample=s008_four_fan_pilot_001182|paired_sample=s008_four_fan_bank_yaw_energy_retaining_30p0_dm1_favourable_001182|seed=1945226687|replay_seed=20261892|latency=nominal,four_fan_branch,four_fan,W1_four_fan,bank_yaw_energy_retaining,30.0,-1,favourable,nominal,False,true_safety_violation,none,not_evaluated,20.61635113087354,-0.07423791398412494,1.0,-0.07071707984028563,0.0,,,target_steering_30deg_priority,failure_representative,branch_local_only_no_cross_layout_decision_transfer
"cluster|branch=four_fan_branch|fan=four_fan|env=W1_four_fan|family=bank_yaw_energy_retaining|target=30p0|dir=-1|start=favourable|latency=nominal|radius=r[1.50,1.75)|speed=v[6.00,6.50)|wing_mean=ww_nan|margin=m[0.25,0.50)",1,trial_descriptor_id_v1|branch=four_fan_branch|fan_layout=four_fan|fan_config=four_fan_nominal_updraft|test_env=W1_four_fan|paired_env=W0_four_fan_branch|candidate=s008_four_fan_W1_four_fan_bank_yaw_energy_retaining_30p0_dm1_s008_four_fan_pilot_001181|sample=s008_four_fan_pilot_001181|paired_sample=s008_four_fan_bank_yaw_energy_retaining_30p0_dm1_favourable_001181|seed=1631305267|replay_seed=20260804|latency=nominal,dense_trial_match_key_v1|branch=four_fan_branch|fan_layout=four_fan|fan_config=four_fan_nominal_updraft|test_env=W1_four_fan|paired_env=W0_four_fan_branch|candidate=s008_four_fan_W1_four_fan_bank_yaw_energy_retaining_30p0_dm1_s008_four_fan_pilot_001181|sample=s008_four_fan_pilot_001181|paired_sample=s008_four_fan_bank_yaw_energy_retaining_30p0_dm1_favourable_001181|seed=1631305267|replay_seed=20260804|latency=nominal,four_fan_branch,four_fan,W1_four_fan,bank_yaw_energy_retaining,30.0,-1,favourable,nominal,False,target_miss,none,not_evaluated,22.750271118050584,0.016413390630299673,1.0,0.41937279042964004,0.0,,,target_steering_30deg_priority,failure_representative,branch_local_only_no_cross_layout_decision_transfer
"cluster|branch=four_fan_branch|fan=four_fan|env=W1_four_fan|family=bank_yaw_energy_retaining|target=30p0|dir=-1|start=favourable|latency=nominal|radius=r[1.75,2.00)|speed=v[6.00,6.50)|wing_mean=ww_nan|margin=m[0.00,0.25)",1,trial_descriptor_id_v1|branch=four_fan_branch|fan_layout=four_fan|fan_config=four_fan_nominal_updraft|test_env=W1_four_fan|paired_env=W0_four_fan_branch|candidate=s008_four_fan_W1_four_fan_bank_yaw_energy_retaining_30p0_dm1_s008_four_fan_pilot_001183|sample=s008_four_fan_pilot_001183|paired_sample=s008_four_fan_bank_yaw_energy_retaining_30p0_dm1_favourable_001183|seed=200707258|replay_seed=20262840|latency=nominal,dense_trial_match_key_v1|branch=four_fan_branch|fan_layout=four_fan|fan_config=four_fan_nominal_updraft|test_env=W1_four_fan|paired_env=W0_four_fan_branch|candidate=s008_four_fan_W1_four_fan_bank_yaw_energy_retaining_30p0_dm1_s008_four_fan_pilot_001183|sample=s008_four_fan_pilot_001183|paired_sample=s008_four_fan_bank_yaw_energy_retaining_30p0_dm1_favourable_001183|seed=200707258|replay_seed=20262840|latency=nominal,four_fan_branch,four_fan,W1_four_fan,bank_yaw_energy_retaining,30.0,-1,favourable,nominal,False,target_miss,none,not_evaluated,15.227535395996648,0.27263354864701617,1.0,0.18838875928633048,0.0,,,target_steering_30deg_priority,failure_representative,branch_local_only_no_cross_layout_decision_transfer
"cluster|branch=four_fan_branch|fan=four_fan|env=W1_four_fan|family=bank_yaw_energy_retaining|target=30p0|dir=-1|start=lift_sector|latency=nominal|radius=r[0.00,0.25)|speed=v[6.50,7.00)|wing_mean=ww_nan|margin=m[-0.25,0.00)",1,trial_descriptor_id_v1|branch=four_fan_branch|fan_layout=four_fan|fan_config=four_fan_nominal_updraft|test_env=W1_four_fan|paired_env=W0_four_fan_branch|candidate=s008_four_fan_W1_four_fan_bank_yaw_energy_retaining_30p0_dm1_s008_four_fan_pilot_001188|sample=s008_four_fan_pilot_001188|paired_sample=s008_four_fan_bank_yaw_energy_retaining_30p0_dm1_lift_sector_001188|seed=870115938|replay_seed=20262841|latency=nominal,dense_trial_match_key_v1|branch=four_fan_branch|fan_layout=four_fan|fan_config=four_fan_nominal_updraft|test_env=W1_four_fan|paired_env=W0_four_fan_branch|candidate=s008_four_fan_W1_four_fan_bank_yaw_energy_retaining_30p0_dm1_s008_four_fan_pilot_001188|sample=s008_four_fan_pilot_001188|paired_sample=s008_four_fan_bank_yaw_energy_retaining_30p0_dm1_lift_sector_001188|seed=870115938|replay_seed=20262841|latency=nominal,four_fan_branch,four_fan,W1_four_fan,bank_yaw_energy_retaining,30.0,-1,lift_sector,nominal,False,true_safety_violation,none,not_evaluated,29.78585394619654,0.08762097884991782,1.0,-0.057768477762940584,0.0,,,target_steering_30deg_priority,failure_representative,branch_local_only_no_cross_layout_decision_transfer
"cluster|branch=four_fan_branch|fan=four_fan|env=W1_four_fan|family=bank_yaw_energy_retaining|target=30p0|dir=-1|start=lift_sector|latency=nominal|radius=r[0.50,0.75)|speed=v[6.50,7.00)|wing_mean=ww_nan|margin=m[-0.25,0.00)",1,trial_descriptor_id_v1|branch=four_fan_branch|fan_layout=four_fan|fan_config=four_fan_nominal_updraft|test_env=W1_four_fan|paired_env=W0_four_fan_branch|candidate=s008_four_fan_W1_four_fan_bank_yaw_energy_retaining_30p0_dm1_s008_four_fan_pilot_001187|sample=s008_four_fan_pilot_001187|paired_sample=s008_four_fan_bank_yaw_energy_retaining_30p0_dm1_lift_sector_001187|seed=83447347|replay_seed=20261893|latency=nominal,dense_trial_match_key_v1|branch=four_fan_branch|fan_layout=four_fan|fan_config=four_fan_nominal_updraft|test_env=W1_four_fan|paired_env=W0_four_fan_branch|candidate=s008_four_fan_W1_four_fan_bank_yaw_energy_retaining_30p0_dm1_s008_four_fan_pilot_001187|sample=s008_four_fan_pilot_001187|paired_sample=s008_four_fan_bank_yaw_energy_retaining_30p0_dm1_lift_sector_001187|seed=83447347|replay_seed=20261893|latency=nominal,four_fan_branch,four_fan,W1_four_fan,bank_yaw_energy_retaining,30.0,-1,lift_sector,nominal,False,true_safety_violation,none,not_evaluated,31.297943541124624,0.15187027346466797,1.0,-0.1001504616287221,0.0,,,target_steering_30deg_priority,failure_representative,branch_local_only_no_cross_layout_decision_transfer
"cluster|branch=four_fan_branch|fan=four_fan|env=W1_four_fan|family=bank_yaw_energy_retaining|target=30p0|dir=-1|start=lift_sector|latency=nominal|radius=r[0.75,1.00)|speed=v[5.00,5.50)|wing_mean=ww_nan|margin=m[-0.25,0.00)",1,trial_descriptor_id_v1|branch=four_fan_branch|fan_layout=four_fan|fan_config=four_fan_nominal_updraft|test_env=W1_four_fan|paired_env=W0_four_fan_branch|candidate=s008_four_fan_W1_four_fan_bank_yaw_energy_retaining_30p0_dm1_s008_four_fan_pilot_001186|sample=s008_four_fan_pilot_001186|paired_sample=s008_four_fan_bank_yaw_energy_retaining_30p0_dm1_lift_sector_001186|seed=1489835934|replay_seed=20260805|latency=nominal,dense_trial_match_key_v1|branch=four_fan_branch|fan_layout=four_fan|fan_config=four_fan_nominal_updraft|test_env=W1_four_fan|paired_env=W0_four_fan_branch|candidate=s008_four_fan_W1_four_fan_bank_yaw_energy_retaining_30p0_dm1_s008_four_fan_pilot_001186|sample=s008_four_fan_pilot_001186|paired_sample=s008_four_fan_bank_yaw_energy_retaining_30p0_dm1_lift_sector_001186|seed=1489835934|replay_seed=20260805|latency=nominal,four_fan_branch,four_fan,W1_four_fan,bank_yaw_energy_retaining,30.0,-1,lift_sector,nominal,False,true_safety_violation,none,not_evaluated,21.29437213462663,0.004773328507758912,1.0,-0.0762521324449752,0.0,,,target_steering_30deg_priority,failure_representative,branch_local_only_no_cross_layout_decision_transfer
"cluster|branch=four_fan_branch|fan=four_fan|env=W1_four_fan|family=bank_yaw_energy_retaining|target=30p0|dir=-1|start=mid_arena|latency=nominal|radius=r[0.25,0.50)|speed=v[6.50,7.00)|wing_mean=ww_nan|margin=m[-0.25,0.00)",1,trial_descriptor_id_v1|branch=four_fan_branch|fan_layout=four_fan|fan_config=four_fan_nominal_updraft|test_env=W1_four_fan|paired_env=W0_four_fan_branch|candidate=s008_four_fan_W1_four_fan_bank_yaw_energy_retaining_30p0_dm1_s008_four_fan_pilot_001185|sample=s008_four_fan_pilot_001185|paired_sample=s008_four_fan_bank_yaw_energy_retaining_30p0_dm1_mid_arena_001185|seed=1577960062|replay_seed=20261894|latency=nominal,dense_trial_match_key_v1|branch=four_fan_branch|fan_layout=four_fan|fan_config=four_fan_nominal_updraft|test_env=W1_four_fan|paired_env=W0_four_fan_branch|candidate=s008_four_fan_W1_four_fan_bank_yaw_energy_retaining_30p0_dm1_s008_four_fan_pilot_001185|sample=s008_four_fan_pilot_001185|paired_sample=s008_four_fan_bank_yaw_energy_retaining_30p0_dm1_mid_arena_001185|seed=1577960062|replay_seed=20261894|latency=nominal,four_fan_branch,four_fan,W1_four_fan,bank_yaw_energy_retaining,30.0,-1,mid_arena,nominal,False,true_safety_violation,none,not_evaluated,28.928152461952273,-0.0689155544277229,1.0,-0.001491767932869481,0.0,,,target_steering_30deg_priority,failure_representative,branch_local_only_no_cross_layout_decision_transfer
"cluster|branch=four_fan_branch|fan=four_fan|env=W1_four_fan|family=bank_yaw_energy_retaining|target=30p0|dir=-1|start=mid_arena|latency=nominal|radius=r[2.25,2.50)|speed=v[6.00,6.50)|wing_mean=ww_nan|margin=m[-0.25,0.00)",1,trial_descriptor_id_v1|branch=four_fan_branch|fan_layout=four_fan|fan_config=four_fan_nominal_updraft|test_env=W1_four_fan|paired_env=W0_four_fan_branch|candidate=s008_four_fan_W1_four_fan_bank_yaw_energy_retaining_30p0_dm1_s008_four_fan_pilot_001184|sample=s008_four_fan_pilot_001184|paired_sample=s008_four_fan_bank_yaw_energy_retaining_30p0_dm1_mid_arena_001184|seed=1783105681|replay_seed=20260806|latency=nominal,dense_trial_match_key_v1|branch=four_fan_branch|fan_layout=four_fan|fan_config=four_fan_nominal_updraft|test_env=W1_four_fan|paired_env=W0_four_fan_branch|candidate=s008_four_fan_W1_four_fan_bank_yaw_energy_retaining_30p0_dm1_s008_four_fan_pilot_001184|sample=s008_four_fan_pilot_001184|paired_sample=s008_four_fan_bank_yaw_energy_retaining_30p0_dm1_mid_arena_001184|seed=1783105681|replay_seed=20260806|latency=nominal,four_fan_branch,four_fan,W1_four_fan,bank_yaw_energy_retaining,30.0,-1,mid_arena,nominal,False,true_safety_violation,none,not_evaluated,20.871429157954765,0.036147727312707545,1.0,-0.06933580872595879,0.0,,,target_steering_30deg_priority,failure_representative,branch_local_only_no_cross_layout_decision_transfer
"cluster|branch=four_fan_branch|fan=four_fan|env=W1_four_fan|family=bank_yaw_energy_retaining|target=30p0|dir=-1|start=random_stress|latency=nominal|radius=r[1.75,2.00)|speed=v[5.00,5.50)|wing_mean=ww_nan|margin=m[-0.25,0.00)",1,trial_descriptor_id_v1|branch=four_fan_branch|fan_layout=four_fan|fan_config=four_fan_nominal_updraft|test_env=W1_four_fan|paired_env=W0_four_fan_branch|candidate=s008_four_fan_W1_four_fan_bank_yaw_energy_retaining_30p0_dm1_s008_four_fan_pilot_001189|sample=s008_four_fan_pilot_001189|paired_sample=s008_four_fan_bank_yaw_energy_retaining_30p0_dm1_random_stress_001189|seed=713713264|replay_seed=20260807|latency=nominal,dense_trial_match_key_v1|branch=four_fan_branch|fan_layout=four_fan|fan_config=four_fan_nominal_updraft|test_env=W1_four_fan|paired_env=W0_four_fan_branch|candidate=s008_four_fan_W1_four_fan_bank_yaw_energy_retaining_30p0_dm1_s008_four_fan_pilot_001189|sample=s008_four_fan_pilot_001189|paired_sample=s008_four_fan_bank_yaw_energy_retaining_30p0_dm1_random_stress_001189|seed=713713264|replay_seed=20260807|latency=nominal,four_fan_branch,four_fan,W1_four_fan,bank_yaw_energy_retaining,30.0,-1,random_stress,nominal,False,true_safety_violation,none,not_evaluated,30.217029768543043,0.0016385365999624923,1.0,-0.08212888674958752,0.0,,,target_steering_30deg_priority,failure_representative,branch_local_only_no_cross_layout_decision_transfer
"cluster|branch=four_fan_branch|fan=four_fan|env=W1_four_fan|family=bank_yaw_energy_retaining|target=30p0|dir=-1|start=random_stress|latency=nominal|radius=r[2.50,2.75)|speed=v[5.50,6.00)|wing_mean=ww_nan|margin=m[-0.25,0.00)",1,trial_descriptor_id_v1|branch=four_fan_branch|fan_layout=four_fan|fan_config=four_fan_nominal_updraft|test_env=W1_four_fan|paired_env=W0_four_fan_branch|candidate=s008_four_fan_W1_four_fan_bank_yaw_energy_retaining_30p0_dm1_s008_four_fan_pilot_001190|sample=s008_four_fan_pilot_001190|paired_sample=s008_four_fan_bank_yaw_energy_retaining_30p0_dm1_random_stress_001190|seed=1020713952|replay_seed=20261895|latency=nominal,dense_trial_match_key_v1|branch=four_fan_branch|fan_layout=four_fan|fan_config=four_fan_nominal_updraft|test_env=W1_four_fan|paired_env=W0_four_fan_branch|candidate=s008_four_fan_W1_four_fan_bank_yaw_energy_retaining_30p0_dm1_s008_four_fan_pilot_001190|sample=s008_four_fan_pilot_001190|paired_sample=s008_four_fan_bank_yaw_energy_retaining_30p0_dm1_random_stress_001190|seed=1020713952|replay_seed=20261895|latency=nominal,four_fan_branch,four_fan,W1_four_fan,bank_yaw_energy_retaining,30.0,-1,random_stress,nominal,False,true_safety_violation,none,not_evaluated,29.142962442332028,-0.02851787100009595,1.0,-0.009421022770159746,0.0,,,target_steering_30deg_priority,failure_representative,branch_local_only_no_cross_layout_decision_transfer
"cluster|branch=four_fan_branch|fan=four_fan|env=W1_four_fan|family=bank_yaw_energy_retaining|target=30p0|dir=1|start=favourable|latency=nominal|radius=r[1.75,2.00)|speed=v[6.00,6.50)|wing_mean=ww_nan|margin=m[-0.25,0.00)",1,trial_descriptor_id_v1|branch=four_fan_branch|fan_layout=four_fan|fan_config=four_fan_nominal_updraft|test_env=W1_four_fan|paired_env=W0_four_fan_branch|candidate=s008_four_fan_W1_four_fan_bank_yaw_energy_retaining_30p0_dp1_s008_four_fan_pilot_001193|sample=s008_four_fan_pilot_001193|paired_sample=s008_four_fan_bank_yaw_energy_retaining_30p0_dp1_favourable_001193|seed=1237685115|replay_seed=20262842|latency=nominal,dense_trial_match_key_v1|branch=four_fan_branch|fan_layout=four_fan|fan_config=four_fan_nominal_updraft|test_env=W1_four_fan|paired_env=W0_four_fan_branch|candidate=s008_four_fan_W1_four_fan_bank_yaw_energy_retaining_30p0_dp1_s008_four_fan_pilot_001193|sample=s008_four_fan_pilot_001193|paired_sample=s008_four_fan_bank_yaw_energy_retaining_30p0_dp1_favourable_001193|seed=1237685115|replay_seed=20262842|latency=nominal,four_fan_branch,four_fan,W1_four_fan,bank_yaw_energy_retaining,30.0,1,favourable,nominal,False,true_safety_violation,none,not_evaluated,21.16796535835569,0.003957753670841946,1.0,-0.02335677252875179,0.0,,,target_steering_30deg_priority,failure_representative,branch_local_only_no_cross_layout_decision_transfer
"cluster|branch=four_fan_branch|fan=four_fan|env=W1_four_fan|family=bank_yaw_energy_retaining|target=30p0|dir=1|start=favourable|latency=nominal|radius=r[2.25,2.50)|speed=v[6.00,6.50)|wing_mean=ww_nan|margin=m[-0.25,0.00)",1,trial_descriptor_id_v1|branch=four_fan_branch|fan_layout=four_fan|fan_config=four_fan_nominal_updraft|test_env=W1_four_fan|paired_env=W0_four_fan_branch|candidate=s008_four_fan_W1_four_fan_bank_yaw_energy_retaining_30p0_dp1_s008_four_fan_pilot_001192|sample=s008_four_fan_pilot_001192|paired_sample=s008_four_fan_bank_yaw_energy_retaining_30p0_dp1_favourable_001192|seed=245602286|replay_seed=20261896|latency=nominal,dense_trial_match_key_v1|branch=four_fan_branch|fan_layout=four_fan|fan_config=four_fan_nominal_updraft|test_env=W1_four_fan|paired_env=W0_four_fan_branch|candidate=s008_four_fan_W1_four_fan_bank_yaw_energy_retaining_30p0_dp1_s008_four_fan_pilot_001192|sample=s008_four_fan_pilot_001192|paired_sample=s008_four_fan_bank_yaw_energy_retaining_30p0_dp1_favourable_001192|seed=245602286|replay_seed=20261896|latency=nominal,four_fan_branch,four_fan,W1_four_fan,bank_yaw_energy_retaining,30.0,1,favourable,nominal,False,true_safety_violation,none,not_evaluated,26.186922034982288,0.013431203043325901,1.0,-0.08287269497026895,0.0,,,target_steering_30deg_priority,failure_representative,branch_local_only_no_cross_layout_decision_transfer
"cluster|branch=four_fan_branch|fan=four_fan|env=W1_four_fan|family=bank_yaw_energy_retaining|target=30p0|dir=1|start=favourable|latency=nominal|radius=r[3.00,3.25)|speed=v[6.50,7.00)|wing_mean=ww_nan|margin=m[0.00,0.25)",1,trial_descriptor_id_v1|branch=four_fan_branch|fan_layout=four_fan|fan_config=four_fan_nominal_updraft|test_env=W1_four_fan|paired_env=W0_four_fan_branch|candidate=s008_four_fan_W1_four_fan_bank_yaw_energy_retaining_30p0_dp1_s008_four_fan_pilot_001191|sample=s008_four_fan_pilot_001191|paired_sample=s008_four_fan_bank_yaw_energy_retaining_30p0_dp1_favourable_001191|seed=1185195843|replay_seed=20260808|latency=nominal,dense_trial_match_key_v1|branch=four_fan_branch|fan_layout=four_fan|fan_config=four_fan_nominal_updraft|test_env=W1_four_fan|paired_env=W0_four_fan_branch|candidate=s008_four_fan_W1_four_fan_bank_yaw_energy_retaining_30p0_dp1_s008_four_fan_pilot_001191|sample=s008_four_fan_pilot_001191|paired_sample=s008_four_fan_bank_yaw_energy_retaining_30p0_dp1_favourable_001191|seed=1185195843|replay_seed=20260808|latency=nominal,four_fan_branch,four_fan,W1_four_fan,bank_yaw_energy_retaining,30.0,1,favourable,nominal,False,target_miss,none,not_evaluated,26.112681564676336,0.02657361927667168,1.0,0.2008006252832999,0.0,,,target_steering_30deg_priority,failure_representative,branch_local_only_no_cross_layout_decision_transfer
"cluster|branch=four_fan_branch|fan=four_fan|env=W1_four_fan|family=bank_yaw_energy_retaining|target=30p0|dir=1|start=lift_sector|latency=nominal|radius=r[0.00,0.25)|speed=v[5.50,6.00)|wing_mean=ww_nan|margin=m[-0.25,0.00)",1,trial_descriptor_id_v1|branch=four_fan_branch|fan_layout=four_fan|fan_config=four_fan_nominal_updraft|test_env=W1_four_fan|paired_env=W0_four_fan_branch|candidate=s008_four_fan_W1_four_fan_bank_yaw_energy_retaining_30p0_dp1_s008_four_fan_pilot_001198|sample=s008_four_fan_pilot_001198|paired_sample=s008_four_fan_bank_yaw_energy_retaining_30p0_dp1_lift_sector_001198|seed=972729594|replay_seed=20262843|latency=nominal,dense_trial_match_key_v1|branch=four_fan_branch|fan_layout=four_fan|fan_config=four_fan_nominal_updraft|test_env=W1_four_fan|paired_env=W0_four_fan_branch|candidate=s008_four_fan_W1_four_fan_bank_yaw_energy_retaining_30p0_dp1_s008_four_fan_pilot_001198|sample=s008_four_fan_pilot_001198|paired_sample=s008_four_fan_bank_yaw_energy_retaining_30p0_dp1_lift_sector_001198|seed=972729594|replay_seed=20262843|latency=nominal,four_fan_branch,four_fan,W1_four_fan,bank_yaw_energy_retaining,30.0,1,lift_sector,nominal,False,true_safety_violation,none,not_evaluated,33.921107691990855,0.3978293167233584,1.0,-0.009791153178512424,0.0,,,target_steering_30deg_priority,failure_representative,branch_local_only_no_cross_layout_decision_transfer
