diagnostic_version,environment_block_id,library_size_case_id,policy_id,paired_case_count,neutral_mission_success_rate,controlled_mission_success_rate,mission_success_delta_control_minus_neutral,neutral_safe_geometric_rate,controlled_safe_success_rate,safe_success_delta_control_minus_neutral,neutral_wrong_wall_exit_rate,controlled_wrong_wall_exit_rate,neutral_floor_or_ceiling_rate,controlled_floor_or_ceiling_rate,neutral_mean_score,controlled_mean_launch_score,score_delta_control_minus_neutral,neutral_mean_terminal_specific_energy_m,controlled_mean_terminal_specific_energy_m
r11_balanced_true_neutral_intervention_diagnostic_v1,r11_l0_dry_air_fixed,balanced_cluster,no_memory_baseline,20,0.3,0.35,0.04999999999999999,0.55,0.6,0.04999999999999993,0.25,0.25,0.45,0.15,-12.7172912365922,9.916800834754445,22.634092071346643,2.1714589915559386,2.2741547982203913
r11_balanced_true_neutral_intervention_diagnostic_v1,r11_l0_dry_air_fixed,balanced_cluster,spatial_flow_belief_memory_h10,20,0.3,0.35,0.04999999999999999,0.55,0.6,0.04999999999999993,0.25,0.25,0.45,0.15,-12.7172912365922,9.916800834754444,22.634092071346643,2.1714589915559386,2.2742287722177643
r11_balanced_true_neutral_intervention_diagnostic_v1,r11_l0_dry_air_fixed,balanced_cluster,spatial_flow_belief_memory_h3,20,0.3,0.35,0.04999999999999999,0.55,0.6,0.04999999999999993,0.25,0.25,0.45,0.15,-12.7172912365922,9.916800834754445,22.634092071346643,2.171458991555939,2.2742287722177634
r11_balanced_true_neutral_intervention_diagnostic_v1,r11_l0_dry_air_fixed,balanced_cluster,spatial_flow_belief_memory_h30,20,0.3,0.35,0.04999999999999999,0.55,0.6,0.04999999999999993,0.25,0.25,0.45,0.15,-12.7172912365922,9.916800834754445,22.634092071346643,2.171458991555939,2.274228772217764
r11_balanced_true_neutral_intervention_diagnostic_v1,r11_l1_single_fan_fixed_nominal,balanced_cluster,no_memory_baseline,20,0.4,0.45,0.04999999999999999,0.7,0.75,0.050000000000000044,0.3,0.3,0.3,0.05,8.609780202588563,35.975976492691146,27.366196290102582,2.143984491141481,2.3272988120487037
r11_balanced_true_neutral_intervention_diagnostic_v1,r11_l1_single_fan_fixed_nominal,balanced_cluster,spatial_flow_belief_memory_h10,20,0.4,0.45,0.04999999999999999,0.7,0.75,0.050000000000000044,0.3,0.3,0.3,0.05,8.609780202588563,35.975976492691146,27.366196290102582,2.143984491141481,2.3265724099468996
r11_balanced_true_neutral_intervention_diagnostic_v1,r11_l1_single_fan_fixed_nominal,balanced_cluster,spatial_flow_belief_memory_h3,20,0.4,0.45,0.04999999999999999,0.7,0.75,0.050000000000000044,0.3,0.3,0.3,0.05,8.609780202588563,35.975976492691146,27.366196290102582,2.143984491141481,2.3265724099468996
r11_balanced_true_neutral_intervention_diagnostic_v1,r11_l1_single_fan_fixed_nominal,balanced_cluster,spatial_flow_belief_memory_h30,20,0.4,0.45,0.04999999999999999,0.7,0.75,0.050000000000000044,0.3,0.3,0.3,0.05,8.609780202588563,35.975976492691146,27.366196290102582,2.143984491141481,2.3265724099468996
r11_balanced_true_neutral_intervention_diagnostic_v1,r11_l2_four_fan_fixed_nominal,balanced_cluster,no_memory_baseline,20,0.5,0.65,0.15000000000000002,0.85,0.85,0.0,0.35,0.2,0.15,0.0,29.65182422006629,77.34456661192918,47.69274239186289,2.4215831735955247,2.585715784173233
r11_balanced_true_neutral_intervention_diagnostic_v1,r11_l2_four_fan_fixed_nominal,balanced_cluster,spatial_flow_belief_memory_h10,20,0.5,0.65,0.15000000000000002,0.85,0.85,0.0,0.35,0.2,0.15,0.0,29.65182422006629,77.34456661192917,47.69274239186288,2.421583173595524,2.5857157841732326
r11_balanced_true_neutral_intervention_diagnostic_v1,r11_l2_four_fan_fixed_nominal,balanced_cluster,spatial_flow_belief_memory_h3,20,0.5,0.65,0.15000000000000002,0.85,0.85,0.0,0.35,0.2,0.15,0.0,29.65182422006629,77.34456661192917,47.69274239186288,2.4215831735955247,2.5857157841732326
r11_balanced_true_neutral_intervention_diagnostic_v1,r11_l2_four_fan_fixed_nominal,balanced_cluster,spatial_flow_belief_memory_h30,20,0.5,0.65,0.15000000000000002,0.85,0.85,0.0,0.35,0.2,0.15,0.0,29.65182422006629,77.34456661192917,47.69274239186288,2.4215831735955247,2.5857157841732326
r11_balanced_true_neutral_intervention_diagnostic_v1,r11_l3_fan_parameter_uncertainty,balanced_cluster,no_memory_baseline,20,0.35,0.55,0.20000000000000007,0.65,0.85,0.19999999999999996,0.3,0.3,0.35,0.05,-1.303299354290391,55.28326517259886,56.58656452688925,2.1358899654891483,2.405728657585591
r11_balanced_true_neutral_intervention_diagnostic_v1,r11_l3_fan_parameter_uncertainty,balanced_cluster,spatial_flow_belief_memory_h10,20,0.35,0.55,0.20000000000000007,0.65,0.85,0.19999999999999996,0.3,0.3,0.35,0.05,-1.303299354290391,55.26664017031592,56.569939524606305,2.135889965489149,2.4042457633170926
r11_balanced_true_neutral_intervention_diagnostic_v1,r11_l3_fan_parameter_uncertainty,balanced_cluster,spatial_flow_belief_memory_h3,20,0.35,0.55,0.20000000000000007,0.65,0.85,0.19999999999999996,0.3,0.3,0.35,0.05,-1.303299354290391,55.26664017031592,56.569939524606305,2.135889965489149,2.404245763317092
r11_balanced_true_neutral_intervention_diagnostic_v1,r11_l3_fan_parameter_uncertainty,balanced_cluster,spatial_flow_belief_memory_h30,20,0.35,0.55,0.20000000000000007,0.65,0.85,0.19999999999999996,0.3,0.3,0.35,0.05,-1.303299354290391,55.26664017031592,56.569939524606305,2.135889965489149,2.4042457633170926
r11_balanced_true_neutral_intervention_diagnostic_v1,r11_l4_local_fan_position_uncertainty,balanced_cluster,no_memory_baseline,20,0.35,0.55,0.20000000000000007,0.65,0.7,0.04999999999999993,0.3,0.3,0.35,0.0,-1.0439305429952697,49.1619898142682,50.20592035726347,2.2576266513748275,2.4728797298637644
r11_balanced_true_neutral_intervention_diagnostic_v1,r11_l4_local_fan_position_uncertainty,balanced_cluster,spatial_flow_belief_memory_h10,20,0.35,0.55,0.20000000000000007,0.65,0.7,0.04999999999999993,0.3,0.3,0.35,0.0,-1.043930542995271,49.14129617042558,50.18522671342085,2.257626651374828,2.4749627392399423
r11_balanced_true_neutral_intervention_diagnostic_v1,r11_l4_local_fan_position_uncertainty,balanced_cluster,spatial_flow_belief_memory_h3,20,0.35,0.55,0.20000000000000007,0.65,0.7,0.04999999999999993,0.3,0.3,0.35,0.0,-1.0439305429952697,49.14129617042558,50.18522671342085,2.2576266513748275,2.474962739239942
r11_balanced_true_neutral_intervention_diagnostic_v1,r11_l4_local_fan_position_uncertainty,balanced_cluster,spatial_flow_belief_memory_h30,20,0.35,0.55,0.20000000000000007,0.65,0.7,0.04999999999999993,0.3,0.3,0.35,0.0,-1.043930542995271,49.14129617042558,50.18522671342085,2.2576266513748275,2.474962739239942
