event_id,surface_index,surface_name,t0_write_start_host_s,response_window_end_s,command_step_norm,command_before_norm,command_after_norm,delta_base_deg,sigma_base_deg,delta_final_deg,response_amplitude_deg,level_10_deg,level_50_deg,level_90_deg,t10_capture_s,t50_capture_s,t90_capture_s,t10_latency_s,t50_latency_s,t90_latency_s,valid,t90_valid,rejection_reason
24,2,Aileron_R,15.803891,16.4,-0.7,0.7,0,19.4573688631452,1.24690730621264,-11.3920083388476,-30.8493772019928,16.372431142946,4.03268026214883,-8.3070706186483,15.8742030162162,15.9044957419915,15.9304845750024,0.0703120162162207,0.10060474199147,0.126593575002376,1,1,
25,1,Aileron_L,16.4111306,17,-0.7,0,-0.7,-0.197364350728337,1.66994032263639,-13.6693956508693,-13.472031300141,-1.54456748074244,-6.93338000079884,-12.3221925208552,16.4804174433476,16.5127331708313,16.5285339628069,0.0692868433476406,0.101602570831279,0.117403362806872,1,1,
26,1,Aileron_L,17.0046581,17.6,0.7,-0.7,0,-13.3210462957891,2.39306669438389,0.685931101327332,14.0069773971164,-11.9203485560774,-6.31755759723088,-0.71476663838431,17.0840169774831,17.1084455003178,17.1327569442226,0.0793588774831413,0.10378740031776,0.12809884422262,1,1,
27,1,Aileron_L,17.6012111,18.2,0.7,0,0.7,1.12659285206364,1.18962570237766,20.9774453638044,19.8508525117408,3.11167810323772,11.052019107934,18.9923601126304,17.6983902371189,17.7183556891497,17.7521740487514,0.0971791371188857,0.117144589149724,0.150962948751445,1,1,
28,1,Aileron_L,18.2144784,18.8,-0.7,0.7,0,21.1745082278573,1.88327042321857,-2.33539872909499,-23.5099069569523,18.8235175321621,9.41955474938115,0.0155919666002369,18.3002203802678,18.322151934203,18.347414747011,0.0857419802677946,0.107673534202974,0.132936347010979,1,1,
29,4,Elevator,18.8016887,19.4,-0.7,0,-0.7,-1.47108123209056,1.41080228594394,-19.6472392758037,-18.1761580437132,-3.28869703646187,-10.5591602539471,-17.8296234714324,18.8803976319435,18.9101490211623,18.9362068950652,0.0787089319434813,0.108460321162344,0.134518195065187,1,1,
30,4,Elevator,19.4100546,20,0.7,-0.7,0,-20.2995396275317,2.62636174690405,-2.23171251070425,18.0678271168274,-18.4927569158489,-11.2656260691179,-4.03849522238699,19.5106128971022,19.521860293573,19.5331076900438,0.100558297102182,0.111805693572972,0.123053090043761,1,1,
31,4,Elevator,20.0080618,20.6,0.7,0,0.7,-2.51937963282762,2.95350453839593,19.7364748952733,22.2558545281009,-0.293794180017529,8.60854763122284,17.5108894424632,20.0109912749998,20.1130455390888,20.1317969738138,0.00292947499984919,0.104983739088791,0.123735173813849,1,1,
32,4,Elevator,20.603678,21.2,-0.7,0.7,0,19.7089607375802,0.87560434162676,3.7468480631919,-15.9621126743883,18.1127494701413,11.727904400386,5.34305933063072,20.6600370853044,20.7038176139476,20.7212202417592,0.0563590853043863,0.100139613947626,0.117542241759232,1,1,
33,2,Aileron_R,21.2046365,21.8,0.7,0,0.7,-13.2735382494596,0.732009595903221,21.1656192608882,34.4391575103478,-9.82962249842483,3.94604050571428,17.7217035098534,21.2526914381341,21.2872250310228,21.3290517694515,0.048054938134058,0.0825885310227541,0.124415269451507,1,1,
34,2,Aileron_R,21.8025511,22.4,-0.7,0.7,0,21.198384830756,0.774419900342664,-10.8122080090484,-32.0105928398044,17.9973255467756,5.19308841085378,-7.611148725068,21.810277405,21.9067558631357,21.9306988897902,0.00772630499999138,0.104204763135716,0.128147789790152,1,1,
35,2,Aileron_R,22.4104071,23,-0.7,0,-0.7,-9.65489716092642,2.4141800476671,-29.5143960893356,-19.8594989284092,-11.6408470537673,-19.584646625131,-27.5284461964947,22.4149730625005,22.5326186404982,22.5562646266206,0.00456596250050012,0.122211540498185,0.14585752662056,1,1,
36,2,Aileron_R,23.0077171,23.6,0.7,-0.7,0,-28.6684088980563,1.68841729584916,0.866931056648477,29.5353399547048,-25.7148749025858,-13.9007389207039,-2.086602938822,23.0183548804583,23.1365333088921,23.1621775823362,0.0106377804582642,0.128816208892115,0.154460482336233,1,1,
37,1,Aileron_L,23.6072066,24.2,0.7,0,0.7,-1.63709806673755,1.06198116583939,20.4321005957808,22.0691986625184,0.569821799514282,9.39750126452162,18.225180729529,23.6973757724263,23.7217500935903,23.7401855816828,0.0901691724262577,0.114543493590304,0.132978981682751,1,1,
38,1,Aileron_L,24.2051151,24.8,-0.7,0.7,0,20.03789997722,2.44199397178583,-3.05996252122916,-23.0978624984491,17.7281137273751,8.4889687279954,-0.750176271384252,24.2817393092039,24.2958078168046,24.3178400844815,0.0766242092039242,0.0906927168046359,0.112724984481524,1,1,
39,1,Aileron_L,24.8149652,25.4,-0.7,0,-0.7,-2.7358368243394,0.772193625282213,-18.1699847791129,-15.4341479547735,-4.27925161981675,-10.4529108017261,-16.6265699836355,24.8537700426416,24.9221975197807,24.930816377724,0.038804842641639,0.107232319780667,0.115851177723975,1,1,
40,1,Aileron_L,25.4291518,26,0.7,-0.7,0,-18.1866378453468,0.748040911510521,-0.900664274994065,17.2859735703527,-16.4580404883115,-9.54365106017042,-2.62926163202934,25.5158949475169,25.5266285416353,25.5681609208635,0.0867431475168772,0.0974767416353366,0.139009120863474,1,1,
41,4,Elevator,26.0030088,26.6,0.7,0,0.7,2.05978964861,2.34844621806189,20.1950184824157,18.1352288338057,3.87331253199057,11.1274040655129,18.3814955990352,26.0370849935867,26.1053551429969,26.1237528151404,0.0340761935867206,0.102346342996878,0.120744015140399,1,1,
42,4,Elevator,26.6183627,27.2,-0.7,0.7,0,20.4055966157825,1.07469498011255,2.75175490533722,-17.6538417104453,18.640212444738,11.5786757605599,4.51713907638174,26.6448778605151,26.7263621247909,26.7406706439688,0.0265151605150926,0.10799942479095,0.122307943968774,1,1,
43,4,Elevator,27.2159309,27.8,-0.7,0,-0.7,3.02872193620611,2.91652442146759,-23.0061366649336,-26.0348586011398,0.425236076092138,-9.98870736436376,-20.4026508048197,27.275405009439,27.3124817637361,27.3535711195572,0.0594741094390017,0.0965508637361303,0.13764021955723,1,1,
44,4,Elevator,27.8092887,28.4,0.7,-0.7,0,-22.8255187140713,0.961681007344641,0.599451417038966,23.4249701311102,-20.4830217009602,-11.1130336485162,-1.74304559607206,27.8842842533509,27.9204765088172,27.9441839187418,0.0749955533509059,0.111187808817188,0.134895218741754,1,1,
45,3,Rudder,28.4173554,29,0.7,0,0.7,-4.59561792066912,4.58086572290417,26.4908606442763,31.0864785649454,-1.48697006417459,10.9476213618036,23.3822127877817,28.4259603075001,28.5074804962098,28.560206789726,0.00860490750007159,0.0901250962097784,0.142851389726012,1,1,
46,3,Rudder,29.003481,29.6,-0.7,0.7,0,26.5058048717587,2.17602763778509,-1.47428408986518,-27.9800889616239,23.7077959755963,12.5157603909468,1.32372480629721,29.0688938325301,29.1039561619072,29.1328281571769,0.0654128325300505,0.100475161907177,0.12934715717693,1,1,
47,3,Rudder,29.6028705,30.2,-0.7,0,-0.7,-2.22770050022254,4.76744962890622,-23.035502518139,-20.8078020179165,-4.30848070201419,-12.6316015091808,-20.9547223163474,29.6336909563524,29.6792541568203,29.712134102024,0.0308204563524015,0.0763836568203082,0.109263602024008,1,1,
48,3,Rudder,30.2059073,30.8,0.7,-0.7,0,-23.035502518139,2.21556518167043,1.66960921458424,24.7051117327233,-20.5649913448667,-10.6829466517774,-0.800901958688087,30.2929869927688,30.3127515357825,30.3501619306656,0.0870796927687856,0.106844235782525,0.144254630665582,1,1,
49,1,Aileron_L,30.8141107,31.4,-0.7,0,-0.7,-0.693118643350409,0.508612059709923,-14.7260168336722,-14.0328981903218,-2.09640846238259,-7.70956773851131,-13.32272701464,30.8773803147936,30.9222871444991,30.9302260296871,0.0632696147935512,0.108176444499129,0.116115329687059,1,1,
50,1,Aileron_L,31.4012099,32,0.7,-0.7,0,-14.2806341851655,1.9902719231137,0.780221654288784,15.0608558394543,-12.7745486012201,-6.75020626543836,-0.725863929656644,31.4873576496968,31.4986085688268,31.5346678746562,0.0861477496968455,0.0973986688268482,0.133457974656231,1,1,
51,1,Aileron_L,32.0096056,32.6,0.7,0,0.7,0.780221654288784,0.969570068987044,20.3812786703666,19.6010570160778,2.74032735589657,10.5807501623277,18.4211729687588,32.1011135327189,32.1140116659203,32.1561601997192,0.0915079327189261,0.104406065920251,0.146554599719188,1,1,
52,1,Aileron_L,32.6150937,33.2,-0.7,0.7,0,20.3996360088009,0.810171858270088,-2.92393019082347,-23.3235661996244,18.0672793888385,8.73785290898873,-0.591573570861033,32.697616825379,32.7191790278918,32.7388011109245,0.0825231253789696,0.104085327891767,0.12370741092451,1,1,
53,3,Rudder,33.209981,33.8,-0.7,0,-0.7,3.69704518423749,5.99285307089253,-26.8231085804741,-30.5201537647116,0.64502980776633,-11.5630316981183,-23.771093204003,33.2849048839475,33.3171822038478,33.3318874941311,0.0749238839475197,0.107201203847758,0.121906494131146,1,1,
54,3,Rudder,33.8145608,34.4,0.7,-0.7,0,-27.0502074725493,5.78315394678143,-4.34435552935841,22.7058519431909,-24.7796222782302,-15.6972815009538,-6.61494072367749,33.8960957667264,33.9146117822468,33.9431533040555,0.0815349667263803,0.100050982246763,0.128592504055533,1,1,
55,3,Rudder,34.4061641,35,0.7,0,0.7,-4.34435552935841,5.17765094284845,26.4429220929843,30.7872776223427,-1.26562776712414,11.049283281813,23.36419433075,34.4777416176431,34.4961870939603,34.5542742831335,0.0715775176431279,0.0900229939603463,0.14811018313349,1,1,
56,3,Rudder,35.0032549,35.6,-0.7,0.7,0,25.8088178675151,1.51852521205756,-3.49503445044823,-29.3038523179633,22.8784326357188,11.1568917085334,-0.564649218651894,35.0720707496951,35.1231126587839,35.1382264035178,0.0688158496950706,0.119857758783901,0.134971503517789,1,1,
57,2,Aileron_R,35.6031714,36.2,-0.7,0,-0.7,0.352753735512887,1.11598050752869,-28.7019850222956,-29.0547387578085,-2.55272014026796,-14.1746156433913,-25.7965111465147,35.6584466674883,35.7011380539844,35.7161101918159,0.0552752674882555,0.0979666539844288,0.112938791815928,1,1,
58,2,Aileron_R,36.2326863,36.8,0.7,-0.7,0,-28.4167883163945,2.3966006951785,0.219114838058978,28.6359031544535,-25.5531980009491,-14.0988367391678,-2.64447547738637,36.2906264800086,36.347281781144,36.3769723018917,0.0579401800086501,0.114595481143958,0.144286001891665,1,1,
59,2,Aileron_R,36.8123517,37.4,0.7,0,0.7,0.501385944958711,0.600310036347604,17.3020645524239,16.8006786074652,2.18145380570523,8.9017252486913,15.6219966916774,36.8819100442812,36.9120204389867,36.937852571499,0.0695583442812477,0.0996687389866509,0.125500871498978,1,1,
60,2,Aileron_R,37.4031344,38,-0.7,0.7,0,17.5375647898927,1.38343863499095,-10.5771954916674,-28.1147602815601,14.7260887617367,3.48018464911268,-7.76571946351137,37.4871125525759,37.5066030262087,37.5302318288689,0.0839781525759378,0.103468626208738,0.127097428868879,1,1,
61,4,Elevator,38.0079381,38.6,-0.7,0,-0.7,-1.26159892758143,1.58933780680736,-21.6175648281021,-20.3559659005207,-3.29719551763349,-11.4395818778418,-19.58196823805,38.1141287153321,38.1336387042202,38.1955997655415,0.106190615332096,0.125700604220164,0.187661665541462,1,1,
62,4,Elevator,38.6086206,39.2,0.7,-0.7,0,-21.8581853149454,1.23646912964424,-1.94902255202339,19.909162762922,-19.8672690386532,-11.9036039334844,-3.93993882831558,38.6339940077291,38.7138708139636,38.7476023663049,0.0253734077290559,0.105250213963636,0.138981766304894,1,1,
63,4,Elevator,39.2109353,39.8,0.7,0,0.7,-2.20056945638529,1.65413116179088,20.354270369445,22.5548398258302,0.0549145261977384,9.07685045652984,18.0987863868619,39.2112243625003,39.3180370702625,39.340108554309,0.000289062500257842,0.107101770262481,0.129173254309016,1,1,
64,4,Elevator,39.8115967,40.4,-0.7,0.7,0,20.3049883518283,1.27820265642902,3.01445094671554,-17.2905374051127,18.575934611317,11.6597196492719,4.74350468722681,39.8968398489501,39.9261307484874,39.9344008391089,0.0852431489500702,0.114534048487378,0.122804139108943,1,1,
65,4,Elevator,40.4046184,41,0.7,0,0.7,1.70859916312246,2.26795108832529,21.220643321942,19.5120441588195,3.65980357900441,11.4646212425322,19.26943890606,40.4707204873919,40.5063494453903,40.5274895324291,0.0661020873919327,0.10173104539026,0.122871132429111,1,1,
66,4,Elevator,41.0104783,41.6000000000001,-0.7,0.7,0,21.220643321942,1.38667816751845,1.32684863907972,-19.8937946828623,19.2312638536557,11.2737459805108,3.31622810736594,41.0338403714793,41.1250067266995,41.1379563710325,0.0233620714792977,0.114528426699522,0.127478071032535,1,1,
67,4,Elevator,41.6017057,42.2000000000001,-0.7,0,-0.7,1.13969093157121,1.93341903670573,-24.2238852632815,-25.3635761948527,-1.39666668791406,-11.5420971658551,-21.6875276437962,41.6717576568889,41.7122891559535,41.7597974406506,0.0700519568888538,0.11058345595346,0.158091740650633,1,1,
68,4,Elevator,42.2307024,42.8000000000001,0.7,-0.7,0,-25.8689240773858,2.31366016986544,-2.61589396978221,23.2530301076035,-23.5436210666254,-14.242409023584,-4.94119698054257,42.2431855280206,42.3267017130822,42.3470457347239,0.0124831280205768,0.0959993130821744,0.116343334723943,1,1,
69,2,Aileron_R,42.8078749,43.4000000000001,0.7,0,0.7,-11.6353196410678,0.980050182329671,20.2781837921031,31.9135034331708,-8.44396929775069,4.32143207551765,17.086833448786,42.8799113257458,42.9125885526553,42.9462893248325,0.0720364257457575,0.104713652655256,0.138414424832526,1,1,
70,2,Aileron_R,43.4120352,44.0000000000001,-0.7,0.7,0,20.5980411361844,1.71116575517489,-9.67910552384019,-30.2771466600246,17.570326470182,5.45946780617212,-6.65139085783773,43.5025724234845,43.5273032884991,43.5509521089512,0.0905372234845458,0.115268088499143,0.138916908951245,1,1,
71,2,Aileron_R,44.005677,44.6000000000001,-0.7,0,-0.7,-10.0137297816033,3.34774244615226,-31.9700066492091,-21.9562768676058,-12.2093574683639,-20.9918682154062,-29.7743789624485,44.0064135750004,44.0989780229303,44.2247654669751,0.000736575000424011,0.0933010229302766,0.219088466975087,1,1,
72,2,Aileron_R,44.6158835,45.2000000000001,0.7,-0.7,0,-34.068938069018,3.656669225433,0.684320325453328,34.7532583944713,-30.5936122295708,-16.6923088717823,-2.7910055139938,44.6727626123844,44.7193176088532,44.7584807834217,0.0568791123844221,0.103434108853151,0.142597283421686,1,1,
73,3,Rudder,45.2082356,45.8000000000001,0.7,0,0.7,-1.49957343331044,4.52321559746343,25.7709059443442,27.2704793776546,1.22747450445503,12.1356662555169,23.0438580065787,45.2474222511198,45.2910406041183,45.344777389011,0.0391866511197918,0.0828050041183133,0.136541789011048,1,1,
74,3,Rudder,45.8037485,46.4000000000001,-0.7,0.7,0,25.7977162202866,1.32270767325535,-5.00148426317899,-30.7992004834656,22.71779617194,10.3981159785538,-1.92156421483243,45.8617233894823,45.9206875452146,45.9998703031835,0.0579748894822956,0.11693904521465,0.196121803183509,1,1,
75,3,Rudder,46.4134069,47.0000000000001,-0.7,0,-0.7,-5.00148426317899,5.44764501510902,-24.9365547465915,-19.9350704834125,-6.99499131152024,-14.9690195048853,-22.9430476982503,46.4632551723046,46.5027721113673,46.5889727628587,0.0498482723045655,0.0893652113673369,0.17556586285869,1,1,
76,3,Rudder,47.0113737,47.6000000000001,0.7,-0.7,0,-24.9365547465915,2.44821202458976,0.585711913152644,25.5222666597442,-22.3843280806171,-12.1754214167194,-1.96651475282177,47.0932489979816,47.1049965140872,47.1135946675313,0.0818752979816111,0.0936228140872331,0.102220967531274,1,1,
77,1,Aileron_L,47.6283619,48.2000000000001,0.7,0,0.7,-2.98831340778257,0.671655085612398,20.4061328638061,23.3944462715887,-0.648868780623701,8.70890972801176,18.0666882366472,47.7190060524971,47.7566993910122,47.7883193007597,0.09064415249712,0.128337491012225,0.159957400759737,1,1,
78,1,Aileron_L,48.2214617,48.8000000000001,-0.7,0.7,0,20.6900233624363,1.94359956779166,-2.71194101965659,-23.4019643820929,18.349826924227,8.98904117138984,-0.371744581447306,48.2925308960752,48.3206680955368,48.3403130672846,0.0710691960751575,0.0992063955367612,0.118851367284627,1,1,
79,1,Aileron_L,48.811613,49.4000000000001,-0.7,0,-0.7,-2.97536016494821,1.73543517049905,-18.8493274832232,-15.873967318275,-4.56275689677571,-10.9123438240857,-17.2619307513957,48.8733834832075,48.9201802601068,48.9885775070815,0.0617704832075461,0.108567260106831,0.176964507081451,1,1,
80,1,Aileron_L,49.4204436,50.0000000000001,0.7,-0.7,0,-18.7357552215621,1.48349057905865,-0.468864694497532,18.2668905270645,-16.9090661688556,-9.6023099580298,-2.29555374720399,49.4279646924996,49.5153811818086,49.5509066310322,0.00752109249958011,0.0949375818085869,0.130463031032249,1,1,
81,2,Aileron_R,50.0013014,50.6000000000001,-0.7,0,-0.7,0.298599454772898,1.10716499204274,-26.5374757798852,-26.8360752346581,-2.38500806869291,-13.1194381625562,-23.8538682564194,50.0782946799449,50.1201324809822,50.1312185527558,0.0769932799448725,0.11883108098219,0.12991715275583,1,1,
82,2,Aileron_R,50.6022162,51.2000000000001,0.7,-0.7,0,-26.7368634317399,1.40601356970664,0.317975212301822,27.0548386440417,-24.0313795673357,-13.209444109719,-2.38750865210235,50.6809002198017,50.7094099338943,50.7348792941255,0.0786840198016563,0.107193733894299,0.132663094125462,1,1,
83,2,Aileron_R,51.2029985,51.8000000000001,0.7,0,0.7,0.259540826582878,1.23222690869284,17.8846658042799,17.625124977697,2.02205332435258,9.07210331543137,16.1221533065102,51.2223558423733,51.2988795248699,51.3199471169511,0.0193573423732758,0.0958810248698612,0.116948616951149,1,1,
84,2,Aileron_R,51.8062089,52.4000000000001,-0.7,0.7,0,17.8846658042799,0.794452939304548,-7.79446130511546,-25.6791271093953,15.3167530933403,5.0451022495822,-5.22654859417593,51.9009489934388,51.9253261499128,51.942160013704,0.0947400934387943,0.119117249912769,0.135951113703989,1,1,
85,4,Elevator,52.4015755,53.0000000000001,-0.7,0,-0.7,-1.9015322713356,1.95805234882957,-21.9214203042185,-20.0198880328829,-3.90352107462389,-11.9114762877771,-19.9194315009303,52.5129727241936,52.5330572873485,52.5394743178577,0.11139722419356,0.131481787348513,0.137898817857661,1,1,
86,4,Elevator,53.0518532,53.6000000000001,0.7,-0.7,0,-21.4124574656108,0.654373803269942,-2.65062018503421,18.7618372805766,-19.5362737375532,-12.0315388253225,-4.52680391309187,53.1276720209357,53.1452898199977,53.1762451664355,0.0758188209357016,0.0934366199977461,0.124391966435518,1,1,
87,4,Elevator,53.604969,54.2000000000001,0.7,0,0.7,-2.53620878035499,2.94521109271003,19.9513517292059,22.4875605095609,-0.287452729398905,8.70757147442545,17.7025956782498,53.6141483450001,53.7279279516282,53.7349729260316,0.00917934500011341,0.122958951628242,0.13000392603157,1,1,
88,4,Elevator,54.2061497,54.8000000000001,-0.7,0.7,0,19.9513517292059,0.650342458135505,2.67130197395474,-17.2800497552512,18.2233467536808,11.3113268515803,4.39930694947985,54.3160593229387,54.3292192977384,54.3423792725382,0.109909622938751,0.12306959773845,0.136229572538156,1,1,
89,3,Rudder,54.8169602,55.4000000000001,-0.7,0,-0.7,-2.97791372383654,2.44060698262344,-25.6511023697735,-22.673188645937,-5.24523258843024,-14.314508046805,-23.3837835051798,54.8530806574999,54.905086797035,54.9543748751976,0.036120457499905,0.0881265970350071,0.137414675197583,1,1,
90,3,Rudder,55.4155532,56.0000000000001,0.7,-0.7,0,-25.5483088784001,2.09256013170145,-4.37706209673959,21.1712467816605,-23.431184200234,-14.9626854875698,-6.49418677490564,55.5066039152355,55.5266303409921,55.5462853429362,0.0910507152355393,0.111077140992073,0.130732142936175,1,1,
91,3,Rudder,56.0282802,56.6000000000001,0.7,0,0.7,-3.20752063399103,2.59164406617703,25.1600024372436,28.3675230712346,-0.370768326867565,10.9762409016263,22.3232501301201,56.0968413786561,56.1192190497012,56.16200930321,0.0685611786561182,0.0909388497012245,0.133729103210044,1,1,
92,3,Rudder,56.6030181,57.2000000000001,-0.7,0.7,0,24.1578211516705,1.85991073630473,-0.632153473272949,-24.7899746249435,21.6788236891762,11.7628338391988,1.8468439892214,56.6829020611112,56.723220321739,56.7391932897096,0.0798839611112143,0.120202221738985,0.136175189709625,1,1,
93,1,Aileron_L,57.2101977,57.8000000000001,-0.7,0,-0.7,-0.991547367661536,0.980885065310283,-14.4740921639955,-13.4825447963339,-2.33980184729493,-7.7328197658285,-13.1258376843621,57.3149485457807,57.3228545748661,57.3307606039514,0.104750845780671,0.112656874866062,0.120562903951445,1,1,
94,1,Aileron_L,57.8135628,58.4000000000001,0.7,-0.7,0,-14.334864814036,1.65657261941588,2.60542123309687,16.9402860471329,-12.6408362093227,-5.86472179046957,0.911392628383584,57.9338039052114,57.9428839693423,57.9519640334731,0.120241105211399,0.129321169342269,0.138401233473132,1,1,
95,1,Aileron_L,58.4276246,59.0000000000001,0.7,0,0.7,2.89201829242997,1.26569904078901,20.7652954392526,17.8732771468226,4.67934600711223,11.8286568658413,18.9779677245703,58.5430780998216,58.5559275000326,58.575586949642,0.115453499821591,0.128302900032615,0.147962349641972,1,1,
96,1,Aileron_L,59.0032029,59.6000000000001,-0.7,0.7,0,21.5104232759971,1.44837093286814,-2.92442534357134,-24.4348486195684,19.0669384140402,9.29299896621286,-0.4809404816145,59.0630680512275,59.0974005763256,59.1110429801656,0.0598651512275055,0.0941976763256349,0.107840080165616,1,1,
