surface_index,surface_name,valid_event_count,rejected_event_count,median_t10_ms,p95_t10_ms,median_t50_ms,p95_t50_ms,median_t90_ms,p95_t90_ms,min_t50_ms,max_t50_ms,tau_min_s,tau_nom_s,tau_max_s,tau_min_conservative_s,tau_max_conservative_s
0,all,143,7,71.2707931391066,102.025689139653,104.713652655256,127.946724954569,130.463031032249,180.629189809385,5.26715750023499,140.753752910896,0.0827292385348675,0.104713652655256,0.127946724954569,0.00526715750023499,0.140753752910896
1,Aileron_L,36,0,80.4337308950931,112.242703609315,105.573083946387,128.327113718342,129.916801532894,171.862375184936,90.21138213906,129.321169342269,0.090519070853718,0.105573083946387,0.128327113718342,0.09021138213906,0.129321169342269
2,Aileron_R,34,4,69.9351802487342,93.5858111617904,108.389001715835,123.799427507228,136.168686196232,162.854570858022,82.5885310227541,128.816208892115,0.0845092868349497,0.108389001715835,0.123799427507228,0.0825885310227541,0.128816208892115
3,Rudder,40,0,68.6885141755944,93.8314126861988,92.6534226859737,131.605038752149,130.039650056553,185.843833021099,72.6575827001597,140.753752910896,0.076486748404994,0.0926534226859737,0.131605038752149,0.0726575827001597,0.140753752910896
4,Elevator,33,3,66.1020873919327,109.658620298403,107.101770262481,127.307300410909,125.737757727272,187.627670084433,5.26715750023499,131.481787348513,0.0736645493785936,0.107101770262481,0.127307300410909,0.00526715750023499,0.131481787348513
