run_index,objective_weight_w_sink,objective_weight_w_mass,objective_weight_w_trim_effort,objective_weight_w_wing_deflection,objective_weight_w_htail_deflection,objective_weight_w_roll_tau,objective_scale_sink_mps,objective_scale_mass_kg,objective_scale_trim_deg,objective_scale_roll_tau_s,success,candidate_id,feasible_rate,sink_mean,sink_cvar_20,objective,wing_span_m,wing_chord_m,tail_arm_m,htail_span_m,vtail_height_m,sink_rate_mps,mass_total_kg,objective_term_spread_ratio,rank_feasible_rate,rank_sink_cvar_20,rank_wing_span_m,trade_label,is_best,J_sink,J_mass,J_trim,J_wing_deflection,J_htail_deflection,J_roll_tau,J_total,log10_objective_weight_w_sink,log10_objective_weight_w_mass,log10_objective_weight_w_trim_effort,log10_objective_weight_w_wing_deflection,log10_objective_weight_w_htail_deflection,log10_objective_weight_w_roll_tau
1,1.0,0.13669745161300442,0.5891238804208955,0.14639000899133164,0.038396370108546886,4.454483528366944,1.0,0.1,10.0,0.45,True,1,1.0,0.8419975952789981,0.8501967333878442,1.183799976031653,0.761569966518061,0.1806505494325253,0.3999999945646573,0.40507781445555346,0.12440869710925878,0.6731050184734324,0.11823766577613846,1836.7393522060545,-1.0,0.8501967333878442,0.761569966518061,robust,False,0.6731050184734324,0.16162787596268274,0.0003664673584006274,0.08925014731539316,0.05114399591088166,0.20830647101086244,1.183799976031653,0.0,-0.8642395817066926,-0.22979337257071505,-0.8344885625399088,-1.4157098307455414,0.6487973573553889
2,1.0,9.061919909869614,0.018166591034391104,0.09442424840067437,0.19541705100665985,1.931138366967942,1.0,0.1,10.0,0.45,True,1,0.8333333333333334,1.1686095583578668,1.386319639432267,10.333625916443399,0.660063894923148,0.0999999977139953,0.39999999453441765,0.22367083675122715,0.09999999853636656,0.8682684037575188,0.09650011582550322,104294.13433961975,-0.8333333333333334,1.386319639432267,0.660063894923148,fragile,False,0.8682684037575188,8.744763209038513,8.384712394814434e-05,0.0666672189155919,0.5170824871180081,0.1367607504898181,10.333625916443399,0.0,0.9572202195232169,-1.7407265605209084,-1.0249164633893844,-0.7090375448392141,0.28581339229715397
3,1.0,0.04193340287957067,0.019168972798023442,67.10977843732265,1.643525161100753,0.9743393025583934,1.0,0.1,10.0,0.45,True,1,1.0,0.8390324575728982,0.8478289479011565,43.86836624340041,0.7615699665256445,0.17358733174745733,0.39999999456225604,0.3911445981085898,0.12195233377096187,0.6703231255814863,0.11659203495975726,5331663.076936948,-1.0,0.8478289479011565,0.7615699665256445,robust,False,0.6703231255814863,0.04889100774516489,7.657063594040056e-06,40.82488324210149,2.2778505965130162,0.046410614395657586,43.86836624340041,0.0,-1.3774398933356413,-1.7174011589061178,1.8267858049970847,0.2157763571816047,-0.011289778677761021
4,1.0,0.24740211400016884,29.590514627655317,0.07579834580915878,9.156619574847772,76.28118375658613,1.0,0.1,10.0,0.45,True,1,1.0,0.8900718383455506,0.895805630808434,16.32871444627592,0.7615699665267492,0.21828083193271366,0.39999999447896817,0.5000000049993415,0.2233178120465233,1.3160836000089258,0.1303475463373749,199.9832259973616,-1.0,0.895805630808434,0.7615699665267492,robust,False,1.3160836000089258,0.32248258518601514,0.28239126341101944,0.05159872150914082,10.31887878473743,4.037279491423388,16.32871444627592,0.0,-0.6065965937340381,1.4711525183207348,-1.1203402721224767,0.9617351711621649,1.8824174239513707
5,1.0,0.2638306073747891,18.678562035786637,0.023970983874114164,0.03383814025109462,0.021657099557682104,1.0,0.1,10.0,0.45,True,1,1.0,0.8351203065080587,0.849657546389353,1.02555434958334,0.7615699665042102,0.14185724691023202,0.39999999457838176,0.33048717668676836,0.11024448220079289,0.663722925772124,0.1094054681512425,1073.9652631002477,-1.0,0.849657546389353,0.7615699665042102,robust,False,0.663722925772124,0.28864511112465446,0.0006180115396434099,0.014442004535932352,0.056964684723100414,0.0011616118878853667,1.02555434958334,0.0,-0.5786748227286269,1.271343439133855,-1.6203141402538055,-1.4705935138623873,-1.6643997070107663
6,1.0,16.02742566269002,0.02815746213619474,0.6891588068984531,0.10137130925710466,0.01768046325080327,1.0,0.1,10.0,0.45,True,1,0.5,1.4541932300024882,1.5514909047680099,16.76037471094016,0.5318291674345091,0.09999999749829482,0.3999999945112378,0.209184626933174,0.09999999835282906,1.0833333320926526,0.0920087728463143,126244.49548305203,-0.5,1.5514909047680099,0.5318291674345091,fragile,False,1.0833333320926526,14.746637671096344,0.00011681014379811941,0.639267361359443,0.28949491679503064,0.0015246194528883248,16.76037471094016,0.0,1.2048637712454657,-1.5504064912172595,-0.16168068953995718,-0.9940849443561461,-1.7525063601016848
7,1.0,0.02104215125818708,3.3254124478103106,8.97617445242751,29.30732305942135,2.2830705056973053,1.0,0.1,10.0,0.45,True,1,1.0,0.8705114840573219,0.8766368663300177,37.51657034378856,0.7615699664902777,0.22883192396409058,0.3999999946232999,0.5000000049941109,0.14001978653761185,0.6975514066993644,0.12978977689056434,3854.8131177095047,-1.0,0.8766368663300177,0.7615699664902777,robust,False,0.6975514066993644,0.027310561170976088,0.008074561594265454,5.557566562220085,31.125925953327844,0.10014129877602554,37.51657034378856,0.0,-1.6769098618662155,0.5218455181201316,0.9530912845304442,1.4669761516484212,0.35851932356315297
8,1.0,5.830558109679524,35.37274159751259,57.462434335820596,38.44122193197017,0.16435759376841616,1.0,0.1,10.0,0.45,True,1,1.0,0.8887537376958375,0.8945093214739595,84.76103104255628,0.7615699665186759,0.21527738832806437,0.3999999945259049,0.5000000049911973,0.22177610958773095,0.7126083671926319,0.1298081296167438,5714.204484906138,-1.0,0.8945093214739595,0.7615699665186759,robust,False,0.7126083671926319,7.568538428392362,0.06078208744865636,35.584701724036975,40.827255564196584,0.007144871289090247,84.76103104255628,0.0,0.7657101280614271,1.5486687215203916,1.75938402047632,1.5847971841442048,-0.784210225531051
9,1.0,3.499062104387824,1.4365768321281736,0.44426443346175953,0.043954539419128934,0.3440248902331074,1.0,0.1,10.0,0.45,True,1,1.0,0.937745053689274,0.9936474583510846,4.626755137677945,0.7615699664865762,0.09999999749286761,0.3999999944831584,0.2555127150235787,0.0999999983324617,0.7208231050863413,0.10051667982702991,983.5197397168137,-1.0,0.9936474583510846,0.7615699664865762,robust,False,0.7208231050863413,3.5171410524164437,0.003576075710924866,0.26446291113038545,0.09978866249958378,0.020963330834266422,4.626755137677945,0.0,0.5439516507863003,0.15732885822701406,-0.35235845373994623,-1.3569962663723607,-0.4634101350452102
10,1.0,0.16146600781585346,64.03576583533444,16.011149993477705,0.08411192924442622,1.4412529616002,1.0,0.1,10.0,0.45,True,1,1.0,0.8382603730061767,0.8560951831640873,10.703002964612894,0.7615699665206371,0.13473501743931385,0.3999999947271988,0.3172328862651087,0.10744132140863988,0.6643989054763204,0.1078341353032805,962.4362281724001,-1.0,0.8560951831640873,0.7615699665206371,robust,False,0.6643989054763204,0.17411547333695288,0.010001648792146831,9.625949139018838,0.14850594804202435,0.08003184994661294,10.703002964612894,0.0,-0.7919188923534559,1.8064226078327823,1.2044225260408044,-1.07514240565721,0.1587402127262094
