rerun_rank,source_sweep_run_index,success,objective_weight_w_sink,objective_weight_w_mass,objective_weight_w_trim_effort,objective_weight_w_wing_deflection,objective_weight_w_htail_deflection,objective_weight_w_roll_tau,objective_scale_sink_mps,objective_scale_mass_kg,objective_scale_trim_deg,objective_scale_roll_tau_s,candidate_id,feasible_rate,sink_mean,sink_cvar_20,objective,wing_span_m,wing_chord_m,tail_arm_m,htail_span_m,vtail_height_m,sink_rate_mps,mass_total_kg,objective_term_spread_ratio,rank_feasible_rate,rank_sink_cvar_20,rank_wing_span_m,is_best,J_sink,J_mass,J_trim,J_wing_deflection,J_htail_deflection,J_roll_tau,J_total
1,31,True,1.0,0.014231404158311102,39.35426538755546,0.032780163080464164,0.0623605046386688,0.14990429896465016,1.0,0.1,10.0,0.45,1,1.0,0.8136549378498475,0.8732901623750592,0.8230462812360483,0.7615699665142979,0.19573187763145725,0.39999999416363774,0.3872305890761478,0.12949764777944867,0.6880080787778409,0.13253856536252862,5596.283473099795,-1.0,0.8732901623750592,0.7615699665142979,False,0.6880080787778409,0.018862098902368774,0.00012294017665205075,0.020381647390143965,0.08799963358153491,0.007671882407507755,0.8230462812360483
2,20,True,1.0,0.07969296261459534,68.02461780006593,11.62825144079468,0.38799078052718766,1.467194524883676,1.0,0.1,10.0,0.45,1,1.0,0.8113828630735774,0.8721528844592774,8.641806023819619,0.7615699665290839,0.18151513792536542,0.3999999945454273,0.3740471500728548,0.12470605006389562,0.6849821864803664,0.12971838436949232,2157.440339682204,-1.0,0.8721528844592774,0.7615699665290839,True,0.6849821864803664,0.10337642355983659,0.0033387833417340964,7.203225866916093,0.5690445746791635,0.07783818884242569,8.641806023819619
3,14,True,1.0,0.44857807391422755,5.112700669023979,25.13734845172522,0.7665074838579709,0.9280640060000213,1.0,0.1,10.0,0.45,1,1.0,0.8114526071242845,0.8723335613846424,17.989932211702147,0.7615699665295583,0.17870189820276733,0.3999999944739873,0.37861512208203835,0.12373588856740503,0.6850478740709726,0.12938100507547567,8871.355100351368,-1.0,0.8723335613846424,0.7615699665295583,False,0.6850478740709726,0.5803748205784378,0.0017545054370533388,15.564840757597342,1.1085020742960514,0.04941217972228861,17.989932211702147
