sample_id,paired_sample_key,fan_branch,W_layer,entry_source,launch_gate_id,random_seed,sampling_round,initial_state_vector,reachable_provenance_id,source_sample_id,source_primitive_id,source_W_layer,source_controller_mode,source_feedback_mode,source_latency_case,source_evidence_role,source_outcome_class,source_entry_source,source_rollout_accepted,x_w_m,y_w_m,z_w_m,phi_rad,theta_rad,psi_rad,u_m_s,v_m_s,w_m_s,p_rad_s,q_rad_s,r_rad_s,delta_a_rad,delta_e_rad,delta_r_rad,initial_state_admission_status,inside_fixed_launch_gate,inside_launch_tolerance_shell,phi_deg,theta_deg,psi_deg,speed_m_s,x_w_min_margin_m,x_w_max_margin_m,y_w_min_margin_m,y_w_max_margin_m,z_w_min_margin_m,z_w_max_margin_m,minimum_position_margin_m,phi_min_margin_deg,phi_max_margin_deg,theta_min_margin_deg,theta_max_margin_deg,psi_min_margin_deg,psi_max_margin_deg,minimum_attitude_margin_deg,speed_min_margin_m_s,speed_max_margin_m_s,minimum_speed_margin_m_s,diagnostic_case_index,test_environment_mode,primitive_family,candidate_id,w1_scheduled_independent_of_w0_success
fg_20260521_single_fan_branch_W1_000003,fg_pair_20260521_single_fan_branch_000003,single_fan_branch,W1,launch_gate_main,fixed_gate_main_v1,20260521,fixed_gate_round_0,1.27403573326;1.84968426601;1.7850064997;-0.559532867652;0.506261845344;0.449429458308;3.55823580386;0;0;0;0;0;0;0;0,,,,,,,,,,,False,1.2740357332597183,1.849684266010419,1.785006499700774,-0.5595328676522985,0.5062618453436583,0.44942945830773684,3.558235803858931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,admitted_main_gate,True,True,-32.058871815328764,29.006667066696426,25.750411149884116,3.558235803858931,0.07403573325971835,0.1259642667402816,0.049684266010418865,0.35031573398958127,0.28500649970077396,0.11499350029922595,0.049684266010418865,12.941128184671234,77.05887181532876,74.00666706669642,15.993332933303574,55.750411149884116,4.249588850115884,4.249588850115884,0.5582358038589308,4.441764196141069,0.5582358038589308,,W1_single_fan,mild_coordinated_turn_left,fg_20260521_single_fan_branch_W1_000003__W1__mild_coordinated_turn_left,True
fg_20260521_single_fan_branch_W1_000003,fg_pair_20260521_single_fan_branch_000003,single_fan_branch,W0,launch_gate_main,fixed_gate_main_v1,20260521,fixed_gate_round_0,1.27403573326;1.84968426601;1.7850064997;-0.559532867652;0.506261845344;0.449429458308;3.55823580386;0;0;0;0;0;0;0;0,,,,,,,,,,,False,1.2740357332597183,1.849684266010419,1.785006499700774,-0.5595328676522985,0.5062618453436583,0.44942945830773684,3.558235803858931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,admitted_main_gate,True,True,-32.058871815328764,29.006667066696426,25.750411149884116,3.558235803858931,0.07403573325971835,0.1259642667402816,0.049684266010418865,0.35031573398958127,0.28500649970077396,0.11499350029922595,0.049684266010418865,12.941128184671234,77.05887181532876,74.00666706669642,15.993332933303574,55.750411149884116,4.249588850115884,4.249588850115884,0.5582358038589308,4.441764196141069,0.5582358038589308,,W0_single_fan_branch,mild_coordinated_turn_right,fg_20260521_single_fan_branch_W1_000003__W0__mild_coordinated_turn_right,True
fg_20260521_single_fan_branch_W1_000003,fg_pair_20260521_single_fan_branch_000003,single_fan_branch,W1,launch_gate_main,fixed_gate_main_v1,20260521,fixed_gate_round_0,1.27403573326;1.84968426601;1.7850064997;-0.559532867652;0.506261845344;0.449429458308;3.55823580386;0;0;0;0;0;0;0;0,,,,,,,,,,,False,1.2740357332597183,1.849684266010419,1.785006499700774,-0.5595328676522985,0.5062618453436583,0.44942945830773684,3.558235803858931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,admitted_main_gate,True,True,-32.058871815328764,29.006667066696426,25.750411149884116,3.558235803858931,0.07403573325971835,0.1259642667402816,0.049684266010418865,0.35031573398958127,0.28500649970077396,0.11499350029922595,0.049684266010418865,12.941128184671234,77.05887181532876,74.00666706669642,15.993332933303574,55.750411149884116,4.249588850115884,4.249588850115884,0.5582358038589308,4.441764196141069,0.5582358038589308,,W1_single_fan,mild_coordinated_turn_right,fg_20260521_single_fan_branch_W1_000003__W1__mild_coordinated_turn_right,True
fg_20260521_single_fan_branch_W1_000003,fg_pair_20260521_single_fan_branch_000003,single_fan_branch,W0,launch_gate_main,fixed_gate_main_v1,20260521,fixed_gate_round_0,1.27403573326;1.84968426601;1.7850064997;-0.559532867652;0.506261845344;0.449429458308;3.55823580386;0;0;0;0;0;0;0;0,,,,,,,,,,,False,1.2740357332597183,1.849684266010419,1.785006499700774,-0.5595328676522985,0.5062618453436583,0.44942945830773684,3.558235803858931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,admitted_main_gate,True,True,-32.058871815328764,29.006667066696426,25.750411149884116,3.558235803858931,0.07403573325971835,0.1259642667402816,0.049684266010418865,0.35031573398958127,0.28500649970077396,0.11499350029922595,0.049684266010418865,12.941128184671234,77.05887181532876,74.00666706669642,15.993332933303574,55.750411149884116,4.249588850115884,4.249588850115884,0.5582358038589308,4.441764196141069,0.5582358038589308,,W0_single_fan_branch,recovery,fg_20260521_single_fan_branch_W1_000003__W0__recovery,True
fg_20260521_single_fan_branch_W1_000003,fg_pair_20260521_single_fan_branch_000003,single_fan_branch,W1,launch_gate_main,fixed_gate_main_v1,20260521,fixed_gate_round_0,1.27403573326;1.84968426601;1.7850064997;-0.559532867652;0.506261845344;0.449429458308;3.55823580386;0;0;0;0;0;0;0;0,,,,,,,,,,,False,1.2740357332597183,1.849684266010419,1.785006499700774,-0.5595328676522985,0.5062618453436583,0.44942945830773684,3.558235803858931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,admitted_main_gate,True,True,-32.058871815328764,29.006667066696426,25.750411149884116,3.558235803858931,0.07403573325971835,0.1259642667402816,0.049684266010418865,0.35031573398958127,0.28500649970077396,0.11499350029922595,0.049684266010418865,12.941128184671234,77.05887181532876,74.00666706669642,15.993332933303574,55.750411149884116,4.249588850115884,4.249588850115884,0.5582358038589308,4.441764196141069,0.5582358038589308,,W1_single_fan,recovery,fg_20260521_single_fan_branch_W1_000003__W1__recovery,True
fg_20260521_single_fan_branch_W1_000004,fg_pair_20260521_single_fan_branch_000004,single_fan_branch,W0,launch_gate_main,fixed_gate_main_v1,20260521,fixed_gate_round_0,1.38223243088;1.83574096974;1.78899130802;-0.0572396717222;-0.111699821144;0.0904987018688;7.90122005784;0;0;0;0;0;0;0;0,,,,,,,,,,,False,1.3822324308845422,1.8357409697449838,1.788991308024641,-0.05723967172216893,-0.11169982114376553,0.0904987018688238,7.901220057843862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,admitted_main_gate,True,True,-3.279591610394604,-6.399928323903921,5.1851936684963,7.901220057843862,0.18223243088454222,0.017767569115457738,0.03574096974498375,0.3642590302550164,0.2889913080246409,0.11100869197535901,0.017767569115457738,41.720408389605396,48.279591610394604,38.60007167609608,51.39992832390392,35.1851936684963,24.814806331503696,24.814806331503696,4.901220057843862,0.09877994215613839,0.09877994215613839,,W0_single_fan_branch,energy_retaining_bank,fg_20260521_single_fan_branch_W1_000004__W0__energy_retaining_bank,True
fg_20260521_single_fan_branch_W1_000004,fg_pair_20260521_single_fan_branch_000004,single_fan_branch,W1,launch_gate_main,fixed_gate_main_v1,20260521,fixed_gate_round_0,1.38223243088;1.83574096974;1.78899130802;-0.0572396717222;-0.111699821144;0.0904987018688;7.90122005784;0;0;0;0;0;0;0;0,,,,,,,,,,,False,1.3822324308845422,1.8357409697449838,1.788991308024641,-0.05723967172216893,-0.11169982114376553,0.0904987018688238,7.901220057843862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,admitted_main_gate,True,True,-3.279591610394604,-6.399928323903921,5.1851936684963,7.901220057843862,0.18223243088454222,0.017767569115457738,0.03574096974498375,0.3642590302550164,0.2889913080246409,0.11100869197535901,0.017767569115457738,41.720408389605396,48.279591610394604,38.60007167609608,51.39992832390392,35.1851936684963,24.814806331503696,24.814806331503696,4.901220057843862,0.09877994215613839,0.09877994215613839,,W1_single_fan,energy_retaining_bank,fg_20260521_single_fan_branch_W1_000004__W1__energy_retaining_bank,True
fg_20260521_single_fan_branch_W1_000004,fg_pair_20260521_single_fan_branch_000004,single_fan_branch,W0,launch_gate_main,fixed_gate_main_v1,20260521,fixed_gate_round_0,1.38223243088;1.83574096974;1.78899130802;-0.0572396717222;-0.111699821144;0.0904987018688;7.90122005784;0;0;0;0;0;0;0;0,,,,,,,,,,,False,1.3822324308845422,1.8357409697449838,1.788991308024641,-0.05723967172216893,-0.11169982114376553,0.0904987018688238,7.901220057843862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,admitted_main_gate,True,True,-3.279591610394604,-6.399928323903921,5.1851936684963,7.901220057843862,0.18223243088454222,0.017767569115457738,0.03574096974498375,0.3642590302550164,0.2889913080246409,0.11100869197535901,0.017767569115457738,41.720408389605396,48.279591610394604,38.60007167609608,51.39992832390392,35.1851936684963,24.814806331503696,24.814806331503696,4.901220057843862,0.09877994215613839,0.09877994215613839,,W0_single_fan_branch,glide,fg_20260521_single_fan_branch_W1_000004__W0__glide,True
fg_20260521_single_fan_branch_W1_000004,fg_pair_20260521_single_fan_branch_000004,single_fan_branch,W1,launch_gate_main,fixed_gate_main_v1,20260521,fixed_gate_round_0,1.38223243088;1.83574096974;1.78899130802;-0.0572396717222;-0.111699821144;0.0904987018688;7.90122005784;0;0;0;0;0;0;0;0,,,,,,,,,,,False,1.3822324308845422,1.8357409697449838,1.788991308024641,-0.05723967172216893,-0.11169982114376553,0.0904987018688238,7.901220057843862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,admitted_main_gate,True,True,-3.279591610394604,-6.399928323903921,5.1851936684963,7.901220057843862,0.18223243088454222,0.017767569115457738,0.03574096974498375,0.3642590302550164,0.2889913080246409,0.11100869197535901,0.017767569115457738,41.720408389605396,48.279591610394604,38.60007167609608,51.39992832390392,35.1851936684963,24.814806331503696,24.814806331503696,4.901220057843862,0.09877994215613839,0.09877994215613839,,W1_single_fan,glide,fg_20260521_single_fan_branch_W1_000004__W1__glide,True
fg_20260521_single_fan_branch_W1_000004,fg_pair_20260521_single_fan_branch_000004,single_fan_branch,W0,launch_gate_main,fixed_gate_main_v1,20260521,fixed_gate_round_0,1.38223243088;1.83574096974;1.78899130802;-0.0572396717222;-0.111699821144;0.0904987018688;7.90122005784;0;0;0;0;0;0;0;0,,,,,,,,,,,False,1.3822324308845422,1.8357409697449838,1.788991308024641,-0.05723967172216893,-0.11169982114376553,0.0904987018688238,7.901220057843862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,admitted_main_gate,True,True,-3.279591610394604,-6.399928323903921,5.1851936684963,7.901220057843862,0.18223243088454222,0.017767569115457738,0.03574096974498375,0.3642590302550164,0.2889913080246409,0.11100869197535901,0.017767569115457738,41.720408389605396,48.279591610394604,38.60007167609608,51.39992832390392,35.1851936684963,24.814806331503696,24.814806331503696,4.901220057843862,0.09877994215613839,0.09877994215613839,,W0_single_fan_branch,lift_dwell_arc,fg_20260521_single_fan_branch_W1_000004__W0__lift_dwell_arc,True
fg_20260521_single_fan_branch_W1_000004,fg_pair_20260521_single_fan_branch_000004,single_fan_branch,W1,launch_gate_main,fixed_gate_main_v1,20260521,fixed_gate_round_0,1.38223243088;1.83574096974;1.78899130802;-0.0572396717222;-0.111699821144;0.0904987018688;7.90122005784;0;0;0;0;0;0;0;0,,,,,,,,,,,False,1.3822324308845422,1.8357409697449838,1.788991308024641,-0.05723967172216893,-0.11169982114376553,0.0904987018688238,7.901220057843862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,admitted_main_gate,True,True,-3.279591610394604,-6.399928323903921,5.1851936684963,7.901220057843862,0.18223243088454222,0.017767569115457738,0.03574096974498375,0.3642590302550164,0.2889913080246409,0.11100869197535901,0.017767569115457738,41.720408389605396,48.279591610394604,38.60007167609608,51.39992832390392,35.1851936684963,24.814806331503696,24.814806331503696,4.901220057843862,0.09877994215613839,0.09877994215613839,,W1_single_fan,lift_dwell_arc,fg_20260521_single_fan_branch_W1_000004__W1__lift_dwell_arc,True
fg_20260521_single_fan_branch_W1_000004,fg_pair_20260521_single_fan_branch_000004,single_fan_branch,W0,launch_gate_main,fixed_gate_main_v1,20260521,fixed_gate_round_0,1.38223243088;1.83574096974;1.78899130802;-0.0572396717222;-0.111699821144;0.0904987018688;7.90122005784;0;0;0;0;0;0;0;0,,,,,,,,,,,False,1.3822324308845422,1.8357409697449838,1.788991308024641,-0.05723967172216893,-0.11169982114376553,0.0904987018688238,7.901220057843862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,admitted_main_gate,True,True,-3.279591610394604,-6.399928323903921,5.1851936684963,7.901220057843862,0.18223243088454222,0.017767569115457738,0.03574096974498375,0.3642590302550164,0.2889913080246409,0.11100869197535901,0.017767569115457738,41.720408389605396,48.279591610394604,38.60007167609608,51.39992832390392,35.1851936684963,24.814806331503696,24.814806331503696,4.901220057843862,0.09877994215613839,0.09877994215613839,,W0_single_fan_branch,lift_entry,fg_20260521_single_fan_branch_W1_000004__W0__lift_entry,True
fg_20260521_single_fan_branch_W1_000004,fg_pair_20260521_single_fan_branch_000004,single_fan_branch,W1,launch_gate_main,fixed_gate_main_v1,20260521,fixed_gate_round_0,1.38223243088;1.83574096974;1.78899130802;-0.0572396717222;-0.111699821144;0.0904987018688;7.90122005784;0;0;0;0;0;0;0;0,,,,,,,,,,,False,1.3822324308845422,1.8357409697449838,1.788991308024641,-0.05723967172216893,-0.11169982114376553,0.0904987018688238,7.901220057843862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,admitted_main_gate,True,True,-3.279591610394604,-6.399928323903921,5.1851936684963,7.901220057843862,0.18223243088454222,0.017767569115457738,0.03574096974498375,0.3642590302550164,0.2889913080246409,0.11100869197535901,0.017767569115457738,41.720408389605396,48.279591610394604,38.60007167609608,51.39992832390392,35.1851936684963,24.814806331503696,24.814806331503696,4.901220057843862,0.09877994215613839,0.09877994215613839,,W1_single_fan,lift_entry,fg_20260521_single_fan_branch_W1_000004__W1__lift_entry,True
fg_20260521_single_fan_branch_W1_000004,fg_pair_20260521_single_fan_branch_000004,single_fan_branch,W0,launch_gate_main,fixed_gate_main_v1,20260521,fixed_gate_round_0,1.38223243088;1.83574096974;1.78899130802;-0.0572396717222;-0.111699821144;0.0904987018688;7.90122005784;0;0;0;0;0;0;0;0,,,,,,,,,,,False,1.3822324308845422,1.8357409697449838,1.788991308024641,-0.05723967172216893,-0.11169982114376553,0.0904987018688238,7.901220057843862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,admitted_main_gate,True,True,-3.279591610394604,-6.399928323903921,5.1851936684963,7.901220057843862,0.18223243088454222,0.017767569115457738,0.03574096974498375,0.3642590302550164,0.2889913080246409,0.11100869197535901,0.017767569115457738,41.720408389605396,48.279591610394604,38.60007167609608,51.39992832390392,35.1851936684963,24.814806331503696,24.814806331503696,4.901220057843862,0.09877994215613839,0.09877994215613839,,W0_single_fan_branch,mild_coordinated_turn_left,fg_20260521_single_fan_branch_W1_000004__W0__mild_coordinated_turn_left,True
fg_20260521_single_fan_branch_W1_000004,fg_pair_20260521_single_fan_branch_000004,single_fan_branch,W1,launch_gate_main,fixed_gate_main_v1,20260521,fixed_gate_round_0,1.38223243088;1.83574096974;1.78899130802;-0.0572396717222;-0.111699821144;0.0904987018688;7.90122005784;0;0;0;0;0;0;0;0,,,,,,,,,,,False,1.3822324308845422,1.8357409697449838,1.788991308024641,-0.05723967172216893,-0.11169982114376553,0.0904987018688238,7.901220057843862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,admitted_main_gate,True,True,-3.279591610394604,-6.399928323903921,5.1851936684963,7.901220057843862,0.18223243088454222,0.017767569115457738,0.03574096974498375,0.3642590302550164,0.2889913080246409,0.11100869197535901,0.017767569115457738,41.720408389605396,48.279591610394604,38.60007167609608,51.39992832390392,35.1851936684963,24.814806331503696,24.814806331503696,4.901220057843862,0.09877994215613839,0.09877994215613839,,W1_single_fan,mild_coordinated_turn_left,fg_20260521_single_fan_branch_W1_000004__W1__mild_coordinated_turn_left,True
fg_20260521_single_fan_branch_W1_000004,fg_pair_20260521_single_fan_branch_000004,single_fan_branch,W0,launch_gate_main,fixed_gate_main_v1,20260521,fixed_gate_round_0,1.38223243088;1.83574096974;1.78899130802;-0.0572396717222;-0.111699821144;0.0904987018688;7.90122005784;0;0;0;0;0;0;0;0,,,,,,,,,,,False,1.3822324308845422,1.8357409697449838,1.788991308024641,-0.05723967172216893,-0.11169982114376553,0.0904987018688238,7.901220057843862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,admitted_main_gate,True,True,-3.279591610394604,-6.399928323903921,5.1851936684963,7.901220057843862,0.18223243088454222,0.017767569115457738,0.03574096974498375,0.3642590302550164,0.2889913080246409,0.11100869197535901,0.017767569115457738,41.720408389605396,48.279591610394604,38.60007167609608,51.39992832390392,35.1851936684963,24.814806331503696,24.814806331503696,4.901220057843862,0.09877994215613839,0.09877994215613839,,W0_single_fan_branch,mild_coordinated_turn_right,fg_20260521_single_fan_branch_W1_000004__W0__mild_coordinated_turn_right,True
fg_20260521_single_fan_branch_W1_000004,fg_pair_20260521_single_fan_branch_000004,single_fan_branch,W1,launch_gate_main,fixed_gate_main_v1,20260521,fixed_gate_round_0,1.38223243088;1.83574096974;1.78899130802;-0.0572396717222;-0.111699821144;0.0904987018688;7.90122005784;0;0;0;0;0;0;0;0,,,,,,,,,,,False,1.3822324308845422,1.8357409697449838,1.788991308024641,-0.05723967172216893,-0.11169982114376553,0.0904987018688238,7.901220057843862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,admitted_main_gate,True,True,-3.279591610394604,-6.399928323903921,5.1851936684963,7.901220057843862,0.18223243088454222,0.017767569115457738,0.03574096974498375,0.3642590302550164,0.2889913080246409,0.11100869197535901,0.017767569115457738,41.720408389605396,48.279591610394604,38.60007167609608,51.39992832390392,35.1851936684963,24.814806331503696,24.814806331503696,4.901220057843862,0.09877994215613839,0.09877994215613839,,W1_single_fan,mild_coordinated_turn_right,fg_20260521_single_fan_branch_W1_000004__W1__mild_coordinated_turn_right,True
fg_20260521_single_fan_branch_W1_000004,fg_pair_20260521_single_fan_branch_000004,single_fan_branch,W0,launch_gate_main,fixed_gate_main_v1,20260521,fixed_gate_round_0,1.38223243088;1.83574096974;1.78899130802;-0.0572396717222;-0.111699821144;0.0904987018688;7.90122005784;0;0;0;0;0;0;0;0,,,,,,,,,,,False,1.3822324308845422,1.8357409697449838,1.788991308024641,-0.05723967172216893,-0.11169982114376553,0.0904987018688238,7.901220057843862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,admitted_main_gate,True,True,-3.279591610394604,-6.399928323903921,5.1851936684963,7.901220057843862,0.18223243088454222,0.017767569115457738,0.03574096974498375,0.3642590302550164,0.2889913080246409,0.11100869197535901,0.017767569115457738,41.720408389605396,48.279591610394604,38.60007167609608,51.39992832390392,35.1851936684963,24.814806331503696,24.814806331503696,4.901220057843862,0.09877994215613839,0.09877994215613839,,W0_single_fan_branch,recovery,fg_20260521_single_fan_branch_W1_000004__W0__recovery,True
fg_20260521_single_fan_branch_W1_000004,fg_pair_20260521_single_fan_branch_000004,single_fan_branch,W1,launch_gate_main,fixed_gate_main_v1,20260521,fixed_gate_round_0,1.38223243088;1.83574096974;1.78899130802;-0.0572396717222;-0.111699821144;0.0904987018688;7.90122005784;0;0;0;0;0;0;0;0,,,,,,,,,,,False,1.3822324308845422,1.8357409697449838,1.788991308024641,-0.05723967172216893,-0.11169982114376553,0.0904987018688238,7.901220057843862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,admitted_main_gate,True,True,-3.279591610394604,-6.399928323903921,5.1851936684963,7.901220057843862,0.18223243088454222,0.017767569115457738,0.03574096974498375,0.3642590302550164,0.2889913080246409,0.11100869197535901,0.017767569115457738,41.720408389605396,48.279591610394604,38.60007167609608,51.39992832390392,35.1851936684963,24.814806331503696,24.814806331503696,4.901220057843862,0.09877994215613839,0.09877994215613839,,W1_single_fan,recovery,fg_20260521_single_fan_branch_W1_000004__W1__recovery,True
fg_20260521_single_fan_branch_W1_000005,fg_pair_20260521_single_fan_branch_000005,single_fan_branch,W0,launch_gate_main,fixed_gate_main_v1,20260521,fixed_gate_round_0,1.38062967304;1.93622990709;1.84975831431;0.496059574443;-0.779596228124;-0.331634931167;4.70478093778;0;0;0;0;0;0;0;0,,,,,,,,,,,False,1.3806296730443082,1.9362299070878926,1.8497583143056815,0.4960595744431542,-0.7795962281242794,-0.33163493116676684,4.704780937777423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,admitted_main_gate,True,True,28.42212000264841,-44.66757359583934,-19.001281894967306,4.704780937777423,0.18062967304430821,0.01937032695569174,0.1362299070878925,0.2637700929121076,0.3497583143056815,0.050241685694318416,0.01937032695569174,73.42212000264841,16.57787999735159,0.3324264041606579,89.66757359583934,10.998718105032692,49.001281894967306,0.3324264041606579,1.7047809377774232,3.2952190622225768,1.7047809377774232,,W0_single_fan_branch,energy_retaining_bank,fg_20260521_single_fan_branch_W1_000005__W0__energy_retaining_bank,True
fg_20260521_single_fan_branch_W1_000005,fg_pair_20260521_single_fan_branch_000005,single_fan_branch,W1,launch_gate_main,fixed_gate_main_v1,20260521,fixed_gate_round_0,1.38062967304;1.93622990709;1.84975831431;0.496059574443;-0.779596228124;-0.331634931167;4.70478093778;0;0;0;0;0;0;0;0,,,,,,,,,,,False,1.3806296730443082,1.9362299070878926,1.8497583143056815,0.4960595744431542,-0.7795962281242794,-0.33163493116676684,4.704780937777423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,admitted_main_gate,True,True,28.42212000264841,-44.66757359583934,-19.001281894967306,4.704780937777423,0.18062967304430821,0.01937032695569174,0.1362299070878925,0.2637700929121076,0.3497583143056815,0.050241685694318416,0.01937032695569174,73.42212000264841,16.57787999735159,0.3324264041606579,89.66757359583934,10.998718105032692,49.001281894967306,0.3324264041606579,1.7047809377774232,3.2952190622225768,1.7047809377774232,,W1_single_fan,energy_retaining_bank,fg_20260521_single_fan_branch_W1_000005__W1__energy_retaining_bank,True
fg_20260521_single_fan_branch_W1_000005,fg_pair_20260521_single_fan_branch_000005,single_fan_branch,W0,launch_gate_main,fixed_gate_main_v1,20260521,fixed_gate_round_0,1.38062967304;1.93622990709;1.84975831431;0.496059574443;-0.779596228124;-0.331634931167;4.70478093778;0;0;0;0;0;0;0;0,,,,,,,,,,,False,1.3806296730443082,1.9362299070878926,1.8497583143056815,0.4960595744431542,-0.7795962281242794,-0.33163493116676684,4.704780937777423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,admitted_main_gate,True,True,28.42212000264841,-44.66757359583934,-19.001281894967306,4.704780937777423,0.18062967304430821,0.01937032695569174,0.1362299070878925,0.2637700929121076,0.3497583143056815,0.050241685694318416,0.01937032695569174,73.42212000264841,16.57787999735159,0.3324264041606579,89.66757359583934,10.998718105032692,49.001281894967306,0.3324264041606579,1.7047809377774232,3.2952190622225768,1.7047809377774232,,W0_single_fan_branch,glide,fg_20260521_single_fan_branch_W1_000005__W0__glide,True
fg_20260521_single_fan_branch_W1_000005,fg_pair_20260521_single_fan_branch_000005,single_fan_branch,W1,launch_gate_main,fixed_gate_main_v1,20260521,fixed_gate_round_0,1.38062967304;1.93622990709;1.84975831431;0.496059574443;-0.779596228124;-0.331634931167;4.70478093778;0;0;0;0;0;0;0;0,,,,,,,,,,,False,1.3806296730443082,1.9362299070878926,1.8497583143056815,0.4960595744431542,-0.7795962281242794,-0.33163493116676684,4.704780937777423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,admitted_main_gate,True,True,28.42212000264841,-44.66757359583934,-19.001281894967306,4.704780937777423,0.18062967304430821,0.01937032695569174,0.1362299070878925,0.2637700929121076,0.3497583143056815,0.050241685694318416,0.01937032695569174,73.42212000264841,16.57787999735159,0.3324264041606579,89.66757359583934,10.998718105032692,49.001281894967306,0.3324264041606579,1.7047809377774232,3.2952190622225768,1.7047809377774232,,W1_single_fan,glide,fg_20260521_single_fan_branch_W1_000005__W1__glide,True
fg_20260521_single_fan_branch_W1_000005,fg_pair_20260521_single_fan_branch_000005,single_fan_branch,W0,launch_gate_main,fixed_gate_main_v1,20260521,fixed_gate_round_0,1.38062967304;1.93622990709;1.84975831431;0.496059574443;-0.779596228124;-0.331634931167;4.70478093778;0;0;0;0;0;0;0;0,,,,,,,,,,,False,1.3806296730443082,1.9362299070878926,1.8497583143056815,0.4960595744431542,-0.7795962281242794,-0.33163493116676684,4.704780937777423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,admitted_main_gate,True,True,28.42212000264841,-44.66757359583934,-19.001281894967306,4.704780937777423,0.18062967304430821,0.01937032695569174,0.1362299070878925,0.2637700929121076,0.3497583143056815,0.050241685694318416,0.01937032695569174,73.42212000264841,16.57787999735159,0.3324264041606579,89.66757359583934,10.998718105032692,49.001281894967306,0.3324264041606579,1.7047809377774232,3.2952190622225768,1.7047809377774232,,W0_single_fan_branch,lift_dwell_arc,fg_20260521_single_fan_branch_W1_000005__W0__lift_dwell_arc,True
fg_20260521_single_fan_branch_W1_000005,fg_pair_20260521_single_fan_branch_000005,single_fan_branch,W1,launch_gate_main,fixed_gate_main_v1,20260521,fixed_gate_round_0,1.38062967304;1.93622990709;1.84975831431;0.496059574443;-0.779596228124;-0.331634931167;4.70478093778;0;0;0;0;0;0;0;0,,,,,,,,,,,False,1.3806296730443082,1.9362299070878926,1.8497583143056815,0.4960595744431542,-0.7795962281242794,-0.33163493116676684,4.704780937777423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,admitted_main_gate,True,True,28.42212000264841,-44.66757359583934,-19.001281894967306,4.704780937777423,0.18062967304430821,0.01937032695569174,0.1362299070878925,0.2637700929121076,0.3497583143056815,0.050241685694318416,0.01937032695569174,73.42212000264841,16.57787999735159,0.3324264041606579,89.66757359583934,10.998718105032692,49.001281894967306,0.3324264041606579,1.7047809377774232,3.2952190622225768,1.7047809377774232,,W1_single_fan,lift_dwell_arc,fg_20260521_single_fan_branch_W1_000005__W1__lift_dwell_arc,True
fg_20260521_single_fan_branch_W1_000005,fg_pair_20260521_single_fan_branch_000005,single_fan_branch,W0,launch_gate_main,fixed_gate_main_v1,20260521,fixed_gate_round_0,1.38062967304;1.93622990709;1.84975831431;0.496059574443;-0.779596228124;-0.331634931167;4.70478093778;0;0;0;0;0;0;0;0,,,,,,,,,,,False,1.3806296730443082,1.9362299070878926,1.8497583143056815,0.4960595744431542,-0.7795962281242794,-0.33163493116676684,4.704780937777423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,admitted_main_gate,True,True,28.42212000264841,-44.66757359583934,-19.001281894967306,4.704780937777423,0.18062967304430821,0.01937032695569174,0.1362299070878925,0.2637700929121076,0.3497583143056815,0.050241685694318416,0.01937032695569174,73.42212000264841,16.57787999735159,0.3324264041606579,89.66757359583934,10.998718105032692,49.001281894967306,0.3324264041606579,1.7047809377774232,3.2952190622225768,1.7047809377774232,,W0_single_fan_branch,lift_entry,fg_20260521_single_fan_branch_W1_000005__W0__lift_entry,True
