surface_axis,alpha_regime,selected_candidate_id,selected_scale,active_scale,fit_split,evidence_replay_count,positive_count,negative_count,primary_metric,primary_response_mae,same_surface_attitude_mae_deg,dx_mae_m,dy_mae_m,altitude_loss_mae_m,trajectory_mae_m,fit_status,zero_support_policy,claim_boundary
aileron,normal,STG_aileron_normal_s1,1,0.65,all,4,4,0,peak_p_rad_s,0.2667959648,40.69874583,0.7096740405,0.5201464353,0.9176592196,0.7158265652,selected_all_available_data_stage_fit,,selected from all available data; diagnostic pending post-analysis
aileron,transition,STG_aileron_transition_s0p4,0.4,0.65,all,24,14,10,peak_p_rad_s,0.5828834112,11.40567007,0.3787243757,0.3367082161,0.2401872875,0.3185399598,selected_all_available_data_stage_fit,,selected from all available data; diagnostic pending post-analysis
aileron,post_stall,STG_aileron_post_stall_s0p4,0.4,0.65,all,31,12,19,peak_p_rad_s,0.7866637402,10.24804418,0.2968170653,0.6844293646,0.1897868511,0.390344427,selected_all_available_data_stage_fit,,selected from all available data; diagnostic pending post-analysis
elevator,normal,STG_elevator_normal_s0p75,0.75,0.7,all,8,0,8,peak_q_rad_s,0.5686521427,22.23200834,0.2276646977,0.1951182968,0.6424295639,0.3550708528,selected_all_available_data_stage_fit,,selected from all available data; diagnostic pending post-analysis
elevator,transition,STG_elevator_transition_s0p55,0.55,0.7,all,18,0,18,peak_q_rad_s,0.7205289119,13.27941341,0.08526509549,0.4626089115,0.1309629986,0.2262790019,selected_all_available_data_stage_fit,,selected from all available data; diagnostic pending post-analysis
elevator,post_stall,STG_elevator_post_stall_s0p4,0.4,0.7,all,31,28,3,peak_q_rad_s,0.8854079671,11.22235051,0.1480326,0.5478494597,0.07829993209,0.2580606639,selected_all_available_data_stage_fit,,selected from all available data; diagnostic pending post-analysis
rudder,normal,,1,0.45,all,0,0,0,peak_r_rad_s,,,,,,,zero_support_1p0_prior_not_fitted,absolute_scale_1p0_prior,"zero-support stage cell; user-selected 1.0 prior, not data-fitted"
rudder,transition,STG_rudder_transition_s0p4,0.4,0.45,all,38,19,19,peak_r_rad_s,0.4001007497,7.66920932,0.2565475769,0.4443301558,0.1705381043,0.2904719457,selected_all_available_data_stage_fit,,selected from all available data; diagnostic pending post-analysis
rudder,post_stall,STG_rudder_post_stall_s0p4,0.4,0.45,all,20,10,10,peak_r_rad_s,0.4235430668,7.230413702,0.2057760497,0.5440503147,0.1254812222,0.2917691955,selected_all_available_data_stage_fit,,selected from all available data; diagnostic pending post-analysis
