event_id,surface_index,surface_name,command_level_norm,scheduled_start_s,scheduled_end_s,direction_group,sweep_polarity,sweep_phase,sweep_step_index,sweep_step_count
45,2,Aileron_R,0,66.3469145,67.5969145,positive_first,positive,return,9,9
46,2,Aileron_R,-0,67.5969145,68.8469145,positive_first,negative,outbound,1,9
47,2,Aileron_R,-0.25,68.8469145,70.0969145,positive_first,negative,outbound,2,9
48,2,Aileron_R,-0.5,70.0969145,71.3469145,positive_first,negative,outbound,3,9
49,2,Aileron_R,-0.75,71.3469145,72.5969145,positive_first,negative,outbound,4,9
50,2,Aileron_R,-1,72.5969145,73.8469145,positive_first,negative,outbound,5,9
51,2,Aileron_R,-0.75,73.8469145,75.0969145,positive_first,negative,return,6,9
52,2,Aileron_R,-0.5,75.0969145,76.3469145,positive_first,negative,return,7,9
53,2,Aileron_R,-0.25,76.3469145,77.5969145,positive_first,negative,return,8,9
54,2,Aileron_R,-0,77.5969145,78.8469145,positive_first,negative,return,9,9
55,2,Aileron_R,-0,78.8469145,80.0969145,negative_first,negative,outbound,1,9
56,2,Aileron_R,-0.25,80.0969145,81.3469145,negative_first,negative,outbound,2,9
57,2,Aileron_R,-0.5,81.3469145,82.5969145,negative_first,negative,outbound,3,9
58,2,Aileron_R,-0.75,82.5969145,83.8469145,negative_first,negative,outbound,4,9
59,2,Aileron_R,-1,83.8469145,85.0969145,negative_first,negative,outbound,5,9
60,2,Aileron_R,-0.75,85.0969145,86.3469145,negative_first,negative,return,6,9
61,2,Aileron_R,-0.5,86.3469145,87.5969145,negative_first,negative,return,7,9
62,2,Aileron_R,-0.25,87.5969145,88.8469145,negative_first,negative,return,8,9
63,2,Aileron_R,-0,88.8469145,90.0969145,negative_first,negative,return,9,9
64,2,Aileron_R,0,90.0969145,91.3469145,negative_first,positive,outbound,1,9
65,2,Aileron_R,0.25,91.3469145,92.5969145,negative_first,positive,outbound,2,9
66,2,Aileron_R,0.5,92.5969145,93.8469145,negative_first,positive,outbound,3,9
67,2,Aileron_R,0.75,93.8469145,95.0969145,negative_first,positive,outbound,4,9
68,2,Aileron_R,1,95.0969145,96.3469145,negative_first,positive,outbound,5,9
69,2,Aileron_R,0.75,96.3469145,97.5969145,negative_first,positive,return,6,9
70,2,Aileron_R,0.5,97.5969145,98.8469145,negative_first,positive,return,7,9
71,2,Aileron_R,0.25,98.8469145,100.0969145,negative_first,positive,return,8,9
72,2,Aileron_R,0,100.0969145,101.3469145,negative_first,positive,return,9,9
73,3,Rudder,0,101.3469145,102.5969145,positive_first,positive,outbound,1,9
74,3,Rudder,0.25,102.5969145,103.8469145,positive_first,positive,outbound,2,9
75,3,Rudder,0.5,103.8469145,105.0969145,positive_first,positive,outbound,3,9
76,3,Rudder,0.75,105.0969145,106.3469145,positive_first,positive,outbound,4,9
77,3,Rudder,1,106.3469145,107.5969145,positive_first,positive,outbound,5,9
78,3,Rudder,0.75,107.5969145,108.8469145,positive_first,positive,return,6,9
79,3,Rudder,0.5,108.8469145,110.0969145,positive_first,positive,return,7,9
80,3,Rudder,0.25,110.0969145,111.3469145,positive_first,positive,return,8,9
81,3,Rudder,0,111.3469145,112.5969145,positive_first,positive,return,9,9
82,3,Rudder,-0,112.5969145,113.8469145,positive_first,negative,outbound,1,9
83,3,Rudder,-0.25,113.8469145,115.0969145,positive_first,negative,outbound,2,9
84,3,Rudder,-0.5,115.0969145,116.3469145,positive_first,negative,outbound,3,9
85,3,Rudder,-0.75,116.3469145,117.5969145,positive_first,negative,outbound,4,9
86,3,Rudder,-1,117.5969145,118.8469145,positive_first,negative,outbound,5,9
87,3,Rudder,-0.75,118.8469145,120.0969145,positive_first,negative,return,6,9
88,3,Rudder,-0.5,120.0969145,121.3469145,positive_first,negative,return,7,9
89,3,Rudder,-0.25,121.3469145,122.5969145,positive_first,negative,return,8,9
90,3,Rudder,-0,122.5969145,123.8469145,positive_first,negative,return,9,9
91,3,Rudder,-0,123.8469145,125.0969145,negative_first,negative,outbound,1,9
92,3,Rudder,-0.25,125.0969145,126.3469145,negative_first,negative,outbound,2,9
93,3,Rudder,-0.5,126.3469145,127.5969145,negative_first,negative,outbound,3,9
94,3,Rudder,-0.75,127.5969145,128.8469145,negative_first,negative,outbound,4,9
95,3,Rudder,-1,128.8469145,130.0969145,negative_first,negative,outbound,5,9
96,3,Rudder,-0.75,130.0969145,131.3469145,negative_first,negative,return,6,9
97,3,Rudder,-0.5,131.3469145,132.5969145,negative_first,negative,return,7,9
98,3,Rudder,-0.25,132.5969145,133.8469145,negative_first,negative,return,8,9
99,3,Rudder,-0,133.8469145,135.0969145,negative_first,negative,return,9,9
100,3,Rudder,0,135.0969145,136.3469145,negative_first,positive,outbound,1,9
101,3,Rudder,0.25,136.3469145,137.5969145,negative_first,positive,outbound,2,9
102,3,Rudder,0.5,137.5969145,138.8469145,negative_first,positive,outbound,3,9
103,3,Rudder,0.75,138.8469145,140.0969145,negative_first,positive,outbound,4,9
104,3,Rudder,1,140.0969145,141.3469145,negative_first,positive,outbound,5,9
105,3,Rudder,0.75,141.3469145,142.5969145,negative_first,positive,return,6,9
106,3,Rudder,0.5,142.5969145,143.8469145,negative_first,positive,return,7,9
107,3,Rudder,0.25,143.8469145,145.0969145,negative_first,positive,return,8,9
108,3,Rudder,0,145.0969145,146.3469145,negative_first,positive,return,9,9
109,4,Elevator,0,146.3469145,147.5969145,positive_first,positive,outbound,1,9
110,4,Elevator,0.25,147.5969145,148.8469145,positive_first,positive,outbound,2,9
111,4,Elevator,0.5,148.8469145,150.0969145,positive_first,positive,outbound,3,9
112,4,Elevator,0.75,150.0969145,151.3469145,positive_first,positive,outbound,4,9
113,4,Elevator,1,151.3469145,152.5969145,positive_first,positive,outbound,5,9
114,4,Elevator,0.75,152.5969145,153.8469145,positive_first,positive,return,6,9
115,4,Elevator,0.5,153.8469145,155.0969145,positive_first,positive,return,7,9
116,4,Elevator,0.25,155.0969145,156.3469145,positive_first,positive,return,8,9
117,4,Elevator,0,156.3469145,157.5969145,positive_first,positive,return,9,9
118,4,Elevator,-0,157.5969145,158.8469145,positive_first,negative,outbound,1,9
119,4,Elevator,-0.25,158.8469145,160.0969145,positive_first,negative,outbound,2,9
120,4,Elevator,-0.5,160.0969145,161.3469145,positive_first,negative,outbound,3,9
121,4,Elevator,-0.75,161.3469145,162.5969145,positive_first,negative,outbound,4,9
122,4,Elevator,-1,162.5969145,163.8469145,positive_first,negative,outbound,5,9
123,4,Elevator,-0.75,163.8469145,165.0969145,positive_first,negative,return,6,9
124,4,Elevator,-0.5,165.0969145,166.3469145,positive_first,negative,return,7,9
125,4,Elevator,-0.25,166.3469145,167.5969145,positive_first,negative,return,8,9
126,4,Elevator,-0,167.5969145,168.8469145,positive_first,negative,return,9,9
127,4,Elevator,-0,168.8469145,170.0969145,negative_first,negative,outbound,1,9
128,4,Elevator,-0.25,170.0969145,171.3469145,negative_first,negative,outbound,2,9
129,4,Elevator,-0.5,171.3469145,172.5969145,negative_first,negative,outbound,3,9
130,4,Elevator,-0.75,172.5969145,173.8469145,negative_first,negative,outbound,4,9
131,4,Elevator,-1,173.8469145,175.0969145,negative_first,negative,outbound,5,9
132,4,Elevator,-0.75,175.0969145,176.3469145,negative_first,negative,return,6,9
133,4,Elevator,-0.5,176.3469145,177.5969145,negative_first,negative,return,7,9
134,4,Elevator,-0.25,177.5969145,178.8469145,negative_first,negative,return,8,9
135,4,Elevator,-0,178.8469145,180.0969145,negative_first,negative,return,9,9
136,4,Elevator,0,180.0969145,181.3469145,negative_first,positive,outbound,1,9
137,4,Elevator,0.25,181.3469145,182.5969145,negative_first,positive,outbound,2,9
138,4,Elevator,0.5,182.5969145,183.8469145,negative_first,positive,outbound,3,9
139,4,Elevator,0.75,183.8469145,185.0969145,negative_first,positive,outbound,4,9
140,4,Elevator,1,185.0969145,186.3469145,negative_first,positive,outbound,5,9
141,4,Elevator,0.75,186.3469145,187.5969145,negative_first,positive,return,6,9
142,4,Elevator,0.5,187.5969145,188.8469145,negative_first,positive,return,7,9
143,4,Elevator,0.25,188.8469145,190.0969145,negative_first,positive,return,8,9
144,4,Elevator,0,190.0969145,191.3469145,negative_first,positive,return,9,9
