event_id,surface_index,surface_name,command_level_norm,direction_group,sweep_polarity,sweep_phase,sweep_step_index,sweep_step_count,settled_deflection_deg,lookup_deflection_deg,lookup_error_deg,linear_fitted_deflection_deg,linear_fit_error_deg,valid,rejection_reason
1,1,Aileron_L,0,positive_first,positive,outbound,1,15,-1.37661204878516,-0.151871015428794,-1.22474103335637,0,-1.37661204878516,1,
2,1,Aileron_L,0.1,positive_first,positive,outbound,2,15,-1.41508878083738,0.561747880450468,-1.97683666128785,0,-1.41508878083738,1,
3,1,Aileron_L,0.2,positive_first,positive,outbound,3,15,2.72377666979535,1.99253595478148,0.731240715013872,0,2.72377666979535,1,
4,1,Aileron_L,0.3,positive_first,positive,outbound,4,15,6.03746829645276,5.95725081813258,0.0802174783201854,0,6.03746829645276,1,
5,1,Aileron_L,0.45,positive_first,positive,outbound,5,15,9.2259607065932,9.42596989614499,-0.200009189551789,4.25891505719397,4.96704564939923,1,
6,1,Aileron_L,0.6,positive_first,positive,outbound,6,15,13.0244690716201,11.5074307684819,1.51703830313825,8.51783011438795,4.5066389572322,1,
7,1,Aileron_L,0.8,positive_first,positive,outbound,7,15,15.8335230117744,15.7657193830454,0.0678036287290507,14.1963835239799,1.63713948779449,1,
8,1,Aileron_L,1,positive_first,positive,outbound,8,15,18.098503377321,18.2129876081554,-0.114484230834428,18.3274718389899,-0.228968461668856,1,
9,1,Aileron_L,0.8,positive_first,positive,return,9,15,14.108632049342,15.7657193830454,-1.65708733370331,14.1963835239799,-0.0877514746378729,1,
10,1,Aileron_L,0.6,positive_first,positive,return,10,15,8.72104346662615,11.5074307684819,-2.78638730185575,8.51783011438795,0.203213352238198,1,
11,1,Aileron_L,0.45,positive_first,positive,return,11,15,9.62597908569678,9.42596989614499,0.200009189551789,4.25891505719397,5.36706402850281,1,
12,1,Aileron_L,0.3,positive_first,positive,return,12,15,6.53022832458106,5.95725081813258,0.572977506448482,0,6.53022832458106,1,
13,1,Aileron_L,0.2,positive_first,positive,return,13,15,1.99009489866527,1.99253595478148,-0.0024410561162107,0,1.99009489866527,1,
14,1,Aileron_L,0.1,positive_first,positive,return,14,15,2.31438691907938,0.561747880450468,1.75263903862891,0,2.31438691907938,1,
15,1,Aileron_L,0,positive_first,positive,return,15,15,-0.596005745942343,-0.151871015428794,-0.444134730513549,0,-0.596005745942343,1,
16,1,Aileron_L,-0,positive_first,negative,outbound,1,15,-0.970666134975535,-0.151871015428794,-0.818795119546741,0,-0.970666134975535,1,
17,1,Aileron_L,-0.1,positive_first,negative,outbound,2,15,-4.46805221155809,-4.31109128270964,-0.156960928848455,0,-4.46805221155809,1,
18,1,Aileron_L,-0.2,positive_first,negative,outbound,3,15,-10.6766881810132,-9.27042094488444,-1.40626723612876,0,-10.6766881810132,1,
19,1,Aileron_L,-0.3,positive_first,negative,outbound,4,15,-8.43982597075121,-9.17150112292484,0.731675152173633,-4.22071857620591,-4.2191073945453,1,
20,1,Aileron_L,-0.45,positive_first,negative,outbound,5,15,-15.7997788076514,-14.9030748614521,-0.89670394619932,-10.5517964405148,-5.24798236713661,0,unstable_final_window
21,1,Aileron_L,-0.6,positive_first,negative,outbound,6,15,-24.1121508531699,-24.1121508531699,0,-16.8828743048237,-7.22927654834626,1,
