frame_number,t_capture_host_s,state_ready_host_s,subject_name,surface_index,surface_name,surface_angle_rad,surface_angle_deg,surface_rate_radps,surface_rate_degps,quality_flag
1506364,6.36338292249962,6.3798094,Aileron_L,1,Aileron_L,-0.01359364512115,-0.778858493640499,NaN,NaN,ok
1506364,6.36338292249962,6.3798094,Aileron_R,2,Aileron_R,0.0054795101458649,0.313952805157173,NaN,NaN,ok
1506364,6.36338292249962,6.3798094,Rudder,3,Rudder,-0.0289086950969493,-1.65634622028573,NaN,NaN,ok
1506364,6.36338292249962,6.3798094,Elevator,4,Elevator,0.0732444003720554,4.19659501428521,NaN,NaN,ok
1506374,6.41926276000012,6.4348905,Aileron_L,1,Aileron_L,-0.009136001440881,-0.52345432418792,0.079771951381022,4.57059613765536,ok
1506374,6.41926276000012,6.4348905,Aileron_R,2,Aileron_R,-0.00965245067332665,-0.553044685539827,-0.270794646084236,-15.5153903353655,ok
1506374,6.41926276000012,6.4348905,Rudder,3,Rudder,-0.0308913152877208,-1.76994198959436,-0.0354800636410931,-2.0328579034902,ok
1506374,6.41926276000012,6.4348905,Elevator,4,Elevator,0.00709067936993346,0.406266001777669,-1.18385671757786,-67.8299934654223,ok
1506378,6.43670365750024,6.4524888,Aileron_L,1,Aileron_L,-0.0011540264297345,-0.0661208438703375,0.457658501295174,26.221900582496,ok
1506378,6.43670365750024,6.4524888,Aileron_R,2,Aileron_R,-0.00729591559663767,-0.41802517137101,0.135115470787734,7.74154622306032,ok
1506378,6.43670365750024,6.4524888,Rudder,3,Rudder,-0.00522324578866806,-0.299269939050161,1.47171723811116,84.3231863804197,ok
1506378,6.43670365750024,6.4524888,Elevator,4,Elevator,-0.0424783271590243,-2.43382886698803,-2.84211328738237,-162.841096265062,ok
1506381,6.45257204999909,6.4680623,Aileron_L,1,Aileron_L,-0.0147215247540413,-0.843481236403935,-0.855001432897679,-48.9879735826749,ok
1506381,6.45257204999909,6.4680623,Aileron_R,2,Aileron_R,-0.00199945200148299,-0.114560161023961,0.333774425830195,19.1238659094725,ok
1506381,6.45257204999909,6.4680623,Rudder,3,Rudder,0.0132610111641447,0.759799971781357,1.16484747614747,66.7408441597157,ok
1506381,6.45257204999909,6.4680623,Elevator,4,Elevator,0.0437406363857504,2.50615385811986,5.43337729710031,311.309587626047,ok
