t_read_host_s,line_text
0.3312411,"HELLO_EVENT,Nano33IoT_Command_Path_V1,1000000,4050718619"
1.0910846,"RX_EVENT,0,0,4051482570,32768,32768,32768,32768"
1.0910846,"OK_EVENT,SET_NEUTRAL"
1.0910846,"COMMIT_EVENT,0,0,4051482570,4051493058,1061416,1500,1500,1500,1500,1500,1500,1500,1500"
6.4479627,"RX_EVENT,0,8,4056838779,32768,32768,32768,32768"
6.4645855,"COMMIT_EVENT,0,8,4056838779,4056853058,1061684,1500,1500,1500,1500,1500,1500,1500,1500"
6.4645855,"RX_EVENT,1,8,4056856258,32768,32768,32768,32768"
6.4800879,"RX_EVENT,2,8,4056872231,32768,32768,32768,32768"
6.4800879,"COMMIT_EVENT,2,8,4056872231,4056873058,1061685,1500,1500,1500,1500,1500,1500,1500,1500"
6.4950197,"RX_EVENT,3,8,4056887705,32768,32768,32768,32768"
6.5091158,"COMMIT_EVENT,3,8,4056887705,4056893058,1061686,1500,1500,1500,1500,1500,1500,1500,1500"
6.5091158,"RX_EVENT,4,8,4056902631,32768,32768,32768,32768"
6.5224416,"COMMIT_EVENT,4,8,4056902631,4056913058,1061687,1500,1500,1500,1500,1500,1500,1500,1500"
6.5224416,"RX_EVENT,5,8,4056916707,32768,32768,32768,32768"
6.5392505,"RX_EVENT,6,8,4056930172,32768,32768,32768,32768"
6.5392505,"COMMIT_EVENT,6,8,4056930172,4056933058,1061688,1500,1500,1500,1500,1500,1500,1500,1500"
6.5536189,"RX_EVENT,7,8,4056947051,32768,32768,32768,32768"
6.5669985,"COMMIT_EVENT,7,8,4056947051,4056953058,1061689,1500,1500,1500,1500,1500,1500,1500,1500"
6.5833737,"RX_EVENT,8,8,4056974749,32768,32768,32768,32768"
6.5988453,"RX_EVENT,9,8,4056991106,32768,32768,32768,32768"
6.5988453,"COMMIT_EVENT,9,8,4056991106,4056993058,1061691,1500,1500,1500,1500,1500,1500,1500,1500"
6.6139724,"RX_EVENT,10,8,4057006552,32768,32768,32768,32768"
6.6283444,"COMMIT_EVENT,10,8,4057006552,4057013058,1061692,1500,1500,1500,1500,1500,1500,1500,1500"
6.6456306,"RX_EVENT,11,8,4057036027,32768,32768,32768,32768"
6.6644497,"COMMIT_EVENT,11,8,4057036027,4057053058,1061694,1500,1500,1500,1500,1500,1500,1500,1500"
6.6644497,"RX_EVENT,12,8,4057054607,32768,32768,32768,32768"
6.6800874,"RX_EVENT,13,8,4057072289,32768,32768,32768,32768"
6.6954794,"COMMIT_EVENT,13,8,4057072289,4057073058,1061695,1500,1500,1500,1500,1500,1500,1500,1500"
6.6954794,"RX_EVENT,14,8,4057087856,32768,32768,32768,32768"
6.7093272,"COMMIT_EVENT,14,8,4057087856,4057093058,1061696,1500,1500,1500,1500,1500,1500,1500,1500"
6.7244199,"RX_EVENT,15,8,4057117073,32768,32768,32768,32768"
6.7395793,"RX_EVENT,16,8,4057132063,32768,32768,32768,32768"
6.7395793,"COMMIT_EVENT,16,8,4057132063,4057133058,1061698,1500,1500,1500,1500,1500,1500,1500,1500"
6.7543393,"RX_EVENT,17,8,4057147233,32768,32768,32768,32768"
6.7684977,"COMMIT_EVENT,17,8,4057147233,4057153058,1061699,1500,1500,1500,1500,1500,1500,1500,1500"
6.785406,"RX_EVENT,18,8,4057176461,32768,32768,32768,32768"
6.8025024,"RX_EVENT,19,8,4057193095,32768,32768,32768,32768"
6.8025024,"COMMIT_EVENT,18,8,4057176461,4057193058,1061701,1500,1500,1500,1500,1500,1500,1500,1500"
6.8206542,"RX_EVENT,20,2,4057210223,32768,55705,32768,32768"
6.8348078,"COMMIT_EVENT,20,2,4057210223,4057213058,1061702,1500,1850,1500,1500,1500,1500,1500,1500"
6.8515634,"RX_EVENT,21,2,4057228548,32768,55705,32768,32768"
6.8515634,"COMMIT_EVENT,21,2,4057228548,4057233058,1061703,1500,1850,1500,1500,1500,1500,1500,1500"
6.8687556,"RX_EVENT,22,2,4057259556,32768,55705,32768,32768"
6.8859869,"COMMIT_EVENT,22,2,4057259556,4057273058,1061705,1500,1850,1500,1500,1500,1500,1500,1500"
6.8859869,"RX_EVENT,23,2,4057276772,32768,55705,32768,32768"
6.9017783,"COMMIT_EVENT,23,2,4057276772,4057293058,1061706,1500,1850,1500,1500,1500,1500,1500,1500"
6.9017783,"RX_EVENT,24,2,4057294661,32768,55705,32768,32768"
6.9187286,"RX_EVENT,25,2,4057309554,32768,55705,32768,32768"
6.9187286,"COMMIT_EVENT,25,2,4057309554,4057313058,1061707,1500,1850,1500,1500,1500,1500,1500,1500"
6.935715,"RX_EVENT,26,2,4057326464,32768,55705,32768,32768"
6.935715,"COMMIT_EVENT,26,2,4057326464,4057333058,1061708,1500,1850,1500,1500,1500,1500,1500,1500"
6.9686363,"RX_EVENT,27,2,4057360609,32768,55705,32768,32768"
6.9843842,"COMMIT_EVENT,27,2,4057360609,4057373058,1061710,1500,1850,1500,1500,1500,1500,1500,1500"
6.9843842,"RX_EVENT,28,2,4057376288,32768,55705,32768,32768"
7.0007069,"RX_EVENT,29,2,4057392138,32768,55705,32768,32768"
7.0007069,"COMMIT_EVENT,29,2,4057392138,4057393058,1061711,1500,1850,1500,1500,1500,1500,1500,1500"
7.015318,"RX_EVENT,30,2,4057408401,32768,55705,32768,32768"
7.0292864,"COMMIT_EVENT,30,2,4057408401,4057413058,1061712,1500,1850,1500,1500,1500,1500,1500,1500"
7.0431418,"RX_EVENT,31,2,4057437008,32768,55705,32768,32768"
7.056867,"RX_EVENT,32,2,4057450808,32768,55705,32768,32768"
7.056867,"COMMIT_EVENT,32,2,4057450808,4057453058,1061714,1500,1850,1500,1500,1500,1500,1500,1500"
7.0853917,"RX_EVENT,33,2,4057478205,32768,55705,32768,32768"
7.1083786,"RX_EVENT,34,2,4057492993,32768,55705,32768,32768"
7.1083786,"COMMIT_EVENT,33,2,4057478205,4057493058,1061716,1500,1850,1500,1500,1500,1500,1500,1500"
7.1214075,"COMMIT_EVENT,34,2,4057492993,4057513058,1061717,1500,1850,1500,1500,1500,1500,1500,1500"
7.1214075,"RX_EVENT,35,2,4057516043,32768,55705,32768,32768"
7.1345759,"RX_EVENT,36,2,4057529044,32768,55705,32768,32768"
7.1345759,"COMMIT_EVENT,36,2,4057529044,4057533058,1061718,1500,1850,1500,1500,1500,1500,1500,1500"
7.1727814,"RX_EVENT,37,2,4057552914,32768,55705,32768,32768"
7.1878874,"COMMIT_EVENT,37,2,4057552914,4057573058,1061720,1500,1850,1500,1500,1500,1500,1500,1500"
7.1878874,"RX_EVENT,38,2,4057580462,32768,55705,32768,32768"
7.202406,"COMMIT_EVENT,38,2,4057580462,4057593058,1061721,1500,1850,1500,1500,1500,1500,1500,1500"
7.202406,"RX_EVENT,39,2,4057595600,32768,55705,32768,32768"
7.2160132,"RX_EVENT,40,2,4057610051,32768,55705,32768,32768"
7.2297066,"COMMIT_EVENT,40,2,4057610051,4057613058,1061722,1500,1850,1500,1500,1500,1500,1500,1500"
7.2450165,"RX_EVENT,41,2,4057637569,32768,55705,32768,32768"
7.2579671,"RX_EVENT,42,2,4057652623,32768,55705,32768,32768"
7.2579671,"COMMIT_EVENT,42,2,4057652623,4057653058,1061724,1500,1850,1500,1500,1500,1500,1500,1500"
7.2948216,"RX_EVENT,43,2,4057677234,32768,55705,32768,32768"
7.3057809,"RX_EVENT,44,2,4057689824,32768,55705,32768,32768"
7.3057809,"COMMIT_EVENT,44,2,4057689824,4057693058,1061726,1500,1850,1500,1500,1500,1500,1500,1500"
7.3184234,"RX_EVENT,45,2,4057713442,32768,55705,32768,32768"
7.3418196,"COMMIT_EVENT,45,2,4057713442,4057733058,1061728,1500,1850,1500,1500,1500,1500,1500,1500"
7.356058,"RX_EVENT,46,2,4057735889,32768,55705,32768,32768"
7.356058,"RX_EVENT,47,2,4057749479,32768,55705,32768,32768"
