time_s,u_norm_requested_delta_a_norm,u_norm_requested_delta_e_norm,u_norm_requested_delta_r_norm,u_norm_applied_delta_a_norm,u_norm_applied_delta_e_norm,u_norm_applied_delta_r_norm,delta_cmd_rad_delta_a_cmd,delta_cmd_rad_delta_e_cmd,delta_cmd_rad_delta_r_cmd
0.0,0.0,-0.06,0.0,0.0,-0.06,0.0,0.0,-0.03141592653589793,0.0
0.02,0.03597172107657869,-0.06,0.011772563261425752,0.03597172107657869,-0.06,0.011772563261425752,0.013812149348697426,-0.03141592653589793,0.005753159728713637
0.04,0.07178940572102839,-0.06,0.023494714599609286,0.07178940572102839,-0.06,0.023494714599609286,0.027565152953403983,-0.03141592653589793,0.011481683544227772
0.06,0.10729967710887055,-0.06,0.03511625796290308,0.10729967710887055,-0.06,0.03511625796290308,0.041200118341284786,-0.03141592653589793,0.017161041028105395
0.08,0.14235047480638646,-0.06,0.04658742811845374,0.14235047480638646,-0.06,0.04658742811845374,0.054658658497270994,-0.03141592653589793,0.022766912299689728
0.1,0.1767917059167389,-0.06,0.05785910375456908,0.1767917059167389,-0.06,0.05785910375456908,0.06788314188622195,-0.03141592653589793,0.02827529215756682
0.12,0.2104758878007994,-0.06,0.06888301782571615,0.2104758878007994,-0.06,0.06888301782571615,0.08081693924000656,-0.03141592653589793,0.03366259287352339
0.14,0.24325877962045073,-0.06,0.07961196423942023,0.24325877962045073,-0.06,0.07961196423942023,0.09340466605272324,-0.03141592653589793,0.03890574519882026
0.16,0.275,-0.06,0.09,0.275,-0.06,0.09,0.10559241974565695,-0.03141592653589793,0.0439822971502571
0.18,0.3055636281607812,-0.06,0.10000264194352838,0.3055636281607812,-0.06,0.10000264194352838,0.11732801048639653,-0.03141592653589793,0.04887051015301144
0.2,0.33481878595479636,-0.06,0.10957705722156971,0.33481878595479636,-0.06,0.10957705722156971,0.12856118467370953,-0.03141592653589793,0.05354945212855339
0.22,0.36264019830503796,-0.06,0.1186822467180124,0.36264019830503796,-0.06,0.1186822467180124,0.1392438401311776,-0.03141592653589793,0.05799908712901942
0.24,0.3889087296526012,-0.06,0.12727922061357855,0.3889087296526012,-0.06,0.12727922061357855,0.14933023208810065,-0.03141592653589793,0.062200361134217126
0.26,0.41351189411343764,-0.06,0.13533116534621595,0.41351189411343764,-0.06,0.13533116534621595,0.1587771690656282,-0.03141592653589793,0.06613528364386496
0.28,0.4363443371601794,-0.06,0.14280360125242234,0.4363443371601794,-0.06,0.14280360125242234,0.16754419782930224,-0.03141592653589793,0.0697870047156763
0.3,0.4573082867663999,-0.06,0.14966453021445814,0.4573082867663999,-0.06,0.14966453021445814,0.175593776616018,-0.03141592653589793,0.07313988711939923
0.32,0.47631397208144133,-0.06,0.15588457268119896,0.47631397208144133,-0.06,0.15588457268119896,0.182891435893617,-0.03141592653589793,0.07617957329783714
0.34,0.49328000784297865,-0.06,0.1614370934758839,0.49328000784297865,-0.06,0.1614370934758839,0.18940592596471545,-0.03141592653589793,0.07889304684811287
0.36,0.5081337428812077,-0.06,0.16629831585203161,0.5081337428812077,-0.06,0.16629831585203161,0.1951093507827062,-0.03141592653589793,0.08126868825990406
0.38,0.5208115712223081,-0.06,0.17044742330911902,0.5208115712223081,-0.06,0.17044742330911902,0.19997728740691295,-0.03141592653589793,0.08329632467197035
0.4,0.5312592044589877,-0.06,0.17386664873203228,0.5312592044589877,-0.06,0.17386664873203228,0.20398889058537165,-0.03141592653589793,0.08496727343390684
0.42,0.5394319042217768,-0.06,0.17654135047258146,0.5394319042217768,-0.06,0.17654135047258146,0.2071269820173995,-0.03141592653589793,0.08627437928658623
0.44,0.5452946737555957,-0.06,0.17846007504728587,0.5452946737555957,-0.06,0.17846007504728587,0.20937812391371607,-0.03141592653589793,0.08721204500207679
0.46,0.5488224077812319,-0.06,0.1796146061829486,0.5488224077812319,-0.06,0.1796146061829486,0.21073267653911978,-0.03141592653589793,0.0877762553518317
0.48,0.55,-0.06,0.18,0.55,-0.06,0.18,0.2111848394913139,-0.03141592653589793,0.0879645943005142
0.5,0.5488224077812319,-0.06,0.1796146061829486,0.5488224077812319,-0.06,0.1796146061829486,0.21073267653911978,-0.03141592653589793,0.0877762553518317
0.52,0.5452946737555957,-0.06,0.17846007504728587,0.5452946737555957,-0.06,0.17846007504728587,0.20937812391371607,-0.03141592653589793,0.08721204500207679
0.54,0.5394319042217768,-0.06,0.17654135047258146,0.5394319042217768,-0.06,0.17654135047258146,0.2071269820173995,-0.03141592653589793,0.08627437928658623
0.56,0.5312592044589877,-0.06,0.17386664873203228,0.5312592044589877,-0.06,0.17386664873203228,0.20398889058537165,-0.03141592653589793,0.08496727343390684
0.58,0.5208115712223081,-0.06,0.17044742330911902,0.5208115712223081,-0.06,0.17044742330911902,0.19997728740691295,-0.03141592653589793,0.08329632467197035
0.6,0.5081337428812077,-0.06,0.16629831585203161,0.5081337428812077,-0.06,0.16629831585203161,0.1951093507827062,-0.03141592653589793,0.08126868825990406
0.62,0.49328000784297865,-0.06,0.1614370934758839,0.49328000784297865,-0.06,0.1614370934758839,0.18940592596471545,-0.03141592653589793,0.07889304684811287
0.64,0.4763139720814413,-0.06,0.15588457268119893,0.4763139720814413,-0.06,0.15588457268119893,0.18289143589361695,-0.03141592653589793,0.07617957329783714
0.66,0.45730828676639984,-0.06,0.1496645302144581,0.45730828676639984,-0.06,0.1496645302144581,0.17559377661601797,-0.03141592653589793,0.07313988711939921
0.68,0.4363443371601794,-0.06,0.14280360125242234,0.4363443371601794,-0.06,0.14280360125242234,0.16754419782930224,-0.03141592653589793,0.0697870047156763
0.7000000000000001,0.4135118941134376,-0.06,0.13533116534621592,0.4135118941134376,-0.06,0.13533116534621592,0.15877716906562817,-0.03141592653589793,0.06613528364386495
0.72,0.3889087296526012,-0.06,0.12727922061357855,0.3889087296526012,-0.06,0.12727922061357855,0.14933023208810065,-0.03141592653589793,0.062200361134217126
0.74,0.36264019830503796,-0.06,0.1186822467180124,0.36264019830503796,-0.06,0.1186822467180124,0.1392438401311776,-0.03141592653589793,0.05799908712901942
0.76,0.33481878595479625,-0.06,0.10957705722156967,0.33481878595479625,-0.06,0.10957705722156967,0.1285611846737095,-0.03141592653589793,0.053549452128553374
0.78,0.3055636281607812,-0.06,0.10000264194352838,0.3055636281607812,-0.06,0.10000264194352838,0.11732801048639653,-0.03141592653589793,0.04887051015301144
0.8,0.27499999999999997,-0.06,0.08999999999999998,0.27499999999999997,-0.06,0.08999999999999998,0.10559241974565692,-0.03141592653589793,0.043982297150257095
0.8200000000000001,0.24325877962045073,-0.06,0.07961196423942023,0.24325877962045073,-0.06,0.07961196423942023,0.09340466605272324,-0.03141592653589793,0.03890574519882026
0.84,0.21047588780079945,-0.06,0.06888301782571618,0.21047588780079945,-0.06,0.06888301782571618,0.08081693924000659,-0.03141592653589793,0.033662592873523405
0.86,0.17679170591673898,-0.06,0.05785910375456911,0.17679170591673898,-0.06,0.05785910375456911,0.06788314188622198,-0.03141592653589793,0.028275292157566835
0.88,0.14235047480638632,-0.06,0.0465874281184537,0.14235047480638632,-0.06,0.0465874281184537,0.05465865849727094,-0.03141592653589793,0.02276691229968971
0.9,0.1072996771088705,-0.06,0.03511625796290307,0.1072996771088705,-0.06,0.03511625796290307,0.041200118341284765,-0.03141592653589793,0.017161041028105388
0.92,0.07178940572102838,-0.06,0.023494714599609282,0.07178940572102838,-0.06,0.023494714599609282,0.027565152953403976,-0.03141592653589793,0.01148168354422777
0.9400000000000001,0.03597172107657872,-0.06,0.011772563261425761,0.03597172107657872,-0.06,0.011772563261425761,0.013812149348697435,-0.03141592653589793,0.005753159728713642
0.96,6.735557395310444e-17,-0.06,2.2043642384652358e-17,6.735557395310444e-17,-0.06,2.2043642384652358e-17,2.5862683771148514e-17,-0.03141592653589793,1.0772555884842024e-17
