time_s,x_w,y_w,z_w,phi,theta,psi,u,v,w,p,q,r,delta_a,delta_e,delta_r
0.0,3.9,2.2,1.8,0.0,0.0,0.0,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.02,4.029881216464708,2.2,1.7982674740319256,6.57248441287203e-21,-4.019957966969481e-05,1.5565497478936459e-21,6.488311856354728,-1.5712318973964076e-19,0.1613383543697282,7.0288698131629e-18,-0.005117697584535351,-2.1517374470212841e-19,0.0,-0.005936274184252319,0.0
0.04,4.159542770426693,2.2,1.7939000185487668,2.9648131053426204e-19,-0.00023687816735554104,9.61203746002837e-22,6.478222642091103,-3.096179925150301e-19,0.2660451640479639,1.3929310773344982e-17,-0.015165307155749319,6.180378924860763e-19,0.0,-0.01018999328850308,0.0
0.06,4.2890193685007985,2.2,1.7877994848053589,4.360977033552599e-19,-0.0006608628675200704,1.665161897849242e-20,6.470007573620086,-4.408306480291579e-19,0.3333282328344091,-9.605891289278775e-18,-0.027448496385086472,3.1212431449992685e-19,0.0,-0.013238054354460543,0.0
0.08,4.4183441045102825,2.2,1.780546158740652,2.0191813631923202e-19,-0.0013362240688098602,1.2056694113235558e-20,6.463422157619217,-6.281034475493955e-19,0.3759962263529071,-2.0299205722965384e-18,-0.04004406453295239,-9.761908937801644e-19,0.0,-0.015422184531867306,0.0
0.1,4.547543531245635,2.2,1.7725088448045359,6.528066922161233e-19,-0.002256725820511694,-3.4845035394177895e-21,6.458124233683813,-1.1575060867778313e-19,0.40258822910893177,2.8930708405349134e-17,-0.051822862857394396,-9.203588873301629e-19,0.0,-0.016987253120924722,0.0
0.12,4.6766377866690565,2.2,1.7639181900310352,1.0171254322620955e-18,-0.0033997906741494045,-4.09276869697035e-20,6.453815670638354,3.12334304955611e-19,0.4187779887482799,1.4949335329742904e-17,-0.06224123746801281,-2.5178512949195047e-18,0.0,-0.018108724594462267,0.0
0.14,4.805642076146347,2.2,1.7549153642142215,1.4219505688193588e-18,-0.004735980257251271,-1.1258245926227552e-19,6.450274541025987,4.597752445760196e-19,0.42831612702186095,6.2738455262277914e-18,-0.0711242236209551,-4.522632509971953e-18,0.0,-0.01891233043944056,0.0
0.16,4.934568204178953,2.2,1.7455842141441866,1.5253021159094655e-18,-0.006234661929346405,-2.1751587576018535e-19,6.447348921581891,8.147612696839226e-19,0.43366530145323173,-1.953073410115437e-17,-0.07850516964096892,-5.377812555057171e-18,0.0,-0.019488165286176546,0.0
0.18,5.063425786844002,2.2,1.735972374788618,1.51983449083786e-18,-0.007867055596597325,-3.28495938278603e-19,6.4449406886321015,1.757107944015566e-18,0.43642852174938507,4.133033569898741e-17,-0.08452223199782352,-5.910557219336901e-18,0.0,-0.019900787684069155,0.0
0.2,5.192223111535606,2.2,1.726105028253997,2.3866387964891944e-18,-0.009607651815364505,-4.423520804198936e-19,6.442989596680809,3.174197704190669e-18,0.43763768411816484,4.630344692293642e-17,-0.08935629119194605,-5.277851711598027e-18,0.0,-0.020196457951694877,0.0
0.22,5.320967709375832,2.2,1.715993786322519,2.8396481208675006e-18,-0.011434678409190383,-5.730193463646613e-19,6.441460614537838,4.1151766851234086e-18,0.4379475645486569,8.343401898456254e-17,-0.09319577097305044,-6.685029584093798e-18,0.0,-0.020408324558074828,0.0
0.24,5.449666719030239,2.2,1.7056423539182595,3.5845722310602126e-18,-0.013330043708386877,-6.960044172597767e-19,6.440334763678175,5.592331939583746e-18,0.4377658545991953,1.9787968999380274e-17,-0.09621806662130698,-4.0389019501303305e-18,0.0,-0.020560140495671165,0.0
0.26,5.578327107958893,2.2,1.6950500809850904,3.5496121790169936e-18,-0.015279016705287031,-7.709635130401522e-19,6.43960284923033,6.648309821056963e-18,0.43733995419056215,-2.766532907769998e-17,-0.09858091040174999,-3.6562506254753395e-18,0.0,-0.020668926298691583,0.0
0.28,5.706955799955656,2.2,1.6842141408424527,2.652144177630842e-18,-0.017269797634714073,-8.316912679038802e-19,6.4392613372042975,7.494399336370063e-18,0.4368145762668307,-5.78825013595844e-17,-0.10041949049934712,-2.0355885350260162e-18,0.0,-0.02074687826556784,0.0
0.3,5.8355597429719746,2.2,1.6731308248617505,1.834511374046365e-18,-0.019293066080524564,-8.49741254648366e-19,6.43930973377718,7.77631669648161e-18,0.43626970740009974,-3.9965968255746316e-17,-0.10184674265194724,3.569739401458183e-19,0.0,-0.020802735822079477,0.0
0.32,5.964145940050901,2.2,1.661796276674427,1.6730912971662603e-18,-0.02134155303405602,-8.245757851767042e-19,6.439748976511423,7.817248932091531e-18,0.43574540204052264,-1.463366179783343e-17,-0.10295524795237622,2.124756730701001e-18,0.0,-0.020842761324250628,0.0
0.34,6.092721458323462,2.2,1.6502068775410597,1.4191181376995322e-18,-0.023409658886198736,-7.656043794182233e-19,6.440580487775817,8.192563453790315e-18,0.43525779887154653,3.2419141994720346e-18,-0.10381980816001782,3.951837159407523e-18,0.0,-0.020871442149623266,0.0
0.36,6.221293425660954,2.2,1.6383594200942866,1.5207182475616963e-18,-0.02549312506878594,-6.816428254194484e-19,6.441805650366839,7.97250799342714e-18,0.4348093233842402,4.1418316657144916e-17,-0.10450016823910221,4.8873176086156774e-18,0.0,-0.020891993790438126,0.0
