time_s,x_w,y_w,z_w,phi,theta,psi,u,v,w,p,q,r,delta_a,delta_e,delta_r
0.0,1.3,2.2,1.8,0.0,0.0,0.0,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.02,1.4298807702272398,2.1999999998381288,1.7982339558469058,-2.5646076222271664e-08,-0.000157713574818419,-3.5022941521008497e-10,6.488272367423254,-2.117708292888249e-08,0.16344925830084114,-3.0091467053380284e-06,-0.021461920599404754,-5.456641504416944e-08,0.0,-0.011872548368504638,0.0
0.04,1.5595398843873451,2.1999995125596383,1.7937964328715061,5.3111870667225864e-05,-0.000980773554487851,7.672655723893124e-06,6.47822908560578,-0.00010119240638908805,0.26529304122981423,0.00790599172830827,-0.06287096347905076,0.0011262176182750751,0.0025624559902802297,-0.020256314198167574,0.0030801238671045177
0.06,1.6890108576223568,2.1999959818232613,1.7875986597808904,0.0004004637568581514,-0.0026978747011963808,6.228940300454696e-05,6.47031583691181,-0.0005910932856652116,0.32605254641240217,0.0299476091770298,-0.10895777603705314,0.004920561686580938,0.006950102316489348,-0.026140144803238688,0.008354163390527601
0.08,1.8183262001927891,2.1999850163688284,1.780191606815693,0.0013283635042324214,-0.005316881658607986,0.0002241142404043476,6.464357159352314,-0.0017795855604697858,0.3601694619501645,0.06580273601865433,-0.15214238998862992,0.012110524919087297,0.012623715267448151,-0.030232612359000953,0.015173960776023539
0.1,1.9475127963403511,2.199962107549296,1.7718923011184995,0.003090415305215681,-0.008741414699740872,0.0005607690139938892,6.460037930490768,-0.003953834915482747,0.3775192688308233,0.11311091069603135,-0.18906476170599135,0.022946138063728857,0.01918607459004309,-0.03304145402603522,0.023062049254698267
0.12,2.0765924066736954,2.1999243009784086,1.7628712658839996,0.005886451445266544,-0.012832006317752113,0.0011399460427164755,6.457082979270471,-0.007366143198785911,0.3846559585574513,0.16913837616285143,-0.2183925684962425,0.03741600890916377,0.026341854724759164,-0.034930495866424376,0.03166344153784183
0.14,2.2055834103705187,2.1998714902260033,1.7532127052849231,0.009861391616138412,-0.017431995119243055,0.0020258328614141084,6.455301870079588,-0.012227217017257676,0.3857551402588602,0.23128306576831598,-0.2393997737199316,0.05534529659373582,0.03386893010196589,-0.036160442460662995,0.04071113820337315
0.16,2.334502651894951,2.199807370250602,1.7429571264182298,0.015108751798347765,-0.02236923960276912,0.0032773346497014877,6.454583658385479,-0.01870071097652637,0.38327002492610374,0.2970974943396617,-0.2509083269231331,0.07642426248202397,0.04159785854455607,-0.036918105269979955,0.050001466331335086
0.18,2.4633673298735768,2.1997402644095625,1.7321345461551672,0.02167233476545168,-0.027437713593416565,0.004947274480245678,6.4548798011685715,-0.02689929444331423,0.3783375201377923,0.3640975669142936,-0.25030648121952126,0.10019496897299585,0.049397223816554564,-0.03733734662230316,0.059376460951212066
0.2,2.5921972930513943,2.1996841699293728,1.720795372926327,0.029543113924308924,-0.03235885689343178,0.0070825731004779905,6.456191779483508,-0.03688219651811174,0.37097807470882604,0.42946551717813086,-0.23251931517634497,0.12600224548591196,0.05716317544625411,-0.0375140874141365,0.06871129169802263
0.22,2.721018311141726,2.19966054287786,1.7090451930702757,0.038649915314368746,-0.0367221230457275,0.009725937271735641,6.458575253092068,-0.048652634789490244,0.36014041737306546,0.48970660763698615,-0.18902673331508452,0.152903881632826,0.06481197480361449,-0.03751706108623609,0.07790530304676895
0.24,2.8498669639794674,2.1997015585612965,1.6970883076713963,0.0488437117933928,-0.03990897991895824,0.012919652550595706,6.462181572326028,-0.062151309715728416,0.34366296621960896,0.5403184686513005,-0.10733575079080067,0.17953560158204365,0.07227469381239209,-0.03739551953313554,0.0868756420573198
0.26,2.9787975821841277,2.1998556772358615,1.685281810232222,0.05987682064147557,-0.04101678596044113,0.016711125637086065,6.467375435133045,-0.0772395379676539,0.31827051125185146,0.5755505946371727,0.028248974892675513,0.2039445738672163,0.0794934544531985,-0.037184754878849896,0.09555273818111741
