time_s,x_w,y_w,z_w,phi,theta,psi,u,v,w,p,q,r,delta_a,delta_e,delta_r
0.0,3.9,2.2,1.8,0.0,0.0,0.0,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.02,4.030039490695701,2.2,1.8029020939385558,-1.2398500705119039e-18,0.0008771710008339784,3.4856756368914757e-20,6.504006073887226,-7.48077595434108e-20,-0.28394927064912107,-6.177644594319467e-17,0.07947997046746545,1.219625609134447e-18,0.0,-0.008904411276378477,0.0
0.04,4.160138685557918,2.1999997807510563,1.8114859235148917,6.049761481217259e-05,0.0029217213132649847,-7.457725154025417e-06,6.507435362788679,-1.882141081071553e-05,-0.5450650757088034,0.008589338190309813,0.11983777519100397,-0.0010961913529842565,0.005867054249172126,-0.015284989932754619,0.002443797802960951
0.06,4.2902600138956055,2.1999978633210517,1.825212593645647,0.0004336033173866439,0.0055430112871593384,-6.346186143543275e-05,6.510596165166614,-0.00010857065774513489,-0.7651713352900356,0.029666719499084976,0.1420795765895434,-0.005381569286107456,0.01588172416416908,-0.019857081531690815,0.006615197503091913
0.08,4.420412139024819,2.1999891063905026,1.8432778945219987,0.0010516780687884139,0.008848407319106317,-0.00028716934387268775,6.5193890956105145,2.234593183489598e-05,-0.9454987753096256,0.01613646131774178,0.2070154572528008,-0.020377073040887043,0.028755963538418014,-0.02313327679780096,0.011977690597820395
0.1,4.550804370869894,2.1999570572964187,1.8655122870868608,0.000545737690158324,0.014792724477623628,-0.0009413534124089881,6.546957151586507,0.0033581420624743522,-1.1253829551049463,-0.023861536582009114,0.37011151603082604,-0.03993576135499582,0.04351192938799378,-0.025480879681387084,0.01812397719962716
0.12,4.681511597012819,2.1999139679571633,1.8917081555095951,0.0023837682262825488,0.02134692860715157,-0.0016040465379548406,6.565112901293328,0.005555702174046339,-1.2320173742408764,0.22935407838703237,0.24500006467947857,-0.02481077818853147,0.05939567067567324,-0.0271630868916934,0.024740014893007693
0.14,4.81217866289344,2.1998757165784064,1.9192948828473562,0.0093355878841263,0.024408813288196402,-0.0019038049361205958,6.559025078624199,-0.0006929407053557091,-1.2017938066984029,0.45747052887546125,0.06576748571341395,-0.005634883757357094,0.07581579373930931,-0.028368495659160834,0.031579471111249494
0.16,4.9425948149880705,2.1998325694630876,1.9453493431616085,0.020386924375432724,0.02423044995248742,-0.0017618608672704972,6.541602817258047,-0.012948853219200841,-1.069319390253721,0.6435909791672015,-0.07722745915502915,0.022052447712964295,0.0923000046617825,-0.029232247929264814,0.03844562177647799
0.18,5.072735915997048,2.199760175885563,1.9679113228782428,0.03494661568726726,0.02153825025238032,-0.0010390408218465394,6.520985831682762,-0.028894952593962422,-0.8793634926890634,0.8096902993519852,-0.18377852609569917,0.05920377823871235,0.10846443640658769,-0.029851181526103727,0.045178575164396856
0.2,5.202621223926251,2.199624521405006,1.9859373041810535,0.05272090536980446,0.01701697068667301,0.0003752309366335945,6.500348756335329,-0.04658520724032979,-0.667912487294483,0.9649095748565863,-0.25597017845384806,0.10265614389008158,0.12399210734983526,-0.030294686927542308,0.05164629925976609
0.22,5.332253952004192,2.1993974680570965,1.9990914228959822,0.07352046388949053,0.01128069510750928,0.0025252564998456805,6.480679336951732,-0.06419549481331364,-0.46046066888238585,1.1120225699765052,-0.29803546034287826,0.14803561047301397,0.13861788912229756,-0.03061248683711224,0.05773836042779997
0.24,5.4616176984540665,2.1990728497945944,2.007526627273544,0.0971746791018548,0.004834185232994844,0.005386846598574452,6.462329375227614,-0.08000607942028465,-0.27278313553717914,1.2508219363186104,-0.31606830008961406,0.19130827581550136,0.15211810098172687,-0.030840210743506742,0.06336158916924822
0.26,5.59069219334772,2.19867729310772,2.011688226769262,0.12349226900319324,-0.0019469880320867909,0.008881421423489636,6.445596390425891,-0.09247106822725541,-0.1127488070824875,1.3796775642471903,-0.3168085017344381,0.22954416631513397,0.16430337806009088,-0.03100338944803737,0.06843710953907917
0.28,5.719467405269372,2.1982738995140445,2.012155760810391,0.15224512561853623,-0.00881408049459774,0.012896303482531747,6.4307998760925535,-0.10029574600749694,0.017530289231187324,1.4964809168672244,-0.306645004229918,0.2611843578663225,0.17501384109635534,-0.031120317398351756,0.07289832720046535
0.3,5.847949078093962,2.1979593731514777,2.0095284059610488,0.18316634846010074,-0.01562888777941429,0.017305298058887097,6.418198559488326,-0.10249096598033641,0.11963212700447874,1.5992557431248604,-0.29100955406194,0.2859814802247421,0.18411586817840028,-0.031204103733119215,0.07668958476191216
0.32,5.976156857349278,2.1978565527644354,2.0043518735192456,0.2159565748695747,-0.022340710990058032,0.02198615924319729,6.407925931316198,-0.09839756297175134,0.19708570809895848,1.6864790803462624,-0.27404652493175524,0.3047341904418505,0.19149996503129593,-0.03126414198637594,0.0797652746907216
0.34,6.1041188737258585,2.198104822186559,1.9970801756969776,0.25029304063006197,-0.02896091142183166,0.026833392735269197,6.399990764837416,-0.08768486787692498,0.2540803549332509,1.7570982135127249,-0.2584796011353058,0.3189165996535587,0.1970793713211467,-0.0313071632244349,0.08208925879822969
0.36,6.231866158927878,2.198850644680354,1.9880633817205366,0.2858361622833555,-0.03553808897963255,0.03176620077386741,6.3943220039613555,-0.07033057154589933,0.2946455117692772,1.8103194629176433,-0.2456706874226362,0.3302958302142603,0.20078914192319192,-0.03133799068565719,0.08363448556139563
0.38,6.359428641758867,2.2002396889650053,1.9775520729672915,0.3222313038885812,-0.04213700652630297,0.036732153867890346,6.3908220581673785,-0.04658845265295815,0.32224782610835434,1.8453788320608857,-0.23588415035760452,0.34061943964992525,0.20258551532437935,-0.03136008052798365,0.08438272704420428
0.4,6.486833019394436,2.2024110541536177,1.965710336850185,0.3591075604229976,-0.04882410025184729,0.0417074212069027,6.3894054309329595,-0.016948830137880153,0.33969312068325735,1.8614762850402478,-0.22869298342665975,0.35141902077389015,0.20244543431094064,-0.031375909309033424,0.08432437925017693
0.42,6.614102033391139,2.205493377929384,1.9526313929318093,0.3960773428024047,-0.05566062522417872,0.04669434622453616,6.390017889194727,0.017904596928157917,0.34919903767386995,1.8578913429288302,-0.22339705028052093,0.3639262735672679,0.20036612257017047,-0.03138725164031035,0.08345828576476522
0.44,6.741254531879818,2.209602326960855,1.9383524875992681,0.43273950874619316,-0.06270216436027022,0.051717067650775134,6.392641871915615,0.05713870270546896,0.35252695935168643,1.8341834166804791,-0.21934068409741406,0.37906512579923685,0.19636464892045474,-0.0313953791441523,0.08179155624455305
0.46,6.868305860111699,2.2148390248683985,1.922867712861801,0.46868660469175716,-0.07000182401907058,0.05681587537397498,6.397295436897213,0.09981354781528973,0.3511069265119724,1.790369198852339,-0.21608650851214106,0.39747902984572575,0.1904774315131787,-0.03140120301907609,0.07933935990300997
0.48,6.995268336017275,2.2212891633035334,1.9061385986521322,0.5035149420938597,-0.07761433190675461,0.062041011117743294,6.404029467589599,0.14492213879412438,0.34612913324523803,1.72700423642297,-0.21346046181706851,0.4195637675049231,0.1827596496252886,-0.03140537619694071,0.07612468050507888
