time_s,x_w,y_w,z_w,phi,theta,psi,u,v,w,p,q,r,delta_a,delta_e,delta_r
0.0,1.3,2.2,1.8,0.0,0.0,0.0,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.02,1.4298897864756879,2.200000703680873,1.7986924310152754,0.00010579973901499285,0.00037727394519246967,2.686625476231518e-06,6.489263798219739,6.47111147270135e-05,0.12341848214283396,0.010368869498566698,0.03484967439301502,0.0003021037542313893,0.0,-0.005936274184252319,0.0
0.04,1.5595862539610645,2.2000029504503225,1.7954809237874103,0.00042041830171344664,0.0013417510798416914,1.393518713935651e-05,6.480434303360841,0.00016042134634231748,0.2019105701949881,0.02152380703394874,0.061291730332755937,0.0008483260863388022,0.0,-0.01018999328850308,0.0
0.06,1.6891310698669224,2.200007941645374,1.7911953139321979,0.0009891948292864842,0.0028527914553103844,4.0308489001589785e-05,6.4734208562883575,0.00034163529633134354,0.24860822533960114,0.03619811002987022,0.09112944067820306,0.0017616016808853223,0.0,-0.013238054354460543,0.0
0.08,1.8185617591146794,2.2000183732266123,1.7864540193227683,0.0019023776899068944,0.005057025583645946,9.209086736335488e-05,6.467938304321044,0.0006495967653080126,0.27250500113877624,0.05623158655224837,0.13153499382884354,0.0032087400990708347,0.0,-0.015422184531867306,0.0
0.1,1.947909722159818,2.2000389420943827,1.7817537929104548,0.0032801827420748993,0.008206391714173936,0.00018458421317634212,6.4637023949389,0.0011173427864231177,0.27960232788537986,0.08276114587138868,0.1859509095378369,0.005365188754574188,0.0,-0.016987253120924722,0.0
0.12,2.077200145132416,2.200077111755096,1.7775286832569022,0.00525783948538456,0.012585875095845061,0.00033914899135397623,6.460487317952724,0.00176627827012893,0.27385763093405013,0.11607669440014895,0.2542380958420051,0.008383902148127223,0.0,-0.018108724594462267,0.0
0.14,2.206451252576593,2.2001441074754022,1.7741825226051637,0.007966544529014718,0.01844034482283922,0.0005835789872877728,6.4581131273196055,0.002600652132375827,0.25795067745702194,0.15538527672094218,0.3325277901591849,0.012355065041523162,0.0,-0.01891233043944056,0.0
0.16,2.33567203055109,2.2002560050362687,1.7720981608825919,0.011510468852965859,0.025899644114317867,0.0009509385438864924,6.456392256296456,0.0036050019733958162,0.2338788129862303,0.19867826821915435,0.4132893971946102,0.017263582256544084,0.0,-0.019488165286176546,0.0
0.18,2.464858626372799,2.2004346190566255,1.7716270563641552,0.01594340868363389,0.034911218756092044,0.0014759595577841966,6.4550526835927755,0.004748494497416048,0.20338096984434323,0.2428526615679144,0.48608015424178275,0.02296478833825742,0.0,-0.019900787684069155,0.0
0.2,2.593990566739287,2.2007077466636877,1.7730645842128525,0.021250515608349757,0.0451966516455395,0.002188738130604371,6.453662693146838,0.005996771051939987,0.16818801888976764,0.2841117638162256,0.5391646965183954,0.029198450355222207,0.0,-0.020196457951694877,0.0
0.22,2.7230285986494094,2.2011082918457907,1.7766184974600372,0.027338932084183865,0.05624722498736012,0.003106626443301735,6.451591896196724,0.007327419818679341,0.13011883792010503,0.31846643042792266,0.5616680248962944,0.03563829116768696,0.0,-0.020408324558074828,0.0
0.24,2.851915912677398,2.2016719709661086,1.7823786999866364,0.034036549605199744,0.0673620311494474,0.004226205946443899,6.4480377198791565,0.008743469273644389,0.09107251935465599,0.3421048488343205,0.5455320229158834,0.04195124005607156,0.0,-0.020560140495671165,0.0
0.26,2.980583580865077,2.2024336731325986,1.7902951816216268,0.04109657938173151,0.0777195900728863,0.005517776225759103,6.442126524604437,0.010281269699533835,0.05296765936478645,0.3517225134207469,0.4869131883428995,0.047856775946894844,0.0,-0.020668926298691583,0.0
0.28,3.1089596139116735,2.2034230397256347,1.800169004609353,0.04821153363876905,0.08647532649070781,0.006925413909165557,6.433076870801681,0.012009397722634502,0.017664687805969186,0.34514936536090624,0.3874765403544405,0.05319760267723745,0.0,-0.02074687826556784,0.0
0.3,3.236979641217186,2.204660295903064,1.811659976165703,0.05504339133048623,0.09288572288995194,0.008375586486789264,6.420389158606879,0.0140139105156925,-0.013083918799744191,0.3220872568935948,0.25566770458018595,0.057985594259201495,0.0,-0.020802735822079477,0.0
0.32,3.364596259737216,2.206153582591387,1.8243131463117077,0.061265840148444654,0.0964453692404584,0.009794060512934766,6.404002008826123,0.016371832840725662,-0.03766121309357579,0.2842473910704869,0.10643381743347338,0.06235789424308174,0.0,-0.020842761324250628,0.0
