time_s,x_w,y_w,z_w,phi,theta,psi,u,v,w,p,q,r,delta_a,delta_e,delta_r
0.0,1.3,2.2,1.8,0.0,0.0,0.0,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.02,1.4298808629117692,2.2,1.7982252943743413,2.4678185515293897e-20,-2.687194122101684e-05,5.841723495728799e-22,6.488257194508639,4.604064793402983e-20,0.1654330061140839,2.693693770895992e-18,-0.0023607110268743297,6.578086895956661e-19,0.0,-0.004452205638189238,0.0
0.04,1.559540441168545,2.2000000460090012,1.7937468318093075,5.3134080952976266e-05,-9.710700418320503e-05,3.2567930069467534e-06,6.478040775753364,5.903130530896385e-06,0.27384979641865737,0.007894156537390907,-0.0047802830461560475,0.00047789442976162866,0.0025027221259951967,-0.0076424949663773094,0.0011582846202952979
0.06,1.6890133182879923,2.2000004030134144,1.7874890202429243,0.0003990930675986543,-0.00022562480540428974,2.5811005772340167e-05,6.469640576928354,3.042079386505931e-06,0.34477127584767997,0.029765775449624013,-0.00822705519862697,0.001992171554749076,0.0067713839465794005,-0.009928540765845408,0.003133863644697904
0.08,1.8183329599319016,2.2000013689661135,1.780056123523609,0.0013190630095099628,-0.00043137727138560115,8.995466480935255e-05,6.462797839545014,1.6462400817108656e-05,0.3909660578028669,0.06502365583309186,-0.012426882358621438,0.004652402641180836,0.012250913928962708,-0.01156663839890048,0.005669844462991005
0.1,1.9475260078684669,2.200004264664326,1.77184200309458,0.0030558917776043397,-0.0007246423569603472,0.00021749266756971062,6.45714865129144,0.0001258228795611304,0.42083133322086913,0.11096193716600436,-0.016877384172473864,0.008356601668621927,0.018517045544455782,-0.012740439840693542,0.008569872318095239
0.12,2.0766120747108205,2.2000126567199993,1.7631028541599567,0.005792637107673102,-0.0011064865627032835,0.0004272105063483554,6.452373267484024,0.0004504158552474243,0.43986520102347143,0.16451031972539107,-0.02116040299913518,0.012950201050995926,0.02524013053259758,-0.0135815434458467,0.011681382725830285
0.14,2.2056052317286854,2.2000333746128136,1.7540063523298388,0.00965265280978047,-0.0015712872796732735,0.000734616447618426,6.448236334288904,0.0011321169296224093,0.45157492804244936,0.22283715229527412,-0.02498544349517048,0.018292973357316562,0.032159489650687836,-0.014184247829580417,0.014883730747425775
0.16,2.3345158507305297,2.2000772473504955,1.7446663599669576,0.01470642355426454,-0.0021090235960744535,0.0011524940371105599,6.444592918266372,0.00232106562221042,0.45799829210242293,0.283504004072545,-0.028144133336371377,0.024272284794174016,0.03906530139602152,-0.014616123964632407,0.01807980891055541
0.18,2.463352490226091,2.200159670033309,1.7351700241657395,0.020979525687771665,-0.0027063074632881785,0.0016914765170912682,6.441391534918376,0.004163276143190086,0.45992751123051356,0.34445658551367186,-0.03043864838862537,0.030788974174517408,0.045785876421875794,-0.014925590763051864,0.021190157682851606
