time_s,u_norm_requested_delta_a_norm,u_norm_requested_delta_e_norm,u_norm_requested_delta_r_norm,u_norm_applied_delta_a_norm,u_norm_applied_delta_e_norm,u_norm_applied_delta_r_norm,delta_cmd_rad_delta_a_cmd,delta_cmd_rad_delta_e_cmd,delta_cmd_rad_delta_r_cmd
0.0,0.0,-0.06,0.0,0.0,-0.06,0.0,0.0,-0.03141592653589793,0.0
0.02,0.05390942718125834,-0.06,0.017643085259320908,0.05390942718125834,-0.06,0.017643085259320908,0.020699734047895848,-0.03141592653589793,0.008622037983586368
0.04,0.10729967710887055,-0.06,0.03511625796290308,0.10729967710887055,-0.06,0.03511625796290308,0.041200118341284786,-0.03141592653589793,0.017161041028105395
0.06,0.1596565724899543,-0.06,0.05225124190580322,0.1596565724899543,-0.06,0.05225124190580322,0.06130372297277148,-0.03141592653589793,0.025534773866344486
0.08,0.2104758878007994,-0.06,0.06888301782571615,0.2104758878007994,-0.06,0.06888301782571615,0.08081693924000656,-0.03141592653589793,0.03366259287352339
0.1,0.2592682052542987,-0.06,0.08485141262867957,0.2592682052542987,-0.06,0.08485141262867957,0.09955184420332745,-0.03141592653589793,0.04146622270948515
0.12,0.3055636281607812,-0.06,0.10000264194352838,0.3055636281607812,-0.06,0.10000264194352838,0.11732801048639653,-0.03141592653589793,0.04887051015301144
0.14,0.3489163062900051,-0.06,0.1141907911494562,0.3489163062900051,-0.06,0.1141907911494562,0.13397424389046697,-0.03141592653589793,0.055804147868425906
0.16,0.3889087296526012,-0.06,0.12727922061357855,0.3889087296526012,-0.06,0.12727922061357855,0.14933023208810065,-0.03141592653589793,0.062200361134217126
0.18,0.42515574934950534,-0.06,0.13914188160529264,0.42515574934950534,-0.06,0.13914188160529264,0.16324808851851738,-0.03141592653589793,0.06799755092010971
0.2,0.4573082867663999,-0.06,0.14966453021445814,0.4573082867663999,-0.06,0.14966453021445814,0.175593776616018,-0.03141592653589793,0.07313988711939923
0.22,0.48505669539159524,-0.06,0.1587458275827039,0.48505669539159524,-0.06,0.1587458275827039,0.18624840065538392,-0.03141592653589793,0.0775778462233996
0.24,0.5081337428812077,-0.06,0.16629831585203161,0.5081337428812077,-0.06,0.16629831585203161,0.1951093507827062,-0.03141592653589793,0.08126868825990406
0.26,0.5263171846527149,-0.06,0.1722492604317976,0.5263171846527149,-0.06,0.1722492604317976,0.20209129120437058,-0.03141592653589793,0.08417686840248162
0.28,0.5394319042217768,-0.06,0.17654135047258146,0.5394319042217768,-0.06,0.17654135047258146,0.2071269820173995,-0.03141592653589793,0.08627437928658623
0.3,0.5473515996697083,-0.06,0.17913325080099543,0.5473515996697083,-0.06,0.17913325080099543,0.21016792676647494,-0.03141592653589793,0.08754102073578791
0.32,0.55,-0.06,0.18,0.55,-0.06,0.18,0.2111848394913139,-0.03141592653589793,0.0879645943005142
0.34,0.5473515996697084,-0.06,0.17913325080099543,0.5473515996697084,-0.06,0.17913325080099543,0.210167926766475,-0.03141592653589793,0.08754102073578791
0.36,0.5394319042217768,-0.06,0.17654135047258146,0.5394319042217768,-0.06,0.17654135047258146,0.2071269820173995,-0.03141592653589793,0.08627437928658623
0.38,0.5263171846527149,-0.06,0.1722492604317976,0.5263171846527149,-0.06,0.1722492604317976,0.20209129120437058,-0.03141592653589793,0.08417686840248162
0.4,0.5081337428812077,-0.06,0.16629831585203161,0.5081337428812077,-0.06,0.16629831585203161,0.1951093507827062,-0.03141592653589793,0.08126868825990406
0.42,0.4850566953915953,-0.06,0.1587458275827039,0.4850566953915953,-0.06,0.1587458275827039,0.18624840065538395,-0.03141592653589793,0.0775778462233996
0.44,0.45730828676639995,-0.06,0.14966453021445816,0.45730828676639995,-0.06,0.14966453021445816,0.17559377661601802,-0.03141592653589793,0.07313988711939924
0.46,0.42515574934950545,-0.06,0.13914188160529267,0.42515574934950545,-0.06,0.13914188160529267,0.1632480885185174,-0.03141592653589793,0.06799755092010973
0.48,0.3889087296526012,-0.06,0.12727922061357855,0.3889087296526012,-0.06,0.12727922061357855,0.14933023208810065,-0.03141592653589793,0.062200361134217126
0.5,0.34891630629000503,-0.06,0.11419079114945618,0.34891630629000503,-0.06,0.11419079114945618,0.13397424389046694,-0.03141592653589793,0.0558041478684259
0.52,0.3055636281607812,-0.06,0.10000264194352838,0.3055636281607812,-0.06,0.10000264194352838,0.11732801048639653,-0.03141592653589793,0.04887051015301144
0.54,0.25926820525429883,-0.06,0.0848514126286796,0.25926820525429883,-0.06,0.0848514126286796,0.09955184420332748,-0.03141592653589793,0.04146622270948516
0.56,0.2104758878007992,-0.06,0.0688830178257161,0.2104758878007992,-0.06,0.0688830178257161,0.08081693924000649,-0.03141592653589793,0.03366259287352336
0.58,0.15965657248995455,-0.06,0.0522512419058033,0.15965657248995455,-0.06,0.0522512419058033,0.061303722972771583,-0.03141592653589793,0.02553477386634452
0.6,0.10729967710887074,-0.06,0.03511625796290315,0.10729967710887074,-0.06,0.03511625796290315,0.04120011834128486,-0.03141592653589793,0.01716104102810543
0.62,0.053909427181258456,-0.06,0.01764308525932095,0.053909427181258456,-0.06,0.01764308525932095,0.02069973404789589,-0.03141592653589793,0.008622037983586387
0.64,6.735557395310444e-17,-0.06,2.2043642384652358e-17,6.735557395310444e-17,-0.06,2.2043642384652358e-17,2.5862683771148514e-17,-0.03141592653589793,1.0772555884842024e-17
