time_s,x_w,y_w,z_w,phi,theta,psi,u,v,w,p,q,r,delta_a,delta_e,delta_r
0.0,3.9,2.2,1.8,0.0,0.0,0.0,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.02,4.029925328700632,2.2,1.7994749293530248,3.634961925186068e-19,-4.6260759393097234e-05,-2.2015092933953046e-21,6.492635120834936,-1.8677604182540655e-19,0.0495015777382902,3.204928350318232e-17,-0.029266106469706652,-6.179901317973845e-19,0.0,-0.026713233829135433,0.0
0.04,4.1597086861801955,2.199999787415077,1.7981046621019703,8.555209804508058e-05,-0.0016768440273761019,7.72948755286484e-06,6.4859372182041755,-6.773930710757294e-05,0.07445886713416916,0.012714251455654788,-0.14191690162061538,0.0011481382487646336,0.004053601117609831,-0.04502018124110338,0.0029868639813967184
0.06,4.289361788640911,2.1999982199033568,1.7961173794490124,0.0006434188234106568,-0.005820053537936999,6.08909856221595e-05,6.480195512934355,-0.0004876272864373077,0.07453298266458032,0.04806407298833735,-0.2727315029507431,0.004848096032791512,0.010972827604335,-0.057303488231716215,0.008085241392667895
0.08,4.418901250199014,2.199993287761764,1.7936440063497217,0.002130025548917331,-0.012502033041680329,0.00021119374302600757,6.475676944712636,-0.0016049842103684879,0.0534493260341071,0.10531596692838868,-0.39245409856003755,0.011677636234481516,0.019867756626543352,-0.06527047263645064,0.014639399619558263
0.1,4.548350918371293,2.199983988224199,1.7907574543987443,0.004943364072786462,-0.021368363577729785,0.0005089816683521288,6.472543373148065,-0.003768606394743779,0.015506276191580695,0.18036254015097236,-0.48999302601324773,0.02177526025112969,0.030062787577159338,-0.07014453658741518,0.022151527688433197
0.12,4.677742014934122,2.1999723853959017,1.7875035895615305,0.009388540299289264,-0.0319444567605989,0.0009968023698806476,6.470861018718425,-0.007321638224707345,-0.0353801409134473,0.26852299992189044,-0.5631623698361925,0.035048735850975773,0.04103700883046514,-0.07280232574820408,0.030237795980342732
0.14,4.807111698392012,2.199965359702581,1.7839149925405289,0.01567827509270367,-0.043761027589162255,0.0017086888427457674,6.470615109309345,-0.012596315405837936,-0.09556792169377643,0.36551220270373563,-0.6139185482740275,0.05130408611377409,0.05238182112897734,-0.07387201265451013,0.03859713135819383
0.16,4.936500148334631,2.199975780804966,1.780007229422843,0.023944376696637043,-0.056410104748224645,0.00267255949424966,6.471716794610105,-0.01990342474583804,-0.16123753273255864,0.4676839545868127,-0.645907517736087,0.07035275415422829,0.06377091231177699,-0.07380372299677575,0.046989093282362
0.18,5.065946069776251,2.2000227402466774,1.775761809614622,0.034250766404454486,-0.06956515551858126,0.003914184405485091,6.474015388482735,-0.029514462774315596,-0.22799750722347295,0.5720066350994752,-0.663190652575442,0.09210342197112728,0.07493906515364242,-0.07292000054392392,0.05521825853426282
0.2,5.1954809584516255,2.2001304147888674,1.7711030577626394,0.046604702387820315,-0.08298243194737402,0.005461601842773394,6.477333513280139,-0.04163515728327626,-0.29078834278443577,0.6759540659152097,-0.6695668805376814,0.11660976914005461,0.08566727416897708,-0.07145196848016744,0.06312325465082522
0.22,5.325123303625057,2.200325350230905,1.7658779470611257,0.06096537882844275,-0.09649233816041289,0.007348745592063513,6.4815321274990945,-0.056370622173367656,-0.3441947234872569,0.777387169712882,-0.6682118437142202,0.1440390321789471,0.09577235975722376,-0.06956524130942014,0.0705691071895333
0.24,5.454874525766015,2.2006325199999672,1.75984771831867,0.07725037377512647,-0.1099857103616035,0.009616869254524348,6.486589508106294,-0.07368633807491282,-0.38312766013067384,0.8744703572669381,-0.6615116065093656,0.17455002488921004,0.1050997788601022,-0.06737849238762438,0.07744194231797004
0.26,5.584718282526759,2.201071233234186,1.7526971865065242,0.0953412278740687,-0.12339797994158427,0.012312638396119673,6.492657039022731,-0.09337383938900282,-0.40368590501809754,0.9656439485162359,-0.651027875136483,0.20811051032710393,0.11351869756879004,-0.0649767587440125,0.08364535610331898
0.28,5.714623740514936,2.2016524467045815,1.7440623282595913,0.11508948412656309,-0.13669302759204094,0.015482702559832053,6.500055949523331,-0.11503217204167408,-0.40390495568437845,1.0496333867412668,-0.6375574589018693,0.24431992880795259,0.12091865384839096,-0.06242097483420215,0.08909795546723544
0.3,5.844552028837122,2.202378882650323,1.733570668885009,0.13632351354105884,-0.14984817681026677,0.019165869872061862,6.509209421520944,-0.13807323716000952,-0.38411676029336916,1.1254384324903242,-0.621285208655747,0.2823137253540425,0.12720732710507654,-0.059754804082409047,0.09373171470900377
0.32,5.974463134074053,2.2032471361945047,1.7208759786749317,0.15885136504836844,-0.1627064896604598,0.023406091383476282,6.5206402205496605,-0.1617346110624895,-0.3447373847615945,1.1921861376844434,-0.5820382334357597,0.32078871715128393,0.13230906674889537,-0.04949643710275495,0.09749089128865975
0.34,6.104322743271624,2.204252804268183,1.705688679675943,0.1824570686854542,-0.17474850787832485,0.028295477985136385,6.534832476833095,-0.18506275443669715,-0.2872236396776796,1.249137077158039,-0.5206472668600524,0.3580418161967436,0.13616392927642862,-0.04214566282155219,0.10033131630894741
0.36,6.234115263602798,2.205406679526987,1.6878516869663314,0.20692364081329523,-0.1857809006147992,0.03386713130663597,6.551866043601119,-0.20701216168156175,-0.21779387927859145,1.2958580692856176,-0.45572485481253217,0.3922081313369642,0.13872704351056894,-0.03687836417252161,0.10221992679726133
0.38,6.363848108001469,2.2067442386320746,1.6673446098130653,0.23203937730282156,-0.1958535043165616,0.040084249080696036,6.571609379832756,-0.226565406261138,-0.1432194911386695,1.331839144270967,-0.3953982357457681,0.4217200542056402,0.13996817422411661,-0.033104008710536224,0.10313444416513858
0.4,6.493549482531156,2.2083280770310973,1.6442526508507493,0.25759335841281744,-0.20510749729687622,0.04685990881789659,6.593881345284022,-0.24280912802451693,-0.06928033992433535,1.3564341666367303,-0.3427090189972856,0.44552791711391393,0.13987139097846807,-0.030399442270955132,0.1030631301946607
0.42,6.62326345557114,2.2102463212439307,1.618730233423909,0.283369997993408,-0.2137040320217692,0.05407642581055141,6.618529596544871,-0.25498397154785746,-0.00022390159091568995,1.3689129174357535,-0.29835883045327843,0.46315788349174464,0.13843477559393597,-0.028461447903498107,0.10200457149026862
0.44,6.753043783133224,2.2126080169613975,1.5909668854349561,0.30914490399580286,-0.2217936002856727,0.06160218506446828,6.6454476084039715,-0.2625128063530955,0.061253344516168255,1.3685544854636535,-0.26204032484913853,0.4746616799050013,0.1356701210723142,-0.027072751322290475,0.09996745763223153
0.46,6.882947893155531,2.215536940652908,1.5611600819549483,0.3346829319492426,-0.2295047984592256,0.06930503995812663,6.674566470254494,-0.26501396494510115,0.11365465172561169,1.354739920226543,-0.2330144638771968,0.4804970821187096,0.13160258904546893,-0.02607766164244365,0.09697032877034553
0.48,7.013032488295109,2.219165856470408,1.529498649397996,0.35973831100053044,-0.23694136416670875,0.07706224680166401,6.705839471259866,-0.26230510037875443,0.15629111353620953,1.3270114395034494,-0.21038091594191485,0.4814040962567347,0.1262703033774721,-0.02536461641403489,0.0930412761728742
0.5,7.143349996135148,2.2236305213651666,1.496151309374705,0.38405632657254957,-0.2441842722210906,0.08476720608939166,6.7392190338997064,-0.25439068962766453,0.18919365602982488,1.2851192517954306,-0.19326208751200483,0.47830502707354117,0.11972386543888587,-0.024853674025571204,0.0882175850602317
0.52,7.273945880322855,2.2290637445054813,1.461259107141872,0.4073764945376134,-0.2512958616843433,0.09233328161288588,6.774645912280231,-0.24144130152056423,0.21289322480937772,1.2290599940885234,-0.18085025987934644,0.4721944992252274,0.11202578254001906,-0.02448755121326158,0.08254531345054036
0.54,7.4048571015971305,2.23559027104317,1.4249320321394243,0.4294368400530817,-0.25832415150388144,0.09969512350231698,6.812044661868822,-0.223766500369568,0.2282599384987097,1.1590923823665105,-0.1724295927603564,0.4640472039422665,0.10324980558237683,-0.024225200864729013,0.0760788041133303
0.56,7.53611146739146,2.243322519596541,1.3872483603094647,0.449978815454908,-0.2653067767330042,0.1068079587759889,6.851323875012979,-0.20178327151601488,0.23639379439023633,1.0757348361313992,-0.1673832205810087,0.4547429427654306,0.09348017553893632,-0.024037210105723936,0.0688801293444794
0.58,7.667727666394107,2.2523572411275805,1.3482558180478414,0.46875241427951375,-0.272274080583815,0.1136453462883503,6.892380435083019,-0.1759825850747826,0.2385355276426359,0.9797432456908379,-0.16518439449882294,0.4450078843388997,0.0828107811702475,-0.0239025027357167,0.06101847033597184
0.6,7.799715869663241,2.2627732617869185,1.3079741683329658,0.4855210155852635,-0.27925105063974365,0.12019594106975917,6.935106455578612,-0.14689692685989902,0.2359804907192075,0.872073145996389,-0.1653772208389706,0.4353746967951332,0.07134423261281708,-0.0238059763126611,0.052569434556812594
0.62,7.932078796098942,2.274630452382272,1.2663989743142543,0.5000656023090457,-0.2862580861924241,0.12645980966591497,6.979396679016887,-0.1150711873746951,0.22999934798856203,0.7538338623767927,-0.16755637076634686,0.42616492556539587,0.05919085727142539,-0.02373680897350655,0.04361431588420819
0.64,8.064813085149792,2.2879698838578397,1.223506146413609,0.512188220550115,-0.29331086308300897,0.13244475062626815,7.025153965693512,-0.08103819841300046,0.22178151596447185,0.6262489721335309,-0.17135318258536342,0.4174932241670173,0.04646762590109521,-0.02368724616309385,0.034239303295543845
