time_s,x_w,y_w,z_w,phi,theta,psi,u,v,w,p,q,r,delta_a,delta_e,delta_r
0.0,1.3,2.2,1.8,0.0,0.0,0.0,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.02,1.4298897590709656,2.20000070392429,1.7986958420534453,0.00010580046881206768,0.0003244639287684781,2.683171739033509e-06,6.489268150395625,6.466245122369347e-05,0.12262690825199836,0.010369054013760873,0.02716463907583893,0.00030203202488554386,0.0,-0.008904411276378477,0.0
0.04,1.5595860159067587,2.2000031528928576,1.7955006195114371,0.0005451911236516649,0.0009857099948685948,2.084841558516319e-05,6.480483173061566,0.00018120627586755322,0.19847308745280182,0.040061255536563395,0.03785117487546866,0.00187323499632346,0.005867054249172126,-0.015284989932754619,0.002443797802960951
0.06,1.6891297669998695,2.200009691944504,1.7912390444381279,0.0019266081357933568,0.0018535203771622608,9.427297757648255e-05,6.473575642376607,0.00035442556608000395,0.24104730916103548,0.10611805601482224,0.05021042340669198,0.005867335401678668,0.01588172416416908,-0.019857081531690815,0.006615197503091913
0.08,1.8185573367768861,2.2000249535293053,1.786507957926468,0.0050018251603456305,0.0030724073518793122,0.000276217186173419,6.468232446973015,0.000641862393978572,0.2600083230962492,0.20904467797380366,0.07423968598187292,0.01238764159474134,0.028755963538418014,-0.02313327679780096,0.011977690597820395
0.1,1.9478985313688295,2.200059195928432,1.781771829528116,0.010463694674542504,0.00492690572513294,0.0006202545345011744,6.4641077413103964,0.0012155101115687047,0.26197667195033897,0.34363828683338854,0.11432368899035744,0.020961571499689982,0.04351192938799378,-0.025480879681387084,0.01812397719962716
0.12,2.0771767879098215,2.200132964589883,1.7774261347145384,0.018879224653729133,0.007740062822813979,0.0011772877336492364,6.460898534289798,0.0023454235446881675,0.2513958327288215,0.5028568389458179,0.17018713404322064,0.030845283882416107,0.05939567067567324,-0.0271630868916934,0.024740014893007693
0.14,2.206408702241341,2.200282049415247,1.773831650788437,0.030667699200358514,0.011781707144519534,0.0019973575621466608,6.458340439529908,0.004369932798943138,0.23131319982143092,0.6789777124929536,0.2370552239083164,0.04121059652670162,0.07581579373930931,-0.028368495659160834,0.031579471111249494
0.16,2.3356019999928814,2.200561964660246,1.771322408420112,0.04609226215910553,0.017178583732874467,0.003131131416668328,6.456154825009227,0.007661785322532385,0.20401293481754953,0.8640554158916794,0.3058102436083054,0.05135420940197097,0.0923000046617825,-0.029232247929264814,0.03844562177647799
0.18,2.4647521525419367,2.201050810105375,1.770191377771037,0.06526187134329603,0.02383477947809987,0.004627510941644866,6.453973630346822,0.012585785232958599,0.17143008914349436,1.050621370899186,0.3639847865457477,0.06099708635445437,0.10846443640658769,-0.029851181526103727,0.045178575164396856
