run_id,scenario_id,primitive_name,selected_primitive,seed,wind_model,wind_mode,wind_param_label,latency_mode,latency_s,latency_range_s,duration_s,termination_reason,success,failure_class,heading_change_deg,height_change_m,terminal_speed_m_s,max_alpha_deg,max_beta_deg,max_bank_deg,min_wall_distance_m,saturation_time_s,saturation_fraction,tracking_error_rms,exit_recoverable,governor_rejection_reason,candidate_count,rejected_count,log_path,primitive_selected,max_abs_phi_deg,inside_safe_volume,log_path_relative,candidate_table_path,case_name,case_folder,scenario_name,actual_rollout_file,actual_metrics_file
s7_four_annular_gp_seed1,s7_four_annular_gp,nominal_glide,nominal_glide,1,four_annular_gp_grid,panel,,nominal,0.111,0.101000:0.121000,0.2,,True,none,3.41593685251214,0.055419838307915636,5.7070825495992406,19.780766537578568,0.3614011770739848,6.080540754434677,1.1388846525982812,0.03636363636363637,0.06060606060606061,,True,,0,0,03_Control/05_Results/flight_case_results/updraft_four_fan_annular_gp_glide_seed_001/_run/logs/s7_four_annular_gp_seed1.csv,nominal_glide,6.080540754434677,True,03_Control/05_Results/flight_case_results/updraft_four_fan_annular_gp_glide_seed_001/_run/logs/s7_four_annular_gp_seed1.csv,,four-fan annular-GP updraft glide,updraft_four_fan_annular_gp_glide_seed_001,four-fan annular-GP updraft glide,actual_rollout.csv,actual_metrics.csv
