path,byte_count,size_mb,above_75mb,above_100mb,under_100mb
chunk_manifests/contextual_rows/c00009_W1_power-scale.json,8099,0.007723808288574219,False,False,True
chunk_manifests/contextual_rows/c00014_W1_power-scale.json,8098,0.0077228546142578125,False,False,True
chunk_manifests/contextual_rows/c00019_W1_power-scale.json,8100,0.007724761962890625,False,False,True
chunk_manifests/contextual_rows/c00024_W1_power-scale.json,8100,0.007724761962890625,False,False,True
chunk_manifests/contextual_rows/c00029_W1_power-scale.json,8100,0.007724761962890625,False,False,True
chunk_manifests/contextual_rows/c00034_W1_power-scale.json,8100,0.007724761962890625,False,False,True
chunk_manifests/contextual_rows/c00039_W1_power-scale.json,8100,0.007724761962890625,False,False,True
chunk_manifests/contextual_rows/c00044_W1_power-scale.json,8100,0.007724761962890625,False,False,True
chunk_manifests/contextual_rows/c00049_W1_power-scale.json,8100,0.007724761962890625,False,False,True
chunk_manifests/contextual_rows/c00054_W1_power-scale.json,8100,0.007724761962890625,False,False,True
chunk_manifests/contextual_rows/c00059_W1_power-scale.json,8100,0.007724761962890625,False,False,True
chunk_manifests/contextual_rows/c00064_W1_power-scale.json,8100,0.007724761962890625,False,False,True
chunk_manifests/contextual_rows/c00069_W1_power-scale.json,8100,0.007724761962890625,False,False,True
chunk_manifests/contextual_rows/c00074_W1_power-scale.json,8098,0.0077228546142578125,False,False,True
chunk_manifests/contextual_rows/c00079_W1_power-scale.json,8098,0.0077228546142578125,False,False,True
manifests/run_manifest.json,2465,0.0023508071899414062,False,False,True
manifests/table_manifest.json,701447,0.6689519882202148,False,False,True
metrics/blocked_or_approximate_ratio_summary.csv,90,8.58306884765625e-05,False,False,True
metrics/coverage_summary.csv,349,0.00033283233642578125,False,False,True
metrics/file_size_audit.csv,9943,0.009482383728027344,False,False,True
metrics/outcome_summary.csv,302,0.0002880096435546875,False,False,True
metrics/runtime_summary.csv,208,0.0001983642578125,False,False,True
reports/claim_boundary_report.md,457,0.00043582916259765625,False,False,True
reports/run_report.md,536,0.00051116943359375,False,False,True
