event_id,surface_index,surface_name,command_level_norm,direction_group,sweep_polarity,sweep_phase,sweep_step_index,sweep_step_count,settled_deflection_deg,lookup_deflection_deg,lookup_error_deg,linear_fitted_deflection_deg,linear_fit_error_deg,valid,rejection_reason
1,1,Aileron_L,0,positive_first,positive,outbound,1,11,0.593037804317726,-2.77555756156289e-17,0.593037804317726,0,0.593037804317726,1,
2,1,Aileron_L,0.2,positive_first,positive,outbound,2,11,-4.1385575967258,-3.96820414005078,-0.170353456675019,0,-4.1385575967258,1,
3,1,Aileron_L,0.4,positive_first,positive,outbound,3,11,-11.1122792453982,-10.0876806104807,-1.02459863491748,0,-11.1122792453982,1,
4,1,Aileron_L,0.6,positive_first,positive,outbound,4,11,-16.6214398774388,-14.8251921537064,-1.79624772373239,0,-16.6214398774388,1,
5,1,Aileron_L,0.8,positive_first,positive,outbound,5,11,-21.9887022556464,-22.0676937759594,0.0789915203130072,0,-21.9887022556464,1,
6,1,Aileron_L,1,positive_first,positive,outbound,6,11,-27.8554737345121,-27.5519121631747,-0.30356157133733,0,-27.8554737345121,1,
7,1,Aileron_L,0.8,positive_first,positive,return,7,11,-22.0704211628615,-22.0676937759594,-0.00272738690209096,0,-22.0704211628615,1,
8,1,Aileron_L,0.6,positive_first,positive,return,8,11,-13.028944429974,-14.8251921537064,1.79624772373239,0,-13.028944429974,1,
9,1,Aileron_L,0.4,positive_first,positive,return,9,11,-10.1157972566741,-10.0876806104807,-0.028116646193439,0,-10.1157972566741,1,
10,1,Aileron_L,0.2,positive_first,positive,return,10,11,-3.79785068337576,-3.96820414005078,0.170353456675019,0,-3.79785068337576,1,
11,1,Aileron_L,0,positive_first,positive,return,11,11,0.478850257001467,-2.77555756156289e-17,0.478850257001467,0,0.478850257001467,1,
12,1,Aileron_L,-0,positive_first,negative,outbound,1,11,0.468016815734417,-2.77555756156289e-17,0.468016815734417,0,0.468016815734417,1,
13,1,Aileron_L,-0.2,positive_first,negative,outbound,2,11,10.3613091925612,10.8199610768746,-0.458651884313428,0,10.3613091925612,1,
14,1,Aileron_L,-0.4,positive_first,negative,outbound,3,11,15.1993569561045,14.2287524063366,0.970604549767865,0,15.1993569561045,1,
15,1,Aileron_L,-0.6,positive_first,negative,outbound,4,11,17.2226368127626,15.3577280810885,1.86490873167414,0,17.2226368127626,1,
16,1,Aileron_L,-0.8,positive_first,negative,outbound,5,11,20.3165723896715,16.2096032696823,4.10696911998917,0,20.3165723896715,0,unstable_final_window
17,1,Aileron_L,-1,positive_first,negative,outbound,6,11,22.4487826555265,22.4487826555265,0,0,22.4487826555265,1,
18,1,Aileron_L,-0.8,positive_first,negative,return,7,11,16.2096032696823,16.2096032696823,0,0,16.2096032696823,1,
19,1,Aileron_L,-0.6,positive_first,negative,return,8,11,13.4928193494144,15.3577280810885,-1.86490873167414,0,13.4928193494144,1,
20,1,Aileron_L,-0.4,positive_first,negative,return,9,11,13.2581478565688,14.2287524063366,-0.970604549767865,0,13.2581478565688,1,
21,1,Aileron_L,-0.2,positive_first,negative,return,10,11,11.278612961188,10.8199610768746,0.458651884313428,0,11.278612961188,1,
22,1,Aileron_L,-0,positive_first,negative,return,11,11,-0.565103373331654,-2.77555756156289e-17,-0.565103373331654,0,-0.565103373331654,1,
23,1,Aileron_L,-0,negative_first,negative,outbound,1,11,-0.449269490158648,-2.77555756156289e-17,-0.449269490158648,0,-0.449269490158648,1,
24,1,Aileron_L,-0.2,negative_first,negative,outbound,2,11,9.99968876186606,10.8199610768746,-0.820272315008543,0,9.99968876186606,1,
25,1,Aileron_L,-0.4,negative_first,negative,outbound,3,11,15.8361593639556,14.2287524063366,1.60740695761898,0,15.8361593639556,1,
26,1,Aileron_L,-0.6,negative_first,negative,outbound,4,11,17.7783568631634,15.3577280810885,2.42062878207494,0,17.7783568631634,1,
27,1,Aileron_L,-0.8,negative_first,negative,outbound,5,11,18.8790215374177,16.2096032696823,2.66941826773538,0,18.8790215374177,1,
28,1,Aileron_L,-1,negative_first,negative,outbound,6,11,25.1763446872275,22.4487826555265,2.72756203170108,0,25.1763446872275,0,unstable_final_window
29,1,Aileron_L,-0.8,negative_first,negative,return,7,11,15.805614774613,16.2096032696823,-0.403988495069372,0,15.805614774613,1,
30,1,Aileron_L,-0.6,negative_first,negative,return,8,11,13.3020347494076,15.3577280810885,-2.05569333168085,0,13.3020347494076,1,
31,1,Aileron_L,-0.4,negative_first,negative,return,9,11,12.8429254617408,14.2287524063366,-1.38582694459585,0,12.8429254617408,1,
32,1,Aileron_L,-0.2,negative_first,negative,return,10,11,11.3185622471617,10.8199610768746,0.49860117028711,0,11.3185622471617,1,
33,1,Aileron_L,-0,negative_first,negative,return,11,11,-0.282980979025248,-2.77555756156289e-17,-0.282980979025248,0,-0.282980979025248,1,
34,1,Aileron_L,0,negative_first,positive,outbound,1,11,-0.38645337382275,-2.77555756156289e-17,-0.38645337382275,0,-0.38645337382275,1,
35,1,Aileron_L,0.2,negative_first,positive,outbound,2,11,-5.16922876470608,-3.96820414005078,-1.2010246246553,0,-5.16922876470608,1,
36,1,Aileron_L,0.4,negative_first,positive,outbound,3,11,-10.0595639642872,-10.0876806104807,0.028116646193439,0,-10.0595639642872,1,
37,1,Aileron_L,0.6,negative_first,positive,outbound,4,11,-16.9048230894367,-14.8251921537064,-2.07963093573027,0,-16.9048230894367,1,
38,1,Aileron_L,0.8,negative_first,positive,outbound,5,11,-22.2213937435016,-22.0676937759594,-0.153699967542227,0,-22.2213937435016,1,
39,1,Aileron_L,1,negative_first,positive,outbound,6,11,-27.2483505918374,-27.5519121631747,0.303561571337326,0,-27.2483505918374,1,
40,1,Aileron_L,0.8,negative_first,positive,return,7,11,-22.0649663890573,-22.0676937759594,0.00272738690209096,0,-22.0649663890573,1,
41,1,Aileron_L,0.6,negative_first,positive,return,8,11,-12.6026174354919,-14.8251921537064,2.22257471821449,0,-12.6026174354919,1,
42,1,Aileron_L,0.4,negative_first,positive,return,9,11,-9.56671931916072,-10.0876806104807,0.520961291319956,0,-9.56671931916072,1,
43,1,Aileron_L,0.2,negative_first,positive,return,10,11,-3.48183904888797,-3.96820414005078,0.486365091162812,0,-3.48183904888797,1,
44,1,Aileron_L,0,negative_first,positive,return,11,11,0.282980979025248,-2.77555756156289e-17,0.282980979025248,0,0.282980979025248,1,
45,2,Aileron_R,0,positive_first,positive,outbound,1,11,-5.83275600760216,-4.44089209850063e-16,-5.83275600760216,0,-5.83275600760216,1,
46,2,Aileron_R,0.2,positive_first,positive,outbound,2,11,7.16308367630117,7.04987244596055,0.113211230340617,0,7.16308367630117,0,unstable_final_window
47,2,Aileron_R,0.4,positive_first,positive,outbound,3,11,8.52121734794922,6.03984383221519,2.48137351573402,4.98739208335864,3.53382526459058,1,
48,2,Aileron_R,0.6,positive_first,positive,outbound,4,11,6.79641890153004,6.73262358590854,0.0637953156214941,9.97478416671727,-3.17836526518723,1,
49,2,Aileron_R,0.8,positive_first,positive,outbound,5,11,9.54481286010336,14.7997250859105,-5.25491222580712,14.9621762500759,-5.41736338997255,1,
50,2,Aileron_R,1,positive_first,positive,outbound,6,11,20.2082222356538,20.6883541809277,-0.480131945273861,19.9495683334345,0.258653902219301,1,
51,2,Aileron_R,0.8,positive_first,positive,return,7,11,20.0546373117176,14.7997250859105,5.25491222580712,14.9621762500759,5.09246106164169,1,
52,2,Aileron_R,0.6,positive_first,positive,return,8,11,6.66882827028705,6.73262358590854,-0.0637953156214941,9.97478416671727,-3.30595589643022,1,
53,2,Aileron_R,0.4,positive_first,positive,return,9,11,2.94981695313231,6.03984383221519,-3.09002687908288,4.98739208335864,-2.03757513022633,1,
54,2,Aileron_R,0.2,positive_first,positive,return,10,11,3.60170469707431,7.04987244596055,-3.44816774888624,0,3.60170469707431,0,unstable_final_window
55,2,Aileron_R,0,positive_first,positive,return,11,11,-0.111853912540938,-4.44089209850063e-16,-0.111853912540937,0,-0.111853912540938,1,
56,2,Aileron_R,-0,positive_first,negative,outbound,1,11,-0.186852096935975,-4.44089209850063e-16,-0.186852096935974,0,-0.186852096935975,1,
57,2,Aileron_R,-0.2,positive_first,negative,outbound,2,11,-7.64716879424958,-6.15944141135263,-1.48772738289695,0,-7.64716879424958,1,
58,2,Aileron_R,-0.4,positive_first,negative,outbound,3,11,-10.9682076189703,-10.0511222235775,-0.917085395392768,-7.75810312056905,-3.21010449840123,1,
59,2,Aileron_R,-0.6,positive_first,negative,outbound,4,11,-17.2866054248977,-15.4549815334961,-1.83162389140158,-15.5162062411381,-1.7703991837596,1,
60,2,Aileron_R,-0.8,positive_first,negative,outbound,5,11,-21.8904738135991,-24.8361705773678,2.94569676376873,-23.2743093617071,1.38383554810806,1,
61,2,Aileron_R,-1,positive_first,negative,outbound,6,11,-27.9237252170261,-27.8431223930285,-0.0806028239975447,-27.9237252170261,0,1,
62,2,Aileron_R,-0.8,positive_first,negative,return,7,11,-27.4946398239141,-24.8361705773678,-2.65846924654629,-23.2743093617071,-4.22033046220695,1,
63,2,Aileron_R,-0.6,positive_first,negative,return,8,11,-12.9798596268852,-15.4549815334961,2.47512190661087,-15.5162062411381,2.53634661425285,1,
64,2,Aileron_R,-0.4,positive_first,negative,return,9,11,-9.04882416697453,-10.0511222235775,1.00229805660298,-7.75810312056905,-1.29072104640549,1,
65,2,Aileron_R,-0.2,positive_first,negative,return,10,11,-6.6363467793984,-6.15944141135263,-0.476905368045763,0,-6.6363467793984,1,
66,2,Aileron_R,-0,positive_first,negative,return,11,11,0.0591410504232632,-4.44089209850063e-16,0.0591410504232637,0,0.0591410504232632,1,
67,2,Aileron_R,-0,negative_first,negative,outbound,1,11,0.0484131058574544,-4.44089209850063e-16,0.0484131058574548,0,0.0484131058574544,1,
