surface_index,surface_name,command_level_norm,lookup_deflection_deg,lookup_std_deg,lookup_min_deg,lookup_max_deg,valid_hold_count,direction_groups,sweep_phases
1,Aileron_L,-1,22.4487826555265,0,22.4487826555265,22.4487826555265,1,positive_first,outbound
1,Aileron_L,-0.8,16.2096032696823,1.67007134188542,15.805614774613,18.8790215374177,3,negative_first|positive_first,outbound|return
1,Aileron_L,-0.6,15.3577280810885,2.38102173157779,13.3020347494076,17.7783568631634,4,negative_first|positive_first,outbound|return
1,Aileron_L,-0.4,14.2287524063366,1.45786892486797,12.8429254617408,15.8361593639556,4,negative_first|positive_first,outbound|return
1,Aileron_L,-0.2,10.8199610768746,0.662395858082125,9.99968876186606,11.3185622471617,4,negative_first|positive_first,outbound|return
1,Aileron_L,0,-2.77555756156289e-17,0.482301160175128,-0.565103373331654,0.593037804317726,8,negative_first|positive_first,outbound|return
1,Aileron_L,0.2,-3.96820414005078,0.73243138225355,-5.16922876470608,-3.48183904888797,4,negative_first|positive_first,outbound|return
1,Aileron_L,0.4,-10.0876806104807,0.647912411222473,-11.1122792453982,-9.56671931916072,4,negative_first|positive_first,outbound|return
1,Aileron_L,0.6,-14.8251921537064,2.28856627212195,-16.9048230894367,-12.6026174354919,4,negative_first|positive_first,outbound|return
1,Aileron_L,0.8,-22.0676937759594,0.0974386637165813,-22.2213937435016,-21.9887022556464,4,negative_first|positive_first,outbound|return
1,Aileron_L,1,-27.5519121631747,0.429300891200537,-27.8554737345121,-27.2483505918374,2,negative_first|positive_first,outbound
2,Aileron_R,-1,-27.8431223930285,0.113989606862899,-27.9237252170261,-27.762519569031,2,negative_first|positive_first,outbound
2,Aileron_R,-0.8,-24.8361705773678,3.17004093835461,-27.5471130614042,-21.8904738135991,4,negative_first|positive_first,outbound|return
2,Aileron_R,-0.6,-15.4549815334961,2.24276147873297,-17.2866054248977,-12.9798596268852,4,negative_first|positive_first,outbound|return
2,Aileron_R,-0.4,-10.0511222235775,1.13409513160474,-11.1343865249515,-9.04882416697453,4,negative_first|positive_first,outbound|return
2,Aileron_R,-0.2,-6.15944141135263,2.23657738192018,-7.64716879424958,-2.47980226862255,4,negative_first|positive_first,outbound|return
2,Aileron_R,0,-4.44089209850063e-16,2.06237538807239,-5.83275600760216,0.144172611540985,8,negative_first|positive_first,outbound|return
2,Aileron_R,0.2,7.04987244596055,3.60855634014284,4.49823778755184,9.60150710436926,2,negative_first,outbound|return
2,Aileron_R,0.4,6.03984383221519,3.06237840062922,2.94981695313231,8.5603361731723,4,negative_first|positive_first,outbound|return
2,Aileron_R,0.6,6.73262358590854,4.38692831784837,6.6673112625361,15.4838748459617,4,negative_first|positive_first,outbound|return
2,Aileron_R,0.8,14.7997250859105,6.36906902226598,9.19670877134953,20.7241619024208,4,negative_first|positive_first,outbound|return
2,Aileron_R,1,20.6883541809277,0.679009108734868,20.2082222356538,21.1684861262016,2,negative_first|positive_first,outbound
3,Rudder,-1,-6.63515266082373,0,-6.63515266082373,-6.63515266082373,1,negative_first,outbound
3,Rudder,-0.8,-6.82997835057698,1.66273354107482,-9.53231612492213,-6.50273239008641,3,negative_first|positive_first,outbound|return
3,Rudder,-0.6,-6.96328119916164,5.91708816380379,-17.1774629580552,-6.8945953000085,3,negative_first|positive_first,outbound|return
3,Rudder,-0.4,0.975406127344924,0.170711413477947,0.854694929248727,1.09611732544112,2,negative_first|positive_first,outbound
3,Rudder,-0.2,-1.92070156704787,1.50280038177772,-3.05439180781977,-0.0768856181630468,3,negative_first|positive_first,outbound|return
3,Rudder,-0,0,0.619981116924957,-0.638646482774844,0.514644341184243,4,negative_first|positive_first,outbound|return
3,Rudder,0.2,10.4514096814677,0.1876849062794,10.3186964115111,10.5841229514242,2,negative_first|positive_first,return
3,Rudder,0.4,28.8950407430401,6.28510506112748,27.293857051429,38.8918928066754,3,negative_first|positive_first,outbound|return
3,Rudder,0.6,39.7166806462714,0.333919696451139,39.4805637645391,39.9527975280038,2,negative_first|positive_first,outbound|return
