scenario_index,scenario_name,hold_seconds,command_dt_seconds,surface_index,surface_name,command_level_norm,lookup_deflection_deg,lookup_std_deg,lookup_min_deg,lookup_max_deg,valid_hold_count
1,fast_coarse,1.25,0.015,1,Aileron_L,-0.75,19.5254926201851,0.313675715371363,19.2144461998119,19.8417903045348,3
1,fast_coarse,1.25,0.015,1,Aileron_L,-0.5,17.068678065707,2.06498991554658,15.3078560869267,19.3778452951231,4
1,fast_coarse,1.25,0.015,1,Aileron_L,-0.25,12.006218968031,1.46897518361603,9.9362700292184,12.9335186205905,4
1,fast_coarse,1.25,0.015,1,Aileron_L,0,0,0.882888689790912,-1.44953001023164,1.14742840657131,8
1,fast_coarse,1.25,0.015,1,Aileron_L,0.25,-6.20304692182203,2.80079507976572,-8.50588020414147,-3.27064906653571,4
1,fast_coarse,1.25,0.015,1,Aileron_L,0.5,-11.3538384082039,0.956092120526132,-12.5726334276829,-10.4772634714811,4
1,fast_coarse,1.25,0.015,1,Aileron_L,0.75,-18.3639949539363,3.03664011500742,-21.235025093831,-15.7794893566283,4
1,fast_coarse,1.25,0.015,1,Aileron_L,1,-23.3210765707979,0.159957289368922,-23.4341834548109,-23.2079696867849,2
1,fast_coarse,1.25,0.015,2,Aileron_R,-1,-29.860882994689,0.282001613536375,-30.0602882479261,-29.6614777414519,2
1,fast_coarse,1.25,0.015,2,Aileron_R,-0.75,-22.9564449338619,1.04476504947052,-23.9260728642481,-21.9796629615659,4
1,fast_coarse,1.25,0.015,2,Aileron_R,-0.5,-12.9199928589105,0.300305380899672,-13.1681380148902,-12.4598201691881,4
1,fast_coarse,1.25,0.015,2,Aileron_R,-0.25,-8.48783622000191,0.320456066660622,-8.71443287781,-8.26123956219381,2
1,fast_coarse,1.25,0.015,2,Aileron_R,0,0,5.55378489401043,-14.0274654207621,0.366090779695107,7
1,fast_coarse,1.25,0.015,2,Aileron_R,0.25,4.01901284800158,2.48352881669957,0.729603220101739,5.5974407298992,3
1,fast_coarse,1.25,0.015,2,Aileron_R,0.5,6.113370005041,0.773608593669334,4.94604814014992,6.81022261851457,4
1,fast_coarse,1.25,0.015,2,Aileron_R,0.75,10.4458820617234,1.99919720250406,8.92036414219295,12.7199495586472,4
