surface_index,surface_name,command_level_norm,scenario_count,median_deflection_deg,mean_deflection_deg,between_scenario_std_deg,min_deflection_deg,max_deflection_deg,median_within_hold_std_deg,step_from_previous_norm,step_from_previous_deg,abs_step_from_previous_deg
1,Aileron_L,-1,3,24.3372020327945,26.7370129175587,6.17867325910492,22.1182686857635,33.7555680341181,0.0313348530296033,NaN,NaN,NaN
1,Aileron_L,-0.8,4,20.5037260661216,20.5771178384758,4.59439741445466,15.5891453071701,25.7118739144897,0.681185798471079,0.2,-3.83347596667281,3.83347596667281
1,Aileron_L,-0.75,1,19.5254926201851,19.5254926201851,0,19.5254926201851,19.5254926201851,0.313675715371363,0.05,-0.978233445936521,0.978233445936521
1,Aileron_L,-0.6,4,14.7868027273396,14.3834029876156,1.33963261655529,12.5462245651467,15.4137819306365,1.85901993008035,0.15,-4.73868989284555,4.73868989284555
1,Aileron_L,-0.5,1,17.068678065707,17.068678065707,0,17.068678065707,17.068678065707,2.06498991554658,0.1,2.2818753383674,2.2818753383674
1,Aileron_L,-0.45,1,15.2444857564663,15.2444857564663,0,15.2444857564663,15.2444857564663,1.86435075879992,0.05,-1.82419230924068,1.82419230924068
1,Aileron_L,-0.4,3,17.5340344226989,17.1422511257785,0.707092308283643,16.3259894920478,17.5667294625889,1.2244200266653,0.05,2.28954866623264,2.28954866623264
1,Aileron_L,-0.3,1,9.91009372920162,9.91009372920162,0,9.91009372920162,9.91009372920162,0.220449629254075,0.1,-7.6239406934973,7.6239406934973
1,Aileron_L,-0.25,1,12.006218968031,12.006218968031,0,12.006218968031,12.006218968031,1.46897518361603,0.05,2.09612523882943,2.09612523882943
1,Aileron_L,-0.2,4,7.53869714856164,7.22170728086394,1.29666355057928,5.4300625469033,8.37937227942917,1.93547524902367,0.05,-4.4675218194694,4.4675218194694
1,Aileron_L,-0.15,1,6.63131273913693,6.63131273913693,0,6.63131273913693,6.63131273913693,5.01814661148971,0.05,-0.90738440942471,0.90738440942471
1,Aileron_L,-0.1,1,0.136320720926229,0.136320720926229,0,0.136320720926229,0.136320720926229,1.7764794734177,0.05,-6.4949920182107,6.4949920182107
1,Aileron_L,-0.05,1,0.132523033962974,0.132523033962974,0,0.132523033962974,0.132523033962974,1.30466219037079,0.05,-0.00379768696325505,0.00379768696325505
1,Aileron_L,0,5,0,0,0,0,0,0.882888689790912,0.05,-0.132523033962974,0.132523033962974
1,Aileron_L,0.05,1,-3.347205908152,-3.347205908152,0,-3.347205908152,-3.347205908152,2.67299904329457,0.05,-3.347205908152,3.347205908152
1,Aileron_L,0.1,1,-3.93484058972011,-3.93484058972011,0,-3.93484058972011,-3.93484058972011,4.18330351126909,0.05,-0.587634681568114,0.587634681568114
