diagnostic_version,outer_case_index,environment_block_id,paired_start_condition_index,neutral_status,neutral_policy_id,initial_launch_speed_m_s,termination_cause,trajectory_status,mission_success,front_wall_terminal_success,wrong_wall_exit,floor_or_ceiling_violation,hard_failure,safe_geometric,terminal_wall_face,episode_flight_time_s,start_specific_energy_m,terminal_specific_energy_m,net_specific_energy_delta_m,final_exit_x_w_m,final_exit_y_w_m,final_exit_z_w_m,min_wall_margin_m,floor_margin_m,ceiling_margin_m,max_abs_surface_rad,neutral_diagnostic_score,wind_mode,environment_instance_id,W_layer,environment_mode,fan_count,active_fan_count,path_points_json
r11_balanced_true_neutral_intervention_diagnostic_v1,0,r11_l0_dry_air_fixed,0,complete,true_neutral_open_loop,7.0723833058795735,floor_margin_stop,finite_neutral_rollout,False,False,False,True,False,False,none,0.72,4.069669995072144,2.7751993387501437,-1.2944706563220003,5.717449184047619,0.18791867569436466,0.3775379637223507,0.15065803791173638,-0.02246203627764931,1.9805691602604156,0.0,-80.0,none,W0_dry_air_s22600020,W0,dry_air,0,0,"[[1.3506580379117363,2.0705049685669055,1.5194308397395844],[1.4858643539415746,2.0359759541628333,1.4992667652447675],[2.149801778095132,1.853011597492469,1.3978031970472233],[2.789812047849553,1.6391051815408042,1.275049831594016],[3.405374201497514,1.390963329707495,1.1302897736606277],[4.000865306808117,1.1152749366448658,0.9661811024000709],[4.581840842461072,0.8196894091864577,0.785011785886012],[5.152954551268817,0.5096147920867681,0.5884712665528355],[5.717449184047619,0.18791867569436466,0.3775379637223507]]"
r11_balanced_true_neutral_intervention_diagnostic_v1,1,r11_l0_dry_air_fixed,3,complete,true_neutral_open_loop,4.1060983395932,floor_margin_stop,finite_neutral_rollout,False,False,False,True,False,False,none,1.06,2.576045291812966,1.544920130715166,-1.0311251610977998,4.917889963420998,2.7234617878715075,0.37686580016355786,0.00379883504279932,-0.02313419983644216,1.7415530900167866,0.0,-80.0,none,W0_dry_air_s22600061,W0,dry_air,0,0,"[[1.2037988350427993,2.1839725560933716,1.7164223025959533],[1.281406332283035,2.2050955116183464,1.7302594441237242],[1.661587193693371,2.3107348253554507,1.7584469099832134],[2.0276656042805143,2.4058451670516843,1.7431058610821213],[2.3818282348219384,2.487606423364781,1.6877435114285595],[2.72549598334269,2.5544326965085853,1.5958190976185544],[3.0596024806230564,2.606586865850202,1.4757322071788337],[3.3875585470466323,2.6464823793863617,1.3308902776844749],[3.714960690052377,2.6765041587160687,1.1610711152276931],[4.048431369895114,2.6984958343661622,0.963360532388034],[4.394838751736222,2.7147990984529122,0.7357587787163404],[4.76347329928494,2.7227028423653983,0.4848680028891227],[4.917889963420998,2.7234617878715075,0.37686580016355786]]"
r11_balanced_true_neutral_intervention_diagnostic_v1,2,r11_l0_dry_air_fixed,5,complete,true_neutral_open_loop,8.002940808132923,floor_margin_stop,finite_neutral_rollout,False,False,False,True,False,False,none,0.62,4.648431054502543,3.2168294465716434,-1.4316016079309,5.855798038073838,3.025671577466441,0.37198168474917404,0.15578436549321228,-0.028018315250825987,2.117060299756008,0.0,-80.0,none,W0_dry_air_s22600102,W0,dry_air,0,0,"[[1.3557843654932122,1.9397090334180611,1.3829397002439923],[1.5087930608848774,1.9785216686460914,1.3591564053460379],[2.2670258049458485,2.146016163561713,1.2257146592877999],[3.0120575762993953,2.300014525634924,1.0797830092909617],[3.7425943790192218,2.461094627460958,0.9224183191629096],[4.458978157456492,2.635669185890213,0.7520481064895914],[5.162726114533605,2.824291007337934,0.5684580235140273],[5.855798038073838,3.025671577466441,0.37198168474917404]]"
r11_balanced_true_neutral_intervention_diagnostic_v1,3,r11_l0_dry_air_fixed,8,complete,true_neutral_open_loop,7.025729538848876,wall_boundary_exit_retained,finite_neutral_rollout,False,False,True,False,False,True,side_wall_y_min,0.9400000000000001,4.139823969950439,3.0419460117595793,-1.0978779581908595,5.300910724208146,-0.004505735242146314,2.4529930859874054,-0.004505735242146314,1.2231197155387061,0.9921217259656085,0.0,-50.0,none,W0_dry_air_s22600143,W0,dry_air,0,0,"[[1.21891643157272,1.8415218706626115,1.6231197155387063],[1.3377339437446072,1.7921797699048396,1.6762258513597923],[1.923092231682112,1.5624610646105015,1.8868211419399101],[2.4693548035547286,1.3450486351904658,2.0566338974593297],[2.9691414150452076,1.1305781770484644,2.1990803569051227],[3.425827390177377,0.9202983282661122,2.314985816291156],[3.8449215334057447,0.7180644306592554,2.4044910621278452],[4.231464430541514,0.5270535280894737,2.4679391783195666],[4.589993709912483,0.34866542560915154,2.5036367702868194],[4.925707711664483,0.18108406745191807,2.5021317390541755],[5.240439122855009,0.025188384160149777,2.4643826686634145],[5.300910724208146,-0.004505735242146314,2.4529930859874054]]"
r11_balanced_true_neutral_intervention_diagnostic_v1,4,r11_l0_dry_air_fixed,10,complete,true_neutral_open_loop,5.22553338349097,floor_margin_stop,finite_neutral_rollout,False,False,False,True,False,False,none,0.8,3.0668750450202156,1.9934025644795341,-1.0734724805406815,4.89958125543502,0.5068246112391978,0.377725001545079,0.12338818075529412,-0.022274998454921036,1.8253536539737625,0.0,-80.0,none,W0_dry_air_s22600184,W0,dry_air,0,0,"[[1.323388180755294,1.925087082459854,1.6746463460262375],[1.4260675969631458,1.926611344214148,1.6587740706667757],[1.922001935947339,1.8866055432978017,1.5637526743454837],[2.391637670140068,1.7819744339396606,1.4425225700526594],[2.839948737341203,1.6271525144886227,1.2996984236533764],[3.274127761419681,1.4350806800172067,1.1386911373041293],[3.7011374912980615,1.2159968751465162,0.9609992465567572],[4.126526049467121,0.9768589906000514,0.7671606475257736],[4.554177991102549,0.7215749832791538,0.5572980280009822],[4.89958125543502,0.5068246112391978,0.377725001545079]]"
r11_balanced_true_neutral_intervention_diagnostic_v1,5,r11_l0_dry_air_fixed,13,complete,true_neutral_open_loop,6.55687169706893,wall_boundary_exit_retained,finite_neutral_rollout,True,True,False,False,False,True,front_wall_x_max,1.3,3.810379406326203,2.1000269648256475,-1.7103524415005555,6.602334782388471,0.6524788354634226,1.3347052131634187,-0.0023347823884716234,0.9347052131634187,1.4823049881134125,0.0,117.00026964825648,none,W0_dry_air_s22600225,W0,dry_air,0,0,"[[1.2078838784063979,1.9776343826258667,1.6183685539034296],[1.3297768017859073,1.9970125290125733,1.6583331249760422],[1.9255411178379165,2.044159192743269,1.7973025898833837],[2.4797962968856564,2.020680119216995,1.8912813381185043],[2.989234579414676,1.9460668634714184,1.9575617200702804],[3.459560927066939,1.839063664337322,1.9986675974508166],[3.8971254596392053,1.7136188019658047,2.016565223090642],[4.306884957513849,1.5786236069049797,2.0131569744443953],[4.692990304151226,1.4398591213011596,1.9867465297689995],[5.0592265541029935,1.3021863452476472,1.931144626558747],[5.405384714405973,1.1660402698215484,1.8509077535722673],[5.733454683958217,1.0315020759803353,1.7488732301854744],[6.0482953035794464,0.8977271213545523,1.624183313462139],[6.356273465821921,0.7628779512700353,1.4745776847946697],[6.602334782388471,0.6524788354634226,1.3347052131634187]]"
r11_balanced_true_neutral_intervention_diagnostic_v1,6,r11_l0_dry_air_fixed,15,complete,true_neutral_open_loop,6.956900416606595,floor_margin_stop,finite_neutral_rollout,False,False,False,True,False,False,none,0.6,3.880548594747494,2.789082188869601,-1.0914664058778931,5.2793566628069035,1.811431414060861,0.38691339228482036,0.10980279957898853,-0.013086607715179666,2.0870862961979872,0.0,-80.0,none,W0_dry_air_s22600266,W0,dry_air,0,0,"[[1.3098027995789885,2.1103750177970926,1.4129137038020125],[1.4452395472461608,2.097031364487244,1.3854347925039707],[2.11832138199728,2.0455649361514405,1.2428151306135784],[2.784452339357833,1.9994534690097845,1.0841296100337787],[3.4450592890761538,1.9502461235969346,0.9147448513371019],[4.101773112899915,1.898736198131557,0.7357860749504981],[4.756282141313186,1.848462059174987,0.5464536512625701],[5.2793566628069035,1.811431414060861,0.38691339228482036]]"
r11_balanced_true_neutral_intervention_diagnostic_v1,7,r11_l0_dry_air_fixed,18,complete,true_neutral_open_loop,7.433372859208475,wall_boundary_exit_retained,finite_neutral_rollout,True,True,False,False,False,True,front_wall_x_max,0.9,4.390486599337807,2.9357533381301453,-1.4547332612076618,6.654187303484065,2.275304100369039,1.6462854045545554,-0.0541873034840652,1.1732639971231262,1.750709780076988,0.0,120.0,none,W0_dry_air_s22600307,W0,dry_air,0,0,"[[1.3208453672218174,1.801965762970495,1.5732639971231264],[1.4649840920314117,1.8339889298902756,1.5783700439773836],[2.161728469256578,1.9668655605894627,1.624737985779727],[2.82355704432847,2.054788781441339,1.676687899743465],[3.4550155802783826,2.110315351390929,1.7165076951927432],[4.058970305877737,2.1475213932455577,1.740816012294406],[4.638021636979735,2.1762167239495653,1.749290219923012],[5.194645872748963,2.201970537118512,1.7423245100018834],[5.731249473868099,2.2274491606752536,1.7205413889986985],[6.250193905382528,2.253660985648943,1.6846496101897757],[6.654187303484065,2.275304100369039,1.6462854045545554]]"
r11_balanced_true_neutral_intervention_diagnostic_v1,8,r11_l0_dry_air_fixed,21,complete,true_neutral_open_loop,6.469726256933258,wall_boundary_exit_retained,finite_neutral_rollout,True,True,False,False,False,True,front_wall_x_max,1.04,3.8446281012558763,2.4916638015588664,-1.35296429969701,6.680573482389272,0.02778005751488047,1.0852103783098186,-0.08057348238927275,0.6852103783098186,1.7485203278070114,0.0,120.0,none,W0_dry_air_s22600348,W0,dry_air,0,0,"[[1.33189435239519,1.9655277937985305,1.7104967801802986],[1.4593518804229824,1.9525836662668388,1.7236229292019725],[2.0788348662855096,1.8629251251957464,1.7504962234332533],[2.6633019790391397,1.7296908554233053,1.746169881078898],[3.2152061765926154,1.5626488552653157,1.7213382101696295],[3.7407009274119543,1.3736718170336437,1.6782026782378363],[4.245614173885496,1.1716127929992133,1.618479549712378],[4.7345665748604,0.9618319238244203,1.543710868211287],[5.211067255977072,0.7469385454768039,1.4550659771079304],[5.677818955882966,0.5277028723501828,1.353317719524706],[6.136993493944195,0.303813953655693,1.2389158297871559],[6.590428904961701,0.07441412818994639,1.1120684330103983],[6.680573482389272,0.02778005751488047,1.0852103783098186]]"
r11_balanced_true_neutral_intervention_diagnostic_v1,9,r11_l0_dry_air_fixed,23,complete,true_neutral_open_loop,4.4556512232020085,floor_margin_stop,finite_neutral_rollout,False,False,False,True,False,False,none,1.2,2.699364889984844,1.5592372656981066,-1.1401276242867375,4.823307265829316,3.040966632900533,0.37112878720699816,0.0014911487416875424,-0.028871212793001866,1.5549350059744094,0.0,-80.0,none,W0_dry_air_s22600389,W0,dry_air,0,0,"[[1.2014911487416875,2.089217145078843,1.6871523697653217],[1.2775243388652844,2.082825306829676,1.7301508016622709],[1.6562147011804025,2.0693337860573475,1.8700963235547228],[2.0140192796021736,2.090212395339791,1.9343448653207886],[2.3476740732573447,2.1364966436672264,1.940957612405439],[2.6601805425847287,2.1992076491838897,1.8946962556327704],[2.9520998857616454,2.2746081111749423,1.8056197973161512],[3.2266317620523695,2.3593276805793963,1.6810570197729127],[3.4892832939202236,2.4516514485050678,1.5258467725091713],[3.7472705682279486,2.551568316726413,1.342832244194402],[4.008818458582443,2.660451780282458,1.1319642754428645],[4.282037685873852,2.7800685350066887,0.8896761259321527],[4.574321326480973,2.9153197704729363,0.6153524365765651],[4.823307265829316,3.040966632900533,0.37112878720699816]]"
