run_id,scenario_id,primitive_name,selected_primitive,seed,wind_model,wind_mode,wind_param_label,latency_mode,latency_s,latency_range_s,duration_s,termination_reason,success,failure_class,heading_change_deg,height_change_m,terminal_speed_m_s,max_alpha_deg,max_beta_deg,max_bank_deg,min_wall_distance_m,saturation_time_s,saturation_fraction,tracking_error_rms,exit_recoverable,governor_rejection_reason,candidate_count,rejected_count,log_path,primitive_selected,max_abs_phi_deg,inside_safe_volume,log_path_relative,candidate_table_path,case_name,case_folder,scenario_name,actual_rollout_file,actual_metrics_file
s4_full_recovery_no_wind_seed1,s4_full_recovery_no_wind,recovery,recovery,1,none,panel,none,nominal,0.111,0.101000:0.121000,0.85,,True,none,4.692494312999242,-0.41686875898474085,6.3049241203923945,5.854499922022775,1.82250745813025,12.000000000000002,0.19999999999999996,0.0,0.0,,True,,0,0,03_Control/05_Results/flight_case_results/primitive_recovery_no_wind_seed_001/_run/logs/s4_full_recovery_no_wind_seed1.csv,recovery,12.000000000000002,True,03_Control/05_Results/flight_case_results/primitive_recovery_no_wind_seed_001/_run/logs/s4_full_recovery_no_wind_seed1.csv,,"full-duration recovery, no wind",primitive_recovery_no_wind_seed_001,"full-duration recovery, no wind",actual_rollout.csv,actual_metrics.csv
