diagnostic_version,outer_case_index,environment_block_id,paired_start_condition_index,neutral_status,neutral_policy_id,initial_launch_speed_m_s,termination_cause,trajectory_status,mission_success,front_wall_terminal_success,wrong_wall_exit,floor_or_ceiling_violation,hard_failure,safe_geometric,terminal_wall_face,episode_flight_time_s,start_specific_energy_m,terminal_specific_energy_m,net_specific_energy_delta_m,final_exit_x_w_m,final_exit_y_w_m,final_exit_z_w_m,min_wall_margin_m,floor_margin_m,ceiling_margin_m,max_abs_surface_rad,neutral_diagnostic_score,wind_mode,environment_instance_id,W_layer,environment_mode,fan_count,active_fan_count,path_points_json
r11_balanced_true_neutral_intervention_diagnostic_v1,0,r11_l0_dry_air_fixed,0,complete,true_neutral_open_loop,4.3821841063611275,floor_margin_stop,finite_neutral_rollout,False,False,False,True,False,False,none,1.06,2.754764989362466,1.6549056338483927,-1.0998593555140732,4.351551079826131,3.871361322997034,0.37348986155276387,0.02905588181465002,-0.026510138447236153,1.6329420800876409,0.0,-80.0,none,W0_dry_air_s23000020,W0,dry_air,0,0,"[[1.22905588181465,1.9027499581957354,1.775657060454833],[1.3109213565415707,1.9124718855086484,1.802077619261346],[1.71378633459192,1.9740638546521918,1.8628186602763759],[2.0914270573022593,2.0674943394183987,1.8589548624754606],[2.440167552381454,2.190293405545469,1.8077220458404213],[2.759014920346063,2.3401632931618446,1.7122606578862973],[3.0482261909170103,2.515228277863624,1.581604423408785],[3.313051462115011,2.712495484765209,1.4211505652574068],[3.5603311118446004,2.9313591834296786,1.2317747019943524],[3.7975189436106755,3.172523081106215,1.0113595134565583],[4.030739990269054,3.439800967489982,0.7629228644017443],[4.26032575006025,3.741536763998455,0.4908838638191286],[4.351551079826131,3.871361322997034,0.37348986155276387]]"
r11_balanced_true_neutral_intervention_diagnostic_v1,1,r11_l0_dry_air_fixed,3,complete,true_neutral_open_loop,6.126412007637327,floor_margin_stop,finite_neutral_rollout,False,False,False,True,False,False,none,0.88,3.4155634158312287,2.1663707834195987,-1.24919263241163,6.0436511585216515,3.6154288264538845,0.3799132118492401,0.029821082988094494,-0.020086788150759927,1.9980831447844163,0.0,-80.0,none,W0_dry_air_s23000061,W0,dry_air,0,0,"[[1.2298210829880944,2.0994672830205636,1.5019168552155837],[1.3465293957233258,2.1310120177902783,1.4833048050377355],[1.92543208263801,2.2791544662155534,1.3884115237099628],[2.493592649980826,2.427860019109368,1.2906689016030053],[3.049849718784092,2.5866815725691525,1.1840874312220162],[3.595546852334874,2.756596219695931,1.0666336340391687],[4.133255004825021,2.935340021172385,0.9379203884026888],[4.665802287543336,3.1201125052844816,0.7978516829800967],[5.1957718158230035,3.3087083567672653,0.6463559375487113],[5.725342249842171,3.49981031322242,0.4833286276968252],[6.0436511585216515,3.6154288264538845,0.3799132118492401]]"
r11_balanced_true_neutral_intervention_diagnostic_v1,2,r11_l0_dry_air_fixed,5,complete,true_neutral_open_loop,6.321183931276254,wall_boundary_exit_retained,finite_neutral_rollout,True,True,False,False,False,True,front_wall_x_max,1.34,3.7142739712616177,2.1510403933741475,-1.5632335778874702,6.637453147332742,1.9142496579312234,1.4309054885981924,-0.03745314733274263,1.0309054885981923,1.294051333094838,0.0,117.51040393374147,none,W0_dry_air_s23000102,W0,dry_air,0,0,"[[1.2884005236255454,2.149761138189478,1.677015259416843],[1.4104110632009992,2.138388808260613,1.7034096669660252],[1.988239211283083,2.0920862845227117,1.8383300975971097],[2.520186015390219,2.057472858919448,1.9615063386965677],[3.014001772174603,2.029956388343203,2.061146501036013],[3.4736031482998615,2.0073748589615352,2.135244877428476],[3.9017087035437847,1.9886817242232442,2.184250184041283],[4.301525254667378,1.9731124796582113,2.205886692712326],[4.67777010310947,1.9593396194996677,2.1909376468189286],[5.030816767063524,1.9476589498637873,2.1425974536574492],[5.361886665607444,1.9380896649525978,2.0650886216523276],[5.675210001535539,1.9303324445090577,1.959439104629206],[5.97691706341346,1.9240536972700044,1.8259409276247889],[6.274442807344988,1.9189802508860805,1.6643980706263062],[6.5759618823810095,1.914938838829683,1.4730722895374126],[6.637453147332742,1.9142496579312234,1.4309054885981924]]"
r11_balanced_true_neutral_intervention_diagnostic_v1,3,r11_l0_dry_air_fixed,8,complete,true_neutral_open_loop,5.662166131694378,wall_boundary_exit_retained,finite_neutral_rollout,False,False,True,False,False,True,side_wall_y_min,0.84,3.210512850769694,2.2098422734546967,-1.000670577314997,5.2758182660062145,-0.02559117478922096,0.7904009462062104,-0.02559117478922096,0.39040094620621035,1.921249836320435,0.0,-50.0,none,W0_dry_air_s23000143,W0,dry_air,0,0,"[[1.2856598178800394,1.8506246209343955,1.5759013726957911],[1.3901378045583708,1.8082250789011458,1.578750163679565],[1.9067288730196374,1.603077169655823,1.5407320366141148],[2.410061607800057,1.3973639216602454,1.4710168078103256],[2.8977321988673124,1.183421049359781,1.388793189462447],[3.3710396234522673,0.9604384711726756,1.296075502078507],[3.833120752296115,0.7304870704774165,1.1928342310132745],[4.287547273300262,0.49616547699228036,1.0789279327111982],[4.73761525346427,0.2595704686723249,0.95427431892543],[5.186103176296519,0.02198732182382805,0.8188027097223143],[5.2758182660062145,-0.02559117478922096,0.7904009462062104]]"
r11_balanced_true_neutral_intervention_diagnostic_v1,4,r11_l0_dry_air_fixed,10,complete,true_neutral_open_loop,4.255945691868973,floor_margin_stop,finite_neutral_rollout,False,False,False,True,False,False,none,1.04,2.3046191037157993,1.2926242023651418,-1.0119949013506575,4.204939202519858,0.4188923817623466,0.39030352401066376,0.14902539433871143,-0.009696475989336262,1.9621323885384891,0.0,-80.0,none,W0_dry_air_s23000184,W0,dry_air,0,0,"[[1.3490253943387114,1.9503928805523227,1.3811093561395078],[1.422713793345547,1.9208441971620946,1.4086609826876326],[1.7860453447152183,1.7912886432264081,1.4974978120878368],[2.1269887297273007,1.6701688533766135,1.5355900469612105],[2.4452134472978937,1.5500102334510333,1.526704837965837],[2.7390946234591165,1.4240007206888994,1.4729125466523627],[3.008408128674349,1.2909697376105695,1.3810525030750331],[3.256556376628674,1.1505564531395749,1.2554576159105286],[3.4890038057898,1.0011055431814178,1.0990958217574018],[3.7123619351806365,0.8393481730895798,0.9133615217184141],[3.933461954249745,0.6608684866650328,0.6966897484148866],[4.158904631105598,0.46177915382414303,0.44490870575025787],[4.204939202519858,0.4188923817623466,0.39030352401066376]]"
r11_balanced_true_neutral_intervention_diagnostic_v1,5,r11_l0_dry_air_fixed,13,complete,true_neutral_open_loop,7.749156270186864,wall_boundary_exit_retained,finite_neutral_rollout,True,True,False,False,False,True,front_wall_x_max,0.84,4.832492984071937,3.3794623639087096,-1.4530306201632275,6.640276400456072,1.6314907207285654,1.7511608030384282,-0.04027640045607228,1.3511608030384283,1.6000824267930762,0.0,120.0,none,W0_dry_air_s23000225,W0,dry_air,0,0,"[[1.2254838051900812,1.8911538842128228,1.7708244785284335],[1.3787221932342835,1.8926603205482146,1.7856423273467188],[2.1207283560429193,1.8618050969209174,1.8329555045225625],[2.824698083566716,1.80500348377576,1.8691187913317795],[3.4975251325426577,1.746700007979359,1.8926155264070257],[4.144172343835626,1.697724759605294,1.8999175732069238],[4.767952320013382,1.6618351647271838,1.89027465604982],[5.371531291057076,1.6393074268799457,1.864022351126845],[5.957362646604291,1.6291259003609895,1.8218299194424108],[6.527823113412357,1.6300637485622842,1.7644124044984975],[6.640276400456072,1.6314907207285654,1.7511608030384282]]"
r11_balanced_true_neutral_intervention_diagnostic_v1,6,r11_l0_dry_air_fixed,15,complete,true_neutral_open_loop,7.5127720800499525,wall_boundary_exit_retained,finite_neutral_rollout,True,True,False,False,False,True,front_wall_x_max,0.96,4.433925336156754,2.9779064851486945,-1.4560188510080598,6.66184588819794,2.85439682279118,1.9397406121769873,-0.06184588819794001,1.156197247218223,1.508578552821772,0.0,120.0,none,W0_dry_air_s23000266,W0,dry_air,0,0,"[[1.2977371171903307,2.0275929829434016,1.5561972472182228],[1.4444176942061577,2.0190553160170066,1.5828392260830222],[2.152873707190614,2.0131189797418756,1.693116069931073],[2.81232658298053,2.064744762859203,1.7867450891316317],[3.426261083839694,2.155190438523931,1.864200354432152],[4.0022215453558925,2.2651171287414757,1.9233339560357579],[4.546582792324222,2.381401626625828,1.9637551797792874],[5.063963617936758,2.4967939867397555,1.9860369557921564],[5.557765314100558,2.6080265194022814,1.9911088227523408],[6.030676580079077,2.714118850417225,1.9800409867116902],[6.48493729650267,2.8152233077865505,1.954030516172229],[6.66184588819794,2.85439682279118,1.9397406121769873]]"
r11_balanced_true_neutral_intervention_diagnostic_v1,7,r11_l0_dry_air_fixed,18,complete,true_neutral_open_loop,5.447879622234678,floor_margin_stop,finite_neutral_rollout,False,False,False,True,False,False,none,1.28,3.10523275733107,1.4804222282495783,-1.6248105290814916,5.948161523158703,3.5789736940202905,0.35557882346100866,0.14856322794104915,-0.04442117653899136,1.8763564377734945,0.0,-80.0,none,W0_dry_air_s23000307,W0,dry_air,0,0,"[[1.348563227941049,2.187377514669106,1.5920048773537145],[1.4537494776748878,2.2125431953324597,1.5940894451972363],[1.963484907632544,2.312429007590414,1.6039785103399762],[2.4407943814591953,2.3967951355759873,1.6176955940097026],[2.881504782827348,2.4800762967589343,1.6236435622265055],[3.2825233632102133,2.5705990502485054,1.6140669196203643],[3.6459708564396656,2.6668596578734927,1.5843955300768109],[3.978301494597874,2.76710016330969,1.528814743345473],[4.287091271768433,2.8706786778396878,1.4434871144734582],[4.580078922927332,2.9780620301812943,1.3266827293586465],[4.865178993139913,3.0906968825604366,1.1775517613165805],[5.150360557087816,3.210773194409745,0.9944317699152145],[5.443397417171413,3.340316161603416,0.7750420374897348],[5.752758796493906,3.4843573231494096,0.5229463102139242],[5.948161523158703,3.5789736940202905,0.35557882346100866]]"
r11_balanced_true_neutral_intervention_diagnostic_v1,8,r11_l0_dry_air_fixed,21,complete,true_neutral_open_loop,7.917539680070044,wall_boundary_exit_retained,finite_neutral_rollout,True,True,False,False,False,True,front_wall_x_max,1.04,4.541451167958826,2.971298395924041,-1.5701527720347848,6.64389286491488,0.011588169504919858,1.8872131880445309,-0.04389286491488065,0.9452814981182754,1.4698914756094368,0.0,120.0,none,W0_dry_air_s23000348,W0,dry_air,0,0,"[[1.259070020759324,2.1630291272204767,1.3452814981182755],[1.4074144497919798,2.159132423429263,1.3952436480432728],[2.1060139984574424,2.06914276567451,1.6095205635313157],[2.742585223182706,1.900905039596506,1.766336139919119],[3.329656014171467,1.6941918300683394,1.878340716580413],[3.8767347719499234,1.4714299965718156,1.9554918759182083],[4.3899443276555905,1.2429888331936088,2.00397823935015],[4.873431603966985,1.0125072962704664,2.027311031207743],[5.33036874749799,0.7803520988877399,2.0275023845642317],[5.76344671045491,0.5454978046386902,2.005897928504605],[6.175089767210581,0.30641680338502747,1.9636287596494038],[6.567527531967772,0.06144012422300724,1.9018169461120435],[6.64389286491488,0.011588169504919858,1.8872131880445309]]"
r11_balanced_true_neutral_intervention_diagnostic_v1,9,r11_l0_dry_air_fixed,23,complete,true_neutral_open_loop,6.908360707089481,wall_boundary_exit_retained,finite_neutral_rollout,True,True,False,False,False,True,front_wall_x_max,1.0,3.9242125705332587,2.6534139636053675,-1.2707986069278912,6.673007965395003,3.277922657072328,1.4085135431973939,-0.07300796539500354,1.008513543197394,1.7969558824165741,0.0,120.0,none,W0_dry_air_s23000389,W0,dry_air,0,0,"[[1.2237748538083864,2.0497849912643815,1.49089193304452],[1.3574122458453315,2.0641595362338876,1.5188723927925356],[2.012592621335832,2.1251134513385654,1.6121419985073797],[2.638324780898369,2.197813221726323,1.6658199050369984],[3.232504234007884,2.293553887114847,1.695125902979183],[3.7975390010073036,2.409602093765652,1.702990184584434],[4.336991593125316,2.5405575806192293,1.691229778150106],[4.854444021353296,2.6818918230725326,1.6615458228931022],[5.353145859538784,2.8306858825239467,1.6154253762992432],[5.835970043923421,2.9854424322217716,1.5540995766673107],[6.305464856559843,3.1456826145806516,1.4785788859666722],[6.673007965395003,3.277922657072328,1.4085135431973939]]"
