frame_number,t_capture_host_s,state_ready_host_s,subject_name,surface_index,surface_name,surface_angle_rad,surface_angle_deg,surface_rate_radps,surface_rate_degps,quality_flag
1728081,6.27052900999983,6.2862182,Aileron_L,1,Aileron_L,-0.013488350879046,-0.772825577960909,NaN,NaN,ok
1728081,6.27052900999983,6.2862182,Aileron_R,2,Aileron_R,0.00535031226921845,0.306550312103279,NaN,NaN,ok
1728081,6.27052900999983,6.2862182,Rudder,3,Rudder,-0.0152966277165847,-0.87643220894314,NaN,NaN,ok
1728081,6.27052900999983,6.2862182,Elevator,4,Elevator,-0.00214552049303407,-0.12292926910968,NaN,NaN,ok
1728095,6.34150531499877,6.3565781,Aileron_L,1,Aileron_L,0.0150775016928169,0.86387721259976,0.402470269088977,23.0598477982929,ok
1728095,6.34150531499877,6.3565781,Aileron_R,2,Aileron_R,0.0162575658056614,0.931489905820602,0.153674575431992,8.80490459071794,ok
1728095,6.34150531499877,6.3565781,Rudder,3,Rudder,0.0266304899027787,1.52581467779497,0.590719925755395,33.8457586200655,ok
1728095,6.34150531499877,6.3565781,Elevator,4,Elevator,-0.00747059512041615,-0.428033570850872,-0.0750260897275781,-4.29867829476005,ok
1728099,6.3624031599995,6.3776403,Aileron_L,1,Aileron_L,-0.00146968732959429,-0.0842068811896054,-0.791813176039744,-45.3675531499266,ok
1728099,6.3624031599995,6.3776403,Aileron_R,2,Aileron_R,0.0103378622957937,0.592315878736403,-0.283268610216127,-16.2300958339205,ok
1728099,6.3624031599995,6.3776403,Rudder,3,Rudder,-0.00505919586421832,-0.289870570749751,-1.51640926449096,-86.8838508698695,ok
1728099,6.3624031599995,6.3776403,Elevator,4,Elevator,0.0118375541107278,0.678241890302444,0.923930157892989,52.9372986121241,ok
1728104,6.38156218749974,6.3969019,Aileron_L,1,Aileron_L,0.00716591498206887,0.410576684822111,0.450732810501576,25.8250877298102,ok
1728104,6.38156218749974,6.3969019,Aileron_R,2,Aileron_R,-0.000247178586972208,-0.0141622898195149,-0.552483203159953,-31.6549557929341,ok
1728104,6.38156218749974,6.3969019,Rudder,3,Rudder,-0.00854680318897838,-0.489695751057414,-0.182034673978893,-10.4298185440305,ok
1728104,6.38156218749974,6.3969019,Elevator,4,Elevator,-0.0166330311921845,-0.953002487821625,-1.48601411541091,-85.1423371099116,ok
1728107,6.39779160499861,6.4136882,Aileron_L,1,Aileron_L,0.00202569082332937,0.116063534775154,-0.316722652497975,-18.1468712643225,ok
1728107,6.39779160499861,6.4136882,Aileron_R,2,Aileron_R,0.0152907271014646,0.876094128600229,0.957391458412949,54.8544899089367,ok
1728107,6.39779160499861,6.4136882,Rudder,3,Rudder,-0.0111666368985981,-0.639801165644726,-0.161424999375483,-9.24897117211711,ok
1728107,6.39779160499861,6.4136882,Elevator,4,Elevator,0.00506353674340021,0.290119284806249,1.33686670745231,76.596820108568,ok
1728111,6.4178545825002,6.4333063,Aileron_L,1,Aileron_L,-0.00613720300049581,-0.351635829943435,-0.406863528764933,-23.3115630360303,ok
1728111,6.4178545825002,6.4333063,Aileron_R,2,Aileron_R,-0.0053640870214724,-0.307339547271269,-1.02949894258259,-58.9859444231632,ok
1728111,6.4178545825002,6.4333063,Rudder,3,Rudder,0.0185498549586813,1.06282839971226,1.48116060315255,84.8642513416925,ok
1728111,6.4178545825002,6.4333063,Elevator,4,Elevator,0.00595817994269021,0.341378564295648,0.0445917461263888,2.55491885416092,ok
1728114,6.43171183250027,6.4468372,Aileron_L,1,Aileron_L,-0.00306803246916765,-0.175785311892407,0.221484820675908,12.6901454509414,ok
1728114,6.43171183250027,6.4468372,Aileron_R,2,Aileron_R,0.00362433701284548,0.207659214369098,0.648644141822389,37.1645717323081,ok
1728114,6.43171183250027,6.4468372,Rudder,3,Rudder,-0.0297975355061815,-1.70727302439542,-3.48895996424948,-199.90268084161,ok
1728114,6.43171183250027,6.4468372,Elevator,4,Elevator,0.0106654042528285,0.611082650487951,0.339693973199033,19.4630309903347,ok
1728116,6.44455469500004,6.4598336,Aileron_L,1,Aileron_L,-0.00545847086361473,-0.312747343080254,-0.1861297194835,-10.6644473683585,ok
1728116,6.44455469500004,6.4598336,Aileron_R,2,Aileron_R,0.00935331104738646,0.535905247488332,0.4460823305275,25.5586348545856,ok
1728116,6.44455469500004,6.4598336,Rudder,3,Rudder,0.0385778640001693,2.21034878983937,5.32399996555154,305.042728153899,ok
1728116,6.44455469500004,6.4598336,Elevator,4,Elevator,-0.0282075710992888,-1.61617477430445,-3.02681550571907,-173.423753842459,ok
1728119,6.45734731749856,6.473299,Aileron_L,1,Aileron_L,-0.0107582821795615,-0.616404163699681,-0.414286540274356,-23.7368702667972,ok
