candidate_id,split,cmq,blend_start_deg,blend_full_deg,split,session_label,case_id,throw_id,replay_status,alignment_window_s,duration_s,x0_m,y0_m,z0_m,phi0_deg,theta0_deg,psi0_deg,u0_m_s,v0_m_s,w0_m_s,p0_rad_s,q0_rad_s,r0_rad_s,delta_a0_rad,delta_e0_rad,delta_r0_rad,actual_dx_m,sim_dx_m,dx_residual_actual_minus_sim_m,actual_dy_m,sim_dy_m,dy_residual_actual_minus_sim_m,actual_altitude_loss_m,sim_altitude_loss_m,altitude_loss_residual_actual_minus_sim_m,actual_sink_rate_m_s,sim_sink_rate_m_s,sink_rate_residual_actual_minus_sim_m_s,actual_final_phi_deg,sim_final_phi_deg,final_phi_residual_actual_minus_sim_deg,actual_final_theta_deg,sim_final_theta_deg,final_theta_residual_actual_minus_sim_deg,actual_final_psi_deg,sim_final_psi_deg,final_psi_residual_actual_minus_sim_deg
cmq4_blend12_22,train,4.0,12.0,22.0,train,20260604_185934,C0_neutral,v002,ok,0.1,1.0760619999928167,1.840463362828611,2.050483456196417,1.3548038496071957,9.106270497609284,-0.11234095521892279,3.1656898165044494,5.393306975955748,0.2077081235288242,0.669275174752538,0.7704482340258809,0.4730944814293544,0.19674830978611155,0.0,0.0,0.0,4.760757719745699,4.452611834888822,0.3081458848568772,-0.5554350613410404,1.3461251320818852,-1.9015601934229256,0.7000127783974965,1.0497106477696954,-0.3496978693721988,0.6505320124696993,0.9755113067617877,-0.3249792942920884,-4.705955349527512,22.822926519912727,-27.528881869440227,-12.443613644000138,-12.816517638434277,0.37290399443412525,11.574851927346302,33.31021033866388,-21.735358411317577
cmq4_blend12_22,train,4.0,12.0,22.0,train,20260604_185934,C0_neutral,v003,ok,0.1,1.0370760999940103,1.7728332288197168,2.0112161195646974,1.411649253349853,11.437492152614318,6.851278481506765,2.180457749748814,4.984180241816957,0.23893544192049282,0.8595942556255499,0.38264438511517623,0.4567240200089902,-0.3368165107760502,0.0,0.0,0.0,4.1140117334793285,4.03114550153783,0.08286623194149811,-0.2801209916574221,1.0246950288228316,-1.3048160204802537,1.0188744725445715,1.1498611736217477,-0.13098670107717614,0.9824490917787577,1.1087529387943553,-0.1263038470155976,-12.49035712516961,23.507891253952064,-35.99824837912166,-19.014639256745962,-18.235885010666312,-0.778754246079643,2.7507659488361296,28.98101065979515,-26.230244710959028
cmq4_blend12_22,train,4.0,12.0,22.0,train,20260604_185934,C0_neutral,v004,ok,0.1,0.9119529000017792,1.790068765702812,2.1337399981418383,1.4088207612003099,13.493615956252793,5.933737852420771,-1.4147843172255716,4.748928641174012,0.7221450787579571,0.7594198628545803,0.22606350685712367,0.42055665501280004,-0.2971842650567115,0.0,0.0,0.0,3.5148243374659645,3.552681795379172,-0.037857457913207604,-0.23600452166389663,1.0166374079959897,-1.2526419296598863,1.0209853506591304,1.0544896434931765,-0.0335042928340461,1.119559300329149,1.1562983609034185,-0.036739060574269455,-17.85827345772212,23.5888823605398,-41.44715581826193,-25.735524980664177,-15.665361809203027,-10.07016317146116,1.303259060816385,31.263993724893922,-29.960734664077535
cmq4_blend12_22,train,4.0,12.0,22.0,train,20260604_185934,C0_neutral,v005,ok,0.1,1.1282541999971727,1.8147163191993188,2.1257983321639604,1.3191954068197909,12.578829258033421,6.09738861014558,0.4026755268098442,5.323614436685721,0.502328175741088,0.8535000711446419,0.44258605286787345,0.701154870609274,-0.5628248257733538,0.0,0.0,0.0,4.54361273653508,4.429018117218291,0.11459461931678838,-0.430579181356999,1.3113779097016631,-1.7419570910586621,0.922918391059508,1.190580476706527,-0.2676620856470189,0.8180057216377487,1.0552413425179452,-0.23723562088019656,-12.200396963841898,28.003179324736923,-40.20357628857883,-18.756999390035944,-17.465931080564815,-1.291068309471143,5.461865169051913,35.00425099575401,-29.542385826702116
cmq4_blend12_22,train,4.0,12.0,22.0,train,20260604_185934,C0_neutral,v009,ok,0.1,0.9646167999890167,1.8120232427449237,2.0840335386001314,1.428365986755987,13.286880696401294,6.324887853337248,-10.238723694816585,3.6777036505608365,1.0458840708852402,0.4535392762393867,0.2710363971112756,0.3863579991658434,-0.21848730004983796,0.0,0.0,0.0,3.9004086466245687,3.3322575607845675,0.5681510858400012,-0.22577393961635028,0.7865852111937857,-1.012359150810136,1.0516862564927076,1.6030714959130772,-0.5513852394203695,1.0902632594670572,1.6618739129686835,-0.5716106535016263,0.3995332645424181,9.868542365479303,-9.469009100936887,-26.548958574620666,-28.4936587401373,1.9447001655166218,12.339037275150757,23.031678302684583,-10.692641027533824
cmq4_blend12_22,train,4.0,12.0,22.0,train,20260604_190407,C0_neutral,v001,ok,0.1,0.9403518000035547,1.7387219154520133,2.1221795508351247,1.4262748639824046,13.1593953458557,11.779203874615016,-4.923163778727046,4.58065462086825,0.824007478773338,0.8690114713192019,0.787934426524412,0.5705010800543752,-0.16418703889428937,0.0,0.0,0.0,3.4603581628187317,3.4841764974651217,-0.02381833464639005,-0.3543910073374492,1.1708633629893694,-1.5252543703268187,1.037368989154401,1.1888258560898801,-0.15145686693547922,1.1031711633353385,1.2642352107853532,-0.16106404745001468,-10.790231646976691,23.47520776341102,-34.26543941038773,-25.98342857125157,-20.803080031262876,-5.1803485399886995,14.052078100365852,32.340257746026765,-18.288179645660904
cmq4_blend12_22,train,4.0,12.0,22.0,train,20260604_190407,C0_neutral,v003,ok,0.1,1.1132463999965694,1.8375015054410762,2.142487587870856,1.4454790549565553,17.59130772433703,6.366277099612069,-4.452851036289548,5.195213360930435,1.0008378915126162,0.564529626692259,0.7277024475981552,0.3716790502869967,-0.32962879421797603,0.0,0.0,0.0,4.3390562982049135,4.333000002625283,0.0060562955796301665,-0.9201519608186004,1.8362629646981863,-2.7564149255167867,1.054279868266224,1.2314990921256714,-0.17721922385944744,0.9470319133926441,1.1062232872520104,-0.15919137385936621,6.455632782158634,41.87490823476059,-35.41927545260194,-23.94833214491847,-16.38859137271568,-7.559740772202787,32.84719670306517,55.01978781837879,-22.172591115313622
cmq4_blend12_22,train,4.0,12.0,22.0,train,20260604_190407,C0_neutral,v006,ok,0.1,1.3060182000044733,1.8902183628882847,2.0833410509109473,1.57093689837158,17.60516664388161,15.345214950101267,-6.445952137781404,5.949342633068055,1.1478387484470023,0.6313905666652534,0.32971636187653347,0.9365422857686521,-0.6450873485387824,0.0,0.0,0.0,4.711048378645963,4.5039710666247466,0.20707731202121682,-0.985819259030863,2.099564872716158,-3.0853841317470208,0.8587456498091618,1.029608390488393,-0.17086274067923124,0.6575296192704057,0.788356847159455,-0.13082722788904932,6.8607240014453135,30.58786060656148,-23.727136605116158,-35.71579563840298,-35.105056878409364,-0.6107387599936089,26.4563742735362,57.65644509336297,-31.200070819826777
cmq4_blend12_22,train,4.0,12.0,22.0,train,20260604_190407,C0_neutral,v007,ok,0.1,1.1912449000083143,1.825643446258451,2.1593608226674483,1.576186043561231,13.820083433486603,5.940118182860389,-3.096788656458453,5.178424088054712,1.0269683407663197,0.2771449928833555,0.4228927405764697,0.3157839683513721,-0.43392249493466045,0.0,0.0,0.0,4.780576943674746,4.679789237941482,0.10078770573326423,-0.1374124297671031,1.830674678932672,-1.968087108699775,1.1189145201446957,1.227608457437248,-0.10869393729255217,0.9392816877007291,1.0305256773218334,-0.09124398962110436,-6.034075262830289,35.535670755269436,-41.56974601809972,-25.14796969725122,-16.691933082626726,-8.456036614624509,6.320108407009331,48.197527366396116,-41.87741895938677
cmq4_blend12_22,train,4.0,12.0,22.0,train,20260604_190407,C0_neutral,v008,ok,0.1,1.212894199998118,1.8518520341326115,2.098716531898794,1.4688866130962182,12.160727219127502,8.880273646865504,-4.389501559174991,5.42540112012913,0.9699276000551813,0.566991448421237,0.8489056121255262,0.4611101204783775,-0.34884683425838897,0.0,0.0,0.0,4.764032066686159,4.590273522139756,0.17375854454640294,-0.32760304165991716,1.7698067317505446,-2.0974097734104618,1.0348120482272483,1.1028890481669815,-0.06807699993973326,0.8531758567473189,0.9093035882014218,-0.05612773145410288,0.1976045791860347,36.950548150552244,-36.75294357136622,-28.94066883249958,-21.850289770033978,-7.090379062465615,8.588478963073904,49.85973604243052,-41.271257079356616
