stage_id,start_state_family,transition_entry_class,transition_exit_class,primitive_id,primitive_family,entry_role,regime_label,accepted_count,weak_count,failed_count,rejected_count,blocked_count,continuation_valid_count,terminal_useful_count,hard_failure_count,entry_role_rejection_count,total_rows,rejection_rate,active_primitive_family,launch_gate_rows_exist,non_rejected_launch_gate_rows,expected_launch_gate_rows_per_active_primitive,expected_full_dense_launch_gate_rows_present,credible_launch_gate_outcome,r5_launch_entry_gate_passed
W01,inflight_boundary_near,boundary_near,hard_failure,mild_turn_left,mild_turn,transition_object,boundary_or_recovery_entry_evidence_for_8_families,0,0,1,0,0,0,0,1,0,1,0.0,True,False,1,5120,False,False,False
W01,inflight_boundary_near,boundary_near,hard_failure,recovery,recovery,transition_object,boundary_or_recovery_entry_evidence_for_8_families,0,0,1,0,0,0,0,1,0,1,0.0,True,False,1,5120,False,False,False
W01,inflight_boundary_near,boundary_near,inflight_stable,energy_retaining_bank,energy_retaining_bank,transition_object,boundary_or_recovery_entry_evidence_for_8_families,9,42,0,0,0,51,0,0,0,51,0.0,True,False,51,5120,False,True,False
W01,inflight_boundary_near,boundary_near,inflight_stable,glide,glide,transition_object,boundary_or_recovery_entry_evidence_for_8_families,11,42,0,0,0,53,0,0,0,53,0.0,True,False,53,5120,False,True,False
W01,inflight_boundary_near,boundary_near,inflight_stable,lift_dwell_arc,lift_dwell,transition_object,boundary_or_recovery_entry_evidence_for_8_families,10,38,0,0,0,48,0,0,0,48,0.0,True,False,48,5120,False,True,False
W01,inflight_boundary_near,boundary_near,inflight_stable,lift_entry,lift_entry,transition_object,boundary_or_recovery_entry_evidence_for_8_families,11,42,0,0,0,53,0,0,0,53,0.0,True,False,53,5120,False,True,False
W01,inflight_boundary_near,boundary_near,inflight_stable,mild_turn_left,mild_turn,transition_object,boundary_or_recovery_entry_evidence_for_8_families,9,41,0,0,0,50,0,0,0,50,0.0,True,False,50,5120,False,True,False
W01,inflight_boundary_near,boundary_near,inflight_stable,mild_turn_right,mild_turn,transition_object,boundary_or_recovery_entry_evidence_for_8_families,13,46,0,0,0,59,0,0,0,59,0.0,True,False,59,5120,False,True,False
W01,inflight_boundary_near,boundary_near,inflight_stable,recovery,recovery,transition_object,boundary_or_recovery_entry_evidence_for_8_families,12,44,0,0,0,56,0,0,0,56,0.0,True,False,56,5120,False,True,False
W01,inflight_boundary_near,boundary_near,inflight_stable,safe_exit_or_recovery_handoff,safe_exit,transition_object,boundary_or_recovery_entry_evidence_for_8_families,13,42,0,0,0,55,0,0,0,55,0.0,True,False,55,5120,False,True,False
W01,inflight_boundary_near,boundary_near,recoverable_degraded,energy_retaining_bank,energy_retaining_bank,transition_object,boundary_or_recovery_entry_evidence_for_8_families,9,5,0,0,0,14,0,0,0,14,0.0,True,False,14,5120,False,True,False
W01,inflight_boundary_near,boundary_near,recoverable_degraded,glide,glide,transition_object,boundary_or_recovery_entry_evidence_for_8_families,7,6,0,0,0,13,0,0,0,13,0.0,True,False,13,5120,False,True,False
W01,inflight_boundary_near,boundary_near,recoverable_degraded,lift_dwell_arc,lift_dwell,transition_object,boundary_or_recovery_entry_evidence_for_8_families,8,10,0,0,0,18,0,0,0,18,0.0,True,False,18,5120,False,True,False
W01,inflight_boundary_near,boundary_near,recoverable_degraded,lift_entry,lift_entry,transition_object,boundary_or_recovery_entry_evidence_for_8_families,6,5,0,0,0,11,0,0,0,11,0.0,True,False,11,5120,False,True,False
W01,inflight_boundary_near,boundary_near,recoverable_degraded,mild_turn_left,mild_turn,transition_object,boundary_or_recovery_entry_evidence_for_8_families,9,6,0,0,0,15,0,0,0,15,0.0,True,False,15,5120,False,True,False
W01,inflight_boundary_near,boundary_near,recoverable_degraded,mild_turn_right,mild_turn,transition_object,boundary_or_recovery_entry_evidence_for_8_families,5,2,0,0,0,7,0,0,0,7,0.0,True,False,7,5120,False,True,False
W01,inflight_boundary_near,boundary_near,recoverable_degraded,recovery,recovery,transition_object,boundary_or_recovery_entry_evidence_for_8_families,5,4,0,0,0,9,0,0,0,9,0.0,True,False,9,5120,False,True,False
W01,inflight_boundary_near,boundary_near,recoverable_degraded,safe_exit_or_recovery_handoff,safe_exit,transition_object,boundary_or_recovery_entry_evidence_for_8_families,5,5,0,0,0,10,0,0,0,10,0.0,True,False,10,5120,False,True,False
W01,inflight_boundary_near,boundary_near,safe_terminal,energy_retaining_bank,energy_retaining_bank,transition_object,boundary_or_recovery_entry_evidence_for_8_families,0,788,0,0,0,0,788,0,0,788,0.0,True,False,788,5120,False,True,False
W01,inflight_boundary_near,boundary_near,safe_terminal,glide,glide,transition_object,boundary_or_recovery_entry_evidence_for_8_families,0,790,0,0,0,0,790,0,0,790,0.0,True,False,790,5120,False,True,False
W01,inflight_boundary_near,boundary_near,safe_terminal,lift_dwell_arc,lift_dwell,transition_object,boundary_or_recovery_entry_evidence_for_8_families,0,789,0,0,0,0,789,0,0,789,0.0,True,False,789,5120,False,True,False
W01,inflight_boundary_near,boundary_near,safe_terminal,lift_entry,lift_entry,transition_object,boundary_or_recovery_entry_evidence_for_8_families,0,790,0,0,0,0,790,0,0,790,0.0,True,False,790,5120,False,True,False
W01,inflight_boundary_near,boundary_near,safe_terminal,mild_turn_left,mild_turn,transition_object,boundary_or_recovery_entry_evidence_for_8_families,0,789,0,0,0,0,789,0,0,789,0.0,True,False,789,5120,False,True,False
W01,inflight_boundary_near,boundary_near,safe_terminal,mild_turn_right,mild_turn,transition_object,boundary_or_recovery_entry_evidence_for_8_families,0,790,0,0,0,0,790,0,0,790,0.0,True,False,790,5120,False,True,False
W01,inflight_boundary_near,boundary_near,safe_terminal,recovery,recovery,transition_object,boundary_or_recovery_entry_evidence_for_8_families,0,789,0,0,0,0,789,0,0,789,0.0,True,False,789,5120,False,True,False
W01,inflight_boundary_near,boundary_near,safe_terminal,safe_exit_or_recovery_handoff,safe_exit,transition_object,boundary_or_recovery_entry_evidence_for_8_families,0,790,0,0,0,0,790,0,0,790,0.0,True,False,790,5120,False,True,False
W01,inflight_lift_region,inflight_stable,boundary_near,energy_retaining_bank,energy_retaining_bank,transition_object,inflight_entry_evidence_for_8_families,263,384,0,0,0,647,0,0,0,647,0.0,True,False,647,5120,False,True,False
W01,inflight_lift_region,inflight_stable,boundary_near,glide,glide,transition_object,inflight_entry_evidence_for_8_families,258,385,0,0,0,643,0,0,0,643,0.0,True,False,643,5120,False,True,False
W01,inflight_lift_region,inflight_stable,boundary_near,lift_dwell_arc,lift_dwell,transition_object,inflight_entry_evidence_for_8_families,256,389,0,0,0,645,0,0,0,645,0.0,True,False,645,5120,False,True,False
W01,inflight_lift_region,inflight_stable,boundary_near,lift_entry,lift_entry,transition_object,inflight_entry_evidence_for_8_families,250,392,0,0,0,642,0,0,0,642,0.0,True,False,642,5120,False,True,False
W01,inflight_lift_region,inflight_stable,boundary_near,mild_turn_left,mild_turn,transition_object,inflight_entry_evidence_for_8_families,263,380,0,0,0,643,0,0,0,643,0.0,True,False,643,5120,False,True,False
W01,inflight_lift_region,inflight_stable,boundary_near,mild_turn_right,mild_turn,transition_object,inflight_entry_evidence_for_8_families,262,388,0,0,0,650,0,0,0,650,0.0,True,False,650,5120,False,True,False
W01,inflight_lift_region,inflight_stable,boundary_near,recovery,recovery,transition_object,inflight_entry_evidence_for_8_families,259,381,0,0,0,640,0,0,0,640,0.0,True,False,640,5120,False,True,False
W01,inflight_lift_region,inflight_stable,boundary_near,safe_exit_or_recovery_handoff,safe_exit,transition_object,inflight_entry_evidence_for_8_families,263,380,0,0,0,643,0,0,0,643,0.0,True,False,643,5120,False,True,False
W01,inflight_lift_region,inflight_stable,inflight_stable,energy_retaining_bank,energy_retaining_bank,transition_object,inflight_entry_evidence_for_8_families,184,565,0,0,0,749,0,0,0,749,0.0,True,False,749,5120,False,True,False
W01,inflight_lift_region,inflight_stable,inflight_stable,glide,glide,transition_object,inflight_entry_evidence_for_8_families,185,566,0,0,0,751,0,0,0,751,0.0,True,False,751,5120,False,True,False
W01,inflight_lift_region,inflight_stable,inflight_stable,lift_dwell_arc,lift_dwell,transition_object,inflight_entry_evidence_for_8_families,189,577,0,0,0,766,0,0,0,766,0.0,True,False,766,5120,False,True,False
W01,inflight_lift_region,inflight_stable,inflight_stable,lift_entry,lift_entry,transition_object,inflight_entry_evidence_for_8_families,183,572,0,0,0,755,0,0,0,755,0.0,True,False,755,5120,False,True,False
W01,inflight_lift_region,inflight_stable,inflight_stable,mild_turn_left,mild_turn,transition_object,inflight_entry_evidence_for_8_families,175,548,0,0,0,723,0,0,0,723,0.0,True,False,723,5120,False,True,False
W01,inflight_lift_region,inflight_stable,inflight_stable,mild_turn_right,mild_turn,transition_object,inflight_entry_evidence_for_8_families,203,574,0,0,0,777,0,0,0,777,0.0,True,False,777,5120,False,True,False
W01,inflight_lift_region,inflight_stable,inflight_stable,recovery,recovery,transition_object,inflight_entry_evidence_for_8_families,191,559,0,0,0,750,0,0,0,750,0.0,True,False,750,5120,False,True,False
W01,inflight_lift_region,inflight_stable,inflight_stable,safe_exit_or_recovery_handoff,safe_exit,transition_object,inflight_entry_evidence_for_8_families,182,561,0,0,0,743,0,0,0,743,0.0,True,False,743,5120,False,True,False
W01,inflight_lift_region,inflight_stable,recoverable_degraded,energy_retaining_bank,energy_retaining_bank,transition_object,inflight_entry_evidence_for_8_families,200,324,0,0,0,524,0,0,0,524,0.0,True,False,524,5120,False,True,False
W01,inflight_lift_region,inflight_stable,recoverable_degraded,glide,glide,transition_object,inflight_entry_evidence_for_8_families,202,324,0,0,0,526,0,0,0,526,0.0,True,False,526,5120,False,True,False
W01,inflight_lift_region,inflight_stable,recoverable_degraded,lift_dwell_arc,lift_dwell,transition_object,inflight_entry_evidence_for_8_families,202,307,0,0,0,509,0,0,0,509,0.0,True,False,509,5120,False,True,False
W01,inflight_lift_region,inflight_stable,recoverable_degraded,lift_entry,lift_entry,transition_object,inflight_entry_evidence_for_8_families,208,315,0,0,0,523,0,0,0,523,0.0,True,False,523,5120,False,True,False
W01,inflight_lift_region,inflight_stable,recoverable_degraded,mild_turn_left,mild_turn,transition_object,inflight_entry_evidence_for_8_families,210,344,0,0,0,554,0,0,0,554,0.0,True,False,554,5120,False,True,False
W01,inflight_lift_region,inflight_stable,recoverable_degraded,mild_turn_right,mild_turn,transition_object,inflight_entry_evidence_for_8_families,187,306,0,0,0,493,0,0,0,493,0.0,True,False,493,5120,False,True,False
W01,inflight_lift_region,inflight_stable,recoverable_degraded,recovery,recovery,transition_object,inflight_entry_evidence_for_8_families,203,327,0,0,0,530,0,0,0,530,0.0,True,False,530,5120,False,True,False
W01,inflight_lift_region,inflight_stable,recoverable_degraded,safe_exit_or_recovery_handoff,safe_exit,transition_object,inflight_entry_evidence_for_8_families,206,328,0,0,0,534,0,0,0,534,0.0,True,False,534,5120,False,True,False
W01,inflight_nominal,inflight_stable,boundary_near,energy_retaining_bank,energy_retaining_bank,transition_object,inflight_entry_evidence_for_8_families,608,1108,0,0,0,1716,0,0,0,1716,0.0,True,False,1716,5120,False,True,False
W01,inflight_nominal,inflight_stable,boundary_near,glide,glide,transition_object,inflight_entry_evidence_for_8_families,609,1108,0,0,0,1717,0,0,0,1717,0.0,True,False,1717,5120,False,True,False
W01,inflight_nominal,inflight_stable,boundary_near,lift_dwell_arc,lift_dwell,transition_object,inflight_entry_evidence_for_8_families,608,1104,0,0,0,1712,0,0,0,1712,0.0,True,False,1712,5120,False,True,False
W01,inflight_nominal,inflight_stable,boundary_near,lift_entry,lift_entry,transition_object,inflight_entry_evidence_for_8_families,604,1111,0,0,0,1715,0,0,0,1715,0.0,True,False,1715,5120,False,True,False
W01,inflight_nominal,inflight_stable,boundary_near,mild_turn_left,mild_turn,transition_object,inflight_entry_evidence_for_8_families,604,1108,0,0,0,1712,0,0,0,1712,0.0,True,False,1712,5120,False,True,False
W01,inflight_nominal,inflight_stable,boundary_near,mild_turn_right,mild_turn,transition_object,inflight_entry_evidence_for_8_families,617,1099,0,0,0,1716,0,0,0,1716,0.0,True,False,1716,5120,False,True,False
W01,inflight_nominal,inflight_stable,boundary_near,recovery,recovery,transition_object,inflight_entry_evidence_for_8_families,606,1110,0,0,0,1716,0,0,0,1716,0.0,True,False,1716,5120,False,True,False
W01,inflight_nominal,inflight_stable,boundary_near,safe_exit_or_recovery_handoff,safe_exit,transition_object,inflight_entry_evidence_for_8_families,603,1114,0,0,0,1717,0,0,0,1717,0.0,True,False,1717,5120,False,True,False
W01,inflight_nominal,inflight_stable,inflight_stable,energy_retaining_bank,energy_retaining_bank,transition_object,inflight_entry_evidence_for_8_families,174,713,0,0,0,887,0,0,0,887,0.0,True,False,887,5120,False,True,False
W01,inflight_nominal,inflight_stable,inflight_stable,glide,glide,transition_object,inflight_entry_evidence_for_8_families,183,703,0,0,0,886,0,0,0,886,0.0,True,False,886,5120,False,True,False
W01,inflight_nominal,inflight_stable,inflight_stable,lift_dwell_arc,lift_dwell,transition_object,inflight_entry_evidence_for_8_families,166,715,0,0,0,881,0,0,0,881,0.0,True,False,881,5120,False,True,False
W01,inflight_nominal,inflight_stable,inflight_stable,lift_entry,lift_entry,transition_object,inflight_entry_evidence_for_8_families,157,713,0,0,0,870,0,0,0,870,0.0,True,False,870,5120,False,True,False
W01,inflight_nominal,inflight_stable,inflight_stable,mild_turn_left,mild_turn,transition_object,inflight_entry_evidence_for_8_families,165,705,0,0,0,870,0,0,0,870,0.0,True,False,870,5120,False,True,False
W01,inflight_nominal,inflight_stable,inflight_stable,mild_turn_right,mild_turn,transition_object,inflight_entry_evidence_for_8_families,169,719,0,0,0,888,0,0,0,888,0.0,True,False,888,5120,False,True,False
W01,inflight_nominal,inflight_stable,inflight_stable,recovery,recovery,transition_object,inflight_entry_evidence_for_8_families,179,706,0,0,0,885,0,0,0,885,0.0,True,False,885,5120,False,True,False
W01,inflight_nominal,inflight_stable,inflight_stable,safe_exit_or_recovery_handoff,safe_exit,transition_object,inflight_entry_evidence_for_8_families,173,695,0,0,0,868,0,0,0,868,0.0,True,False,868,5120,False,True,False
W01,inflight_nominal,inflight_stable,recoverable_degraded,energy_retaining_bank,energy_retaining_bank,transition_object,inflight_entry_evidence_for_8_families,221,376,0,0,0,597,0,0,0,597,0.0,True,False,597,5120,False,True,False
W01,inflight_nominal,inflight_stable,recoverable_degraded,glide,glide,transition_object,inflight_entry_evidence_for_8_families,211,386,0,0,0,597,0,0,0,597,0.0,True,False,597,5120,False,True,False
W01,inflight_nominal,inflight_stable,recoverable_degraded,lift_dwell_arc,lift_dwell,transition_object,inflight_entry_evidence_for_8_families,222,385,0,0,0,607,0,0,0,607,0.0,True,False,607,5120,False,True,False
W01,inflight_nominal,inflight_stable,recoverable_degraded,lift_entry,lift_entry,transition_object,inflight_entry_evidence_for_8_families,234,381,0,0,0,615,0,0,0,615,0.0,True,False,615,5120,False,True,False
W01,inflight_nominal,inflight_stable,recoverable_degraded,mild_turn_left,mild_turn,transition_object,inflight_entry_evidence_for_8_families,222,396,0,0,0,618,0,0,0,618,0.0,True,False,618,5120,False,True,False
W01,inflight_nominal,inflight_stable,recoverable_degraded,mild_turn_right,mild_turn,transition_object,inflight_entry_evidence_for_8_families,215,381,0,0,0,596,0,0,0,596,0.0,True,False,596,5120,False,True,False
W01,inflight_nominal,inflight_stable,recoverable_degraded,recovery,recovery,transition_object,inflight_entry_evidence_for_8_families,197,402,0,0,0,599,0,0,0,599,0.0,True,False,599,5120,False,True,False
W01,inflight_nominal,inflight_stable,recoverable_degraded,safe_exit_or_recovery_handoff,safe_exit,transition_object,inflight_entry_evidence_for_8_families,206,409,0,0,0,615,0,0,0,615,0.0,True,False,615,5120,False,True,False
W01,inflight_recovery_edge,recoverable_degraded,boundary_near,energy_retaining_bank,energy_retaining_bank,transition_object,boundary_or_recovery_entry_evidence_for_8_families,130,227,0,0,0,357,0,0,0,357,0.0,True,False,357,5120,False,True,False
W01,inflight_recovery_edge,recoverable_degraded,boundary_near,glide,glide,transition_object,boundary_or_recovery_entry_evidence_for_8_families,133,225,0,0,0,358,0,0,0,358,0.0,True,False,358,5120,False,True,False
W01,inflight_recovery_edge,recoverable_degraded,boundary_near,lift_dwell_arc,lift_dwell,transition_object,boundary_or_recovery_entry_evidence_for_8_families,132,225,0,0,0,357,0,0,0,357,0.0,True,False,357,5120,False,True,False
W01,inflight_recovery_edge,recoverable_degraded,boundary_near,lift_entry,lift_entry,transition_object,boundary_or_recovery_entry_evidence_for_8_families,135,222,0,0,0,357,0,0,0,357,0.0,True,False,357,5120,False,True,False
W01,inflight_recovery_edge,recoverable_degraded,boundary_near,mild_turn_left,mild_turn,transition_object,boundary_or_recovery_entry_evidence_for_8_families,129,226,0,0,0,355,0,0,0,355,0.0,True,False,355,5120,False,True,False
W01,inflight_recovery_edge,recoverable_degraded,boundary_near,mild_turn_right,mild_turn,transition_object,boundary_or_recovery_entry_evidence_for_8_families,135,222,0,0,0,357,0,0,0,357,0.0,True,False,357,5120,False,True,False
W01,inflight_recovery_edge,recoverable_degraded,boundary_near,recovery,recovery,transition_object,boundary_or_recovery_entry_evidence_for_8_families,133,221,0,0,0,354,0,0,0,354,0.0,True,False,354,5120,False,True,False
W01,inflight_recovery_edge,recoverable_degraded,boundary_near,safe_exit_or_recovery_handoff,safe_exit,transition_object,boundary_or_recovery_entry_evidence_for_8_families,131,226,0,0,0,357,0,0,0,357,0.0,True,False,357,5120,False,True,False
W01,inflight_recovery_edge,recoverable_degraded,inflight_stable,energy_retaining_bank,energy_retaining_bank,transition_object,boundary_or_recovery_entry_evidence_for_8_families,111,262,0,0,0,373,0,0,0,373,0.0,True,False,373,5120,False,True,False
W01,inflight_recovery_edge,recoverable_degraded,inflight_stable,glide,glide,transition_object,boundary_or_recovery_entry_evidence_for_8_families,120,257,0,0,0,377,0,0,0,377,0.0,True,False,377,5120,False,True,False
W01,inflight_recovery_edge,recoverable_degraded,inflight_stable,lift_dwell_arc,lift_dwell,transition_object,boundary_or_recovery_entry_evidence_for_8_families,121,262,0,0,0,383,0,0,0,383,0.0,True,False,383,5120,False,True,False
W01,inflight_recovery_edge,recoverable_degraded,inflight_stable,lift_entry,lift_entry,transition_object,boundary_or_recovery_entry_evidence_for_8_families,117,261,0,0,0,378,0,0,0,378,0.0,True,False,378,5120,False,True,False
W01,inflight_recovery_edge,recoverable_degraded,inflight_stable,mild_turn_left,mild_turn,transition_object,boundary_or_recovery_entry_evidence_for_8_families,127,248,0,0,0,375,0,0,0,375,0.0,True,False,375,5120,False,True,False
W01,inflight_recovery_edge,recoverable_degraded,inflight_stable,mild_turn_right,mild_turn,transition_object,boundary_or_recovery_entry_evidence_for_8_families,118,267,0,0,0,385,0,0,0,385,0.0,True,False,385,5120,False,True,False
W01,inflight_recovery_edge,recoverable_degraded,inflight_stable,recovery,recovery,transition_object,boundary_or_recovery_entry_evidence_for_8_families,113,256,0,0,0,369,0,0,0,369,0.0,True,False,369,5120,False,True,False
W01,inflight_recovery_edge,recoverable_degraded,inflight_stable,safe_exit_or_recovery_handoff,safe_exit,transition_object,boundary_or_recovery_entry_evidence_for_8_families,126,263,0,0,0,389,0,0,0,389,0.0,True,False,389,5120,False,True,False
W01,inflight_recovery_edge,recoverable_degraded,recoverable_degraded,energy_retaining_bank,energy_retaining_bank,transition_object,boundary_or_recovery_entry_evidence_for_8_families,230,320,0,0,0,550,0,0,0,550,0.0,True,False,550,5120,False,True,False
W01,inflight_recovery_edge,recoverable_degraded,recoverable_degraded,glide,glide,transition_object,boundary_or_recovery_entry_evidence_for_8_families,227,318,0,0,0,545,0,0,0,545,0.0,True,False,545,5120,False,True,False
W01,inflight_recovery_edge,recoverable_degraded,recoverable_degraded,lift_dwell_arc,lift_dwell,transition_object,boundary_or_recovery_entry_evidence_for_8_families,224,316,0,0,0,540,0,0,0,540,0.0,True,False,540,5120,False,True,False
W01,inflight_recovery_edge,recoverable_degraded,recoverable_degraded,lift_entry,lift_entry,transition_object,boundary_or_recovery_entry_evidence_for_8_families,227,318,0,0,0,545,0,0,0,545,0.0,True,False,545,5120,False,True,False
W01,inflight_recovery_edge,recoverable_degraded,recoverable_degraded,mild_turn_left,mild_turn,transition_object,boundary_or_recovery_entry_evidence_for_8_families,219,331,0,0,0,550,0,0,0,550,0.0,True,False,550,5120,False,True,False
W01,inflight_recovery_edge,recoverable_degraded,recoverable_degraded,mild_turn_right,mild_turn,transition_object,boundary_or_recovery_entry_evidence_for_8_families,223,315,0,0,0,538,0,0,0,538,0.0,True,False,538,5120,False,True,False
W01,inflight_recovery_edge,recoverable_degraded,recoverable_degraded,recovery,recovery,transition_object,boundary_or_recovery_entry_evidence_for_8_families,228,329,0,0,0,557,0,0,0,557,0.0,True,False,557,5120,False,True,False
W01,inflight_recovery_edge,recoverable_degraded,recoverable_degraded,safe_exit_or_recovery_handoff,safe_exit,transition_object,boundary_or_recovery_entry_evidence_for_8_families,218,316,0,0,0,534,0,0,0,534,0.0,True,False,534,5120,False,True,False
W01,launch_gate,launch_gate,inflight_stable,energy_retaining_bank,energy_retaining_bank,transition_object,launch_entry_evidence_for_8_families,2352,2665,0,0,0,5017,0,0,0,5017,0.0,True,True,5017,5120,True,True,True
W01,launch_gate,launch_gate,inflight_stable,glide,glide,transition_object,launch_entry_evidence_for_8_families,2372,2669,0,0,0,5041,0,0,0,5041,0.0,True,True,5041,5120,True,True,True
W01,launch_gate,launch_gate,inflight_stable,lift_dwell_arc,lift_dwell,transition_object,launch_entry_evidence_for_8_families,2371,2657,0,0,0,5028,0,0,0,5028,0.0,True,True,5028,5120,True,True,True
W01,launch_gate,launch_gate,inflight_stable,lift_entry,lift_entry,transition_object,launch_entry_evidence_for_8_families,2375,2669,0,0,0,5044,0,0,0,5044,0.0,True,True,5044,5120,True,True,True
W01,launch_gate,launch_gate,inflight_stable,mild_turn_left,mild_turn,transition_object,launch_entry_evidence_for_8_families,2372,2660,0,0,0,5032,0,0,0,5032,0.0,True,True,5032,5120,True,True,True
W01,launch_gate,launch_gate,inflight_stable,mild_turn_right,mild_turn,transition_object,launch_entry_evidence_for_8_families,2355,2669,0,0,0,5024,0,0,0,5024,0.0,True,True,5024,5120,True,True,True
W01,launch_gate,launch_gate,inflight_stable,recovery,recovery,transition_object,launch_entry_evidence_for_8_families,2365,2666,0,0,0,5031,0,0,0,5031,0.0,True,True,5031,5120,True,True,True
W01,launch_gate,launch_gate,inflight_stable,safe_exit_or_recovery_handoff,safe_exit,transition_object,launch_entry_evidence_for_8_families,2367,2658,0,0,0,5025,0,0,0,5025,0.0,True,True,5025,5120,True,True,True
W01,launch_gate,launch_gate,post_launch_degraded,energy_retaining_bank,energy_retaining_bank,transition_object,launch_entry_evidence_for_8_families,69,34,0,0,0,103,0,0,0,103,0.0,True,True,103,5120,True,True,True
W01,launch_gate,launch_gate,post_launch_degraded,glide,glide,transition_object,launch_entry_evidence_for_8_families,51,28,0,0,0,79,0,0,0,79,0.0,True,True,79,5120,True,True,True
W01,launch_gate,launch_gate,post_launch_degraded,lift_dwell_arc,lift_dwell,transition_object,launch_entry_evidence_for_8_families,47,45,0,0,0,92,0,0,0,92,0.0,True,True,92,5120,True,True,True
W01,launch_gate,launch_gate,post_launch_degraded,lift_entry,lift_entry,transition_object,launch_entry_evidence_for_8_families,47,29,0,0,0,76,0,0,0,76,0.0,True,True,76,5120,True,True,True
W01,launch_gate,launch_gate,post_launch_degraded,mild_turn_left,mild_turn,transition_object,launch_entry_evidence_for_8_families,49,39,0,0,0,88,0,0,0,88,0.0,True,True,88,5120,True,True,True
W01,launch_gate,launch_gate,post_launch_degraded,mild_turn_right,mild_turn,transition_object,launch_entry_evidence_for_8_families,62,34,0,0,0,96,0,0,0,96,0.0,True,True,96,5120,True,True,True
W01,launch_gate,launch_gate,post_launch_degraded,recovery,recovery,transition_object,launch_entry_evidence_for_8_families,54,35,0,0,0,89,0,0,0,89,0.0,True,True,89,5120,True,True,True
W01,launch_gate,launch_gate,post_launch_degraded,safe_exit_or_recovery_handoff,safe_exit,transition_object,launch_entry_evidence_for_8_families,53,42,0,0,0,95,0,0,0,95,0.0,True,True,95,5120,True,True,True
