primitive_id,entry_role,transition_entry_class,transition_exit_class,transition_chain_compatible,transition_failure_reason,row_count
lift_entry,transition_object,recoverable_degraded,recoverable_degraded,False,recoverable_degraded_self_transition_without_attitude_rate_progress,508
lift_entry,transition_object,recoverable_degraded,recoverable_degraded,True,,5
mild_turn_left,transition_object,boundary_near,boundary_near,False,exit_class_boundary_near_not_chain_compatible_for_entry_class_boundary_near_role_transition_object,425
mild_turn_left,transition_object,boundary_near,hard_failure,False,exit_class_hard_failure_not_chain_compatible_for_entry_class_boundary_near_role_transition_object,1
mild_turn_left,transition_object,boundary_near,inflight_stable,True,,50
mild_turn_left,transition_object,boundary_near,recoverable_degraded,False,exit_class_recoverable_degraded_not_chain_compatible_for_entry_class_boundary_near_role_transition_object,15
mild_turn_left,transition_object,boundary_near,safe_terminal,True,,789
mild_turn_left,transition_object,inflight_stable,boundary_near,True,,2355
mild_turn_left,transition_object,inflight_stable,inflight_stable,True,,1593
mild_turn_left,transition_object,inflight_stable,recoverable_degraded,False,exit_class_recoverable_degraded_not_chain_compatible_for_entry_class_inflight_stable_role_transition_object,1172
mild_turn_left,transition_object,launch_gate,inflight_stable,True,,5032
mild_turn_left,transition_object,launch_gate,post_launch_degraded,True,,88
mild_turn_left,transition_object,recoverable_degraded,boundary_near,False,exit_class_boundary_near_not_chain_compatible_for_entry_class_recoverable_degraded_role_transition_object,355
mild_turn_left,transition_object,recoverable_degraded,inflight_stable,True,,375
mild_turn_left,transition_object,recoverable_degraded,recoverable_degraded,False,recoverable_degraded_self_transition_boundary_time_margin_collapsed,17
mild_turn_left,transition_object,recoverable_degraded,recoverable_degraded,False,recoverable_degraded_self_transition_floor_margin_collapsed,17
mild_turn_left,transition_object,recoverable_degraded,recoverable_degraded,False,recoverable_degraded_self_transition_without_attitude_rate_progress,513
mild_turn_left,transition_object,recoverable_degraded,recoverable_degraded,True,,3
mild_turn_right,transition_object,boundary_near,boundary_near,False,exit_class_boundary_near_not_chain_compatible_for_entry_class_boundary_near_role_transition_object,424
mild_turn_right,transition_object,boundary_near,inflight_stable,True,,59
mild_turn_right,transition_object,boundary_near,recoverable_degraded,False,exit_class_recoverable_degraded_not_chain_compatible_for_entry_class_boundary_near_role_transition_object,7
mild_turn_right,transition_object,boundary_near,safe_terminal,True,,790
mild_turn_right,transition_object,inflight_stable,boundary_near,True,,2366
mild_turn_right,transition_object,inflight_stable,inflight_stable,True,,1665
mild_turn_right,transition_object,inflight_stable,recoverable_degraded,False,exit_class_recoverable_degraded_not_chain_compatible_for_entry_class_inflight_stable_role_transition_object,1089
mild_turn_right,transition_object,launch_gate,inflight_stable,True,,5024
mild_turn_right,transition_object,launch_gate,post_launch_degraded,True,,96
mild_turn_right,transition_object,recoverable_degraded,boundary_near,False,exit_class_boundary_near_not_chain_compatible_for_entry_class_recoverable_degraded_role_transition_object,357
mild_turn_right,transition_object,recoverable_degraded,inflight_stable,True,,385
mild_turn_right,transition_object,recoverable_degraded,recoverable_degraded,False,recoverable_degraded_self_transition_boundary_time_margin_collapsed,17
mild_turn_right,transition_object,recoverable_degraded,recoverable_degraded,False,recoverable_degraded_self_transition_floor_margin_collapsed,14
mild_turn_right,transition_object,recoverable_degraded,recoverable_degraded,False,recoverable_degraded_self_transition_without_attitude_rate_progress,500
mild_turn_right,transition_object,recoverable_degraded,recoverable_degraded,True,,7
recovery,transition_object,boundary_near,boundary_near,False,exit_class_boundary_near_not_chain_compatible_for_entry_class_boundary_near_role_transition_object,425
recovery,transition_object,boundary_near,hard_failure,False,exit_class_hard_failure_not_chain_compatible_for_entry_class_boundary_near_role_transition_object,1
recovery,transition_object,boundary_near,inflight_stable,True,,56
recovery,transition_object,boundary_near,recoverable_degraded,False,exit_class_recoverable_degraded_not_chain_compatible_for_entry_class_boundary_near_role_transition_object,9
recovery,transition_object,boundary_near,safe_terminal,True,,789
recovery,transition_object,inflight_stable,boundary_near,True,,2356
recovery,transition_object,inflight_stable,inflight_stable,True,,1635
recovery,transition_object,inflight_stable,recoverable_degraded,False,exit_class_recoverable_degraded_not_chain_compatible_for_entry_class_inflight_stable_role_transition_object,1129
recovery,transition_object,launch_gate,inflight_stable,True,,5031
recovery,transition_object,launch_gate,post_launch_degraded,True,,89
recovery,transition_object,recoverable_degraded,boundary_near,False,exit_class_boundary_near_not_chain_compatible_for_entry_class_recoverable_degraded_role_transition_object,354
recovery,transition_object,recoverable_degraded,inflight_stable,True,,369
recovery,transition_object,recoverable_degraded,recoverable_degraded,False,recoverable_degraded_self_transition_boundary_time_margin_collapsed,18
recovery,transition_object,recoverable_degraded,recoverable_degraded,False,recoverable_degraded_self_transition_floor_margin_collapsed,16
recovery,transition_object,recoverable_degraded,recoverable_degraded,False,recoverable_degraded_self_transition_without_attitude_rate_progress,520
recovery,transition_object,recoverable_degraded,recoverable_degraded,True,,3
safe_exit_or_recovery_handoff,transition_object,boundary_near,boundary_near,False,exit_class_boundary_near_not_chain_compatible_for_entry_class_boundary_near_role_transition_object,425
safe_exit_or_recovery_handoff,transition_object,boundary_near,inflight_stable,True,,55
safe_exit_or_recovery_handoff,transition_object,boundary_near,recoverable_degraded,False,exit_class_recoverable_degraded_not_chain_compatible_for_entry_class_boundary_near_role_transition_object,10
safe_exit_or_recovery_handoff,transition_object,boundary_near,safe_terminal,True,,790
safe_exit_or_recovery_handoff,transition_object,inflight_stable,boundary_near,True,,2360
safe_exit_or_recovery_handoff,transition_object,inflight_stable,inflight_stable,True,,1611
safe_exit_or_recovery_handoff,transition_object,inflight_stable,recoverable_degraded,False,exit_class_recoverable_degraded_not_chain_compatible_for_entry_class_inflight_stable_role_transition_object,1149
safe_exit_or_recovery_handoff,transition_object,launch_gate,inflight_stable,True,,5025
safe_exit_or_recovery_handoff,transition_object,launch_gate,post_launch_degraded,True,,95
safe_exit_or_recovery_handoff,transition_object,recoverable_degraded,boundary_near,False,exit_class_boundary_near_not_chain_compatible_for_entry_class_recoverable_degraded_role_transition_object,357
safe_exit_or_recovery_handoff,transition_object,recoverable_degraded,inflight_stable,True,,389
safe_exit_or_recovery_handoff,transition_object,recoverable_degraded,recoverable_degraded,False,recoverable_degraded_self_transition_boundary_time_margin_collapsed,19
safe_exit_or_recovery_handoff,transition_object,recoverable_degraded,recoverable_degraded,False,recoverable_degraded_self_transition_floor_margin_collapsed,16
safe_exit_or_recovery_handoff,transition_object,recoverable_degraded,recoverable_degraded,False,recoverable_degraded_self_transition_without_attitude_rate_progress,494
safe_exit_or_recovery_handoff,transition_object,recoverable_degraded,recoverable_degraded,True,,5
