chunk_index,status,row_start,row_stop,row_count,partition_path,manifest_path,byte_count,checksum_sha256,duration_s
0,complete,0,800,800,w01_primitive_rows/c00000.csv.gz,chunk_manifests/w01_primitive_rows/c00000.json,1932173,73c6665d04b84a14df1d35436384c296ac10e8dd156e1c70343bd17e5a99fcde,86.38235211372375
1,complete,800,1600,800,w01_primitive_rows/c00001.csv.gz,chunk_manifests/w01_primitive_rows/c00001.json,2030928,d7485fccc77fdce58864553109d3d97a14acec58dfbb12dd627bb03cefc81129,87.16024708747864
2,complete,1600,2400,800,w01_primitive_rows/c00002.csv.gz,chunk_manifests/w01_primitive_rows/c00002.json,1962803,86171f59ad385f432b306ec85370b42c03476923a1f9942a986c94692004084e,89.97666931152344
3,complete,2400,3200,800,w01_primitive_rows/c00003.csv.gz,chunk_manifests/w01_primitive_rows/c00003.json,2031410,d6e88fd984021f212ed9ca4622ed99a3b2f9cda32828906ebe14e646ded8b8dd,96.07469630241394
4,complete,3200,4000,800,w01_primitive_rows/c00004.csv.gz,chunk_manifests/w01_primitive_rows/c00004.json,2049196,f9ae289deab7e3128c536fa0497df8ac373c30d48cbff2b9dd45559015fde40b,94.60878157615662
5,complete,4000,4800,800,w01_primitive_rows/c00005.csv.gz,chunk_manifests/w01_primitive_rows/c00005.json,1963420,9cc799c71835f27b567fedce52aa41ebb2103ddc10d11a14e583ad1b331c5a19,103.29260444641113
6,complete,4800,5600,800,w01_primitive_rows/c00006.csv.gz,chunk_manifests/w01_primitive_rows/c00006.json,2052361,2d2b45c853c508da3c26f0c9c9753ab83315e511e768e1dc088e0b5aaf1a2778,102.82407307624817
7,complete,5600,6400,800,w01_primitive_rows/c00007.csv.gz,chunk_manifests/w01_primitive_rows/c00007.json,2010459,83399e6f1064a9d839d03f321fe860b78c79c26ec5b4ea1fa85cd6884614c27f,106.83786177635193
8,complete,6400,7200,800,w01_primitive_rows/c00008.csv.gz,chunk_manifests/w01_primitive_rows/c00008.json,2007873,a73b4ffe084286fe55ef9ed4aa95e5e8efce4cb81028dcffbf87c11f204568cd,101.65422630310059
9,complete,7200,8000,800,w01_primitive_rows/c00009.csv.gz,chunk_manifests/w01_primitive_rows/c00009.json,2059807,77c9abbe33098f92ee99f999ff982ffdf1530ed979d8fb223ba25ab8cb275742,104.23220801353455
10,complete,8000,8800,800,w01_primitive_rows/c00010.csv.gz,chunk_manifests/w01_primitive_rows/c00010.json,1955139,097de9253fbb159ed0c4ec70e480fa01ee7dea80a38f1f6962151bb57121ab7e,108.56681442260742
11,complete,8800,9600,800,w01_primitive_rows/c00011.csv.gz,chunk_manifests/w01_primitive_rows/c00011.json,2056014,065a21f82bc0781a66a86ac1ba32365b5a756b1b262826267f0767f2bc8d4c0f,111.27953314781189
12,complete,9600,10400,800,w01_primitive_rows/c00012.csv.gz,chunk_manifests/w01_primitive_rows/c00012.json,2014403,b599174d06d805e0038f3c3e437edb35860935da1fb970bd5961628abfea6dbe,104.52909445762634
13,complete,10400,11200,800,w01_primitive_rows/c00013.csv.gz,chunk_manifests/w01_primitive_rows/c00013.json,1964883,352e39112cbedf22fb003c190ca3a893daceaeab6313e73833aeab1bffe12540,78.11300492286682
14,complete,11200,12000,800,w01_primitive_rows/c00014.csv.gz,chunk_manifests/w01_primitive_rows/c00014.json,2018430,470f5b80ae6777a3f6e6f91ecc1b49e880c68479aaca8cef0455aca3a3972baa,77.88960933685303
15,complete,12000,12800,800,w01_primitive_rows/c00015.csv.gz,chunk_manifests/w01_primitive_rows/c00015.json,1955538,cddc8f634407aa13cce6589e54e8a9eb49fe171138979940c3c3d7a7b990f23d,83.79373288154602
16,complete,12800,13600,800,w01_primitive_rows/c00016.csv.gz,chunk_manifests/w01_primitive_rows/c00016.json,2045919,2487cc38c67938c77b28bda3ff7debecf23fae68cbb36a1173ce1ee6e35b5991,85.89839196205139
17,complete,13600,14400,800,w01_primitive_rows/c00017.csv.gz,chunk_manifests/w01_primitive_rows/c00017.json,2052249,f4e432eff28c51a73d72eb28bd6b292290c85f86843f72dd7a72721f1cc411a8,88.49197363853455
18,complete,14400,15200,800,w01_primitive_rows/c00018.csv.gz,chunk_manifests/w01_primitive_rows/c00018.json,1966162,01ed29da26d25608a161f325610766cc95504e8fb546b6110accea8aa5324759,93.7609429359436
19,complete,15200,16000,800,w01_primitive_rows/c00019.csv.gz,chunk_manifests/w01_primitive_rows/c00019.json,2068490,e41a18336f65ee16790508af035cc079ba18562557df5b40c90944eeb1db888a,95.36671829223633
20,complete,16000,16800,800,w01_primitive_rows/c00020.csv.gz,chunk_manifests/w01_primitive_rows/c00020.json,1973525,b75bab7ce8f9409ced6e541babe43cd0d652dffd09b0c006c5e921baf7605006,96.6622986793518
