episode_id,launch_role,environment_block_id,library_size_case_id,outer_case_index,common_final_launch_key,policy_id,history_length,initial_launch_speed_m_s,selected_primitive_step_count,episode_rollout_duration_s,episode_flight_time_s,mission_success,front_wall_terminal_success,safe_success,full_safe_success,wrong_wall_exit,no_viable_primitive,hard_failure,floor_or_ceiling_violation,terminal_wall_face,mission_outcome_label,terminal_specific_energy_m,terminal_specific_energy_reserve_m,base_failure_penalty,base_failure_penalty_reason,mission_completion_component,updraft_gain_bonus,lift_dwell_bonus,terminal_specific_energy_bonus,launch_score_additive_component,launch_score,launch_score_version,launch_score_scope
r10_heavy_cluster_no_memory_baseline_final_0005,final_heldout,r10_l7_full_domain_randomisation_arena_wide_training,heavy_cluster,5,r10_changed_final_0005,no_memory_baseline,0,7.230497520029962,9,0.8599999999999999,0.8599999999999999,True,True,True,False,False,False,False,False,front_wall_x_max,front_wall_terminal_success,2.6676990923377337,2.267699092337734,0.0,none,100.0,0.0,0.0,20.0,120.0,120.0,r10_r11_front_wall_mission_updraft_terminal_energy_score_v2,final_heldout_outer_loop_score
r10_heavy_cluster_no_memory_baseline_final_0024,final_heldout,r10_l7_full_domain_randomisation_arena_wide_training,heavy_cluster,24,r10_changed_final_0024,no_memory_baseline,0,6.390693297416412,14,1.4200000000000002,1.4200000000000002,False,False,False,False,True,False,True,False,front_wall_x_max,hard_failure,1.7194230217717013,1.3194230217717013,-100.0,hard_failure,0.0,9.30330990648191,5.699999999999999,0.0,0.0,-100.0,r10_r11_front_wall_mission_updraft_terminal_energy_score_v2,final_heldout_outer_loop_score
r10_heavy_cluster_no_memory_baseline_final_0011,final_heldout,r10_l7_full_domain_randomisation_arena_wide_training,heavy_cluster,11,r10_changed_final_0011,no_memory_baseline,0,5.801443229923016,12,1.18,1.18,True,True,True,False,False,False,False,False,front_wall_x_max,front_wall_terminal_success,1.7651525077945842,1.3651525077945843,0.0,none,100.0,0.006100186208028001,0.0,13.651525077945843,113.65762526415388,113.65762526415388,r10_r11_front_wall_mission_updraft_terminal_energy_score_v2,final_heldout_outer_loop_score
r10_heavy_cluster_no_memory_baseline_final_0001,final_heldout,r10_l7_full_domain_randomisation_arena_wide_training,heavy_cluster,1,r10_changed_final_0001,no_memory_baseline,0,6.172104642361257,12,1.16,1.16,True,True,True,False,False,False,False,False,front_wall_x_max,front_wall_terminal_success,1.9336629611637133,1.5336629611637131,0.0,none,100.0,0.10241496501206201,0.2,15.336629611637132,115.6390445766492,115.6390445766492,r10_r11_front_wall_mission_updraft_terminal_energy_score_v2,final_heldout_outer_loop_score
r10_heavy_cluster_no_memory_baseline_final_0013,final_heldout,r10_l7_full_domain_randomisation_arena_wide_training,heavy_cluster,13,r10_changed_final_0013,no_memory_baseline,0,6.77632800434458,11,1.0599999999999998,1.0599999999999998,True,True,True,False,False,False,False,False,front_wall_x_max,front_wall_terminal_success,2.1795672436091307,1.7795672436091308,0.0,none,100.0,7.66201050350783,2.3000000000000003,17.79567243609131,127.75768293959914,127.75768293959914,r10_r11_front_wall_mission_updraft_terminal_energy_score_v2,final_heldout_outer_loop_score
r10_heavy_cluster_no_memory_baseline_final_0017,final_heldout,r10_l7_full_domain_randomisation_arena_wide_training,heavy_cluster,17,r10_changed_final_0017,no_memory_baseline,0,7.375780570416101,7,0.7399999999999999,0.7399999999999999,False,False,False,False,False,True,False,False,none,no_viable_primitive,2.907212003016698,2.507212003016698,-40.0,no_viable_primitive_after_launch,0.0,4.111953788507688,1.9,0.0,0.0,-40.0,r10_r11_front_wall_mission_updraft_terminal_energy_score_v2,final_heldout_outer_loop_score
r10_heavy_cluster_no_memory_baseline_final_0010,final_heldout,r10_l7_full_domain_randomisation_arena_wide_training,heavy_cluster,10,r10_changed_final_0010,no_memory_baseline,0,5.876070290237821,8,0.7799999999999999,0.7799999999999999,False,False,False,False,False,False,True,True,none,floor_or_ceiling_violation,2.48030012500374,2.08030012500374,-100.0,hard_failure,0.0,0.0,0.0,0.0,0.0,-100.0,r10_r11_front_wall_mission_updraft_terminal_energy_score_v2,final_heldout_outer_loop_score
r10_heavy_cluster_no_memory_baseline_final_0006,final_heldout,r10_l7_full_domain_randomisation_arena_wide_training,heavy_cluster,6,r10_changed_final_0006,no_memory_baseline,0,7.676054039652964,9,0.8799999999999999,0.8799999999999999,True,True,True,False,False,False,False,False,front_wall_x_max,front_wall_terminal_success,2.065105062631293,1.665105062631293,0.0,none,100.0,1.88906729286601,1.7000000000000002,16.65105062631293,120.24011791917894,120.24011791917894,r10_r11_front_wall_mission_updraft_terminal_energy_score_v2,final_heldout_outer_loop_score
r10_heavy_cluster_no_memory_baseline_final_0004,final_heldout,r10_l7_full_domain_randomisation_arena_wide_training,heavy_cluster,4,r10_changed_final_0004,no_memory_baseline,0,5.002639158573073,10,1.0199999999999998,1.0199999999999998,False,False,False,False,False,False,True,True,none,floor_or_ceiling_violation,1.7180287746490088,1.318028774649009,-100.0,hard_failure,0.0,10.111758863868658,1.7000000000000002,0.0,0.0,-100.0,r10_r11_front_wall_mission_updraft_terminal_energy_score_v2,final_heldout_outer_loop_score
r10_heavy_cluster_no_memory_baseline_final_0020,final_heldout,r10_l7_full_domain_randomisation_arena_wide_training,heavy_cluster,20,r10_changed_final_0020,no_memory_baseline,0,4.438503368779737,10,0.98,0.98,False,False,False,False,False,False,False,False,none,expected_low_energy_dry_air_sink_not_scored,1.6119526133949384,1.2119526133949385,0.0,expected_low_energy_dry_air_sink_not_scored,0.0,0.0,0.0,0.0,0.0,0.0,r10_r11_front_wall_mission_updraft_terminal_energy_score_v2,final_heldout_outer_loop_score
r10_heavy_cluster_no_memory_baseline_final_0008,final_heldout,r10_l7_full_domain_randomisation_arena_wide_training,heavy_cluster,8,r10_changed_final_0008,no_memory_baseline,0,7.114147458207874,9,0.9399999999999998,0.9399999999999998,True,True,True,False,False,False,False,False,front_wall_x_max,front_wall_terminal_success,2.409589343710288,2.0095893437102883,0.0,none,100.0,10.54298009939172,3.0,20.0,133.5429800993917,133.5429800993917,r10_r11_front_wall_mission_updraft_terminal_energy_score_v2,final_heldout_outer_loop_score
r10_heavy_cluster_no_memory_baseline_final_0003,final_heldout,r10_l7_full_domain_randomisation_arena_wide_training,heavy_cluster,3,r10_changed_final_0003,no_memory_baseline,0,7.083174810590647,9,0.8999999999999999,0.8999999999999999,True,True,True,False,False,False,False,False,front_wall_x_max,front_wall_terminal_success,2.708058315153852,2.3080583151538523,0.0,none,100.0,0.8295791623687341,1.7999999999999998,20.0,122.62957916236873,122.62957916236873,r10_r11_front_wall_mission_updraft_terminal_energy_score_v2,final_heldout_outer_loop_score
r10_heavy_cluster_no_memory_baseline_final_0016,final_heldout,r10_l7_full_domain_randomisation_arena_wide_training,heavy_cluster,16,r10_changed_final_0016,no_memory_baseline,0,7.142935397371274,9,0.9399999999999998,0.9399999999999998,True,True,True,False,False,False,False,False,front_wall_x_max,front_wall_terminal_success,2.505315328974087,2.105315328974087,0.0,none,100.0,0.002868316346094,0.0,20.0,120.0028683163461,120.0028683163461,r10_r11_front_wall_mission_updraft_terminal_energy_score_v2,final_heldout_outer_loop_score
r10_heavy_cluster_no_memory_baseline_final_0027,final_heldout,r10_l7_full_domain_randomisation_arena_wide_training,heavy_cluster,27,r10_changed_final_0027,no_memory_baseline,0,6.620703824670713,11,1.12,1.12,True,True,True,False,False,False,False,False,front_wall_x_max,front_wall_terminal_success,2.3264217962368585,1.9264217962368586,0.0,none,100.0,0.04152339913841201,0.0,19.264217962368587,119.305741361507,119.305741361507,r10_r11_front_wall_mission_updraft_terminal_energy_score_v2,final_heldout_outer_loop_score
r10_heavy_cluster_no_memory_baseline_final_0012,final_heldout,r10_l7_full_domain_randomisation_arena_wide_training,heavy_cluster,12,r10_changed_final_0012,no_memory_baseline,0,5.741097679277268,9,0.8599999999999999,0.8599999999999999,False,False,True,False,True,False,False,False,side_wall_y_min,wrong_wall_exit,2.208734803193782,1.808734803193782,-50.0,wrong_wall_exit,0.0,1.0520681999521582,1.1,0.0,0.0,-50.0,r10_r11_front_wall_mission_updraft_terminal_energy_score_v2,final_heldout_outer_loop_score
r10_heavy_cluster_no_memory_baseline_final_0026,final_heldout,r10_l7_full_domain_randomisation_arena_wide_training,heavy_cluster,26,r10_changed_final_0026,no_memory_baseline,0,7.303115979474305,8,0.8399999999999999,0.8399999999999999,True,True,True,False,False,False,False,False,front_wall_x_max,front_wall_terminal_success,2.7037804751178847,2.3037804751178848,0.0,none,100.0,9.79696541674196,1.7999999999999998,20.0,131.59696541674197,131.59696541674197,r10_r11_front_wall_mission_updraft_terminal_energy_score_v2,final_heldout_outer_loop_score
r10_heavy_cluster_no_memory_baseline_final_0002,final_heldout,r10_l7_full_domain_randomisation_arena_wide_training,heavy_cluster,2,r10_changed_final_0002,no_memory_baseline,0,7.978637245396595,6,0.6399999999999999,0.6399999999999999,False,False,True,False,True,False,False,False,side_wall_y_min,wrong_wall_exit,3.3607378830677925,2.9607378830677926,-50.0,wrong_wall_exit,0.0,0.988542345850964,1.0,0.0,0.0,-50.0,r10_r11_front_wall_mission_updraft_terminal_energy_score_v2,final_heldout_outer_loop_score
r10_heavy_cluster_no_memory_baseline_final_0009,final_heldout,r10_l7_full_domain_randomisation_arena_wide_training,heavy_cluster,9,r10_changed_final_0009,no_memory_baseline,0,7.493451515630908,8,0.7799999999999999,0.7799999999999999,False,False,False,False,True,False,True,False,front_wall_x_max,hard_failure,2.9157222833650684,2.5157222833650685,-100.0,hard_failure,0.0,7.788981416950865,1.7999999999999998,0.0,0.0,-100.0,r10_r11_front_wall_mission_updraft_terminal_energy_score_v2,final_heldout_outer_loop_score
r10_heavy_cluster_no_memory_baseline_final_0015,final_heldout,r10_l7_full_domain_randomisation_arena_wide_training,heavy_cluster,15,r10_changed_final_0015,no_memory_baseline,0,6.64499794423691,7,0.7199999999999999,0.7199999999999999,False,False,False,False,False,False,True,True,none,floor_or_ceiling_violation,2.444444646813145,2.044444646813145,-100.0,hard_failure,0.0,0.0,0.0,0.0,0.0,-100.0,r10_r11_front_wall_mission_updraft_terminal_energy_score_v2,final_heldout_outer_loop_score
r10_heavy_cluster_no_memory_baseline_final_0007,final_heldout,r10_l7_full_domain_randomisation_arena_wide_training,heavy_cluster,7,r10_changed_final_0007,no_memory_baseline,0,4.189949720751208,10,1.0399999999999998,1.0399999999999998,False,False,False,False,False,True,False,False,none,no_viable_primitive,1.3182627529693869,0.9182627529693869,-40.0,no_viable_primitive_after_launch,0.0,0.014045440706734,0.0,0.0,0.0,-40.0,r10_r11_front_wall_mission_updraft_terminal_energy_score_v2,final_heldout_outer_loop_score
r10_heavy_cluster_no_memory_baseline_final_0025,final_heldout,r10_l7_full_domain_randomisation_arena_wide_training,heavy_cluster,25,r10_changed_final_0025,no_memory_baseline,0,5.674330630302532,9,0.9399999999999998,0.9399999999999998,False,False,False,False,False,False,True,True,none,floor_or_ceiling_violation,2.1324464121141924,1.7324464121141925,-100.0,hard_failure,0.0,0.0,0.0,0.0,0.0,-100.0,r10_r11_front_wall_mission_updraft_terminal_energy_score_v2,final_heldout_outer_loop_score
r10_heavy_cluster_no_memory_baseline_final_0019,final_heldout,r10_l7_full_domain_randomisation_arena_wide_training,heavy_cluster,19,r10_changed_final_0019,no_memory_baseline,0,4.730801348603789,17,1.6600000000000004,1.6600000000000004,True,True,True,False,False,False,False,False,front_wall_x_max,front_wall_terminal_success,1.3967595977110288,0.9967595977110287,0.0,none,100.0,40.0,8.299999999999999,9.967595977110287,158.2675959771103,158.2675959771103,r10_r11_front_wall_mission_updraft_terminal_energy_score_v2,final_heldout_outer_loop_score
r10_heavy_cluster_no_memory_baseline_final_0021,final_heldout,r10_l7_full_domain_randomisation_arena_wide_training,heavy_cluster,21,r10_changed_final_0021,no_memory_baseline,0,7.060297600362847,9,0.8799999999999999,0.8799999999999999,True,True,True,False,False,False,False,False,front_wall_x_max,front_wall_terminal_success,2.721898087768973,2.321898087768973,0.0,none,100.0,0.025877438342985996,0.0,20.0,120.02587743834299,120.02587743834299,r10_r11_front_wall_mission_updraft_terminal_energy_score_v2,final_heldout_outer_loop_score
r10_heavy_cluster_no_memory_baseline_final_0023,final_heldout,r10_l7_full_domain_randomisation_arena_wide_training,heavy_cluster,23,r10_changed_final_0023,no_memory_baseline,0,5.584757807672195,9,0.8999999999999999,0.8999999999999999,False,False,False,False,False,False,True,True,none,floor_or_ceiling_violation,1.932773303737443,1.532773303737443,-100.0,hard_failure,0.0,0.041401737183229995,0.0,0.0,0.0,-100.0,r10_r11_front_wall_mission_updraft_terminal_energy_score_v2,final_heldout_outer_loop_score
r10_heavy_cluster_no_memory_baseline_final_0000,final_heldout,r10_l7_full_domain_randomisation_arena_wide_training,heavy_cluster,0,r10_changed_final_0000,no_memory_baseline,0,4.87612129641718,10,1.0399999999999998,1.0399999999999998,False,False,False,False,False,True,False,False,none,no_viable_primitive,1.511843136404381,1.111843136404381,-40.0,no_viable_primitive_after_launch,0.0,0.0,0.0,0.0,0.0,-40.0,r10_r11_front_wall_mission_updraft_terminal_energy_score_v2,final_heldout_outer_loop_score
r10_heavy_cluster_no_memory_baseline_final_0014,final_heldout,r10_l7_full_domain_randomisation_arena_wide_training,heavy_cluster,14,r10_changed_final_0014,no_memory_baseline,0,5.455733772404688,13,1.32,1.32,False,False,False,False,True,False,True,False,front_wall_x_max,hard_failure,1.9465447813516472,1.5465447813516473,-100.0,hard_failure,0.0,20.910073109725317,5.300000000000001,0.0,0.0,-100.0,r10_r11_front_wall_mission_updraft_terminal_energy_score_v2,final_heldout_outer_loop_score
r10_heavy_cluster_no_memory_baseline_final_0018,final_heldout,r10_l7_full_domain_randomisation_arena_wide_training,heavy_cluster,18,r10_changed_final_0018,no_memory_baseline,0,4.943660370181171,11,1.1,1.1,False,False,False,False,False,False,False,False,none,expected_low_energy_dry_air_sink_not_scored,1.8460332258847243,1.4460332258847242,0.0,expected_low_energy_dry_air_sink_not_scored,0.0,3.8826930154801023,3.1,0.0,0.0,0.0,r10_r11_front_wall_mission_updraft_terminal_energy_score_v2,final_heldout_outer_loop_score
r10_heavy_cluster_no_memory_baseline_final_0029,final_heldout,r10_l7_full_domain_randomisation_arena_wide_training,heavy_cluster,29,r10_changed_final_0029,no_memory_baseline,0,7.608729118376877,6,0.6199999999999999,0.6199999999999999,False,False,False,False,False,False,True,True,none,floor_or_ceiling_violation,3.3191033946927657,2.919103394692766,-100.0,hard_failure,0.0,2.5104410991385677,2.1,0.0,0.0,-100.0,r10_r11_front_wall_mission_updraft_terminal_energy_score_v2,final_heldout_outer_loop_score
r10_heavy_cluster_no_memory_baseline_final_0022,final_heldout,r10_l7_full_domain_randomisation_arena_wide_training,heavy_cluster,22,r10_changed_final_0022,no_memory_baseline,0,6.591940981560359,10,1.0399999999999998,1.0399999999999998,True,True,True,False,False,False,False,False,front_wall_x_max,front_wall_terminal_success,2.376404041103089,1.976404041103089,0.0,none,100.0,0.020086403886175996,0.0,19.76404041103089,119.78412681491707,119.78412681491707,r10_r11_front_wall_mission_updraft_terminal_energy_score_v2,final_heldout_outer_loop_score
r10_heavy_cluster_no_memory_baseline_final_0039,final_heldout,r10_l7_full_domain_randomisation_arena_wide_training,heavy_cluster,39,r10_changed_final_0039,no_memory_baseline,0,5.1635172585460944,11,1.12,1.12,False,False,False,False,False,False,True,True,none,floor_or_ceiling_violation,1.794465817914916,1.394465817914916,-100.0,hard_failure,0.0,7.6526218044451175,4.1000000000000005,0.0,0.0,-100.0,r10_r11_front_wall_mission_updraft_terminal_energy_score_v2,final_heldout_outer_loop_score
r10_heavy_cluster_no_memory_baseline_final_0049,final_heldout,r10_l7_full_domain_randomisation_arena_wide_training,heavy_cluster,49,r10_changed_final_0049,no_memory_baseline,0,5.050867601622319,10,1.0399999999999998,1.0399999999999998,False,False,False,False,False,False,True,True,none,floor_or_ceiling_violation,1.6623377622151765,1.2623377622151764,-100.0,hard_failure,0.0,0.38581270132966,0.6,0.0,0.0,-100.0,r10_r11_front_wall_mission_updraft_terminal_energy_score_v2,final_heldout_outer_loop_score
r10_heavy_cluster_no_memory_baseline_final_0037,final_heldout,r10_l7_full_domain_randomisation_arena_wide_training,heavy_cluster,37,r10_changed_final_0037,no_memory_baseline,0,4.987685674924405,12,1.24,1.24,False,False,False,False,False,True,False,False,none,no_viable_primitive,0.9983897462007252,0.5983897462007252,-40.0,no_viable_primitive_after_launch,0.0,0.034322073510306,0.0,0.0,0.0,-40.0,r10_r11_front_wall_mission_updraft_terminal_energy_score_v2,final_heldout_outer_loop_score
r10_heavy_cluster_no_memory_baseline_final_0040,final_heldout,r10_l7_full_domain_randomisation_arena_wide_training,heavy_cluster,40,r10_changed_final_0040,no_memory_baseline,0,4.422592649595451,8,0.7999999999999998,0.7999999999999998,False,False,False,False,False,False,False,False,none,expected_low_energy_dry_air_sink_not_scored,0.9839165261701156,0.5839165261701156,0.0,expected_low_energy_dry_air_sink_not_scored,0.0,0.0,0.0,0.0,0.0,0.0,r10_r11_front_wall_mission_updraft_terminal_energy_score_v2,final_heldout_outer_loop_score
r10_heavy_cluster_no_memory_baseline_final_0041,final_heldout,r10_l7_full_domain_randomisation_arena_wide_training,heavy_cluster,41,r10_changed_final_0041,no_memory_baseline,0,5.257178962050215,10,0.9999999999999998,0.9999999999999998,False,False,False,False,False,False,True,True,none,floor_or_ceiling_violation,1.3949022816171492,0.9949022816171492,-100.0,hard_failure,0.0,0.15385775859971,0.2,0.0,0.0,-100.0,r10_r11_front_wall_mission_updraft_terminal_energy_score_v2,final_heldout_outer_loop_score
r10_heavy_cluster_spatial_flow_belief_memory_h3_final_0001,final_heldout,r10_l7_full_domain_randomisation_arena_wide_training,heavy_cluster,1,r10_changed_final_0001,spatial_flow_belief_memory_h3,3,6.172104642361257,12,1.16,1.16,True,True,True,False,False,False,False,False,front_wall_x_max,front_wall_terminal_success,1.9336629611637133,1.5336629611637131,0.0,none,100.0,0.10241496501206201,0.2,15.336629611637132,115.6390445766492,115.6390445766492,r10_r11_front_wall_mission_updraft_terminal_energy_score_v2,final_heldout_outer_loop_score
r10_heavy_cluster_no_memory_baseline_final_0031,final_heldout,r10_l7_full_domain_randomisation_arena_wide_training,heavy_cluster,31,r10_changed_final_0031,no_memory_baseline,0,7.873512931473857,9,0.9399999999999998,0.9399999999999998,True,True,True,False,False,False,False,False,front_wall_x_max,front_wall_terminal_success,3.228612203125516,2.828612203125516,0.0,none,100.0,0.002267740058594,0.0,20.0,120.0022677400586,120.0022677400586,r10_r11_front_wall_mission_updraft_terminal_energy_score_v2,final_heldout_outer_loop_score
r10_heavy_cluster_no_memory_baseline_final_0042,final_heldout,r10_l7_full_domain_randomisation_arena_wide_training,heavy_cluster,42,r10_changed_final_0042,no_memory_baseline,0,7.797242612257919,11,1.0799999999999998,1.0799999999999998,True,True,True,False,False,False,False,False,front_wall_x_max,front_wall_terminal_success,3.2767913114283096,2.8767913114283097,0.0,none,100.0,9.995769245764736,4.699999999999999,20.0,134.69576924576472,134.69576924576472,r10_r11_front_wall_mission_updraft_terminal_energy_score_v2,final_heldout_outer_loop_score
r10_heavy_cluster_no_memory_baseline_final_0028,final_heldout,r10_l7_full_domain_randomisation_arena_wide_training,heavy_cluster,28,r10_changed_final_0028,no_memory_baseline,0,7.312852976774224,9,0.8999999999999999,0.8999999999999999,True,True,True,False,False,False,False,False,front_wall_x_max,front_wall_terminal_success,2.7414121248061205,2.3414121248061206,0.0,none,100.0,0.854428720870348,0.7000000000000001,20.0,121.55442872087035,121.55442872087035,r10_r11_front_wall_mission_updraft_terminal_energy_score_v2,final_heldout_outer_loop_score
r10_heavy_cluster_no_memory_baseline_final_0036,final_heldout,r10_l7_full_domain_randomisation_arena_wide_training,heavy_cluster,36,r10_changed_final_0036,no_memory_baseline,0,7.812745008165531,9,0.8599999999999999,0.8599999999999999,True,True,True,False,False,False,False,False,front_wall_x_max,front_wall_terminal_success,3.570123031897073,3.1701230318970732,0.0,none,100.0,5.109541040732745,1.6,20.0,126.70954104073274,126.70954104073274,r10_r11_front_wall_mission_updraft_terminal_energy_score_v2,final_heldout_outer_loop_score
r10_heavy_cluster_spatial_flow_belief_memory_h3_final_0000,final_heldout,r10_l7_full_domain_randomisation_arena_wide_training,heavy_cluster,0,r10_changed_final_0000,spatial_flow_belief_memory_h3,3,4.87612129641718,10,1.0399999999999998,1.0399999999999998,False,False,False,False,False,True,False,False,none,no_viable_primitive,1.511843136404381,1.111843136404381,-40.0,no_viable_primitive_after_launch,0.0,0.0,0.0,0.0,0.0,-40.0,r10_r11_front_wall_mission_updraft_terminal_energy_score_v2,final_heldout_outer_loop_score
r10_heavy_cluster_no_memory_baseline_final_0043,final_heldout,r10_l7_full_domain_randomisation_arena_wide_training,heavy_cluster,43,r10_changed_final_0043,no_memory_baseline,0,6.984456906350856,9,0.8799999999999999,0.8799999999999999,True,True,True,False,False,False,False,False,front_wall_x_max,front_wall_terminal_success,2.295113760651468,1.8951137606514683,0.0,none,100.0,16.760560365951186,3.2,18.951137606514685,138.91169797246587,138.91169797246587,r10_r11_front_wall_mission_updraft_terminal_energy_score_v2,final_heldout_outer_loop_score
r10_heavy_cluster_no_memory_baseline_final_0035,final_heldout,r10_l7_full_domain_randomisation_arena_wide_training,heavy_cluster,35,r10_changed_final_0035,no_memory_baseline,0,4.357044858153034,11,1.14,1.14,False,False,False,False,False,False,False,False,none,expected_low_energy_dry_air_sink_not_scored,1.6700605433835594,1.2700605433835594,0.0,expected_low_energy_dry_air_sink_not_scored,0.0,0.0,0.0,0.0,0.0,0.0,r10_r11_front_wall_mission_updraft_terminal_energy_score_v2,final_heldout_outer_loop_score
r10_heavy_cluster_no_memory_baseline_final_0044,final_heldout,r10_l7_full_domain_randomisation_arena_wide_training,heavy_cluster,44,r10_changed_final_0044,no_memory_baseline,0,5.658717138578394,12,1.22,1.22,True,True,True,False,False,False,False,False,front_wall_x_max,front_wall_terminal_success,1.88339460317714,1.48339460317714,0.0,none,100.0,7.2215765547180375,4.0,14.833946031771399,126.05552258648945,126.05552258648945,r10_r11_front_wall_mission_updraft_terminal_energy_score_v2,final_heldout_outer_loop_score
r10_heavy_cluster_no_memory_baseline_final_0030,final_heldout,r10_l7_full_domain_randomisation_arena_wide_training,heavy_cluster,30,r10_changed_final_0030,no_memory_baseline,0,7.046351611631256,9,0.8999999999999999,0.8999999999999999,True,True,True,False,False,False,False,False,front_wall_x_max,front_wall_terminal_success,2.733831233805112,2.333831233805112,0.0,none,100.0,0.0,0.0,20.0,120.0,120.0,r10_r11_front_wall_mission_updraft_terminal_energy_score_v2,final_heldout_outer_loop_score
r10_heavy_cluster_no_memory_baseline_final_0034,final_heldout,r10_l7_full_domain_randomisation_arena_wide_training,heavy_cluster,34,r10_changed_final_0034,no_memory_baseline,0,7.553593403338394,9,0.8599999999999999,0.8599999999999999,True,True,True,False,False,False,False,False,front_wall_x_max,front_wall_terminal_success,3.1163241619947364,2.7163241619947365,0.0,none,100.0,7.601554855247532,1.4000000000000001,20.0,129.00155485524755,129.00155485524755,r10_r11_front_wall_mission_updraft_terminal_energy_score_v2,final_heldout_outer_loop_score
r10_heavy_cluster_no_memory_baseline_final_0045,final_heldout,r10_l7_full_domain_randomisation_arena_wide_training,heavy_cluster,45,r10_changed_final_0045,no_memory_baseline,0,7.203035246312757,10,0.9999999999999998,0.9999999999999998,True,True,True,False,False,False,False,False,front_wall_x_max,front_wall_terminal_success,2.8523021207885377,2.452302120788538,0.0,none,100.0,0.0,0.0,20.0,120.0,120.0,r10_r11_front_wall_mission_updraft_terminal_energy_score_v2,final_heldout_outer_loop_score
r10_heavy_cluster_spatial_flow_belief_memory_h3_final_0005,final_heldout,r10_l7_full_domain_randomisation_arena_wide_training,heavy_cluster,5,r10_changed_final_0005,spatial_flow_belief_memory_h3,3,7.230497520029962,9,0.8599999999999999,0.8599999999999999,True,True,True,False,False,False,False,False,front_wall_x_max,front_wall_terminal_success,2.6676990923377337,2.267699092337734,0.0,none,100.0,0.0,0.0,20.0,120.0,120.0,r10_r11_front_wall_mission_updraft_terminal_energy_score_v2,final_heldout_outer_loop_score
r10_heavy_cluster_no_memory_baseline_final_0033,final_heldout,r10_l7_full_domain_randomisation_arena_wide_training,heavy_cluster,33,r10_changed_final_0033,no_memory_baseline,0,7.923293922863978,8,0.8199999999999998,0.8199999999999998,True,True,True,False,False,False,False,False,front_wall_x_max,front_wall_terminal_success,3.1510985313719027,2.7510985313719027,0.0,none,100.0,0.1390050205499,0.0,20.0,120.1390050205499,120.1390050205499,r10_r11_front_wall_mission_updraft_terminal_energy_score_v2,final_heldout_outer_loop_score
r10_heavy_cluster_no_memory_baseline_final_0038,final_heldout,r10_l7_full_domain_randomisation_arena_wide_training,heavy_cluster,38,r10_changed_final_0038,no_memory_baseline,0,4.500586328481275,13,1.3,1.3,False,False,False,False,False,False,False,False,none,expected_low_energy_dry_air_sink_not_scored,1.0021272730284148,0.6021272730284147,0.0,expected_low_energy_dry_air_sink_not_scored,0.0,27.778766803312802,4.6000000000000005,0.0,0.0,0.0,r10_r11_front_wall_mission_updraft_terminal_energy_score_v2,final_heldout_outer_loop_score
r10_heavy_cluster_no_memory_baseline_final_0046,final_heldout,r10_l7_full_domain_randomisation_arena_wide_training,heavy_cluster,46,r10_changed_final_0046,no_memory_baseline,0,4.589260355072749,7,0.7199999999999999,0.7199999999999999,False,False,False,False,False,False,False,False,none,expected_low_energy_dry_air_sink_not_scored,1.0073823942042897,0.6073823942042896,0.0,expected_low_energy_dry_air_sink_not_scored,0.0,0.0003331831147548145,0.0,0.0,0.0,0.0,r10_r11_front_wall_mission_updraft_terminal_energy_score_v2,final_heldout_outer_loop_score
r10_heavy_cluster_no_memory_baseline_final_0032,final_heldout,r10_l7_full_domain_randomisation_arena_wide_training,heavy_cluster,32,r10_changed_final_0032,no_memory_baseline,0,6.639293708622489,10,0.98,0.98,True,True,True,False,False,False,False,False,front_wall_x_max,front_wall_terminal_success,2.6284661280394284,2.2284661280394285,0.0,none,100.0,8.799881966097757,2.1,20.0,130.89988196609775,130.89988196609775,r10_r11_front_wall_mission_updraft_terminal_energy_score_v2,final_heldout_outer_loop_score
r10_heavy_cluster_no_memory_baseline_final_0047,final_heldout,r10_l7_full_domain_randomisation_arena_wide_training,heavy_cluster,47,r10_changed_final_0047,no_memory_baseline,0,4.110284940339293,7,0.7199999999999999,0.7199999999999999,False,False,False,False,False,False,False,False,none,expected_low_energy_dry_air_sink_not_scored,1.701583069705192,1.3015830697051918,0.0,expected_low_energy_dry_air_sink_not_scored,0.0,3.03413838346577,1.4000000000000001,0.0,0.0,0.0,r10_r11_front_wall_mission_updraft_terminal_energy_score_v2,final_heldout_outer_loop_score
r10_heavy_cluster_spatial_flow_belief_memory_h3_final_0017,final_heldout,r10_l7_full_domain_randomisation_arena_wide_training,heavy_cluster,17,r10_changed_final_0017,spatial_flow_belief_memory_h3,3,7.375780570416101,7,0.7399999999999999,0.7399999999999999,False,False,False,False,False,True,False,False,none,no_viable_primitive,2.907212003016698,2.507212003016698,-40.0,no_viable_primitive_after_launch,0.0,4.111953788507688,1.9,0.0,0.0,-40.0,r10_r11_front_wall_mission_updraft_terminal_energy_score_v2,final_heldout_outer_loop_score
