environment_block_id,library_size_case_id,policy_id,history_length,launch_speed_bin_id,launch_speed_bin_min_m_s,launch_speed_bin_max_m_s,launch_speed_bin_label,launch_count,mission_success_count,mission_success_rate,safe_success_count,safe_success_rate,full_safe_success_count,full_safe_success_rate,front_wall_terminal_success_count,front_wall_terminal_success_rate,wrong_wall_exit_count,wrong_wall_exit_rate,expected_low_energy_dry_air_sink_count,expected_low_energy_dry_air_sink_rate,claim_bearing_episode_count,claim_bearing_episode_rate,no_viable_primitive_count,no_viable_primitive_rate,hard_failure_count,hard_failure_rate,floor_or_ceiling_violation_count,floor_or_ceiling_violation_rate,physical_hard_failure_count,physical_hard_failure_rate,physical_floor_or_ceiling_violation_count,physical_floor_or_ceiling_violation_rate,terminal_useful_count,terminal_useful_rate,lift_capture_count,lift_capture_rate,memory_changed_selection_count,memory_changed_selection_rate,baseline_vs_policy_selection_changed_count,baseline_vs_policy_selection_changed_rate,exploration_changed_selection_count,exploration_changed_selection_rate,mean_initial_launch_speed_m_s,min_initial_launch_speed_m_s,max_initial_launch_speed_m_s,mean_launch_score,median_launch_score,mean_episode_flight_time_s,mean_lift_dwell_time_s,mean_terminal_specific_energy_m,mean_terminal_specific_energy_reserve_m,mean_terminal_specific_energy_bonus,mean_positive_specific_energy_gain_m,mean_updraft_specific_energy_gain_proxy_m,mean_net_specific_energy_delta_m,mean_gross_specific_energy_loss_m
r10_l7_full_domain_randomisation_arena_wide_training,light_cluster,spatial_flow_belief_memory_h10,10,v0_ge_7_0_m_s,7.0,,initial_launch_speed_m_s >= 7.0,19,15.0,0.7894736842105263,16.0,0.8421052631578947,0.0,0.0,15.0,0.7894736842105263,2.0,0.10526315789473684,0.0,0.0,19.0,1.0,0.0,0.0,3.0,0.15789473684210525,2.0,0.10526315789473684,3.0,0.15789473684210525,2.0,0.10526315789473684,16.0,0.8421052631578947,12.0,0.631578947368421,0.0,0.0,0.0,0.0,0.0,0.0,7.452076261490961,7.046351611631256,7.978637245396595,79.67866004668413,120.02586319489345,0.8726315789473683,0.23684210526315788,2.967533046898037,2.567533046898037,15.789473684210526,0.0,0.16665188918982557,-1.3858256824971409,1.3858256824971409
r10_l7_full_domain_randomisation_arena_wide_training,light_cluster,spatial_flow_belief_memory_h3,3,v0_4_0_to_5_0_m_s,4.0,5.0,4.0 <= initial_launch_speed_m_s < 5.0,11,1.0,0.09090909090909091,1.0,0.09090909090909091,0.0,0.0,1.0,0.09090909090909091,0.0,0.0,10.0,0.9090909090909091,1.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.9090909090909091,10.0,0.9090909090909091,1.0,0.09090909090909091,4.0,0.36363636363636365,1.0,0.09090909090909091,1.0,0.09090909090909091,0.0,0.0,4.5587719010272085,4.110284940339293,4.987685674924405,14.412512914103518,0.0,1.04,0.2981818181818182,1.4490977669859755,1.0490977669859756,0.9852401868307901,0.020792409793033036,0.3718313719971025,-1.1323850202582628,1.153177430051296
r10_l7_full_domain_randomisation_arena_wide_training,light_cluster,spatial_flow_belief_memory_h3,3,v0_5_0_to_6_0_m_s,5.0,6.0,5.0 <= initial_launch_speed_m_s < 6.0,11,3.0,0.2727272727272727,4.0,0.36363636363636365,0.0,0.0,3.0,0.2727272727272727,2.0,0.18181818181818182,0.0,0.0,11.0,1.0,2.0,0.18181818181818182,5.0,0.45454545454545453,4.0,0.36363636363636365,5.0,0.45454545454545453,4.0,0.36363636363636365,4.0,0.36363636363636365,7.0,0.6363636363636364,0.0,0.0,0.0,0.0,0.0,0.0,5.478759411744329,5.002639158573073,5.876070290237821,-25.03565783308447,-50.0,1.049090909090909,0.3163636363636364,1.8812332114510157,1.481233211451016,3.8942272389093007,0.0004127903462137455,0.21634553202029772,-1.1625379810088914,1.1629507713551053
r10_l7_full_domain_randomisation_arena_wide_training,light_cluster,spatial_flow_belief_memory_h3,3,v0_6_0_to_7_0_m_s,6.0,7.0,6.0 <= initial_launch_speed_m_s < 7.0,9,8.0,0.8888888888888888,8.0,0.8888888888888888,0.0,0.0,8.0,0.8888888888888888,0.0,0.0,0.0,0.0,9.0,1.0,1.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.8888888888888888,5.0,0.5555555555555556,1.0,0.1111111111111111,1.0,0.1111111111111111,0.0,0.0,6.601646979814053,6.172104642361257,6.984456906350856,106.92295220727347,120.04154656002753,1.1155555555555554,0.3711111111111111,2.236037133065169,1.8360371330651697,17.153784004274375,0.0,0.273808202703736,-1.5376837586246288,1.5376837586246288
r10_l7_full_domain_randomisation_arena_wide_training,light_cluster,spatial_flow_belief_memory_h3,3,v0_ge_7_0_m_s,7.0,,initial_launch_speed_m_s >= 7.0,19,15.0,0.7894736842105263,16.0,0.8421052631578947,0.0,0.0,15.0,0.7894736842105263,2.0,0.10526315789473684,0.0,0.0,19.0,1.0,0.0,0.0,3.0,0.15789473684210525,2.0,0.10526315789473684,3.0,0.15789473684210525,2.0,0.10526315789473684,16.0,0.8421052631578947,12.0,0.631578947368421,0.0,0.0,0.0,0.0,0.0,0.0,7.452076261490961,7.046351611631256,7.978637245396595,79.67866004668413,120.02586319489345,0.8726315789473683,0.23684210526315788,2.967533046898037,2.567533046898037,15.789473684210526,0.0,0.16665188918982557,-1.3858256824971409,1.3858256824971409
r10_l7_full_domain_randomisation_arena_wide_training,light_cluster,spatial_flow_belief_memory_h30,30,v0_4_0_to_5_0_m_s,4.0,5.0,4.0 <= initial_launch_speed_m_s < 5.0,11,1.0,0.09090909090909091,1.0,0.09090909090909091,0.0,0.0,1.0,0.09090909090909091,0.0,0.0,10.0,0.9090909090909091,1.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.9090909090909091,10.0,0.9090909090909091,1.0,0.09090909090909091,4.0,0.36363636363636365,1.0,0.09090909090909091,1.0,0.09090909090909091,0.0,0.0,4.5587719010272085,4.110284940339293,4.987685674924405,14.412512914103518,0.0,1.04,0.2981818181818182,1.4490977669859755,1.0490977669859756,0.9852401868307901,0.020792409793033036,0.3718313719971025,-1.1323850202582628,1.153177430051296
r10_l7_full_domain_randomisation_arena_wide_training,light_cluster,spatial_flow_belief_memory_h30,30,v0_5_0_to_6_0_m_s,5.0,6.0,5.0 <= initial_launch_speed_m_s < 6.0,11,3.0,0.2727272727272727,4.0,0.36363636363636365,0.0,0.0,3.0,0.2727272727272727,2.0,0.18181818181818182,0.0,0.0,11.0,1.0,2.0,0.18181818181818182,5.0,0.45454545454545453,4.0,0.36363636363636365,5.0,0.45454545454545453,4.0,0.36363636363636365,4.0,0.36363636363636365,7.0,0.6363636363636364,0.0,0.0,0.0,0.0,0.0,0.0,5.478759411744329,5.002639158573073,5.876070290237821,-25.03565783308447,-50.0,1.049090909090909,0.3163636363636364,1.8812332114510157,1.481233211451016,3.8942272389093007,0.0004127903462137455,0.21634553202029772,-1.1625379810088914,1.1629507713551053
r10_l7_full_domain_randomisation_arena_wide_training,light_cluster,spatial_flow_belief_memory_h30,30,v0_6_0_to_7_0_m_s,6.0,7.0,6.0 <= initial_launch_speed_m_s < 7.0,9,8.0,0.8888888888888888,8.0,0.8888888888888888,0.0,0.0,8.0,0.8888888888888888,0.0,0.0,0.0,0.0,9.0,1.0,1.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.8888888888888888,5.0,0.5555555555555556,1.0,0.1111111111111111,1.0,0.1111111111111111,0.0,0.0,6.601646979814053,6.172104642361257,6.984456906350856,106.92295220727347,120.04154656002753,1.1155555555555554,0.3711111111111111,2.236037133065169,1.8360371330651697,17.153784004274375,0.0,0.273808202703736,-1.5376837586246288,1.5376837586246288
r10_l7_full_domain_randomisation_arena_wide_training,light_cluster,spatial_flow_belief_memory_h30,30,v0_ge_7_0_m_s,7.0,,initial_launch_speed_m_s >= 7.0,19,15.0,0.7894736842105263,16.0,0.8421052631578947,0.0,0.0,15.0,0.7894736842105263,2.0,0.10526315789473684,0.0,0.0,19.0,1.0,0.0,0.0,3.0,0.15789473684210525,2.0,0.10526315789473684,3.0,0.15789473684210525,2.0,0.10526315789473684,16.0,0.8421052631578947,12.0,0.631578947368421,1.0,0.05263157894736842,1.0,0.05263157894736842,0.0,0.0,7.452076261490961,7.046351611631256,7.978637245396595,79.67759102590361,120.02586319489345,0.8726315789473683,0.23684210526315788,2.967585850287885,2.567585850287885,15.789473684210526,0.0,0.16659843815079886,-1.3857728791072927,1.3857728791072927
r10_l7_full_domain_randomisation_arena_wide_training,no_cluster_no_merge,no_memory_baseline,0,v0_4_0_to_5_0_m_s,4.0,5.0,4.0 <= initial_launch_speed_m_s < 5.0,11,1.0,0.09090909090909091,1.0,0.09090909090909091,0.0,0.0,1.0,0.09090909090909091,0.0,0.0,10.0,0.9090909090909091,1.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.9090909090909091,10.0,0.9090909090909091,1.0,0.09090909090909091,4.0,0.36363636363636365,0.0,0.0,0.0,0.0,0.0,0.0,4.5587719010272085,4.110284940339293,4.987685674924405,14.438070755367999,0.0,1.04,0.2981818181818182,1.450370101665397,1.0503701016653968,1.0107980280952718,0.020783491515446752,0.3720381882634208,-1.1311126855788414,1.1518961770942882
r10_l7_full_domain_randomisation_arena_wide_training,no_cluster_no_merge,no_memory_baseline,0,v0_5_0_to_6_0_m_s,5.0,6.0,5.0 <= initial_launch_speed_m_s < 6.0,11,3.0,0.2727272727272727,4.0,0.36363636363636365,0.0,0.0,3.0,0.2727272727272727,2.0,0.18181818181818182,0.0,0.0,11.0,1.0,3.0,0.2727272727272727,4.0,0.36363636363636365,3.0,0.2727272727272727,4.0,0.36363636363636365,3.0,0.2727272727272727,4.0,0.36363636363636365,7.0,0.6363636363636364,0.0,0.0,0.0,0.0,0.0,0.0,5.478759411744329,5.002639158573073,5.876070290237821,-19.57680610186751,-40.0,1.0436363636363635,0.3163636363636364,1.8949980323755087,1.4949980323755085,3.915625118038213,0.0002044335598144818,0.21501242597104994,-1.1487731600843984,1.148977593644213
r10_l7_full_domain_randomisation_arena_wide_training,no_cluster_no_merge,no_memory_baseline,0,v0_6_0_to_7_0_m_s,6.0,7.0,6.0 <= initial_launch_speed_m_s < 7.0,9,8.0,0.8888888888888888,8.0,0.8888888888888888,0.0,0.0,8.0,0.8888888888888888,0.0,0.0,0.0,0.0,9.0,1.0,0.0,0.0,1.0,0.1111111111111111,1.0,0.1111111111111111,1.0,0.1111111111111111,1.0,0.1111111111111111,8.0,0.8888888888888888,6.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,6.601646979814053,6.172104642361257,6.984456906350856,100.25734194880833,120.04156886339692,1.1222222222222222,0.38222222222222224,2.236850584405239,1.8368505844052387,17.131000650141523,0.0,0.28402936612261515,-1.5368703072845598,1.5368703072845598
r10_l7_full_domain_randomisation_arena_wide_training,no_cluster_no_merge,no_memory_baseline,0,v0_ge_7_0_m_s,7.0,,initial_launch_speed_m_s >= 7.0,19,15.0,0.7894736842105263,16.0,0.8421052631578947,0.0,0.0,15.0,0.7894736842105263,2.0,0.10526315789473684,0.0,0.0,19.0,1.0,0.0,0.0,3.0,0.15789473684210525,2.0,0.10526315789473684,3.0,0.15789473684210525,2.0,0.10526315789473684,16.0,0.8421052631578947,12.0,0.631578947368421,0.0,0.0,0.0,0.0,0.0,0.0,7.452076261490961,7.046351611631256,7.978637245396595,79.67048470334257,120.02586319489345,0.8705263157894736,0.23789473684210524,2.9724252888970395,2.5724252888970396,15.789473684210526,0.0,0.16605467476547772,-1.3809334404981382,1.3809334404981382
r10_l7_full_domain_randomisation_arena_wide_training,no_cluster_no_merge,spatial_flow_belief_memory_h10,10,v0_4_0_to_5_0_m_s,4.0,5.0,4.0 <= initial_launch_speed_m_s < 5.0,11,1.0,0.09090909090909091,1.0,0.09090909090909091,0.0,0.0,1.0,0.09090909090909091,0.0,0.0,10.0,0.9090909090909091,1.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.9090909090909091,10.0,0.9090909090909091,1.0,0.09090909090909091,4.0,0.36363636363636365,1.0,0.09090909090909091,1.0,0.09090909090909091,0.0,0.0,4.5587719010272085,4.110284940339293,4.987685674924405,14.434745961042402,0.0,1.04,0.2981818181818182,1.4500376222328373,1.0500376222328371,1.0074732337696752,0.020832552590347764,0.37199207996439065,-1.131445165011401,1.152277717601749
r10_l7_full_domain_randomisation_arena_wide_training,no_cluster_no_merge,spatial_flow_belief_memory_h10,10,v0_5_0_to_6_0_m_s,5.0,6.0,5.0 <= initial_launch_speed_m_s < 6.0,11,3.0,0.2727272727272727,4.0,0.36363636363636365,0.0,0.0,3.0,0.2727272727272727,2.0,0.18181818181818182,0.0,0.0,11.0,1.0,3.0,0.2727272727272727,4.0,0.36363636363636365,3.0,0.2727272727272727,4.0,0.36363636363636365,3.0,0.2727272727272727,4.0,0.36363636363636365,7.0,0.6363636363636364,1.0,0.09090909090909091,1.0,0.09090909090909091,0.0,0.0,5.478759411744329,5.002639158573073,5.876070290237821,-19.57680610186751,-40.0,1.0436363636363635,0.3163636363636364,1.8948836250689067,1.4948836250689068,3.915625118038213,0.0002044335598144818,0.2150124252549324,-1.1488875673910004,1.149092000950815
r10_l7_full_domain_randomisation_arena_wide_training,no_cluster_no_merge,spatial_flow_belief_memory_h10,10,v0_6_0_to_7_0_m_s,6.0,7.0,6.0 <= initial_launch_speed_m_s < 7.0,9,8.0,0.8888888888888888,8.0,0.8888888888888888,0.0,0.0,8.0,0.8888888888888888,0.0,0.0,0.0,0.0,9.0,1.0,0.0,0.0,1.0,0.1111111111111111,1.0,0.1111111111111111,1.0,0.1111111111111111,1.0,0.1111111111111111,8.0,0.8888888888888888,6.0,0.6666666666666666,2.0,0.2222222222222222,2.0,0.2222222222222222,0.0,0.0,6.601646979814053,6.172104642361257,6.984456906350856,100.22171283811537,120.04156886339692,1.1244444444444444,0.3844444444444444,2.229045970526867,1.8290459705268671,17.093462887031905,0.0,0.28726196856909003,-1.5446749211629314,1.5446749211629314
r10_l7_full_domain_randomisation_arena_wide_training,no_cluster_no_merge,spatial_flow_belief_memory_h10,10,v0_ge_7_0_m_s,7.0,,initial_launch_speed_m_s >= 7.0,19,15.0,0.7894736842105263,16.0,0.8421052631578947,0.0,0.0,15.0,0.7894736842105263,2.0,0.10526315789473684,0.0,0.0,19.0,1.0,0.0,0.0,3.0,0.15789473684210525,2.0,0.10526315789473684,3.0,0.15789473684210525,2.0,0.10526315789473684,16.0,0.8421052631578947,12.0,0.631578947368421,1.0,0.05263157894736842,1.0,0.05263157894736842,0.0,0.0,7.452076261490961,7.046351611631256,7.978637245396595,79.67048470334257,120.02586319489345,0.8705263157894736,0.23789473684210524,2.972510591599381,2.572510591599381,15.789473684210526,0.0,0.16605467476547772,-1.3808481377957966,1.3808481377957966
r10_l7_full_domain_randomisation_arena_wide_training,no_cluster_no_merge,spatial_flow_belief_memory_h3,3,v0_4_0_to_5_0_m_s,4.0,5.0,4.0 <= initial_launch_speed_m_s < 5.0,11,1.0,0.09090909090909091,1.0,0.09090909090909091,0.0,0.0,1.0,0.09090909090909091,0.0,0.0,10.0,0.9090909090909091,1.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.9090909090909091,10.0,0.9090909090909091,1.0,0.09090909090909091,4.0,0.36363636363636365,1.0,0.09090909090909091,1.0,0.09090909090909091,0.0,0.0,4.5587719010272085,4.110284940339293,4.987685674924405,14.434745961042402,0.0,1.04,0.2981818181818182,1.4500376222328373,1.0500376222328371,1.0074732337696752,0.020832552590347764,0.37199207996439065,-1.131445165011401,1.152277717601749
r10_l7_full_domain_randomisation_arena_wide_training,no_cluster_no_merge,spatial_flow_belief_memory_h3,3,v0_5_0_to_6_0_m_s,5.0,6.0,5.0 <= initial_launch_speed_m_s < 6.0,11,3.0,0.2727272727272727,4.0,0.36363636363636365,0.0,0.0,3.0,0.2727272727272727,2.0,0.18181818181818182,0.0,0.0,11.0,1.0,3.0,0.2727272727272727,4.0,0.36363636363636365,3.0,0.2727272727272727,4.0,0.36363636363636365,3.0,0.2727272727272727,4.0,0.36363636363636365,7.0,0.6363636363636364,1.0,0.09090909090909091,1.0,0.09090909090909091,0.0,0.0,5.478759411744329,5.002639158573073,5.876070290237821,-19.57680610186751,-40.0,1.0436363636363635,0.3163636363636364,1.8948836250689067,1.4948836250689068,3.915625118038213,0.0002044335598144818,0.2150124252549324,-1.1488875673910004,1.149092000950815
r10_l7_full_domain_randomisation_arena_wide_training,no_cluster_no_merge,spatial_flow_belief_memory_h3,3,v0_6_0_to_7_0_m_s,6.0,7.0,6.0 <= initial_launch_speed_m_s < 7.0,9,8.0,0.8888888888888888,8.0,0.8888888888888888,0.0,0.0,8.0,0.8888888888888888,0.0,0.0,0.0,0.0,9.0,1.0,0.0,0.0,1.0,0.1111111111111111,1.0,0.1111111111111111,1.0,0.1111111111111111,1.0,0.1111111111111111,8.0,0.8888888888888888,6.0,0.6666666666666666,2.0,0.2222222222222222,2.0,0.2222222222222222,0.0,0.0,6.601646979814053,6.172104642361257,6.984456906350856,100.22171283811537,120.04156886339692,1.1244444444444444,0.3844444444444444,2.229045970526867,1.8290459705268671,17.093462887031905,0.0,0.28726196856909003,-1.5446749211629316,1.5446749211629316
r10_l7_full_domain_randomisation_arena_wide_training,no_cluster_no_merge,spatial_flow_belief_memory_h3,3,v0_ge_7_0_m_s,7.0,,initial_launch_speed_m_s >= 7.0,19,15.0,0.7894736842105263,16.0,0.8421052631578947,0.0,0.0,15.0,0.7894736842105263,2.0,0.10526315789473684,0.0,0.0,19.0,1.0,0.0,0.0,3.0,0.15789473684210525,2.0,0.10526315789473684,3.0,0.15789473684210525,2.0,0.10526315789473684,16.0,0.8421052631578947,12.0,0.631578947368421,1.0,0.05263157894736842,1.0,0.05263157894736842,0.0,0.0,7.452076261490961,7.046351611631256,7.978637245396595,79.67048470334257,120.02586319489345,0.8705263157894736,0.23789473684210524,2.972510591599381,2.572510591599381,15.789473684210526,0.0,0.16605467476547772,-1.3808481377957966,1.3808481377957966
r10_l7_full_domain_randomisation_arena_wide_training,no_cluster_no_merge,spatial_flow_belief_memory_h30,30,v0_4_0_to_5_0_m_s,4.0,5.0,4.0 <= initial_launch_speed_m_s < 5.0,11,1.0,0.09090909090909091,1.0,0.09090909090909091,0.0,0.0,1.0,0.09090909090909091,0.0,0.0,10.0,0.9090909090909091,1.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.9090909090909091,10.0,0.9090909090909091,1.0,0.09090909090909091,4.0,0.36363636363636365,1.0,0.09090909090909091,1.0,0.09090909090909091,0.0,0.0,4.5587719010272085,4.110284940339293,4.987685674924405,14.434745961042402,0.0,1.04,0.2981818181818182,1.4500376222328373,1.0500376222328371,1.0074732337696752,0.020832552590347764,0.37199207996439065,-1.131445165011401,1.152277717601749
r10_l7_full_domain_randomisation_arena_wide_training,no_cluster_no_merge,spatial_flow_belief_memory_h30,30,v0_5_0_to_6_0_m_s,5.0,6.0,5.0 <= initial_launch_speed_m_s < 6.0,11,3.0,0.2727272727272727,4.0,0.36363636363636365,0.0,0.0,3.0,0.2727272727272727,2.0,0.18181818181818182,0.0,0.0,11.0,1.0,3.0,0.2727272727272727,4.0,0.36363636363636365,3.0,0.2727272727272727,4.0,0.36363636363636365,3.0,0.2727272727272727,4.0,0.36363636363636365,7.0,0.6363636363636364,1.0,0.09090909090909091,1.0,0.09090909090909091,0.0,0.0,5.478759411744329,5.002639158573073,5.876070290237821,-19.57680610186751,-40.0,1.0436363636363635,0.3163636363636364,1.8948836250689067,1.4948836250689068,3.915625118038213,0.0002044335598144818,0.2150124252549324,-1.1488875673910004,1.149092000950815
r10_l7_full_domain_randomisation_arena_wide_training,no_cluster_no_merge,spatial_flow_belief_memory_h30,30,v0_6_0_to_7_0_m_s,6.0,7.0,6.0 <= initial_launch_speed_m_s < 7.0,9,8.0,0.8888888888888888,8.0,0.8888888888888888,0.0,0.0,8.0,0.8888888888888888,0.0,0.0,0.0,0.0,9.0,1.0,0.0,0.0,1.0,0.1111111111111111,1.0,0.1111111111111111,1.0,0.1111111111111111,1.0,0.1111111111111111,8.0,0.8888888888888888,6.0,0.6666666666666666,2.0,0.2222222222222222,2.0,0.2222222222222222,0.0,0.0,6.601646979814053,6.172104642361257,6.984456906350856,100.22171283811537,120.04156886339692,1.1244444444444444,0.3844444444444444,2.229045970526867,1.8290459705268671,17.093462887031905,0.0,0.28726196856909003,-1.5446749211629314,1.5446749211629314
r10_l7_full_domain_randomisation_arena_wide_training,no_cluster_no_merge,spatial_flow_belief_memory_h30,30,v0_ge_7_0_m_s,7.0,,initial_launch_speed_m_s >= 7.0,19,15.0,0.7894736842105263,16.0,0.8421052631578947,0.0,0.0,15.0,0.7894736842105263,2.0,0.10526315789473684,0.0,0.0,19.0,1.0,0.0,0.0,3.0,0.15789473684210525,2.0,0.10526315789473684,3.0,0.15789473684210525,2.0,0.10526315789473684,16.0,0.8421052631578947,12.0,0.631578947368421,2.0,0.10526315789473684,2.0,0.10526315789473684,0.0,0.0,7.452076261490961,7.046351611631256,7.978637245396595,79.66941568256202,120.02586319489345,0.8705263157894736,0.23789473684210524,2.972563394989229,2.572563394989229,15.789473684210526,0.0,0.16600122372645099,-1.3807953344059485,1.3807953344059485
r10_l7_full_domain_randomisation_arena_wide_training,super_light_cluster,no_memory_baseline,0,v0_4_0_to_5_0_m_s,4.0,5.0,4.0 <= initial_launch_speed_m_s < 5.0,11,1.0,0.09090909090909091,1.0,0.09090909090909091,0.0,0.0,1.0,0.09090909090909091,0.0,0.0,10.0,0.9090909090909091,1.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.9090909090909091,10.0,0.9090909090909091,1.0,0.09090909090909091,4.0,0.36363636363636365,0.0,0.0,0.0,0.0,0.0,0.0,4.5587719010272085,4.110284940339293,4.987685674924405,14.430087643970309,0.0,1.04,0.2981818181818182,1.449666889608974,1.0496668896089738,1.0028149166975822,0.020949647387895065,0.37111925926881995,-1.1318158976352644,1.1527655450231595
r10_l7_full_domain_randomisation_arena_wide_training,super_light_cluster,no_memory_baseline,0,v0_5_0_to_6_0_m_s,5.0,6.0,5.0 <= initial_launch_speed_m_s < 6.0,11,3.0,0.2727272727272727,4.0,0.36363636363636365,0.0,0.0,3.0,0.2727272727272727,2.0,0.18181818181818182,0.0,0.0,11.0,1.0,3.0,0.2727272727272727,4.0,0.36363636363636365,3.0,0.2727272727272727,4.0,0.36363636363636365,3.0,0.2727272727272727,4.0,0.36363636363636365,7.0,0.6363636363636364,0.0,0.0,0.0,0.0,0.0,0.0,5.478759411744329,5.002639158573073,5.876070290237821,-19.563023513467257,-40.0,1.0472727272727271,0.3163636363636364,1.885782404009028,1.4857824040090284,3.9094688772424733,0.0004127903462137455,0.2141142215577316,-1.157988788450879,1.1584015787970927
r10_l7_full_domain_randomisation_arena_wide_training,super_light_cluster,no_memory_baseline,0,v0_6_0_to_7_0_m_s,6.0,7.0,6.0 <= initial_launch_speed_m_s < 7.0,9,8.0,0.8888888888888888,8.0,0.8888888888888888,0.0,0.0,8.0,0.8888888888888888,0.0,0.0,0.0,0.0,9.0,1.0,1.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.8888888888888888,6.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,6.601646979814053,6.172104642361257,6.984456906350856,107.03114683091724,120.0415818283861,1.1155555555555554,0.37555555555555553,2.2527223191335284,1.8527223191335287,17.236564610932348,0.0,0.27375057286760396,-1.5209985725562698,1.5209985725562698
r10_l7_full_domain_randomisation_arena_wide_training,super_light_cluster,no_memory_baseline,0,v0_ge_7_0_m_s,7.0,,initial_launch_speed_m_s >= 7.0,19,15.0,0.7894736842105263,16.0,0.8421052631578947,0.0,0.0,15.0,0.7894736842105263,2.0,0.10526315789473684,0.0,0.0,19.0,1.0,0.0,0.0,3.0,0.15789473684210525,2.0,0.10526315789473684,3.0,0.15789473684210525,2.0,0.10526315789473684,16.0,0.8421052631578947,12.0,0.631578947368421,0.0,0.0,0.0,0.0,0.0,0.0,7.452076261490961,7.046351611631256,7.978637245396595,79.67361231347488,120.02586319489345,0.8694736842105261,0.23789473684210524,2.9749346442573734,2.5749346442573735,15.789473684210526,0.0,0.16621105491648774,-1.3784240851378045,1.3784240851378045
r10_l7_full_domain_randomisation_arena_wide_training,super_light_cluster,spatial_flow_belief_memory_h10,10,v0_4_0_to_5_0_m_s,4.0,5.0,4.0 <= initial_launch_speed_m_s < 5.0,11,1.0,0.09090909090909091,1.0,0.09090909090909091,0.0,0.0,1.0,0.09090909090909091,0.0,0.0,10.0,0.9090909090909091,1.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.9090909090909091,10.0,0.9090909090909091,1.0,0.09090909090909091,4.0,0.36363636363636365,0.0,0.0,0.0,0.0,0.0,0.0,4.5587719010272085,4.110284940339293,4.987685674924405,14.430087643970309,0.0,1.04,0.2981818181818182,1.449666889608974,1.0496668896089738,1.0028149166975822,0.020949647387895065,0.37111925926881995,-1.1318158976352644,1.1527655450231595
r10_l7_full_domain_randomisation_arena_wide_training,super_light_cluster,spatial_flow_belief_memory_h10,10,v0_5_0_to_6_0_m_s,5.0,6.0,5.0 <= initial_launch_speed_m_s < 6.0,11,3.0,0.2727272727272727,4.0,0.36363636363636365,0.0,0.0,3.0,0.2727272727272727,2.0,0.18181818181818182,0.0,0.0,11.0,1.0,3.0,0.2727272727272727,4.0,0.36363636363636365,3.0,0.2727272727272727,4.0,0.36363636363636365,3.0,0.2727272727272727,4.0,0.36363636363636365,7.0,0.6363636363636364,0.0,0.0,0.0,0.0,0.0,0.0,5.478759411744329,5.002639158573073,5.876070290237821,-19.563023513467257,-40.0,1.0472727272727271,0.3163636363636364,1.885782404009028,1.4857824040090284,3.9094688772424733,0.0004127903462137455,0.2141142215577316,-1.157988788450879,1.1584015787970927
r10_l7_full_domain_randomisation_arena_wide_training,super_light_cluster,spatial_flow_belief_memory_h10,10,v0_6_0_to_7_0_m_s,6.0,7.0,6.0 <= initial_launch_speed_m_s < 7.0,9,8.0,0.8888888888888888,8.0,0.8888888888888888,0.0,0.0,8.0,0.8888888888888888,0.0,0.0,0.0,0.0,9.0,1.0,1.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.8888888888888888,6.0,0.6666666666666666,2.0,0.2222222222222222,2.0,0.2222222222222222,0.0,0.0,6.601646979814053,6.172104642361257,6.984456906350856,106.99551811052162,120.0415818283861,1.1155555555555554,0.37555555555555553,2.2482987965613925,1.8482987965613924,17.199026847822736,0.0,0.2738460250033039,-1.525422095128406,1.525422095128406
r10_l7_full_domain_randomisation_arena_wide_training,super_light_cluster,spatial_flow_belief_memory_h10,10,v0_ge_7_0_m_s,7.0,,initial_launch_speed_m_s >= 7.0,19,15.0,0.7894736842105263,16.0,0.8421052631578947,0.0,0.0,15.0,0.7894736842105263,2.0,0.10526315789473684,0.0,0.0,19.0,1.0,0.0,0.0,3.0,0.15789473684210525,2.0,0.10526315789473684,3.0,0.15789473684210525,2.0,0.10526315789473684,16.0,0.8421052631578947,12.0,0.631578947368421,0.0,0.0,0.0,0.0,0.0,0.0,7.452076261490961,7.046351611631256,7.978637245396595,79.67361231347488,120.02586319489345,0.8694736842105261,0.23789473684210524,2.9749346442573734,2.5749346442573735,15.789473684210526,0.0,0.16621105491648774,-1.3784240851378045,1.3784240851378045
