episode_id,environment_block_id,library_size_case_id,outer_case_index,common_final_launch_key,policy_id,history_length,mission_success,front_wall_terminal_success,safe_success,full_safe_success,wrong_wall_exit,no_viable_primitive,hard_failure,floor_or_ceiling_violation,launch_score,selector_decision_count,executed_selected_decision_count,blocked_selector_decision_count,accumulated_selected_score,accumulated_base_library_score_component,accumulated_mission_score_component,accumulated_exploration_score_component,accumulated_memory_score_component,accumulated_calibrated_regime_mismatch_score_component,posthoc_score_source
r10_balanced_cluster_no_memory_baseline_final_0001,r10_l7_full_domain_randomisation_arena_wide_training,balanced_cluster,1,r10_changed_final_0001,no_memory_baseline,0,True,True,True,False,False,False,False,False,117.06648144303944,12,12.0,0.0,12.948611864316666,12.948611864316666,8.093923158804973,0.0,0.0,0.0,selector_decision_log_selected_executed_rows
r10_heavy_cluster_spatial_flow_belief_memory_h30_final_0033,r10_l7_full_domain_randomisation_arena_wide_training,heavy_cluster,33,r10_changed_final_0033,spatial_flow_belief_memory_h30,30,True,True,True,False,False,False,False,False,120.1390050205499,8,8.0,0.0,9.22537219189089,8.821313237611088,5.537459593146524,0.0357402863438378,0.4040589542798024,0.0,selector_decision_log_selected_executed_rows
r10_balanced_cluster_no_memory_baseline_final_0002,r10_l7_full_domain_randomisation_arena_wide_training,balanced_cluster,2,r10_changed_final_0002,no_memory_baseline,0,False,False,True,False,True,False,False,False,-50.0,6,6.0,0.0,9.080443310247837,9.080443310247837,4.597390066166266,0.0,0.0,0.0,selector_decision_log_selected_executed_rows
r10_balanced_cluster_no_memory_baseline_final_0003,r10_l7_full_domain_randomisation_arena_wide_training,balanced_cluster,3,r10_changed_final_0003,no_memory_baseline,0,True,True,True,False,False,False,False,False,122.01070639913351,9,9.0,0.0,12.704420758675212,12.704420758675212,6.681283147550277,0.0,0.0,0.0,selector_decision_log_selected_executed_rows
r10_balanced_cluster_no_memory_baseline_final_0005,r10_l7_full_domain_randomisation_arena_wide_training,balanced_cluster,5,r10_changed_final_0005,no_memory_baseline,0,True,True,True,False,False,False,False,False,120.0,9,9.0,0.0,11.85965271211506,11.85965271211506,6.6045639064363915,0.0,0.0,0.0,selector_decision_log_selected_executed_rows
r10_balanced_cluster_no_memory_baseline_final_0004,r10_l7_full_domain_randomisation_arena_wide_training,balanced_cluster,4,r10_changed_final_0004,no_memory_baseline,0,False,False,False,False,False,True,False,False,-40.0,11,11.0,0.0,-inf,4.9557809020213455,2.771540311790174,0.0,0.0,0.0,selector_decision_log_selected_executed_rows
r10_balanced_cluster_no_memory_baseline_final_0006,r10_l7_full_domain_randomisation_arena_wide_training,balanced_cluster,6,r10_changed_final_0006,no_memory_baseline,0,True,True,True,False,False,False,False,False,123.57610668688507,9,9.0,0.0,11.155123321747475,11.155123321747475,6.630673086448563,0.0,0.0,0.0,selector_decision_log_selected_executed_rows
r10_heavy_cluster_spatial_flow_belief_memory_h30_final_0041,r10_l7_full_domain_randomisation_arena_wide_training,heavy_cluster,41,r10_changed_final_0041,spatial_flow_belief_memory_h30,30,False,False,False,False,False,False,True,True,-100.0,10,10.0,0.0,8.500294923442809,7.965884811192893,4.8288214737900015,0.0398978091674381,0.5344101122499156,0.0,selector_decision_log_selected_executed_rows
r10_balanced_cluster_no_memory_baseline_final_0007,r10_l7_full_domain_randomisation_arena_wide_training,balanced_cluster,7,r10_changed_final_0007,no_memory_baseline,0,False,False,False,False,False,False,False,False,0.0,10,10.0,0.0,3.3393753241232407,3.3393753241232407,1.7946795078152482,0.0,0.0,0.0,selector_decision_log_selected_executed_rows
r10_heavy_cluster_spatial_flow_belief_memory_h30_final_0024,r10_l7_full_domain_randomisation_arena_wide_training,heavy_cluster,24,r10_changed_final_0024,spatial_flow_belief_memory_h30,30,False,False,False,False,True,False,True,False,-100.0,14,14.0,0.0,15.056260075336114,14.390800721133752,9.60873125099302,0.0618703696725593,0.6654593542023616,0.0,selector_decision_log_selected_executed_rows
r10_balanced_cluster_no_memory_baseline_final_0008,r10_l7_full_domain_randomisation_arena_wide_training,balanced_cluster,8,r10_changed_final_0008,no_memory_baseline,0,True,True,True,False,False,False,False,False,132.53606844969295,9,9.0,0.0,11.160163033619298,11.160163033619298,6.552132300330847,0.0,0.0,0.0,selector_decision_log_selected_executed_rows
r10_balanced_cluster_no_memory_baseline_final_0010,r10_l7_full_domain_randomisation_arena_wide_training,balanced_cluster,10,r10_changed_final_0010,no_memory_baseline,0,False,False,False,False,False,True,False,False,-40.0,9,9.0,0.0,-inf,11.058766719084407,5.451544139837212,0.0,0.0,0.0,selector_decision_log_selected_executed_rows
r10_balanced_cluster_no_memory_baseline_final_0009,r10_l7_full_domain_randomisation_arena_wide_training,balanced_cluster,9,r10_changed_final_0009,no_memory_baseline,0,False,False,False,False,True,False,True,False,-100.0,8,8.0,0.0,10.005510710565718,10.005510710565718,6.341790336547412,0.0,0.0,0.0,selector_decision_log_selected_executed_rows
r10_balanced_cluster_no_memory_baseline_final_0011,r10_l7_full_domain_randomisation_arena_wide_training,balanced_cluster,11,r10_changed_final_0011,no_memory_baseline,0,True,True,True,False,False,False,False,False,113.31708934881236,12,12.0,0.0,15.953394454005918,15.953394454005918,8.083887003044122,0.0,0.0,0.0,selector_decision_log_selected_executed_rows
r10_balanced_cluster_no_memory_baseline_final_0012,r10_l7_full_domain_randomisation_arena_wide_training,balanced_cluster,12,r10_changed_final_0012,no_memory_baseline,0,False,False,True,False,True,False,False,False,-50.0,9,9.0,0.0,7.481047198619793,7.481047198619793,2.8599783630851783,0.0,0.0,0.0,selector_decision_log_selected_executed_rows
r10_balanced_cluster_no_memory_baseline_final_0015,r10_l7_full_domain_randomisation_arena_wide_training,balanced_cluster,15,r10_changed_final_0015,no_memory_baseline,0,True,True,True,False,False,False,False,False,117.53515669530208,9,9.0,0.0,13.376236180838465,13.376236180838465,7.290830362388117,0.0,0.0,0.0,selector_decision_log_selected_executed_rows
r10_balanced_cluster_no_memory_baseline_final_0016,r10_l7_full_domain_randomisation_arena_wide_training,balanced_cluster,16,r10_changed_final_0016,no_memory_baseline,0,True,True,True,False,False,False,False,False,120.00295074304003,9,9.0,0.0,10.046779365562703,10.046779365562703,6.576885932539714,0.0,0.0,0.0,selector_decision_log_selected_executed_rows
r10_balanced_cluster_no_memory_baseline_final_0013,r10_l7_full_domain_randomisation_arena_wide_training,balanced_cluster,13,r10_changed_final_0013,no_memory_baseline,0,True,True,True,False,False,False,False,False,129.99317128587654,11,11.0,0.0,13.115933028142713,13.115933028142713,8.001250677215214,0.0,0.0,0.0,selector_decision_log_selected_executed_rows
r10_balanced_cluster_no_memory_baseline_final_0017,r10_l7_full_domain_randomisation_arena_wide_training,balanced_cluster,17,r10_changed_final_0017,no_memory_baseline,0,False,False,False,False,False,False,True,True,-100.0,8,8.0,0.0,9.572633997635645,9.572633997635645,5.568024229419217,0.0,0.0,0.0,selector_decision_log_selected_executed_rows
r10_heavy_cluster_spatial_flow_belief_memory_h30_final_0045,r10_l7_full_domain_randomisation_arena_wide_training,heavy_cluster,45,r10_changed_final_0045,spatial_flow_belief_memory_h30,30,True,True,True,False,False,False,False,False,120.0,10,10.0,0.0,11.810573730835864,11.3048814295423,6.835330490994809,0.0439863953470402,0.505692301293563,0.0,selector_decision_log_selected_executed_rows
r10_balanced_cluster_no_memory_baseline_final_0020,r10_l7_full_domain_randomisation_arena_wide_training,balanced_cluster,20,r10_changed_final_0020,no_memory_baseline,0,False,False,False,False,False,False,False,False,0.0,10,10.0,0.0,10.431961633483876,10.431961633483876,4.831722464914803,0.0,0.0,0.0,selector_decision_log_selected_executed_rows
r10_balanced_cluster_no_memory_baseline_final_0021,r10_l7_full_domain_randomisation_arena_wide_training,balanced_cluster,21,r10_changed_final_0021,no_memory_baseline,0,True,True,True,False,False,False,False,False,120.02586319489345,9,9.0,0.0,13.840175021785914,13.840175021785914,7.414702236208444,0.0,0.0,0.0,selector_decision_log_selected_executed_rows
r10_balanced_cluster_no_memory_baseline_final_0014,r10_l7_full_domain_randomisation_arena_wide_training,balanced_cluster,14,r10_changed_final_0014,no_memory_baseline,0,False,False,False,False,True,False,True,False,-100.0,13,13.0,0.0,11.919339748746232,11.919339748746232,7.401811551173404,0.0,0.0,0.0,selector_decision_log_selected_executed_rows
r10_balanced_cluster_no_memory_baseline_final_0018,r10_l7_full_domain_randomisation_arena_wide_training,balanced_cluster,18,r10_changed_final_0018,no_memory_baseline,0,False,False,False,False,False,False,False,False,0.0,11,11.0,0.0,9.284590488382669,9.284590488382669,5.99699380118982,0.0,0.0,0.0,selector_decision_log_selected_executed_rows
r10_balanced_cluster_no_memory_baseline_final_0022,r10_l7_full_domain_randomisation_arena_wide_training,balanced_cluster,22,r10_changed_final_0022,no_memory_baseline,0,True,True,True,False,False,False,False,False,120.02013090220115,10,10.0,0.0,10.982860411523152,10.982860411523152,6.862275300368472,0.0,0.0,0.0,selector_decision_log_selected_executed_rows
r10_balanced_cluster_no_memory_baseline_final_0025,r10_l7_full_domain_randomisation_arena_wide_training,balanced_cluster,25,r10_changed_final_0025,no_memory_baseline,0,True,True,True,False,False,False,False,False,115.74109519551153,11,11.0,0.0,13.407687029053465,13.407687029053465,7.729650168438717,0.0,0.0,0.0,selector_decision_log_selected_executed_rows
r10_balanced_cluster_no_memory_baseline_final_0023,r10_l7_full_domain_randomisation_arena_wide_training,balanced_cluster,23,r10_changed_final_0023,no_memory_baseline,0,False,False,False,False,False,True,False,False,-40.0,9,9.0,0.0,-inf,10.126503504463093,4.604272645363584,0.0,0.0,0.0,selector_decision_log_selected_executed_rows
r10_balanced_cluster_no_memory_baseline_final_0026,r10_l7_full_domain_randomisation_arena_wide_training,balanced_cluster,26,r10_changed_final_0026,no_memory_baseline,0,True,True,True,False,False,False,False,False,131.782183904141,9,9.0,0.0,13.092106493159417,13.092106493159417,7.430438832129509,0.0,0.0,0.0,selector_decision_log_selected_executed_rows
r10_balanced_cluster_no_memory_baseline_final_0019,r10_l7_full_domain_randomisation_arena_wide_training,balanced_cluster,19,r10_changed_final_0019,no_memory_baseline,0,True,True,True,False,False,False,False,False,159.49799822669038,15,15.0,0.0,12.415023584210306,12.415023584210306,7.4898804006485875,0.0,0.0,0.0,selector_decision_log_selected_executed_rows
r10_balanced_cluster_no_memory_baseline_final_0030,r10_l7_full_domain_randomisation_arena_wide_training,balanced_cluster,30,r10_changed_final_0030,no_memory_baseline,0,True,True,True,False,False,False,False,False,120.0,9,9.0,0.0,11.12641663715196,11.12641663715196,6.600799410332162,0.0,0.0,0.0,selector_decision_log_selected_executed_rows
r10_balanced_cluster_no_memory_baseline_final_0027,r10_l7_full_domain_randomisation_arena_wide_training,balanced_cluster,27,r10_changed_final_0027,no_memory_baseline,0,True,True,True,False,False,False,False,False,120.04156407440357,12,12.0,0.0,12.641113649062147,12.641113649062147,8.297445126657685,0.0,0.0,0.0,selector_decision_log_selected_executed_rows
r10_balanced_cluster_no_memory_baseline_final_0028,r10_l7_full_domain_randomisation_arena_wide_training,balanced_cluster,28,r10_changed_final_0028,no_memory_baseline,0,True,True,True,False,False,False,False,False,121.08789055781854,9,9.0,0.0,11.430241590234154,11.430241590234154,6.603547713817853,0.0,0.0,0.0,selector_decision_log_selected_executed_rows
r10_heavy_cluster_spatial_flow_belief_memory_h30_final_0037,r10_l7_full_domain_randomisation_arena_wide_training,heavy_cluster,37,r10_changed_final_0037,spatial_flow_belief_memory_h30,30,False,False,False,False,False,True,False,False,-40.0,13,13.0,0.0,-inf,16.458903574556835,8.013788226080266,0.0510250417208328,0.5865210099273684,0.0,selector_decision_log_selected_executed_rows
r10_balanced_cluster_no_memory_baseline_final_0029,r10_l7_full_domain_randomisation_arena_wide_training,balanced_cluster,29,r10_changed_final_0029,no_memory_baseline,0,False,False,False,False,False,False,True,True,-100.0,7,7.0,0.0,7.7971414545545725,7.7971414545545725,4.482804246429363,0.0,0.0,0.0,selector_decision_log_selected_executed_rows
r10_balanced_cluster_no_memory_baseline_final_0031,r10_l7_full_domain_randomisation_arena_wide_training,balanced_cluster,31,r10_changed_final_0031,no_memory_baseline,0,True,True,True,False,False,False,False,False,120.00263038529981,10,10.0,0.0,14.458700609001044,14.458700609001044,8.434072723514724,0.0,0.0,0.0,selector_decision_log_selected_executed_rows
r10_balanced_cluster_no_memory_baseline_final_0035,r10_l7_full_domain_randomisation_arena_wide_training,balanced_cluster,35,r10_changed_final_0035,no_memory_baseline,0,False,False,False,False,False,False,False,False,0.0,11,11.0,0.0,7.154547085617495,7.154547085617495,4.80145844463136,0.0,0.0,0.0,selector_decision_log_selected_executed_rows
r10_balanced_cluster_no_memory_baseline_final_0024,r10_l7_full_domain_randomisation_arena_wide_training,balanced_cluster,24,r10_changed_final_0024,no_memory_baseline,0,False,False,False,False,False,True,False,False,-40.0,18,18.0,0.0,-inf,13.434256759664494,11.810189472019108,0.0,0.0,0.0,selector_decision_log_selected_executed_rows
r10_balanced_cluster_no_memory_baseline_final_0032,r10_l7_full_domain_randomisation_arena_wide_training,balanced_cluster,32,r10_changed_final_0032,no_memory_baseline,0,True,True,True,False,False,False,False,False,130.78067395672667,10,10.0,0.0,13.82554620967164,13.82554620967164,7.65680174307572,0.0,0.0,0.0,selector_decision_log_selected_executed_rows
r10_balanced_cluster_no_memory_baseline_final_0036,r10_l7_full_domain_randomisation_arena_wide_training,balanced_cluster,36,r10_changed_final_0036,no_memory_baseline,0,True,True,True,False,False,False,False,False,127.05357743238743,9,9.0,0.0,11.743116526391848,11.743116526391848,7.3715236156232935,0.0,0.0,0.0,selector_decision_log_selected_executed_rows
r10_balanced_cluster_no_memory_baseline_final_0033,r10_l7_full_domain_randomisation_arena_wide_training,balanced_cluster,33,r10_changed_final_0033,no_memory_baseline,0,True,True,True,False,False,False,False,False,120.08490766420017,8,8.0,0.0,10.217602154016015,10.217602154016015,6.314093265492476,0.0,0.0,0.0,selector_decision_log_selected_executed_rows
r10_balanced_cluster_no_memory_baseline_final_0040,r10_l7_full_domain_randomisation_arena_wide_training,balanced_cluster,40,r10_changed_final_0040,no_memory_baseline,0,False,False,False,False,False,False,False,False,0.0,8,8.0,0.0,3.0144393165404373,3.0144393165404373,1.1796080955051733,0.0,0.0,0.0,selector_decision_log_selected_executed_rows
r10_balanced_cluster_no_memory_baseline_final_0034,r10_l7_full_domain_randomisation_arena_wide_training,balanced_cluster,34,r10_changed_final_0034,no_memory_baseline,0,True,True,True,False,False,False,False,False,130.30492508513265,9,9.0,0.0,11.071436871926101,11.071436871926101,6.651391254453361,0.0,0.0,0.0,selector_decision_log_selected_executed_rows
r10_balanced_cluster_no_memory_baseline_final_0037,r10_l7_full_domain_randomisation_arena_wide_training,balanced_cluster,37,r10_changed_final_0037,no_memory_baseline,0,False,False,False,False,False,False,False,False,0.0,11,11.0,0.0,10.463018106140629,10.463018106140629,5.093317860935329,0.0,0.0,0.0,selector_decision_log_selected_executed_rows
r10_balanced_cluster_no_memory_baseline_final_0041,r10_l7_full_domain_randomisation_arena_wide_training,balanced_cluster,41,r10_changed_final_0041,no_memory_baseline,0,False,False,False,False,False,False,True,True,-100.0,10,10.0,0.0,9.005861137757478,9.005861137757478,4.927755854966992,0.0,0.0,0.0,selector_decision_log_selected_executed_rows
r10_balanced_cluster_no_memory_baseline_final_0045,r10_l7_full_domain_randomisation_arena_wide_training,balanced_cluster,45,r10_changed_final_0045,no_memory_baseline,0,True,True,True,False,False,False,False,False,120.0,10,10.0,0.0,11.37260995190791,11.37260995190791,6.9243551947426285,0.0,0.0,0.0,selector_decision_log_selected_executed_rows
r10_balanced_cluster_no_memory_baseline_final_0042,r10_l7_full_domain_randomisation_arena_wide_training,balanced_cluster,42,r10_changed_final_0042,no_memory_baseline,0,True,True,True,False,False,False,False,False,135.50286742817127,11,11.0,0.0,13.231503479872233,13.231503479872233,8.777198474732568,0.0,0.0,0.0,selector_decision_log_selected_executed_rows
r10_balanced_cluster_no_memory_baseline_final_0038,r10_l7_full_domain_randomisation_arena_wide_training,balanced_cluster,38,r10_changed_final_0038,no_memory_baseline,0,False,False,False,False,False,False,False,False,0.0,12,12.0,0.0,5.4695097156159065,5.4695097156159065,3.3640353338722733,0.0,0.0,0.0,selector_decision_log_selected_executed_rows
r10_balanced_cluster_no_memory_baseline_final_0043,r10_l7_full_domain_randomisation_arena_wide_training,balanced_cluster,43,r10_changed_final_0043,no_memory_baseline,0,True,True,True,False,False,False,False,False,139.7711002214799,9,9.0,0.0,10.601968555589002,10.601968555589002,6.616922779463855,0.0,0.0,0.0,selector_decision_log_selected_executed_rows
r10_balanced_cluster_no_memory_baseline_final_0046,r10_l7_full_domain_randomisation_arena_wide_training,balanced_cluster,46,r10_changed_final_0046,no_memory_baseline,0,False,False,False,False,False,False,False,False,0.0,7,7.0,0.0,2.5291890839844426,2.5291890839844426,1.3776750446299386,0.0,0.0,0.0,selector_decision_log_selected_executed_rows
r10_balanced_cluster_no_memory_baseline_final_0039,r10_l7_full_domain_randomisation_arena_wide_training,balanced_cluster,39,r10_changed_final_0039,no_memory_baseline,0,False,False,False,False,False,False,True,True,-100.0,11,11.0,0.0,9.373541379558642,9.373541379558642,5.939506935564795,0.0,0.0,0.0,selector_decision_log_selected_executed_rows
r10_balanced_cluster_no_memory_baseline_final_0047,r10_l7_full_domain_randomisation_arena_wide_training,balanced_cluster,47,r10_changed_final_0047,no_memory_baseline,0,False,False,False,False,False,False,False,False,0.0,7,7.0,0.0,3.8753103329796543,3.8753103329796543,1.5854725830801653,0.0,0.0,0.0,selector_decision_log_selected_executed_rows
r10_balanced_cluster_no_memory_baseline_final_0048,r10_l7_full_domain_randomisation_arena_wide_training,balanced_cluster,48,r10_changed_final_0048,no_memory_baseline,0,True,True,True,False,False,False,False,False,127.21844733770953,10,10.0,0.0,11.652850663008463,11.652850663008463,7.662239799728695,0.0,0.0,0.0,selector_decision_log_selected_executed_rows
r10_balanced_cluster_no_memory_baseline_final_0044,r10_l7_full_domain_randomisation_arena_wide_training,balanced_cluster,44,r10_changed_final_0044,no_memory_baseline,0,True,True,True,False,False,False,False,False,125.69554903798517,13,13.0,0.0,12.758882021146428,12.758882021146428,8.990708671524516,0.0,0.0,0.0,selector_decision_log_selected_executed_rows
r10_balanced_cluster_no_memory_baseline_final_0049,r10_l7_full_domain_randomisation_arena_wide_training,balanced_cluster,49,r10_changed_final_0049,no_memory_baseline,0,False,False,False,False,False,False,True,True,-100.0,9,9.0,0.0,8.963463003228252,8.963463003228252,4.634604582766238,0.0,0.0,0.0,selector_decision_log_selected_executed_rows
r10_balanced_cluster_spatial_flow_belief_memory_h3_final_0000,r10_l7_full_domain_randomisation_arena_wide_training,balanced_cluster,0,r10_changed_final_0000,spatial_flow_belief_memory_h3,3,False,False,False,False,False,False,False,False,0.0,10,10.0,0.0,6.656234612344158,6.131702385164469,3.915376601610151,0.0377600427195531,0.5245322271796884,0.0,selector_decision_log_selected_executed_rows
r10_balanced_cluster_spatial_flow_belief_memory_h3_final_0005,r10_l7_full_domain_randomisation_arena_wide_training,balanced_cluster,5,r10_changed_final_0005,spatial_flow_belief_memory_h3,3,True,True,True,False,False,False,False,False,120.0,9,9.0,0.0,12.282411720204074,11.85965271211506,6.6045639064363915,0.0390870164273343,0.42275900808901273,0.0,selector_decision_log_selected_executed_rows
r10_balanced_cluster_spatial_flow_belief_memory_h3_final_0001,r10_l7_full_domain_randomisation_arena_wide_training,balanced_cluster,1,r10_changed_final_0001,spatial_flow_belief_memory_h3,3,True,True,True,False,False,False,False,False,117.06648144303944,12,12.0,0.0,13.485668993550599,12.948611864316666,8.093923158804973,0.0507777852232842,0.5370571292339325,0.0,selector_decision_log_selected_executed_rows
r10_heavy_cluster_spatial_flow_belief_memory_h30_final_0034,r10_l7_full_domain_randomisation_arena_wide_training,heavy_cluster,34,r10_changed_final_0034,spatial_flow_belief_memory_h30,30,True,True,True,False,False,False,False,False,129.00155485524755,9,9.0,0.0,11.46203742075875,11.044170880616587,6.614696035364323,0.037969944769855796,0.4178665401421613,0.0,selector_decision_log_selected_executed_rows
r10_balanced_cluster_spatial_flow_belief_memory_h3_final_0002,r10_l7_full_domain_randomisation_arena_wide_training,balanced_cluster,2,r10_changed_final_0002,spatial_flow_belief_memory_h3,3,False,False,True,False,True,False,False,False,-50.0,6,6.0,0.0,9.349996731848016,9.080443310247837,4.597390066166266,0.0276577216427328,0.2695534216001776,0.0,selector_decision_log_selected_executed_rows
r10_heavy_cluster_spatial_flow_belief_memory_h30_final_0046,r10_l7_full_domain_randomisation_arena_wide_training,heavy_cluster,46,r10_changed_final_0046,spatial_flow_belief_memory_h30,30,False,False,False,False,False,False,False,False,0.0,7,7.0,0.0,3.0712931617187773,2.6527548496910938,1.3543015114190888,0.022789829846747302,0.4185383120276833,0.0,selector_decision_log_selected_executed_rows
r10_balanced_cluster_spatial_flow_belief_memory_h3_final_0006,r10_l7_full_domain_randomisation_arena_wide_training,balanced_cluster,6,r10_changed_final_0006,spatial_flow_belief_memory_h3,3,True,True,True,False,False,False,False,False,123.57610668688507,9,9.0,0.0,11.57253857180456,11.155123321747475,6.630673086448563,0.0374089714250595,0.4174152500570865,0.0,selector_decision_log_selected_executed_rows
r10_balanced_cluster_spatial_flow_belief_memory_h3_final_0010,r10_l7_full_domain_randomisation_arena_wide_training,balanced_cluster,10,r10_changed_final_0010,spatial_flow_belief_memory_h3,3,False,False,False,False,False,True,False,False,-40.0,9,9.0,0.0,-inf,11.058766719084407,5.451544139837212,0.0351060558689452,0.3911847410835129,0.0,selector_decision_log_selected_executed_rows
r10_balanced_cluster_spatial_flow_belief_memory_h3_final_0004,r10_l7_full_domain_randomisation_arena_wide_training,balanced_cluster,4,r10_changed_final_0004,spatial_flow_belief_memory_h3,3,False,False,False,False,False,True,False,False,-40.0,11,11.0,0.0,-inf,4.9557809020213455,2.771540311790174,0.0364563942281572,0.5235516552373526,0.0,selector_decision_log_selected_executed_rows
r10_balanced_cluster_spatial_flow_belief_memory_h3_final_0003,r10_l7_full_domain_randomisation_arena_wide_training,balanced_cluster,3,r10_changed_final_0003,spatial_flow_belief_memory_h3,3,True,True,True,False,False,False,False,False,122.01070639913351,9,9.0,0.0,13.150400482710902,12.704420758675212,6.681283147550277,0.041069702648959504,0.4459797240356899,0.0,selector_decision_log_selected_executed_rows
r10_balanced_cluster_spatial_flow_belief_memory_h3_final_0007,r10_l7_full_domain_randomisation_arena_wide_training,balanced_cluster,7,r10_changed_final_0007,spatial_flow_belief_memory_h3,3,False,False,False,False,False,False,False,False,0.0,10,10.0,0.0,3.8905878515218064,3.3393753241232407,1.7946795078152482,0.0309488736157871,0.5512125273985652,0.0,selector_decision_log_selected_executed_rows
r10_balanced_cluster_spatial_flow_belief_memory_h3_final_0011,r10_l7_full_domain_randomisation_arena_wide_training,balanced_cluster,11,r10_changed_final_0011,spatial_flow_belief_memory_h3,3,True,True,True,False,False,False,False,False,113.28529567541968,12,12.0,0.0,16.522295493711916,15.948000894117687,8.072627758578852,0.052050850885258904,0.5742945995942279,0.0,selector_decision_log_selected_executed_rows
r10_balanced_cluster_spatial_flow_belief_memory_h3_final_0008,r10_l7_full_domain_randomisation_arena_wide_training,balanced_cluster,8,r10_changed_final_0008,spatial_flow_belief_memory_h3,3,True,True,True,False,False,False,False,False,132.53606844969295,9,9.0,0.0,11.594882601609868,11.160163033619298,6.552132300330847,0.040117774953796,0.4347195679905674,0.0,selector_decision_log_selected_executed_rows
r10_balanced_cluster_spatial_flow_belief_memory_h3_final_0015,r10_l7_full_domain_randomisation_arena_wide_training,balanced_cluster,15,r10_changed_final_0015,spatial_flow_belief_memory_h3,3,True,True,True,False,False,False,False,False,117.53515669530208,9,9.0,0.0,13.763169940869924,13.376236180838465,7.290830362388117,0.0391709729858633,0.3869337600314582,0.0,selector_decision_log_selected_executed_rows
r10_balanced_cluster_spatial_flow_belief_memory_h3_final_0009,r10_l7_full_domain_randomisation_arena_wide_training,balanced_cluster,9,r10_changed_final_0009,spatial_flow_belief_memory_h3,3,False,False,False,False,True,False,True,False,-100.0,8,8.0,0.0,10.365823206302803,10.005510710565718,6.341790336547412,0.0357571699753356,0.3603124957370853,0.0,selector_decision_log_selected_executed_rows
r10_balanced_cluster_spatial_flow_belief_memory_h3_final_0012,r10_l7_full_domain_randomisation_arena_wide_training,balanced_cluster,12,r10_changed_final_0012,spatial_flow_belief_memory_h3,3,False,False,True,False,True,False,False,False,-50.0,9,9.0,0.0,7.932595217681262,7.481047198619793,2.8599783630851783,0.035629067236367,0.451548019061468,0.0,selector_decision_log_selected_executed_rows
r10_heavy_cluster_spatial_flow_belief_memory_h30_final_0042,r10_l7_full_domain_randomisation_arena_wide_training,heavy_cluster,42,r10_changed_final_0042,spatial_flow_belief_memory_h30,30,True,True,True,False,False,False,False,False,134.69576924576472,11,11.0,0.0,13.102192203302781,12.566239771124817,7.996839706753887,0.047709112932623,0.5359524321779646,0.0,selector_decision_log_selected_executed_rows
r10_heavy_cluster_spatial_flow_belief_memory_h30_final_0039,r10_l7_full_domain_randomisation_arena_wide_training,heavy_cluster,39,r10_changed_final_0039,spatial_flow_belief_memory_h30,30,False,False,False,False,False,False,True,True,-100.0,11,11.0,0.0,9.9705461451134,9.399531000364124,5.967099141564636,0.0449794196012982,0.5710151447492752,0.0,selector_decision_log_selected_executed_rows
r10_balanced_cluster_spatial_flow_belief_memory_h3_final_0016,r10_l7_full_domain_randomisation_arena_wide_training,balanced_cluster,16,r10_changed_final_0016,spatial_flow_belief_memory_h3,3,True,True,True,False,False,False,False,False,120.00295074304003,9,9.0,0.0,10.47721783211934,10.046779365562703,6.576885932539714,0.040132374963780304,0.4304384665566377,0.0,selector_decision_log_selected_executed_rows
r10_balanced_cluster_spatial_flow_belief_memory_h3_final_0020,r10_l7_full_domain_randomisation_arena_wide_training,balanced_cluster,20,r10_changed_final_0020,spatial_flow_belief_memory_h3,3,False,False,False,False,False,False,False,False,0.0,10,10.0,0.0,10.923823275034923,10.431961633483876,4.831722464914803,0.0399267247130646,0.4918616415510485,0.0,selector_decision_log_selected_executed_rows
r10_balanced_cluster_spatial_flow_belief_memory_h3_final_0017,r10_l7_full_domain_randomisation_arena_wide_training,balanced_cluster,17,r10_changed_final_0017,spatial_flow_belief_memory_h3,3,False,False,False,False,False,False,True,True,-100.0,8,8.0,0.0,9.976774737463662,9.572633997635645,5.568024229419217,0.0360901985142583,0.4041407398280173,0.0,selector_decision_log_selected_executed_rows
r10_heavy_cluster_spatial_flow_belief_memory_h30_final_0047,r10_l7_full_domain_randomisation_arena_wide_training,heavy_cluster,47,r10_changed_final_0047,spatial_flow_belief_memory_h30,30,False,False,False,False,False,False,False,False,0.0,7,7.0,0.0,4.729281982795793,4.30011893293736,1.681656259319788,0.0257405166415642,0.4291630498584323,0.0,selector_decision_log_selected_executed_rows
r10_balanced_cluster_spatial_flow_belief_memory_h3_final_0013,r10_l7_full_domain_randomisation_arena_wide_training,balanced_cluster,13,r10_changed_final_0013,spatial_flow_belief_memory_h3,3,True,True,True,False,False,False,False,False,129.99317128587654,11,11.0,0.0,13.617166564413374,13.115933028142713,8.001250677215214,0.0492165505009883,0.5012335362706598,0.0,selector_decision_log_selected_executed_rows
r10_balanced_cluster_spatial_flow_belief_memory_h3_final_0021,r10_l7_full_domain_randomisation_arena_wide_training,balanced_cluster,21,r10_changed_final_0021,spatial_flow_belief_memory_h3,3,True,True,True,False,False,False,False,False,120.02586319489345,9,9.0,0.0,14.22906677079245,13.840175021785914,7.414702236208444,0.0395542623280453,0.3888917490065337,0.0,selector_decision_log_selected_executed_rows
