timestamp_utc,stage_id,check_id,passed,observed,required
2026-06-05T14:39:50.321526+00:00,R7,w3_all_active_families_have_launch_gate_entry_survivors,True,"[""energy_retaining_bank"", ""glide"", ""lift_dwell_arc"", ""lift_entry"", ""mild_turn_left"", ""mild_turn_right"", ""recovery"", ""safe_exit_or_recovery_handoff""]","[""glide"", ""recovery"", ""lift_entry"", ""lift_dwell_arc"", ""mild_turn_left"", ""mild_turn_right"", ""energy_retaining_bank"", ""safe_exit_or_recovery_handoff""]"
2026-06-05T14:39:50.363036+00:00,R7,no_generated_file_above_100mb,True,10.311,<=100.0
2026-06-05T14:45:48.775297+00:00,R8,post_w3_study_complete,True,complete,complete
2026-06-05T14:45:48.775297+00:00,R8,outcome_model_complete,True,complete,complete
2026-06-05T14:45:48.775297+00:00,R8,all_active_library_size_cases_present,True,"[""balanced_cluster"", ""heavy_cluster"", ""light_cluster"", ""no_cluster_no_merge"", ""super_light_cluster""]","[""balanced_cluster"", ""heavy_cluster"", ""light_cluster"", ""no_cluster_no_merge"", ""super_light_cluster""]"
2026-06-05T14:45:48.775297+00:00,R8,outcome_all_active_library_size_cases_present,True,"[""balanced_cluster"", ""heavy_cluster"", ""light_cluster"", ""no_cluster_no_merge"", ""super_light_cluster""]","[""heavy_cluster"", ""balanced_cluster"", ""light_cluster"", ""super_light_cluster"", ""no_cluster_no_merge""]"
2026-06-05T14:45:48.783334+00:00,R8,launch_gate_candidate_availability_audit,True,audit,passed
2026-06-05T14:45:48.785297+00:00,R8,no_generated_file_above_100mb,True,15.308,<=100.0
2026-06-05T14:45:48.786298+00:00,R8,no_generated_file_above_100mb,True,2.419,<=100.0
2026-06-05T15:41:40.463563+00:00,R10,stage_status_complete,True,complete,complete
2026-06-05T15:41:40.463563+00:00,R10,not_dry_run_or_reduced_diagnostic,True,changed_case_viability_governor_learning_rollout_validation_not_final_claim_gate,changed_case_viability_governor_learning_rollout_validation_not_final_claim_gate
2026-06-05T15:41:40.463563+00:00,R10,pass_gate_true,True,True,True
2026-06-05T15:41:40.463563+00:00,R10,r10_not_gated_by_r9_internal_preflight,True,False,R9 optional internal preflight only
2026-06-05T15:41:40.463563+00:00,R10,final_heldout_launch_count_exact,True,1000,1000
2026-06-05T15:41:40.463563+00:00,R10,history_launch_count_exact,True,10750,10750
2026-06-05T15:41:40.474563+00:00,R10,r10_no_model_latency_variation_audit,True,audit,passed
2026-06-05T15:41:40.475562+00:00,R10,r10_frozen_governor_config_for_r11_exists,True,03_Control/05_Results/R10_learn/E02/manifests/frozen_governor_config_for_r11.json,exists
2026-06-05T15:41:40.485091+00:00,R10,r10_frozen_governor_config_selected_for_r11,True,selected_for_r11,selected_for_r11
2026-06-05T15:41:40.536669+00:00,R10,first_decision_launch_gate_audits_present,True,audit,passed
2026-06-05T15:41:40.541667+00:00,R10,no_generated_file_above_100mb,True,56.857,<=100.0
2026-06-05T15:41:40.551180+00:00,R10,r10_validation_gate_final_heldout_launch_count,True,1000,1000
2026-06-05T15:41:40.551180+00:00,R10,r10_validation_gate_history_launch_count,True,10750,10750
2026-06-05T15:41:40.551180+00:00,R10,r10_validation_gate_library_size_case_count,True,5,5
2026-06-05T15:41:40.551180+00:00,R10,r10_validation_gate_policy_history_condition_count,True,4,4
2026-06-05T15:41:40.551180+00:00,R10,r10_validation_gate_pairing_audit,True,50,50
2026-06-05T15:41:40.551180+00:00,R10,r10_validation_gate_primitive_count_cap_disabled_for_full_validation,True,0,0_or_negative_disabled
2026-06-05T15:41:40.551180+00:00,R10,r10_validation_gate_max_episode_time_budget_positive,True,20.0,>=0.1
2026-06-05T15:41:40.551180+00:00,R10,r10_validation_gate_no_glider_latency_variation_audit,True,50,50
2026-06-05T15:41:40.551180+00:00,R10,r10_validation_gate_launch_inflight_recovery_sequence_policy,True,11750,11750
2026-06-05T15:41:40.551180+00:00,R10,r10_validation_gate_claim_bearing_final_launch_count_positive,True,813,>0_after_expected_low_energy_dry_air_sink_exclusion
2026-06-05T15:41:40.551180+00:00,R10,r10_validation_gate_expected_low_energy_dry_air_sink_labeled,True,187,diagnostic_not_claim_bearing_governor_failure
2026-06-05T15:41:40.551180+00:00,R10,r10_validation_gate_hard_failure_rate_within_stage_profile,True,0.16851168511685116,0.2
2026-06-05T15:41:40.551180+00:00,R10,r10_validation_gate_floor_or_ceiling_violation_rate_within_stage_profile,True,0.14022140221402213,0.2
2026-06-05T15:41:40.551180+00:00,R10,r10_validation_gate_no_viable_primitive_rate_within_stage_profile,True,0.10209102091020911,0.3
2026-06-05T15:41:40.551180+00:00,R10,r10_validation_gate_safe_success_rate_within_stage_profile,True,0.7293972939729397,0.2
2026-06-05T15:41:40.551180+00:00,R10,r10_validation_gate_terminal_or_lift_capture_within_stage_profile,True,0.7293972939729397,0.3
2026-06-05T15:41:40.551180+00:00,R10,r10_validation_gate_front_wall_mission_success_rate_diagnostic,True,0.6801968019680197,diagnostic_only_score_target_not_current_pass_gate
2026-06-05T15:41:40.551180+00:00,R10,r10_validation_gate_wrong_wall_exit_rate_diagnostic,True,0.07749077490774908,diagnostic_only_penalised_by_launch_score
2026-06-05T15:41:40.551180+00:00,R10,r10_validation_gate_selected_primitive_family_count_diagnostic,True,8,diagnostic_only_not_a_governor_pass_gate
2026-06-05T15:41:40.551180+00:00,R10,r10_validation_gate_selected_variant_count_diagnostic,True,179,diagnostic_only_not_a_governor_pass_gate
2026-06-05T15:41:40.551180+00:00,R10,r10_validation_gate_lift_dwell_arc_selected_diagnostic,True,True,diagnostic_only_expected_when_viable_lift_dwell_evidence_wins
2026-06-05T15:41:40.551180+00:00,R10,r10_validation_gate_r10_learning_stage_uses_final_reject_rate_not_candidate_reject_rate,True,0.10209102091020911,bounded_final_no_viable_rate_plus_tuning_handoff_diagnostics
2026-06-05T15:41:40.551180+00:00,R10,r10_validation_gate_r10_memory_improvement_is_tuning_signal_not_final_claim_gate,True,governor_config_selection.csv_and_memory_opportunity_summary.csv,R11_or_reality_required_for_memory_improvement_claim
