run_id,seed,primitive_name,primitive_family,scenario_name,wind_mode,latency_case,success,finite_state_success,rollout_success,primitive_success,closed_loop_replay_success,failure_label,duration_s,initial_speed_m_s,terminal_speed_m_s,height_change_m,min_true_wall_margin_m,min_floor_margin_m,min_ceiling_margin_m,max_alpha_deg,max_beta_deg,max_bank_deg,max_pitch_deg,max_rate_rad_s,saturation_fraction,notes,target_heading_deg,actual_heading_change_deg,forward_travel_m,turn_volume_proxy_m2,exit_recoverable,source_trajectory_success,gain_construction_success,saturation_time_s
s001,1,recovery_w0_nominal,recovery,recovery_w0_high_rate_boundary,none,none,True,True,True,True,True,success,0.64,6.500000000000001,5.840029824546152,0.13096195703870928,0.10000000000000009,1.6,1.2830011097194531,4.393057650093636,2.9525970741939513,26.86988066239076,15.05945853319363,1.8282505298782221,0.0,recovery_w0_local_feedback_handoff_to_glide_proxy,,,,,False,False,False,0.0
