time_s,u_norm_requested_delta_a_norm,u_norm_requested_delta_e_norm,u_norm_requested_delta_r_norm,u_norm_applied_delta_a_norm,u_norm_applied_delta_e_norm,u_norm_applied_delta_r_norm,delta_cmd_rad_delta_a_cmd,delta_cmd_rad_delta_e_cmd,delta_cmd_rad_delta_r_cmd
0.36,-1.5349078889255907e-17,-0.07160839977864956,1.3019292823422103e-19,-1.5349078889255907e-17,-0.07160839977864956,1.3019292823422103e-19,-6.96519105791261e-18,-0.037494070446654405,6.362426729399564e-20
0.38,-4.533701740910216e-18,-0.06995798847369483,6.917994079125205e-20,-4.533701740910216e-18,-0.06995798847369483,6.917994079125205e-20,-2.057328589739336e-18,-0.03662991710814652,3.3807696807978224e-20
0.4,-2.329598618300288e-18,-0.06828553165026786,1.504766091641975e-19,-2.329598618300288e-18,-0.06828553165026786,1.504766091641975e-19,-1.057138319620517e-18,-0.035754220763159136,7.353674376025372e-20
0.42,-8.276833807108846e-18,-0.06663877984525078,4.6481069711710605e-19,-8.276833807108846e-18,-0.06663877984525078,4.6481069711710605e-19,-3.755908040935092e-18,-0.0348919835343379,2.2714935776914125e-19
0.44,-6.904297894904186e-18,-0.06504020517641627,5.451889690881807e-19,-6.904297894904186e-18,-0.06504020517641627,5.451889690881807e-19,-3.1330710009193783e-18,-0.0340549717950337,2.664295915719856e-19
0.46,-4.2033293878597754e-18,-0.06349481162760381,2.2406656106329042e-19,-4.2033293878597754e-18,-0.06349481162760381,2.2406656106329042e-19,-1.907410371463762e-18,-0.03324580562505799,1.0949957855690964e-19
0.48,-7.019691049305712e-18,-0.06199729112186475,-1.703986239145683e-19,-7.019691049305712e-18,-0.06199729112186475,-1.703986239145683e-19,-3.1854347533621675e-18,-0.03246170572181967,-1.0409059598618679e-19
0.5,2.341383306460656e-18,-0.060537682243682875,-6.184749534225567e-19,2.341383306460656e-18,-0.060537682243682875,-6.184749534225567e-19,8.990266504773371e-19,-0.031697456300351236,-3.7780484974197656e-19
0.52,-7.952235822189962e-18,-0.059105292089680836,-8.927513957158581e-19,-7.952235822189962e-18,-0.059105292089680836,-8.927513957158581e-19,-3.608610147798583e-18,-0.030947458569536703,-5.453507939955784e-19
0.54,-2.0284998557552023e-18,-0.05769101868204837,-1.184351797516964e-18,-2.0284998557552023e-18,-0.05769101868204837,-1.184351797516964e-18,-9.205040353381164e-19,-0.030206946744939112,-7.234793429004477e-19
0.56,-5.875393266168062e-18,-0.05628840251278827,-1.3304033890471858e-18,-5.875393266168062e-18,-0.05628840251278827,-1.3304033890471858e-18,-2.6661688909475424e-18,-0.029472538636080146,-8.126971831497561e-19
0.58,-7.615145119729056e-18,-0.054893792384229964,-1.1173297471201627e-18,-7.615145119729056e-18,-0.054893792384229964,-1.1173297471201627e-18,-3.4556432392676953e-18,-0.028742322480330033,-6.825379021202864e-19
0.6,-5.52878867532991e-18,-0.0535059825165442,-1.4255728077092227e-18,-5.52878867532991e-18,-0.0535059825165442,-1.4255728077092227e-18,-2.508884716818551e-18,-0.028015666932846527,-8.708328727499079e-19
0.62,-1.174551834302229e-17,-0.052125606190718446,-1.7076581789184788e-18,-1.174551834302229e-17,-0.052125606190718446,-1.7076581789184788e-18,-5.3299471534173205e-18,-0.027292903578779285,-1.0431490202258257e-18
0.64,-1.3094344619743462e-17,-0.05075448606833913,-1.5597559372872868e-18,-1.3094344619743462e-17,-0.05075448606833913,-1.5597559372872868e-18,-5.942025102138536e-18,-0.026574986761503286,-9.52800682161767e-19
