run_id,seed,primitive_name,primitive_family,scenario_name,wind_mode,latency_case,success,finite_state_success,rollout_success,primitive_success,closed_loop_replay_success,failure_label,duration_s,initial_speed_m_s,terminal_speed_m_s,height_change_m,min_true_wall_margin_m,min_floor_margin_m,min_ceiling_margin_m,max_alpha_deg,max_beta_deg,max_bank_deg,max_pitch_deg,max_rate_rad_s,saturation_fraction,notes,target_heading_deg,actual_heading_change_deg,forward_travel_m,turn_volume_proxy_m2,exit_recoverable,source_trajectory_success,gain_construction_success,saturation_time_s
s001,1,recovery_w0_nominal,recovery,recovery_w0_low_speed_pitch_up,none,none,True,True,True,True,True,success,0.64,5.9,5.679061252297,-0.15077865718752492,0.10000000000000009,1.449221342812475,1.4769886417396378,6.875493541569879,1.4919344945227305e-16,4.054323218593214e-16,7.222644729220257,0.4488730056855166,0.0,recovery_w0_local_feedback_handoff_to_glide_proxy,,,,,False,False,False,0.0
