relative_path,byte_count,size_mb,above_75mb,above_100mb,push_allowed,dense_table_partition
chunk_manifests/w01_primitive_rows/c00000.json,506,0.0004825592041015625,False,False,True,False
chunk_manifests/w01_primitive_rows/c00001.json,508,0.000484466552734375,False,False,True,False
chunk_manifests/w01_primitive_rows/c00002.json,509,0.00048542022705078125,False,False,True,False
manifests/frozen_w01_controller_bundle.json,296334,0.2826061248779297,False,False,True,False
manifests/primitive_variant_registry.json,86593,0.0825815200805664,False,False,True,False
manifests/run_manifest.json,3689,0.0035181045532226562,False,False,True,False
manifests/table_manifest.json,36329,0.034646034240722656,False,False,True,False
metrics/boundary_summary.csv,69,6.580352783203125e-05,False,False,True,False
metrics/boundary_use_summary.csv,199,0.00018978118896484375,False,False,True,False
metrics/chunk_summary.csv,694,0.0006618499755859375,False,False,True,False
metrics/coverage_summary.csv,1064,0.00101470947265625,False,False,True,False
metrics/entry_role_rejection_summary.csv,214,0.0002040863037109375,False,False,True,False
metrics/environment_coverage.csv,95,9.059906005859375e-05,False,False,True,False
metrics/failure_summary.csv,126,0.0001201629638671875,False,False,True,False
metrics/file_size_audit.csv,2252,0.002147674560546875,False,False,True,False
metrics/frozen_w01_controller_bundle_summary.csv,2459,0.0023450851440429688,False,False,True,False
metrics/outcome_summary.csv,54,5.14984130859375e-05,False,False,True,False
metrics/primitive_variant_registry.csv,59173,0.05643177032470703,False,False,True,False
metrics/runtime_summary.csv,372,0.000354766845703125,False,False,True,False
metrics/start_family_coverage.csv,868,0.000827789306640625,False,False,True,False
metrics/timing_contract_audit.csv,444,0.000423431396484375,False,False,True,False
metrics/timing_state_summary.csv,83,7.915496826171875e-05,False,False,True,False
metrics/variant_synthesis_summary.csv,3775,0.0036001205444335938,False,False,True,False
reports/claim_boundary_report.md,431,0.00041103363037109375,False,False,True,False
reports/frozen_controller_bundle_audit.md,502,0.0004787445068359375,False,False,True,False
reports/l6_move_on_check.md,793,0.0007562637329101562,False,False,True,False
reports/l7_w01_completeness_audit.md,3184,0.0030364990234375,False,False,True,False
reports/run_report.md,234,0.0002231597900390625,False,False,True,False
reports/timing_contract_audit.md,678,0.0006465911865234375,False,False,True,False
reports/timing_synthesis_boundary.md,672,0.000640869140625,False,False,True,False
tables/w01_primitive_rows/c00000.csv.gz,106146,0.10122871398925781,False,False,True,True
tables/w01_primitive_rows/c00001.csv.gz,106864,0.1019134521484375,False,False,True,True
tables/w01_primitive_rows/c00002.csv.gz,106238,0.10131645202636719,False,False,True,True
