run_id,scenario_id,primitive_name,selected_primitive,seed,wind_model,wind_mode,wind_param_label,latency_mode,latency_s,latency_range_s,duration_s,termination_reason,success,failure_class,heading_change_deg,height_change_m,terminal_speed_m_s,max_alpha_deg,max_beta_deg,max_bank_deg,min_wall_distance_m,saturation_time_s,saturation_fraction,tracking_error_rms,exit_recoverable,governor_rejection_reason,candidate_count,rejected_count,log_path,primitive_selected,max_abs_phi_deg,inside_safe_volume,log_path_relative,candidate_table_path,case_name,case_folder,scenario_name,actual_rollout_file,actual_metrics_file
s4_latency_high_bank_reversal_left_seed1,s4_latency_high_bank_reversal_left,bank_reversal,bank_reversal,1,none,panel,none,high,0.121,0.101000:0.121000,0.85,,True,none,7.30658381572657,-0.6300509682570992,6.420089546043321,12.457868980370375,1.8214587885157698,11.317447267084273,0.12568814830247277,0.0,0.0,,True,,0,0,03_Control/05_Results/flight_case_results/latency_high_bank_reversal_left_seed_001/_run/logs/s4_latency_high_bank_reversal_left_seed1.csv,bank_reversal,11.317447267084273,True,03_Control/05_Results/flight_case_results/latency_high_bank_reversal_left_seed_001/_run/logs/s4_latency_high_bank_reversal_left_seed1.csv,,high-latency left bank reversal,latency_high_bank_reversal_left_seed_001,high-latency left bank reversal,actual_rollout.csv,actual_metrics.csv
