event_id,surface_index,surface_name,command_before_norm_1,command_before_norm_2,command_before_norm_3,command_before_norm_4,command_after_norm_1,command_after_norm_2,command_after_norm_3,command_after_norm_4,scheduled_start_s,scheduled_end_s,random_seed,repetition_index,step_kind,step_label,latency_method
55,3,Rudder,0,0,0,0,0,0,0.7,0,40.6146751000001,41.2146751000001,2,4,step_to_command,latency_bang_bang_Rudder_step_to_command_+0.700,bang_bang_measured_response_fraction
56,3,Rudder,0,0,0.7,0,0,0,0,0,41.2146751000001,41.8146751000001,2,4,return_to_neutral,latency_bang_bang_Rudder_return_to_neutral_-0.700,bang_bang_measured_response_fraction
57,2,Aileron_R,0,0,0,0,0,-0.7,0,0,41.8146751000001,42.4146751000001,2,4,step_to_command,latency_bang_bang_Aileron_R_step_to_command_-0.700,bang_bang_measured_response_fraction
58,2,Aileron_R,0,-0.7,0,0,0,0,0,0,42.4146751000001,43.0146751000001,2,4,return_to_neutral,latency_bang_bang_Aileron_R_return_to_neutral_+0.700,bang_bang_measured_response_fraction
59,2,Aileron_R,0,0,0,0,0,0.7,0,0,43.0146751000001,43.6146751000001,2,4,step_to_command,latency_bang_bang_Aileron_R_step_to_command_+0.700,bang_bang_measured_response_fraction
60,2,Aileron_R,0,0.7,0,0,0,0,0,0,43.6146751000001,44.2146751000001,2,4,return_to_neutral,latency_bang_bang_Aileron_R_return_to_neutral_-0.700,bang_bang_measured_response_fraction
61,4,Elevator,0,0,0,0,0,0,0,-0.7,44.2146751000001,44.8146751000001,2,4,step_to_command,latency_bang_bang_Elevator_step_to_command_-0.700,bang_bang_measured_response_fraction
62,4,Elevator,0,0,0,-0.7,0,0,0,0,44.8146751000001,45.4146751000001,2,4,return_to_neutral,latency_bang_bang_Elevator_return_to_neutral_+0.700,bang_bang_measured_response_fraction
63,4,Elevator,0,0,0,0,0,0,0,0.7,45.4146751000001,46.0146751000001,2,4,step_to_command,latency_bang_bang_Elevator_step_to_command_+0.700,bang_bang_measured_response_fraction
64,4,Elevator,0,0,0,0.7,0,0,0,0,46.0146751000001,46.6146751000001,2,4,return_to_neutral,latency_bang_bang_Elevator_return_to_neutral_-0.700,bang_bang_measured_response_fraction
65,4,Elevator,0,0,0,0,0,0,0,0.7,46.6146751000001,47.2146751000001,2,5,step_to_command,latency_bang_bang_Elevator_step_to_command_+0.700,bang_bang_measured_response_fraction
66,4,Elevator,0,0,0,0.7,0,0,0,0,47.2146751000001,47.8146751000001,2,5,return_to_neutral,latency_bang_bang_Elevator_return_to_neutral_-0.700,bang_bang_measured_response_fraction
67,4,Elevator,0,0,0,0,0,0,0,-0.7,47.8146751000001,48.4146751000001,2,5,step_to_command,latency_bang_bang_Elevator_step_to_command_-0.700,bang_bang_measured_response_fraction
68,4,Elevator,0,0,0,-0.7,0,0,0,0,48.4146751000001,49.0146751000001,2,5,return_to_neutral,latency_bang_bang_Elevator_return_to_neutral_+0.700,bang_bang_measured_response_fraction
69,2,Aileron_R,0,0,0,0,0,0.7,0,0,49.0146751000001,49.6146751000001,2,5,step_to_command,latency_bang_bang_Aileron_R_step_to_command_+0.700,bang_bang_measured_response_fraction
70,2,Aileron_R,0,0.7,0,0,0,0,0,0,49.6146751000001,50.2146751000001,2,5,return_to_neutral,latency_bang_bang_Aileron_R_return_to_neutral_-0.700,bang_bang_measured_response_fraction
71,2,Aileron_R,0,0,0,0,0,-0.7,0,0,50.2146751000001,50.8146751000001,2,5,step_to_command,latency_bang_bang_Aileron_R_step_to_command_-0.700,bang_bang_measured_response_fraction
72,2,Aileron_R,0,-0.7,0,0,0,0,0,0,50.8146751000001,51.4146751000001,2,5,return_to_neutral,latency_bang_bang_Aileron_R_return_to_neutral_+0.700,bang_bang_measured_response_fraction
73,3,Rudder,0,0,0,0,0,0,0.7,0,51.4146751000001,52.0146751000001,2,5,step_to_command,latency_bang_bang_Rudder_step_to_command_+0.700,bang_bang_measured_response_fraction
74,3,Rudder,0,0,0.7,0,0,0,0,0,52.0146751000001,52.6146751000001,2,5,return_to_neutral,latency_bang_bang_Rudder_return_to_neutral_-0.700,bang_bang_measured_response_fraction
75,3,Rudder,0,0,0,0,0,0,-0.7,0,52.6146751000001,53.2146751000001,2,5,step_to_command,latency_bang_bang_Rudder_step_to_command_-0.700,bang_bang_measured_response_fraction
76,3,Rudder,0,0,-0.7,0,0,0,0,0,53.2146751000001,53.8146751000001,2,5,return_to_neutral,latency_bang_bang_Rudder_return_to_neutral_+0.700,bang_bang_measured_response_fraction
77,1,Aileron_L,0,0,0,0,0.7,0,0,0,53.8146751000001,54.4146751000001,2,5,step_to_command,latency_bang_bang_Aileron_L_step_to_command_+0.700,bang_bang_measured_response_fraction
78,1,Aileron_L,0.7,0,0,0,0,0,0,0,54.4146751000001,55.0146751000001,2,5,return_to_neutral,latency_bang_bang_Aileron_L_return_to_neutral_-0.700,bang_bang_measured_response_fraction
79,1,Aileron_L,0,0,0,0,-0.7,0,0,0,55.0146751000001,55.6146751000001,2,5,step_to_command,latency_bang_bang_Aileron_L_step_to_command_-0.700,bang_bang_measured_response_fraction
80,1,Aileron_L,-0.7,0,0,0,0,0,0,0,55.6146751000001,56.2146751000001,2,5,return_to_neutral,latency_bang_bang_Aileron_L_return_to_neutral_+0.700,bang_bang_measured_response_fraction
81,2,Aileron_R,0,0,0,0,0,-0.7,0,0,56.2146751000001,56.8146751000001,2,6,step_to_command,latency_bang_bang_Aileron_R_step_to_command_-0.700,bang_bang_measured_response_fraction
82,2,Aileron_R,0,-0.7,0,0,0,0,0,0,56.8146751000001,57.4146751000001,2,6,return_to_neutral,latency_bang_bang_Aileron_R_return_to_neutral_+0.700,bang_bang_measured_response_fraction
83,2,Aileron_R,0,0,0,0,0,0.7,0,0,57.4146751000001,58.0146751000001,2,6,step_to_command,latency_bang_bang_Aileron_R_step_to_command_+0.700,bang_bang_measured_response_fraction
84,2,Aileron_R,0,0.7,0,0,0,0,0,0,58.0146751000001,58.6146751000001,2,6,return_to_neutral,latency_bang_bang_Aileron_R_return_to_neutral_-0.700,bang_bang_measured_response_fraction
85,4,Elevator,0,0,0,0,0,0,0,-0.7,58.6146751000001,59.2146751000001,2,6,step_to_command,latency_bang_bang_Elevator_step_to_command_-0.700,bang_bang_measured_response_fraction
86,4,Elevator,0,0,0,-0.7,0,0,0,0,59.2146751000001,59.8146751000001,2,6,return_to_neutral,latency_bang_bang_Elevator_return_to_neutral_+0.700,bang_bang_measured_response_fraction
87,4,Elevator,0,0,0,0,0,0,0,0.7,59.8146751000001,60.4146751000001,2,6,step_to_command,latency_bang_bang_Elevator_step_to_command_+0.700,bang_bang_measured_response_fraction
88,4,Elevator,0,0,0,0.7,0,0,0,0,60.4146751000001,61.0146751000001,2,6,return_to_neutral,latency_bang_bang_Elevator_return_to_neutral_-0.700,bang_bang_measured_response_fraction
89,3,Rudder,0,0,0,0,0,0,-0.7,0,61.0146751000001,61.6146751000001,2,6,step_to_command,latency_bang_bang_Rudder_step_to_command_-0.700,bang_bang_measured_response_fraction
90,3,Rudder,0,0,-0.7,0,0,0,0,0,61.6146751000001,62.2146751000001,2,6,return_to_neutral,latency_bang_bang_Rudder_return_to_neutral_+0.700,bang_bang_measured_response_fraction
91,3,Rudder,0,0,0,0,0,0,0.7,0,62.2146751000001,62.8146751000001,2,6,step_to_command,latency_bang_bang_Rudder_step_to_command_+0.700,bang_bang_measured_response_fraction
92,3,Rudder,0,0,0.7,0,0,0,0,0,62.8146751000001,63.4146751000001,2,6,return_to_neutral,latency_bang_bang_Rudder_return_to_neutral_-0.700,bang_bang_measured_response_fraction
93,1,Aileron_L,0,0,0,0,-0.7,0,0,0,63.4146751000001,64.0146751000001,2,6,step_to_command,latency_bang_bang_Aileron_L_step_to_command_-0.700,bang_bang_measured_response_fraction
94,1,Aileron_L,-0.7,0,0,0,0,0,0,0,64.0146751000001,64.6146751000001,2,6,return_to_neutral,latency_bang_bang_Aileron_L_return_to_neutral_+0.700,bang_bang_measured_response_fraction
95,1,Aileron_L,0,0,0,0,0.7,0,0,0,64.6146751000001,65.2146751000001,2,6,step_to_command,latency_bang_bang_Aileron_L_step_to_command_+0.700,bang_bang_measured_response_fraction
96,1,Aileron_L,0.7,0,0,0,0,0,0,0,65.2146751000001,65.8146751000001,2,6,return_to_neutral,latency_bang_bang_Aileron_L_return_to_neutral_-0.700,bang_bang_measured_response_fraction
97,4,Elevator,0,0,0,0,0,0,0,0.7,65.8146751000001,66.4146751000001,2,7,step_to_command,latency_bang_bang_Elevator_step_to_command_+0.700,bang_bang_measured_response_fraction
98,4,Elevator,0,0,0,0.7,0,0,0,0,66.4146751000001,67.0146751000001,2,7,return_to_neutral,latency_bang_bang_Elevator_return_to_neutral_-0.700,bang_bang_measured_response_fraction
99,4,Elevator,0,0,0,0,0,0,0,-0.7,67.0146751000001,67.6146751000001,2,7,step_to_command,latency_bang_bang_Elevator_step_to_command_-0.700,bang_bang_measured_response_fraction
100,4,Elevator,0,0,0,-0.7,0,0,0,0,67.6146751000001,68.2146751000001,2,7,return_to_neutral,latency_bang_bang_Elevator_return_to_neutral_+0.700,bang_bang_measured_response_fraction
101,1,Aileron_L,0,0,0,0,0.7,0,0,0,68.2146751000001,68.8146751000001,2,7,step_to_command,latency_bang_bang_Aileron_L_step_to_command_+0.700,bang_bang_measured_response_fraction
102,1,Aileron_L,0.7,0,0,0,0,0,0,0,68.8146751000001,69.4146751000001,2,7,return_to_neutral,latency_bang_bang_Aileron_L_return_to_neutral_-0.700,bang_bang_measured_response_fraction
103,1,Aileron_L,0,0,0,0,-0.7,0,0,0,69.4146751000001,70.0146751,2,7,step_to_command,latency_bang_bang_Aileron_L_step_to_command_-0.700,bang_bang_measured_response_fraction
104,1,Aileron_L,-0.7,0,0,0,0,0,0,0,70.0146751,70.6146751,2,7,return_to_neutral,latency_bang_bang_Aileron_L_return_to_neutral_+0.700,bang_bang_measured_response_fraction
105,3,Rudder,0,0,0,0,0,0,0.7,0,70.6146751,71.2146751,2,7,step_to_command,latency_bang_bang_Rudder_step_to_command_+0.700,bang_bang_measured_response_fraction
106,3,Rudder,0,0,0.7,0,0,0,0,0,71.2146751,71.8146751,2,7,return_to_neutral,latency_bang_bang_Rudder_return_to_neutral_-0.700,bang_bang_measured_response_fraction
107,3,Rudder,0,0,0,0,0,0,-0.7,0,71.8146751,72.4146751,2,7,step_to_command,latency_bang_bang_Rudder_step_to_command_-0.700,bang_bang_measured_response_fraction
108,3,Rudder,0,0,-0.7,0,0,0,0,0,72.4146751,73.0146751,2,7,return_to_neutral,latency_bang_bang_Rudder_return_to_neutral_+0.700,bang_bang_measured_response_fraction
109,2,Aileron_R,0,0,0,0,0,0.7,0,0,73.0146751,73.6146751,2,7,step_to_command,latency_bang_bang_Aileron_R_step_to_command_+0.700,bang_bang_measured_response_fraction
110,2,Aileron_R,0,0.7,0,0,0,0,0,0,73.6146751,74.2146751,2,7,return_to_neutral,latency_bang_bang_Aileron_R_return_to_neutral_-0.700,bang_bang_measured_response_fraction
111,2,Aileron_R,0,0,0,0,0,-0.7,0,0,74.2146751,74.8146751,2,7,step_to_command,latency_bang_bang_Aileron_R_step_to_command_-0.700,bang_bang_measured_response_fraction
112,2,Aileron_R,0,-0.7,0,0,0,0,0,0,74.8146751,75.4146751,2,7,return_to_neutral,latency_bang_bang_Aileron_R_return_to_neutral_+0.700,bang_bang_measured_response_fraction
113,4,Elevator,0,0,0,0,0,0,0,-0.7,75.4146751,76.0146751,2,8,step_to_command,latency_bang_bang_Elevator_step_to_command_-0.700,bang_bang_measured_response_fraction
114,4,Elevator,0,0,0,-0.7,0,0,0,0,76.0146751,76.6146751,2,8,return_to_neutral,latency_bang_bang_Elevator_return_to_neutral_+0.700,bang_bang_measured_response_fraction
115,4,Elevator,0,0,0,0,0,0,0,0.7,76.6146751,77.2146751,2,8,step_to_command,latency_bang_bang_Elevator_step_to_command_+0.700,bang_bang_measured_response_fraction
116,4,Elevator,0,0,0,0.7,0,0,0,0,77.2146751,77.8146751,2,8,return_to_neutral,latency_bang_bang_Elevator_return_to_neutral_-0.700,bang_bang_measured_response_fraction
117,1,Aileron_L,0,0,0,0,-0.7,0,0,0,77.8146751,78.4146751,2,8,step_to_command,latency_bang_bang_Aileron_L_step_to_command_-0.700,bang_bang_measured_response_fraction
118,1,Aileron_L,-0.7,0,0,0,0,0,0,0,78.4146751,79.0146751,2,8,return_to_neutral,latency_bang_bang_Aileron_L_return_to_neutral_+0.700,bang_bang_measured_response_fraction
119,1,Aileron_L,0,0,0,0,0.7,0,0,0,79.0146751,79.6146751,2,8,step_to_command,latency_bang_bang_Aileron_L_step_to_command_+0.700,bang_bang_measured_response_fraction
120,1,Aileron_L,0.7,0,0,0,0,0,0,0,79.6146751,80.2146751,2,8,return_to_neutral,latency_bang_bang_Aileron_L_return_to_neutral_-0.700,bang_bang_measured_response_fraction
121,2,Aileron_R,0,0,0,0,0,-0.7,0,0,80.2146751,80.8146750999999,2,8,step_to_command,latency_bang_bang_Aileron_R_step_to_command_-0.700,bang_bang_measured_response_fraction
122,2,Aileron_R,0,-0.7,0,0,0,0,0,0,80.8146750999999,81.4146750999999,2,8,return_to_neutral,latency_bang_bang_Aileron_R_return_to_neutral_+0.700,bang_bang_measured_response_fraction
123,2,Aileron_R,0,0,0,0,0,0.7,0,0,81.4146750999999,82.0146750999999,2,8,step_to_command,latency_bang_bang_Aileron_R_step_to_command_+0.700,bang_bang_measured_response_fraction
124,2,Aileron_R,0,0.7,0,0,0,0,0,0,82.0146750999999,82.6146750999999,2,8,return_to_neutral,latency_bang_bang_Aileron_R_return_to_neutral_-0.700,bang_bang_measured_response_fraction
125,3,Rudder,0,0,0,0,0,0,-0.7,0,82.6146750999999,83.2146750999999,2,8,step_to_command,latency_bang_bang_Rudder_step_to_command_-0.700,bang_bang_measured_response_fraction
126,3,Rudder,0,0,-0.7,0,0,0,0,0,83.2146750999999,83.8146750999999,2,8,return_to_neutral,latency_bang_bang_Rudder_return_to_neutral_+0.700,bang_bang_measured_response_fraction
127,3,Rudder,0,0,0,0,0,0,0.7,0,83.8146750999999,84.4146750999999,2,8,step_to_command,latency_bang_bang_Rudder_step_to_command_+0.700,bang_bang_measured_response_fraction
128,3,Rudder,0,0,0.7,0,0,0,0,0,84.4146750999999,85.0146750999999,2,8,return_to_neutral,latency_bang_bang_Rudder_return_to_neutral_-0.700,bang_bang_measured_response_fraction
129,4,Elevator,0,0,0,0,0,0,0,0.7,85.0146750999999,85.6146750999999,2,9,step_to_command,latency_bang_bang_Elevator_step_to_command_+0.700,bang_bang_measured_response_fraction
130,4,Elevator,0,0,0,0.7,0,0,0,0,85.6146750999999,86.2146750999999,2,9,return_to_neutral,latency_bang_bang_Elevator_return_to_neutral_-0.700,bang_bang_measured_response_fraction
131,4,Elevator,0,0,0,0,0,0,0,-0.7,86.2146750999999,86.8146750999999,2,9,step_to_command,latency_bang_bang_Elevator_step_to_command_-0.700,bang_bang_measured_response_fraction
132,4,Elevator,0,0,0,-0.7,0,0,0,0,86.8146750999999,87.4146750999999,2,9,return_to_neutral,latency_bang_bang_Elevator_return_to_neutral_+0.700,bang_bang_measured_response_fraction
133,2,Aileron_R,0,0,0,0,0,0.7,0,0,87.4146750999999,88.0146750999999,2,9,step_to_command,latency_bang_bang_Aileron_R_step_to_command_+0.700,bang_bang_measured_response_fraction
134,2,Aileron_R,0,0.7,0,0,0,0,0,0,88.0146750999999,88.6146750999999,2,9,return_to_neutral,latency_bang_bang_Aileron_R_return_to_neutral_-0.700,bang_bang_measured_response_fraction
135,2,Aileron_R,0,0,0,0,0,-0.7,0,0,88.6146750999999,89.2146750999999,2,9,step_to_command,latency_bang_bang_Aileron_R_step_to_command_-0.700,bang_bang_measured_response_fraction
136,2,Aileron_R,0,-0.7,0,0,0,0,0,0,89.2146750999999,89.8146750999999,2,9,return_to_neutral,latency_bang_bang_Aileron_R_return_to_neutral_+0.700,bang_bang_measured_response_fraction
137,3,Rudder,0,0,0,0,0,0,0.7,0,89.8146750999999,90.4146750999999,2,9,step_to_command,latency_bang_bang_Rudder_step_to_command_+0.700,bang_bang_measured_response_fraction
138,3,Rudder,0,0,0.7,0,0,0,0,0,90.4146750999999,91.0146750999998,2,9,return_to_neutral,latency_bang_bang_Rudder_return_to_neutral_-0.700,bang_bang_measured_response_fraction
139,3,Rudder,0,0,0,0,0,0,-0.7,0,91.0146750999998,91.6146750999998,2,9,step_to_command,latency_bang_bang_Rudder_step_to_command_-0.700,bang_bang_measured_response_fraction
140,3,Rudder,0,0,-0.7,0,0,0,0,0,91.6146750999998,92.2146750999998,2,9,return_to_neutral,latency_bang_bang_Rudder_return_to_neutral_+0.700,bang_bang_measured_response_fraction
141,1,Aileron_L,0,0,0,0,0.7,0,0,0,92.2146750999998,92.8146750999998,2,9,step_to_command,latency_bang_bang_Aileron_L_step_to_command_+0.700,bang_bang_measured_response_fraction
142,1,Aileron_L,0.7,0,0,0,0,0,0,0,92.8146750999998,93.4146750999998,2,9,return_to_neutral,latency_bang_bang_Aileron_L_return_to_neutral_-0.700,bang_bang_measured_response_fraction
143,1,Aileron_L,0,0,0,0,-0.7,0,0,0,93.4146750999998,94.0146750999998,2,9,step_to_command,latency_bang_bang_Aileron_L_step_to_command_-0.700,bang_bang_measured_response_fraction
