run_id,scenario_id,primitive_name,selected_primitive,seed,wind_model,wind_mode,wind_param_label,latency_mode,latency_s,latency_range_s,state_feedback_delay_s,actuator_t10_s,actuator_t50_nominal_s,actuator_t90_s,conservative_actuator_bound_s,vicon_filter_cutoff_hz,vicon_filter_model,duration_s,termination_reason,success,failure_class,primitive_family,candidate_id,is_full_turn_claim,target_heading_deg,heading_target_deg,heading_change_deg,actual_heading_change_deg,heading_error_deg,forward_travel_m,turn_volume_proxy_m2,height_change_m,terminal_speed_m_s,max_alpha_deg,max_beta_deg,max_bank_deg,min_wall_distance_m,saturation_time_s,time_at_full_travel_s,saturation_fraction,tracking_error_rms,exit_recoverable,fixed_start_success,feasibility_label,governor_rejection_reason,candidate_count,rejected_count,log_path,primitive_selected,max_abs_phi_deg,inside_safe_volume,log_path_relative
s1_latency_robust_upper_no_wind_environment_reference_seed1,s1_latency_robust_upper_no_wind_environment_reference,mild_bank_reversal_probe,mild_bank_reversal_probe,1,none,panel,none,nominal,0.108,0.098000:0.118000,0.0,0.073,0.108,0.13,0.151,20.0,one_pole,0.35,,True,none,,,False,,,0.13506030251031614,0.13506030251031614,,2.327879617406369,0.01447658701233881,-0.23697318287402247,6.499568524518605,3.0540721673366416,0.5616745265358573,2.760959627143378,0.07212038259363052,0.0,0.0,0.0,0.021919872965099514,True,False,not_tested,,0,0,environment_reference_rollout.csv,mild_bank_reversal_probe,2.760959627143378,True,environment_reference_rollout.csv
